GEO_ID,C25095_001E,C25095_001M,C25095_002E,C25095_002M,C25095_003E,C25095_003M,C25095_004E,C25095_004M,C25095_005E,C25095_005M,C25095_006E,C25095_006M,C25095_007E,C25095_007M,C25095_008E,C25095_008M,C25095_009E,C25095_009M,C25095_010E,C25095_010M,C25095_011E,C25095_011M,C25095_012E,C25095_012M,C25095_013E,C25095_013M,C25095_014E,C25095_014M,C25095_015E,C25095_015M,C25095_016E,C25095_016M,C25095_017E,C25095_017M,C25095_018E,C25095_018M,C25095_019E,C25095_019M,C25095_020E,C25095_020M,C25095_021E,C25095_021M,C25095_022E,C25095_022M,C25095_023E,C25095_023M,C25095_024E,C25095_024M,C25095_025E,C25095_025M,C25095_026E,C25095_026M,C25095_027E,C25095_027M,C25095_028E,C25095_028M,C25095_029E,C25095_029M,NAME,C25095_001EA,C25095_001MA,C25095_002EA,C25095_002MA,C25095_003EA,C25095_003MA,C25095_004EA,C25095_004MA,C25095_005EA,C25095_005MA,C25095_006EA,C25095_006MA,C25095_007MA,C25095_007EA,C25095_008EA,C25095_008MA,C25095_009EA,C25095_009MA,C25095_010EA,C25095_010MA,C25095_011EA,C25095_011MA,C25095_012EA,C25095_012MA,C25095_013EA,C25095_013MA,C25095_014EA,C25095_014MA,C25095_015EA,C25095_015MA,C25095_016EA,C25095_016MA,C25095_017EA,C25095_017MA,C25095_018MA,C25095_018EA,C25095_019EA,C25095_019MA,C25095_020EA,C25095_020MA,C25095_021EA,C25095_021MA,C25095_022EA,C25095_022MA,C25095_023EA,C25095_023MA,C25095_024EA,C25095_024MA,C25095_025EA,C25095_025MA,C25095_026EA,C25095_026MA,C25095_027EA,C25095_027MA,C25095_028EA,C25095_028MA,C25095_029EA,C25095_029MA,state
0400000US30,291018,4709,10986,1920,471,226,9025,1811,1490,455,17732,1896,5316,910,12416,1585,0,172,36884,2588,21612,2000,15272,1824,0,172,38647,2208,26669,2099,11978,1432,0,172,60891,2930,49933,2943,10958,1600,0,172,43899,2935,40447,2864,3452,838,0,172,81979,3574,80511,3607,1468,625,0,172,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,406226,6154,14185,1500,1381,548,10480,1333,2324,526,25984,1834,7190,1116,18794,1582,0,170,48799,2557,26741,2051,22058,2265,0,170,52616,3237,36623,2627,15993,1658,0,170,78383,3842,64587,3409,13796,1774,0,170,64234,3596,59563,3312,4671,949,0,170,122025,4345,119479,4387,2546,687,0,170,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,2612904,19709,93740,4764,5788,1215,67878,4022,20074,2264,184390,7732,71524,4225,112866,6451,0,210,324215,9472,189355,7706,134860,5923,0,210,339362,9350,246626,7785,92736,5562,0,210,485287,11090,417017,10801,68270,4620,0,210,370556,9557,347523,9071,23033,2496,0,210,815354,13345,799554,13022,15800,1812,0,210,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2426435,18052,100694,5786,4304,1111,67796,4892,28594,2929,146780,6812,53270,3874,93510,6114,0,226,270739,7342,149460,5928,121279,5686,0,226,270025,8075,187043,6900,82982,5216,0,226,424497,10164,350067,9016,74430,4882,0,226,343292,9676,314866,9212,28426,2645,0,226,870408,12806,850452,13053,19956,2373,0,226,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,167108,3496,5284,968,312,158,4191,810,781,366,8146,1492,2704,550,5442,1384,0,157,13172,1562,7251,1071,5921,1070,0,157,13302,1417,8328,1104,4974,996,0,157,27078,2423,18173,1927,8905,1249,0,157,24109,2147,19198,2111,4911,894,0,157,76017,3568,73259,3542,2758,809,0,157,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1262257,12735,67149,4298,7552,1453,43332,3213,16265,2290,107991,4990,49539,3639,58452,3922,0,201,173897,6011,115346,5164,58551,4211,0,201,157610,6291,125682,5269,31928,3471,0,201,234085,7474,213188,7488,20897,2353,0,201,178176,6595,171277,6403,6899,1251,0,201,343349,8995,339488,8944,3861,776,0,201,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,188798,4006,6520,1388,258,332,4939,1169,1323,425,10985,1263,1918,595,9067,989,0,157,22429,1722,8738,1085,13691,1347,0,157,21214,1769,11679,1387,9535,1237,0,157,34993,2162,26457,1984,8536,1153,0,157,29884,2174,26937,2181,2947,657,0,157,62773,2636,60826,2648,1947,466,0,157,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,641551,6758,21616,2280,1001,567,14280,1938,6335,1240,30794,2312,8239,1134,22555,2162,0,211,67489,3991,31836,3003,35653,3022,0,211,74877,3717,43075,3064,31802,2443,0,211,116637,5057,86743,4317,29894,3074,0,211,99026,4415,88151,3905,10875,1754,0,211,231112,5860,224431,5711,6681,1203,0,211,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,532674,7982,27314,2761,3629,910,18217,2365,5468,1156,56011,4067,31222,3003,24789,2945,0,201,89408,5130,65427,4581,23981,2328,0,201,80513,4440,70350,4243,10163,1712,0,201,103740,4378,97803,4597,5937,1093,0,201,61531,3682,59683,3665,1848,704,0,201,114157,4116,113916,4095,241,182,0,201,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,971990,7832,39695,2302,4625,811,27369,1966,7701,959,69817,3016,30568,1868,39249,2370,0,161,130468,4009,85515,3790,44953,2351,0,161,128984,4265,102492,3895,26492,2248,0,161,189301,4778,171831,4690,17470,1647,0,161,141798,4040,134531,4086,7267,1107,0,161,271927,5695,267699,5790,4228,867,0,161,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1592440,10546,39782,2331,906,374,29638,1860,9238,1146,80346,3777,17997,1581,62349,3250,0,151,167862,4384,86509,3502,81353,3973,0,151,188313,5458,130306,4328,58007,3071,0,151,309307,5393,261539,5058,47768,2553,0,151,258702,6211,243150,5991,15552,1549,0,151,548128,7722,539066,7663,9062,1334,0,151,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,793791,9316,146981,5757,58460,3606,62122,3739,26399,2376,169021,8137,120870,7060,48151,3671,0,228,177537,6019,132047,5193,45490,3664,0,228,117344,5875,100413,5147,16931,2488,0,228,97418,5165,89799,4871,7619,1378,0,228,38465,3218,36138,3233,2327,1041,0,228,47025,3719,45215,3543,1810,788,0,228,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2093205,14799,62008,4143,2355,738,44889,3534,14764,1736,105691,5508,34844,3381,70847,4017,0,206,181566,6809,98153,4979,83413,4544,0,206,193162,6391,122636,5086,70526,4602,0,206,323735,7674,242725,7249,81010,4020,0,206,291662,7672,247603,8024,44059,3422,0,206,935381,12313,889083,12841,46298,3010,0,206,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,199467,4766,5881,990,275,150,4508,842,1098,379,9500,1397,3404,653,6096,1228,0,161,15704,1754,11219,1410,4485,914,0,161,20755,1847,16824,1720,3931,741,0,161,35191,2204,29242,2089,5949,1123,0,161,33539,2457,32043,2324,1496,595,0,161,78897,4247,77483,4297,1414,815,0,161,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1335486,12405,62065,4513,4245,1088,44401,3436,13419,1946,105161,5581,45214,3612,59947,3927,0,214,182936,5915,114654,4547,68282,3794,0,214,171915,6833,132002,6690,39913,3474,0,214,255192,7839,220785,7265,34407,3653,0,214,190004,6813,180300,6514,9704,1518,0,214,368213,8206,360868,8049,7345,1288,0,214,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1024853,10325,27428,2498,1436,749,19615,2056,6377,1258,53165,3539,13072,1494,40093,3205,0,207,105582,4889,48434,3104,57148,3771,0,207,115199,4680,66366,3801,48833,3354,0,207,179946,6372,123886,5599,56060,3932,0,207,154160,6331,132633,5592,21527,2444,0,207,389373,8418,376600,8226,12773,1453,0,207,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,161812,3934,5006,1196,271,243,3416,914,1319,622,7941,1234,2905,825,5036,923,0,203,17519,1785,10631,1502,6888,1210,0,203,19889,1833,14921,1707,4968,943,0,203,29060,2444,23841,2045,5219,1086,0,203,26392,2598,24206,2502,2186,820,0,203,56005,3301,54843,3213,1162,587,0,203,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,7165664,30156,215412,7856,5355,1047,147612,6395,62445,4118,299791,8158,65498,3941,234293,6613,0,211,558517,11735,206963,6844,351554,8441,0,211,590325,13084,274728,8118,315597,9676,0,211,1018107,14042,562436,12066,455671,10211,0,211,922609,15255,621053,11152,301556,9005,0,211,3560903,23259,3134618,20149,426285,12328,0,211,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,756195,9817,47298,3992,5720,1485,31453,3454,10125,1864,78466,4877,40055,3166,38411,3624,0,218,115535,4889,81781,4250,33754,3279,0,218,101013,5440,83692,5481,17321,2243,0,218,141942,6118,129686,5708,12256,1772,0,218,108518,5182,105068,5166,3450,1102,0,218,163423,6614,161796,6508,1627,623,0,218,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,906771,8038,20771,1674,136,158,16196,1530,4439,815,31186,2938,1341,468,29845,2882,0,207,63033,3532,11169,1530,51864,3607,0,207,71703,3677,28582,2094,43121,3180,0,207,137290,5134,81050,4272,56240,4029,0,207,118900,5979,90556,4804,28344,3248,0,207,463888,8056,437517,8264,26371,1990,0,207,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,6034082,27745,224228,8640,16135,2428,155364,6053,52729,4686,357091,9696,130665,6158,226426,7781,0,228,644863,13875,356012,10120,288851,9568,0,228,646047,14748,435460,11991,210587,8013,0,228,1033406,18386,816166,15462,217240,9659,0,228,826439,15753,743349,14582,83090,5913,0,228,2302008,23488,2221098,23624,80910,5176,0,228,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1482669,11111,31457,3107,606,275,23886,2844,6965,1275,47630,3052,8249,1491,39381,2840,0,206,98779,4487,38185,2725,60594,3973,0,206,117969,5692,59864,3788,58105,4162,0,206,205427,5449,129756,4569,75671,4141,0,206,202412,6339,159663,5327,42749,3613,0,206,778995,10558,738875,9862,40120,3151,0,206,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,5148242,25213,236903,8556,13679,2058,158479,7060,64745,4741,380094,11335,115539,5635,264555,10117,0,229,662020,16935,344996,9934,317024,11154,0,229,646242,12459,423055,10709,223187,7241,0,229,931573,14556,728551,13679,203022,6787,0,229,699266,15779,621836,15403,77430,5341,0,229,1592144,18473,1527872,18965,64272,3867,0,229,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1620712,12401,34827,2689,438,244,24783,2289,9606,1650,58797,3998,4189,879,54608,3826,0,211,116570,4675,30805,2780,85765,4002,0,211,122224,5151,58760,3826,63464,4324,0,211,225364,7617,127762,5686,97602,5360,0,211,205340,6107,152539,5624,52801,3498,0,211,857590,10470,799582,10269,58008,3561,0,211,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,121540,3817,4286,884,0,213,3131,675,1155,554,3508,971,317,223,3191,936,0,213,5255,930,1886,559,3369,812,0,213,5220,1115,2585,763,2635,807,0,213,12286,1702,6698,1268,5588,1225,0,213,13330,1697,9137,1360,4193,832,0,213,77655,3197,71641,2952,6014,1223,0,213,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,703983,7745,14856,1877,546,406,10818,1746,3492,963,23687,2347,7179,1201,16508,1895,0,193,58045,2832,29269,2348,28776,2263,0,193,67953,4004,41070,2657,26883,2488,0,193,134160,5305,101494,4428,32666,3064,0,193,119567,5038,110671,5175,8896,1390,0,193,285715,6932,279774,6862,5941,1191,0,193,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,3953785,20790,110894,5114,2779,774,77563,4112,30552,2835,178956,6884,38135,2887,140821,6483,0,201,352134,8701,132407,5312,219727,7237,0,201,351431,7405,193979,5749,157452,4907,0,201,601645,11369,411359,9629,190286,6463,0,201,532005,11175,410721,8951,121284,5659,0,201,1826720,17577,1650416,18232,176304,6322,0,201,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,2078948,12237,44633,3147,184,152,32688,2637,11761,1711,69813,4186,4799,1257,65014,4036,0,210,150643,5473,26609,2616,124034,5135,0,210,157491,6421,58872,4208,98619,5470,0,210,278630,8878,148146,5861,130484,6292,0,210,263438,7760,179177,5737,84261,4840,0,210,1114300,11829,1016481,10825,97819,5006,0,210,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,3086226,17899,100067,4554,5021,1151,74874,3822,20172,2188,178041,6187,56227,3604,121814,4968,0,195,352905,9953,202457,6868,150448,6465,0,195,383890,8654,286390,6775,97500,4830,0,195,592006,10325,519479,9525,72527,4148,0,195,474157,9253,452067,9370,22090,2408,0,195,1005160,12248,990350,12226,14810,1864,0,195,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1625854,12819,55674,3821,3275,936,39445,2963,12954,1942,101027,4973,38910,3098,62117,4421,0,190,198682,7377,119312,5058,79370,4584,0,190,216153,5784,165996,5049,50157,4052,0,190,313527,8286,280489,7817,33038,2956,0,190,241087,7453,230303,7234,10784,1572,0,190,499704,7873,492072,7902,7632,1478,0,190,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,3478645,18096,109405,4900,4758,1046,83023,4494,21624,1672,211100,7107,55477,3182,155623,6483,0,177,383466,8766,205280,5640,178186,6505,0,177,396202,8243,275431,6559,120771,5127,0,177,631684,9532,523081,8122,108603,4823,0,177,507265,9160,463410,8989,43855,3478,0,177,1239523,12510,1206492,12058,33031,2587,0,177,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2817484,14245,105458,4547,3638,849,78518,3957,23302,2329,171296,5684,47459,3017,123837,4777,0,172,340578,7952,192987,5731,147591,5373,0,172,361235,7635,268739,6701,92496,4700,0,172,543256,9282,476484,8434,66772,4180,0,172,412803,8049,394251,7608,18552,1901,0,172,882858,10710,868186,10520,14672,1549,0,172,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
