GEO_ID,B29001_001E,B29001_001M,B29001_002E,B29001_002M,B29001_003E,B29001_003M,B29001_004E,B29001_004M,B29001_005E,B29001_005M,NAME,B29001_001MA,B29001_001EA,B29001_002EA,B29001_002MA,B29001_003MA,B29001_003EA,B29001_004EA,B29001_004MA,B29001_005MA,B29001_005EA,state
0400000US08,4151040,11752,915609,6125,1102183,7493,1342591,6202,790657,3127,Colorado,null,null,null,null,null,null,null,null,null,null,08
0400000US18,4935180,9655,1059480,6074,1159800,6805,1672981,5640,1042919,2933,Indiana,null,null,null,null,null,null,null,null,null,null,18
0400000US21,3368919,5708,703006,4375,783692,4358,1154682,4064,727539,2469,Kentucky,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3459079,6807,737438,4816,864711,6632,1142767,6021,714163,3009,Louisiana,null,null,null,null,null,null,null,null,null,null,22
0400000US17,9074766,18777,1917749,10336,2174843,11954,3061135,9859,1921039,5568,Illinois,null,null,null,null,null,null,null,null,null,null,17
0400000US19,2327219,6259,491467,3583,533708,4138,766797,3407,535247,1986,Iowa,null,null,null,null,null,null,null,null,null,null,19
0400000US33,1069812,2991,205040,2134,227296,2098,396364,2397,241112,1504,New Hampshire,null,null,null,null,null,null,null,null,null,null,33
0400000US05,2224112,7109,469906,4440,521951,4587,729350,5418,502905,2513,Arkansas,null,null,null,null,null,null,null,null,null,null,05
0400000US10,720867,3971,140123,2059,153037,2253,249503,1863,178204,1133,Delaware,null,null,null,null,null,null,null,null,null,null,10
0400000US27,4106914,8745,817820,4997,1007885,5011,1403438,4165,877771,2706,Minnesota,null,null,null,null,null,null,null,null,null,null,27
0400000US30,823668,2462,162487,2278,190761,2375,270899,2319,199521,1261,Montana,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1070661,2844,181628,1434,227304,2280,388346,2124,273383,1126,Maine,null,null,null,null,null,null,null,null,null,null,23
0400000US37,7629700,14096,1605709,7813,1755720,9514,2604091,8508,1664180,4018,North Carolina,null,null,null,null,null,null,null,null,null,null,37
0400000US13,7486799,16650,1670201,8530,1863100,13574,2529832,11480,1423666,5945,Georgia,null,null,null,null,null,null,null,null,null,null,13
0400000US02,532244,2539,127476,1829,144647,2629,174789,3032,85332,1468,Alaska,null,null,null,null,null,null,null,null,null,null,02
0400000US01,3712212,6374,768804,5276,858792,6627,1259953,7096,824663,3597,Alabama,null,null,null,null,null,null,null,null,null,null,01
0400000US50,500274,2062,100387,1448,103384,1123,173821,1536,122682,1212,Vermont,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2075166,9912,432922,3763,514761,5668,678146,5669,449337,3139,Nevada,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1431158,2647,267223,3092,314761,2973,489218,2415,359956,1768,West Virginia,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2852665,6406,627873,4180,696956,4994,915311,4322,612525,2369,Oklahoma,null,null,null,null,null,null,null,null,null,null,40
0400000US55,4401754,6740,888479,4323,1006927,4587,1528396,4370,977952,2652,Wisconsin,null,null,null,null,null,null,null,null,null,null,55
0400000US72,2561292,3528,514347,1413,559457,2204,833168,2317,654320,1394,Puerto Rico,null,null,null,null,null,null,null,null,null,null,72
0400000US51,6213686,15563,1314205,7871,1503106,9801,2112109,8596,1284266,4088,Virginia,null,null,null,null,null,null,null,null,null,null,51
0400000US38,567351,3196,139148,2337,139250,2753,172914,1812,116039,869,North Dakota,null,null,null,null,null,null,null,null,null,null,38
0400000US45,3850077,7081,797648,4688,878426,6318,1282518,5951,891485,2697,South Carolina,null,null,null,null,null,null,null,null,null,null,45
0400000US41,3098171,10663,617912,5903,754771,7162,1002016,5260,723472,3745,Oregon,null,null,null,null,null,null,null,null,null,null,41
0400000US56,433644,2221,86967,1666,106361,1762,144337,2205,95979,1485,Wyoming,null,null,null,null,null,null,null,null,null,null,56
0400000US06,25838830,40891,6028864,17673,6358182,21639,8244326,22375,5207458,11947,California,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2240658,4237,490199,4455,543754,6254,734187,6164,472518,2608,Mississippi,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2614365,9761,520431,4278,552963,6219,947195,5282,593776,2407,Connecticut,null,null,null,null,null,null,null,null,null,null,09
0400000US48,18502334,34355,4394424,16095,4834880,20502,5912721,18903,3360309,12208,Texas,null,null,null,null,null,null,null,null,null,null,48
0400000US24,4320150,11064,867843,5459,1020777,6682,1527050,6476,904480,3389,Maryland,null,null,null,null,null,null,null,null,null,null,24
0400000US12,15327815,34980,2867965,15798,3306343,19120,5020822,17350,4132685,11513,Florida,null,null,null,null,null,null,null,null,null,null,12
0400000US25,5035804,16108,1080377,8250,1120870,8730,1736866,8795,1097691,3695,Massachusetts,null,null,null,null,null,null,null,null,null,null,25
0400000US11,526393,4612,145434,2101,165893,3139,131762,1970,83304,935,District of Columbia,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2087341,6918,567726,3742,596259,5266,578946,3748,344410,2279,Utah,null,null,null,null,null,null,null,null,null,null,49
0400000US36,13770029,25984,2924030,11192,3189035,14820,4615032,13503,3041932,7702,New York,null,null,null,null,null,null,null,null,null,null,36
0400000US34,6198334,18079,1200963,6913,1382360,12237,2238756,9863,1376255,4283,New Jersey,null,null,null,null,null,null,null,null,null,null,34
0400000US39,8863920,10112,1806426,6773,2029894,7357,3050243,7373,1977357,4220,Ohio,null,null,null,null,null,null,null,null,null,null,39
0400000US29,4633370,7810,950969,4998,1091978,4726,1561209,4340,1029214,3500,Missouri,null,null,null,null,null,null,null,null,null,null,29
0400000US42,9781212,13540,1928161,6355,2170864,9448,3380076,6234,2302111,3963,Pennsylvania,null,null,null,null,null,null,null,null,null,null,42
0400000US26,7542878,9218,1573334,5636,1653542,6678,2621192,5834,1694810,3271,Michigan,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1380260,4447,296186,2239,337825,3071,445198,2700,301051,1532,Nebraska,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1252414,4446,272356,2805,308894,3582,395527,3460,275637,2149,Idaho,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1507384,8648,316132,4381,356947,6345,474231,5026,360074,2708,New Mexico,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1016506,6821,205905,3011,248723,3599,317184,3554,244694,2164,Hawaii,null,null,null,null,null,null,null,null,null,null,15
0400000US46,647089,2674,135924,2341,154204,2289,211141,1858,145820,1007,South Dakota,null,null,null,null,null,null,null,null,null,null,46
0400000US53,5355539,15393,1116310,8297,1346421,7715,1760980,7973,1131828,4315,Washington,null,null,null,null,null,null,null,null,null,null,53
0400000US44,803077,5541,177021,3237,174615,3180,274536,3032,176905,1594,Rhode Island,null,null,null,null,null,null,null,null,null,null,44
0400000US04,5035771,13456,1107241,6417,1159231,8907,1561631,6844,1207668,4178,Arizona,null,null,null,null,null,null,null,null,null,null,04
0400000US47,5075166,9364,1056534,5543,1191965,5543,1730652,5852,1096015,3988,Tennessee,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2091514,6614,457419,4476,492293,4741,684980,4851,456822,2427,Kansas,null,null,null,null,null,null,null,null,null,null,20
