GEO_ID,C08006_001E,C08006_001M,C08006_002E,C08006_002M,C08006_003E,C08006_003M,C08006_004E,C08006_004M,C08006_005E,C08006_005M,C08006_006E,C08006_006M,C08006_007E,C08006_007M,C08006_008E,C08006_008M,C08006_009E,C08006_009M,C08006_010E,C08006_010M,C08006_011E,C08006_011M,C08006_012E,C08006_012M,C08006_013E,C08006_013M,C08006_014E,C08006_014M,C08006_015E,C08006_015M,C08006_016E,C08006_016M,C08006_017E,C08006_017M,C08006_018E,C08006_018M,C08006_019E,C08006_019M,C08006_020E,C08006_020M,C08006_021E,C08006_021M,C08006_022E,C08006_022M,C08006_023E,C08006_023M,C08006_024E,C08006_024M,C08006_025E,C08006_025M,C08006_026E,C08006_026M,C08006_027E,C08006_027M,C08006_028E,C08006_028M,C08006_029E,C08006_029M,C08006_030E,C08006_030M,C08006_031E,C08006_031M,C08006_032E,C08006_032M,C08006_033E,C08006_033M,C08006_034E,C08006_034M,C08006_035E,C08006_035M,C08006_036E,C08006_036M,NAME,C08006_001MA,C08006_001EA,C08006_002EA,C08006_002MA,C08006_003MA,C08006_003EA,C08006_004MA,C08006_004EA,C08006_005MA,C08006_005EA,C08006_006EA,C08006_006MA,C08006_007MA,C08006_007EA,C08006_008MA,C08006_008EA,C08006_009MA,C08006_009EA,C08006_010MA,C08006_010EA,C08006_011MA,C08006_011EA,C08006_012MA,C08006_012EA,C08006_013MA,C08006_013EA,C08006_014MA,C08006_014EA,C08006_015MA,C08006_015EA,C08006_016MA,C08006_016EA,C08006_017MA,C08006_017EA,C08006_018MA,C08006_018EA,C08006_019MA,C08006_019EA,C08006_020MA,C08006_020EA,C08006_021MA,C08006_021EA,C08006_022MA,C08006_022EA,C08006_023MA,C08006_023EA,C08006_024MA,C08006_024EA,C08006_025MA,C08006_025EA,C08006_026MA,C08006_026EA,C08006_027MA,C08006_027EA,C08006_028MA,C08006_028EA,C08006_029MA,C08006_029EA,C08006_030MA,C08006_030EA,C08006_031MA,C08006_031EA,C08006_032MA,C08006_032EA,C08006_033MA,C08006_033EA,C08006_034MA,C08006_034EA,C08006_035EA,C08006_035MA,C08006_036MA,C08006_036EA,state
0400000US30,514776,6490,434218,6753,385558,6378,48660,4115,35140,3545,7780,1851,5740,1209,3876,1242,6153,1512,28187,3274,4767,1007,37575,3236,270377,4816,225015,5204,200123,5041,24892,2441,17454,1952,3947,1136,3491,839,1844,911,4583,1307,15553,2337,3405,837,19977,2322,244399,4862,209203,4284,185435,4395,23768,2456,17686,2242,3833,1057,2249,634,2032,819,1570,572,12634,2031,1362,563,17598,1942,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,665930,6676,584151,7223,518327,7210,65824,4722,52952,4390,7309,1400,5563,1298,3987,1311,3078,1012,27056,2611,8022,1518,39636,2976,339736,5021,296208,5321,261104,5371,35104,3419,27739,2976,4185,1006,3180,931,1892,718,2321,915,15468,2163,5416,1373,18431,2118,326194,4875,287943,4665,257223,4578,30720,2323,25213,2296,3124,867,2383,852,2095,877,757,353,11588,1498,2606,858,21205,1843,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,4858875,25677,4371040,25753,3918502,24535,452538,15187,348444,12925,59235,4587,44859,4349,47231,4231,7907,1588,87368,5299,52383,4042,292946,10535,2547862,17417,2279777,18618,2035634,18767,244143,10136,183191,8815,31563,3122,29389,3734,24165,2864,5923,1412,51868,4199,33928,3059,152201,7228,2311013,16120,2091263,15724,1882868,15360,208395,8412,165253,7552,27672,2819,15470,2034,23066,2814,1984,686,35500,3506,18455,2638,140745,6353,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,4891031,25597,4342543,26546,3881953,27485,460590,15521,347125,12026,68282,5756,45183,4447,98172,7872,10195,2000,73027,5081,78142,6310,288952,10096,2549645,14946,2257004,16076,2006668,16627,250336,9661,184005,8083,39029,3953,27302,3503,49203,5311,7290,1546,44395,3829,45749,4316,146004,7161,2341386,18882,2085539,18051,1875285,18495,210254,10213,163120,7996,29253,3384,17881,2830,48969,4743,2905,1115,28632,2993,32393,3987,142948,7059,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,355403,4860,285232,5878,241624,5673,43608,3796,30447,3254,6434,1475,6727,1874,4382,1092,4403,1304,27597,2403,15051,1501,18738,2140,195755,4236,153847,4181,132245,4092,21602,2429,14734,1912,3046,946,3822,1230,2397,727,3241,1053,17760,2139,9468,1171,9042,1709,159648,3741,131385,3929,109379,3777,22006,2028,15713,1970,3388,829,2905,858,1985,838,1162,680,9837,1198,5583,821,9696,1447,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,2068020,16785,1947388,16960,1784690,15695,162698,7802,127981,6969,20465,2995,14252,2565,6983,1879,1451,667,22416,2732,18382,2682,71400,5949,1081726,10747,1015449,10980,932199,10041,83250,5650,65687,4905,9118,1791,8445,1788,3532,1218,1296,659,11907,1953,11816,2158,37726,3664,986294,11334,931939,11575,852491,10914,79448,5155,62294,4769,11347,1894,5807,1442,3451,1095,155,134,10509,1682,6566,1530,33674,3591,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,324340,4911,273659,5159,244457,5454,29202,2495,23424,2394,3244,928,2534,773,2776,701,4172,1104,16920,2105,2607,647,24206,2226,161886,3355,136911,3320,123036,3494,13875,1388,11078,1303,1475,537,1322,534,1089,369,2691,775,7930,1335,1739,556,11526,1413,162454,3024,136748,3376,121421,3377,15327,1707,12346,1523,1769,659,1212,514,1687,584,1481,683,8990,1495,868,428,12680,1430,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1426768,11260,1266024,12822,1116771,13502,149253,6376,113482,5582,19757,2348,16014,2629,41741,3950,3211,869,25010,3043,31388,2850,59394,4320,765857,8044,675311,8034,602539,8300,72772,4788,53571,3889,8685,1681,10516,1851,24121,2972,2826,791,14000,2261,19142,2267,30457,2849,660911,8529,590713,9059,514232,8941,76481,3738,59911,3759,11072,1705,5498,1295,17620,2200,385,240,11010,1757,12246,1960,28937,2934,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,727427,9449,667994,10403,605626,11214,62368,5022,51908,4416,6691,1691,3769,1164,6188,1315,1065,717,19114,2605,8173,1474,24893,2651,383627,6471,353756,6460,320736,7236,33020,3159,26999,2848,3979,1232,2042,747,3177,1014,752,609,10367,1664,4879,1244,10696,1414,343800,6406,314238,6784,284890,6806,29348,2937,24909,2574,2712,865,1727,652,3011,784,313,313,8747,1701,3294,1070,14197,1851,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1777259,10475,1635756,11855,1466424,12981,169332,6661,129360,6173,24606,2196,15366,2666,8202,1720,3733,868,35111,2805,20810,1998,73647,4116,949952,7358,872920,7906,785507,8682,87413,4301,67001,3707,12040,1581,8372,1911,4638,1191,2602,779,20060,2182,13974,1583,35758,2921,827307,7137,762836,7911,680917,8158,81919,4453,62359,4261,12566,1543,6994,1334,3564,953,1131,467,15051,1834,6836,1020,37889,2687,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,2956937,11949,2637829,13304,2415610,13007,222219,8322,171955,7307,31819,3192,18445,2032,44332,2851,19461,2382,86491,4991,25943,2544,142881,4623,1539075,8370,1373776,8783,1262952,9199,110824,5385,86814,4629,15744,2013,8266,1248,21732,1980,14434,1963,44819,3077,15768,1864,68546,3457,1417862,10302,1264053,10615,1152658,9597,111395,4707,85141,4394,16075,1814,10179,1377,22600,2367,5027,1123,41672,3627,10175,1535,74335,3439,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,980796,13815,903299,14148,825434,13939,77865,5523,61091,4839,12858,2209,3916,1065,17251,1982,2817,1022,20540,2459,14499,2026,22390,2472,523251,9545,480018,10197,445578,9919,34440,3181,27608,2714,4950,1442,1882,661,6410,1389,2127,833,11993,1857,9361,1650,13342,2127,457545,8332,423281,8270,379856,8786,43425,3814,33483,3234,7908,1511,2034,651,10841,1640,690,548,8547,1477,5138,1154,9048,1644,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,4221015,20721,3620295,22572,3235570,21649,384725,11662,277669,10276,63348,4702,43708,4398,191112,7988,18553,2879,93874,4917,60403,4374,236778,8412,2232671,10731,1911907,13410,1705443,14403,206464,7379,145751,6838,35566,3453,25147,3167,101149,5127,14423,2585,51840,4285,36615,3204,116737,5488,1988344,16338,1708388,16877,1530127,16434,178261,7616,131918,6300,27782,2748,18561,2643,89963,5356,4130,888,42034,3374,23788,2873,120041,5269,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,398691,5661,362366,6262,327555,6654,34811,3630,24753,2997,5915,1616,4143,989,2939,1259,820,547,13525,1631,4144,978,14897,1634,218763,3645,198674,3724,180873,3995,17801,2454,12952,2073,2382,893,2467,768,1639,846,504,441,8853,1399,2237,686,6856,979,179928,4177,163692,4437,146682,4776,17010,2076,11801,1629,3533,1056,1676,594,1300,743,316,262,4672,924,1907,784,8041,1162,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,2303417,17552,2093417,17874,1876078,20382,217339,10077,169101,8744,28646,3353,19592,3732,12747,2170,4525,1156,47618,4164,30126,3947,114984,5700,1188927,10843,1077572,12356,962775,12923,114797,7196,88865,5861,15379,2555,10553,2363,7370,1638,3332,977,27811,3761,18262,3081,54580,4196,1114490,13334,1015845,12677,913303,12996,102542,5586,80236,5283,13267,1847,9039,2258,5377,1184,1193,580,19807,2780,11864,2232,60404,4083,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1994598,13095,1620207,15582,1431100,14954,189107,8938,145742,8137,26746,3452,16619,2806,84316,5656,39132,3776,78004,4787,24059,3123,148880,7803,1056863,8941,861663,10636,761590,10300,100073,6145,76666,5605,13402,2243,10005,2175,43965,3554,27193,2824,38705,3261,15421,2551,69916,4727,937735,10158,758544,11147,669510,9799,89034,4904,69076,4665,13344,2090,6614,1388,40351,3921,11939,1727,39299,3295,8638,1648,78964,5346,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,284573,4771,244590,4753,215701,5589,28889,3394,20839,2950,5196,1281,2854,994,3497,1352,3227,900,12127,2265,3440,1160,17692,2406,156004,3368,134524,3600,118899,4517,15625,2516,10485,2048,3320,1105,1820,713,2412,997,1973,708,7152,1572,2432,867,7511,1557,128569,3798,110066,3294,96802,3713,13264,1890,10354,1715,1876,529,1034,542,1085,710,1254,562,4975,1224,1008,606,10181,1565,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,18530052,35106,15535649,40002,13681331,41691,1854318,24419,1357385,21209,285834,10947,211099,8125,914825,17169,158745,6641,489073,13873,319805,12018,1111955,18685,10091844,26566,8515534,28514,7529120,31278,986414,18015,709884,14297,156148,8935,120382,5982,465835,12492,113896,5110,258904,8989,193007,7704,544668,12163,8438208,25964,7020115,30456,6152211,29114,867904,13461,647501,13281,129686,5853,90717,4456,448990,10575,44849,3813,230169,9921,126798,7940,567287,13197,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1217480,11938,1148796,12433,1040672,12929,108124,6450,84483,5823,12575,2281,11066,2021,3048,1026,1716,726,16692,2403,15131,2345,32097,3245,627221,7777,589649,8420,535671,8881,53978,4054,42850,3892,5814,1585,5314,1348,1456,645,1504,692,9889,2010,10497,1922,14226,2357,590259,8554,559147,8052,505001,8205,54146,4064,41633,3495,6761,1438,5752,1239,1592,696,212,164,6803,1418,4634,1320,17871,2287,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,1793019,11953,1543083,12901,1396984,13932,146099,7712,113436,6527,20626,3041,12037,2010,79644,4544,3244,1078,47111,3817,18418,2614,101519,5670,927877,7606,798361,8102,721659,8994,76702,5663,56975,4437,13162,2416,6565,1669,42773,3048,2326,983,23693,2875,10024,1736,50700,3634,865142,9276,744722,9804,675325,10408,69397,4079,56461,3732,7464,1476,5472,1289,36871,3191,918,350,23418,2261,8394,1910,50819,4302,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,13337175,36929,12065524,40138,10764273,43920,1301251,24089,966199,21532,205773,9987,129279,8640,176785,10335,31153,3415,195470,8255,175085,8254,693158,15621,7286970,24125,6608473,27413,5911621,31166,696852,16740,506634,14102,110964,6784,79254,6109,93002,6885,22453,2885,108968,6167,107482,6724,346592,11822,6050205,28838,5457051,27666,4852652,27111,604399,16635,459565,14006,94809,6356,50025,4519,83783,5999,8700,1712,86502,6213,67603,4375,346566,8743,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
