GEO_ID,C08126_001E,C08126_001M,C08126_002E,C08126_002M,C08126_003E,C08126_003M,C08126_004E,C08126_004M,C08126_005E,C08126_005M,C08126_006E,C08126_006M,C08126_007E,C08126_007M,C08126_008E,C08126_008M,C08126_009E,C08126_009M,C08126_010E,C08126_010M,C08126_011E,C08126_011M,C08126_012E,C08126_012M,C08126_013E,C08126_013M,C08126_014E,C08126_014M,C08126_015E,C08126_015M,C08126_016E,C08126_016M,C08126_017E,C08126_017M,C08126_018E,C08126_018M,C08126_019E,C08126_019M,C08126_020E,C08126_020M,C08126_021E,C08126_021M,C08126_022E,C08126_022M,C08126_023E,C08126_023M,C08126_024E,C08126_024M,C08126_025E,C08126_025M,C08126_026E,C08126_026M,C08126_027E,C08126_027M,C08126_028E,C08126_028M,C08126_029E,C08126_029M,C08126_030E,C08126_030M,C08126_031E,C08126_031M,C08126_032E,C08126_032M,C08126_033E,C08126_033M,C08126_034E,C08126_034M,C08126_035E,C08126_035M,C08126_036E,C08126_036M,C08126_037E,C08126_037M,C08126_038E,C08126_038M,C08126_039E,C08126_039M,C08126_040E,C08126_040M,C08126_041E,C08126_041M,C08126_042E,C08126_042M,C08126_043E,C08126_043M,C08126_044E,C08126_044M,C08126_045E,C08126_045M,C08126_046E,C08126_046M,C08126_047E,C08126_047M,C08126_048E,C08126_048M,C08126_049E,C08126_049M,C08126_050E,C08126_050M,C08126_051E,C08126_051M,C08126_052E,C08126_052M,C08126_053E,C08126_053M,C08126_054E,C08126_054M,C08126_055E,C08126_055M,C08126_056E,C08126_056M,C08126_057E,C08126_057M,C08126_058E,C08126_058M,C08126_059E,C08126_059M,C08126_060E,C08126_060M,C08126_061E,C08126_061M,C08126_062E,C08126_062M,C08126_063E,C08126_063M,C08126_064E,C08126_064M,C08126_065E,C08126_065M,C08126_066E,C08126_066M,C08126_067E,C08126_067M,C08126_068E,C08126_068M,C08126_069E,C08126_069M,C08126_070E,C08126_070M,C08126_071E,C08126_071M,C08126_072E,C08126_072M,C08126_073E,C08126_073M,C08126_074E,C08126_074M,C08126_075E,C08126_075M,C08126_076E,C08126_076M,C08126_077E,C08126_077M,C08126_078E,C08126_078M,C08126_079E,C08126_079M,C08126_080E,C08126_080M,C08126_081E,C08126_081M,C08126_082E,C08126_082M,C08126_083E,C08126_083M,C08126_084E,C08126_084M,NAME,C08126_001MA,C08126_001EA,C08126_002MA,C08126_002EA,C08126_003MA,C08126_003EA,C08126_004MA,C08126_004EA,C08126_005MA,C08126_005EA,C08126_006MA,C08126_006EA,C08126_007MA,C08126_007EA,C08126_008MA,C08126_008EA,C08126_009MA,C08126_009EA,C08126_010EA,C08126_010MA,C08126_011MA,C08126_011EA,C08126_012MA,C08126_012EA,C08126_013EA,C08126_013MA,C08126_014EA,C08126_014MA,C08126_015EA,C08126_015MA,C08126_016EA,C08126_016MA,C08126_017EA,C08126_017MA,C08126_018EA,C08126_018MA,C08126_019EA,C08126_019MA,C08126_020EA,C08126_020MA,C08126_021MA,C08126_021EA,C08126_022EA,C08126_022MA,C08126_023EA,C08126_023MA,C08126_024EA,C08126_024MA,C08126_025EA,C08126_025MA,C08126_026EA,C08126_026MA,C08126_027EA,C08126_027MA,C08126_028EA,C08126_028MA,C08126_029EA,C08126_029MA,C08126_030EA,C08126_030MA,C08126_031EA,C08126_031MA,C08126_032MA,C08126_032EA,C08126_033EA,C08126_033MA,C08126_034EA,C08126_034MA,C08126_035EA,C08126_035MA,C08126_036EA,C08126_036MA,C08126_037EA,C08126_037MA,C08126_038EA,C08126_038MA,C08126_039EA,C08126_039MA,C08126_040EA,C08126_040MA,C08126_041EA,C08126_041MA,C08126_042EA,C08126_042MA,C08126_043MA,C08126_043EA,C08126_044EA,C08126_044MA,C08126_045EA,C08126_045MA,C08126_046EA,C08126_046MA,C08126_047EA,C08126_047MA,C08126_048EA,C08126_048MA,C08126_049EA,C08126_049MA,C08126_050EA,C08126_050MA,C08126_051EA,C08126_051MA,C08126_052EA,C08126_052MA,C08126_053EA,C08126_053MA,C08126_054MA,C08126_054EA,C08126_055EA,C08126_055MA,C08126_056EA,C08126_056MA,C08126_057EA,C08126_057MA,C08126_058EA,C08126_058MA,C08126_059EA,C08126_059MA,C08126_060EA,C08126_060MA,C08126_061EA,C08126_061MA,C08126_062EA,C08126_062MA,C08126_063EA,C08126_063MA,C08126_064EA,C08126_064MA,C08126_065MA,C08126_065EA,C08126_066EA,C08126_066MA,C08126_067EA,C08126_067MA,C08126_068EA,C08126_068MA,C08126_069EA,C08126_069MA,C08126_070EA,C08126_070MA,C08126_071EA,C08126_071MA,C08126_072EA,C08126_072MA,C08126_073EA,C08126_073MA,C08126_074EA,C08126_074MA,C08126_075EA,C08126_075MA,C08126_076MA,C08126_076EA,C08126_077EA,C08126_077MA,C08126_078EA,C08126_078MA,C08126_079EA,C08126_079MA,C08126_080EA,C08126_080MA,C08126_081EA,C08126_081MA,C08126_082EA,C08126_082MA,C08126_083EA,C08126_083MA,C08126_084EA,C08126_084MA,state
0400000US08,2963212,17754,66050,4579,239660,9662,192173,7859,67235,4393,324622,10405,138610,5731,288703,8870,412345,11597,611857,10972,307260,10522,141157,6864,140477,6671,33063,2086,2220259,19615,47300,3742,180078,7808,149559,6886,51829,3981,249761,8385,114022,5191,211733,7291,269550,9689,481055,9906,223928,8440,105712,5412,114189,6557,21543,1829,253437,10333,6967,1885,35269,3150,16175,2565,4807,1088,30457,3624,9578,2033,17171,2433,34509,3487,46489,3531,28255,3311,11941,1767,9898,1852,1921,731,81665,5061,2060,813,3031,1070,4221,1149,1590,660,7795,1597,3217,798,8813,1396,13998,2219,12754,1912,14672,2774,2917,1089,6597,1596,0,204,154331,6439,2492,751,5842,1325,6486,1529,1539,591,19748,2194,6353,1397,10016,1460,20765,2685,33094,3197,26513,3023,7154,1315,5245,1222,9084,957,253520,8712,7231,1711,15440,2942,15732,2054,7470,1307,16861,2291,5440,1288,40970,3179,73523,4256,38465,3341,13892,2014,13433,1883,4548,1311,515,614,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,3175022,18082,40199,3399,192916,7549,619941,11755,75058,5868,346771,10278,173854,6930,212331,8277,264647,8611,713636,14062,271982,9667,146941,5794,113058,5904,3688,1085,2631206,20103,28941,2778,159971,6559,520451,10419,66086,5472,289840,9321,150455,6383,173669,7227,208436,7894,601395,12058,209739,8818,119663,5689,99456,5455,3104,1033,282715,9460,3453,1150,22451,3034,67212,4282,4659,1098,33301,3288,12103,2310,12733,1924,19638,2401,55786,3891,30675,2731,11138,1623,9405,1858,161,197,29453,3251,260,286,850,511,2957,901,617,557,3595,1006,1068,521,1842,651,3354,779,7498,1539,5623,1534,933,530,856,426,0,198,109363,5600,2320,865,3938,1037,16786,2193,893,453,12089,2102,5948,1491,5756,1228,7638,1566,25397,2110,20350,2567,6738,1355,1356,493,154,141,122285,5492,5225,1464,5706,1231,12535,2300,2803,832,7946,1516,4280,1073,18331,1802,25581,2688,23560,2486,5595,1289,8469,1607,1985,625,269,174,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,1964958,15267,42950,3463,119016,5460,272596,8074,44717,3579,222240,7755,122964,5718,140287,6043,176094,6609,466095,10420,168127,7508,88617,4871,89858,4697,11397,1269,1618938,17895,33061,2889,95524,4806,232853,7523,38838,3379,187429,7285,107171,4943,113132,5254,133739,5884,388099,9885,130699,6141,72617,4295,80073,4151,5703,1190,183996,8639,3872,1180,15785,2372,27199,3051,2891,1020,18484,1977,8691,1638,10306,2111,17503,2616,45049,3468,19549,2177,6706,1398,6635,1524,1326,588,19302,2508,0,197,390,309,1815,773,285,275,2795,908,1404,899,2032,662,2125,754,4262,1267,2886,1101,549,492,486,479,273,310,62958,3873,1903,812,2087,828,5253,1267,384,315,7509,1798,3632,1011,3327,1187,4579,1261,14238,2281,12106,2028,3093,1009,752,496,4095,439,79764,4166,4114,986,5230,1410,5476,954,2319,709,6023,1265,2066,598,11490,1973,18148,2119,14447,1731,2887,926,5652,1138,1912,776,0,197,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1993979,18692,68628,4508,163181,8175,153769,7264,50532,3842,224529,8947,108582,5854,124761,7083,190005,8636,472048,12403,216434,9509,97693,6201,108234,6723,15583,1905,1650009,17792,55608,4118,127326,6509,133964,6515,43875,3510,186966,8659,94337,6245,106142,6329,151405,7622,397365,11308,165065,8377,77962,4970,97287,6192,12707,1706,179514,8760,5190,1238,28393,3759,13090,2265,2740,942,19623,2300,7516,1537,6798,1386,12984,2111,42391,4039,24872,3297,8859,2049,5160,1199,1898,908,23178,2801,186,297,217,224,601,586,842,935,4369,1370,284,257,511,295,2040,730,4473,1104,7699,1631,664,365,1256,729,36,69,74346,5574,4612,1559,4081,1292,2640,1062,880,544,8093,1977,4355,1079,3122,1431,6883,1729,17083,2298,15861,2036,3746,1027,2140,1035,850,1289,66932,4870,3032,954,3164,1233,3474,1167,2195,1031,5478,1619,2090,938,8188,1717,16693,2643,10736,1823,2937,903,6462,1838,2391,1024,92,197,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,6191586,23155,67253,3903,333571,9666,730467,13258,174752,6586,650564,11707,420624,10234,562445,12157,747610,15246,1425397,17638,559397,11815,286419,8869,219635,7637,13452,1844,4500138,25050,48078,2795,260144,8274,575125,11559,136732,5654,497005,11326,336895,8789,362867,10600,424498,11320,1087732,15203,381458,9957,208183,8099,173674,6518,7747,1558,510939,14700,3953,945,40306,3692,76849,4720,13804,1874,55101,4551,28210,2937,30980,2750,55236,4805,110769,5926,57107,4484,23720,2828,14615,2211,289,206,582223,14511,1104,549,9240,1620,33574,2780,8776,1403,47878,3924,27701,2918,96467,5660,145634,6202,105854,4925,63806,5262,22633,2628,19493,2092,63,105,279693,8568,3544,1313,7725,1415,19560,2474,4943,1170,31958,3007,13713,1898,22871,2862,38893,2940,71258,4367,41722,3765,14102,2173,5450,1095,3954,1302,318593,9126,10574,1531,16156,2535,25359,2650,10497,1731,18622,1999,14105,2320,49260,3774,83349,4273,49784,2989,15304,2244,17781,1757,6403,1333,1399,667,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,1588720,10465,54741,2903,97865,4982,241403,7334,43952,3301,189166,5812,81956,4874,143004,5300,112930,5277,388008,8377,121801,5845,64456,3857,48083,3184,1355,531,1295893,11943,33818,2136,79449,3968,205081,7206,37810,3102,158450,5185,70954,4610,116388,4476,88052,4269,315803,7558,94617,5130,50823,3340,43454,2936,1194,496,129016,5522,3655,762,10543,1474,25954,3156,3164,836,13360,1771,4735,995,8526,1376,8569,1730,30717,2728,11765,1491,5312,1080,2678,865,38,62,16184,2444,270,260,506,315,674,411,22,27,1955,793,772,447,1476,645,1004,533,6364,1508,2555,933,427,302,159,142,0,163,66321,3955,3344,690,2037,620,6045,961,896,345,8982,1636,3372,780,4728,1259,3323,640,18917,2132,10860,1680,2981,514,730,333,106,127,81306,3953,13654,1942,5330,1122,3649,853,2060,789,6419,1499,2123,686,11886,1799,11982,1890,16207,1700,2004,613,4913,952,1062,432,17,26,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,713985,7645,5603,1214,48423,3223,91339,5245,16938,1952,90757,5391,25520,2660,56458,3413,84610,4753,171278,6119,63338,4371,32260,3405,26055,2509,1406,874,576686,8294,3105,731,39643,2981,75217,4395,14827,1821,74841,4046,22778,2483,44384,3064,61507,3926,145829,5533,45856,3669,24956,2690,22780,2250,963,562,53106,4840,267,272,4535,1036,9586,2240,757,350,7325,1513,958,398,2497,787,4905,1174,10784,1848,6841,1494,2366,939,2211,825,74,89,6431,1731,83,136,209,195,401,300,38,66,815,655,38,52,726,447,1164,581,1061,441,1262,832,428,453,206,181,0,192,28776,3065,928,549,1415,851,1663,531,56,74,4396,1316,1259,527,985,509,3328,1109,6286,1124,6473,1573,1500,718,329,226,158,210,48986,3627,1220,604,2621,796,4472,975,1260,585,3380,1006,487,321,7866,1419,13706,1727,7318,1453,2906,1287,3010,962,529,314,211,259,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,1301150,12475,37176,4047,86698,5705,185704,8368,31386,3113,167399,6733,73391,4660,76148,4211,99277,5193,317503,8295,103955,6356,62822,4217,56086,4107,3605,973,1075012,12188,24214,2809,65432,4581,156892,7630,26210,2824,142393,6521,62617,4848,66839,4004,77718,4765,269163,8242,81074,5683,49320,3728,50052,3838,3088,926,135838,6972,6152,1510,15807,2260,20092,2807,2419,810,14901,2388,5590,1386,3238,921,9105,1465,34609,3223,13652,2807,5882,1223,4111,944,280,204,5009,1346,180,291,0,201,334,317,164,262,542,454,205,210,0,201,361,282,1503,699,794,463,822,814,91,144,13,31,36525,3918,2355,830,1643,591,4403,1515,929,658,4463,1469,2620,788,1491,615,3124,1191,5398,1103,6070,1207,2844,1040,1040,399,145,145,48766,4552,4275,1243,3816,1499,3983,1218,1664,713,5100,1355,2359,904,4580,1112,8969,1588,6830,1177,2365,1048,3954,1186,792,463,79,135,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,452707,6902,6146,1211,30148,3544,40615,4006,9266,1828,54577,3560,23127,2893,44442,3107,42788,3236,109979,4915,42704,3989,20928,2433,24573,2622,3414,1135,360283,7081,4657,1081,22922,2893,33187,3366,7188,1518,44162,3648,19363,2699,35520,2752,31183,2788,89268,4336,32081,3213,16443,2101,21644,2451,2665,929,41270,3928,712,539,4186,1611,3401,1151,767,466,5241,1331,1900,985,3088,841,3868,1187,8498,1749,5685,1760,2145,842,1563,636,216,227,9756,1642,0,200,260,363,580,401,89,148,1457,553,328,281,1075,504,1058,506,3350,1108,926,529,141,130,492,272,0,200,15659,2149,209,245,211,213,979,577,243,392,1658,712,455,338,1348,563,1485,560,4260,1043,3507,1163,494,319,470,352,340,495,25739,2523,568,363,2569,1120,2468,913,979,522,2059,721,1081,612,3411,978,5194,1174,4603,1144,505,285,1705,903,404,315,193,293,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,2922866,12444,64107,2708,168165,5173,385126,8046,81350,4326,326014,8565,139729,5019,255288,7047,285897,7692,748101,11616,235038,7065,128005,4958,103723,4432,2323,740,2270810,14538,40724,2177,139225,4417,319631,7560,68188,3899,256167,7833,118066,4620,193808,6096,197440,7060,580959,10317,171893,5279,98878,4790,83702,3843,2129,697,245484,7133,4861,887,17461,1882,35746,2321,4917,853,29302,2812,10179,1925,14464,1834,22203,2564,64080,3746,24167,2557,10773,1449,7291,1195,40,45,103737,5511,511,309,1408,510,5273,1426,993,299,13389,2140,2219,925,15939,1928,15492,1879,27353,2624,12050,1945,3320,874,5767,1255,23,36,125130,5022,5184,809,2330,499,11151,1530,1606,652,16866,2054,5874,1081,7739,1173,12097,1377,34281,2939,18067,2159,6166,1066,3745,952,24,32,177705,5568,12827,887,7741,1114,13325,1526,5646,1083,10290,1333,3391,729,23338,2154,38665,3080,41428,2580,8861,1550,8868,1495,3218,724,107,179,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
