GEO_ID,B27011_001E,B27011_001M,B27011_002E,B27011_002M,B27011_003E,B27011_003M,B27011_004E,B27011_004M,B27011_005E,B27011_005M,B27011_006E,B27011_006M,B27011_007E,B27011_007M,B27011_008E,B27011_008M,B27011_009E,B27011_009M,B27011_010E,B27011_010M,B27011_011E,B27011_011M,B27011_012E,B27011_012M,B27011_013E,B27011_013M,B27011_014E,B27011_014M,B27011_015E,B27011_015M,B27011_016E,B27011_016M,B27011_017E,B27011_017M,NAME,B27011_001MA,B27011_001EA,B27011_002MA,B27011_002EA,B27011_003MA,B27011_003EA,B27011_004EA,B27011_004MA,B27011_005EA,B27011_005MA,B27011_006EA,B27011_006MA,B27011_007EA,B27011_007MA,B27011_008EA,B27011_008MA,B27011_009EA,B27011_009MA,B27011_010EA,B27011_010MA,B27011_011MA,B27011_011EA,B27011_012MA,B27011_012EA,B27011_013MA,B27011_013EA,B27011_014EA,B27011_014MA,B27011_015EA,B27011_015MA,B27011_016MA,B27011_016EA,B27011_017EA,B27011_017MA,state
0400000US08,3465417,5675,2841513,13352,2738478,15342,2475318,18572,2232692,18399,322097,10453,263160,10308,103035,5973,83430,5315,46083,3463,40427,3704,19605,2605,623904,12811,553827,11605,348254,9797,245912,7675,70077,5188,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,3916240,6251,3088149,14554,2961870,15958,2673571,20448,2484771,22782,262699,9419,288299,11417,126279,6407,92491,5769,53039,4398,44163,3971,33788,3538,828091,13933,720474,12683,422316,10755,357552,11084,107617,6545,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,2612594,4493,1921062,12256,1825512,13725,1693602,15133,1479050,15211,275805,8924,131910,6663,95550,6734,77731,6135,29612,2983,50807,5071,17819,2536,691532,11946,636012,11148,286355,7317,412249,10480,55520,4240,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2696699,5986,1982319,15822,1861577,16605,1659589,18778,1428118,19130,292830,12152,201988,9242,120742,7009,90084,6494,30139,2969,63495,5990,30658,3572,714380,15450,627292,14678,302691,10424,378120,13652,87088,6244,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,7610628,6680,6120583,19323,5794742,20694,5292084,22904,4812789,24842,593150,11978,502658,15822,325841,10893,253671,8977,131603,4862,128756,7207,72170,4611,1490045,17654,1310119,18080,806052,14792,581311,13332,179926,9088,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,1816562,4072,1506309,8751,1456079,9615,1368914,9901,1254945,10836,159439,6373,87165,5405,50230,3822,39788,3180,21459,2524,20187,2581,10442,2112,310253,7462,283048,7476,169241,6051,137993,5825,27205,2905,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,822707,2808,675192,6402,651681,6921,602851,7193,562643,8006,56451,4173,48830,3020,23511,2318,18368,2229,11951,1827,7244,1448,5143,1091,147515,6006,132561,5688,83077,4320,59048,3745,14954,2302,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,1722857,5112,1259609,11533,1206576,11701,1071236,13313,955125,14030,157612,6643,135340,6690,53033,4131,36829,3140,17401,2056,20765,2322,16204,2370,463248,10543,407557,9280,189399,6903,257605,8470,55691,4382,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,560194,2051,435662,5565,412460,5903,380510,6534,339366,7225,54730,4486,31950,3645,23202,2817,20203,2670,9118,1925,12647,2167,2999,913,124532,5640,114224,5592,68156,4350,57753,4753,10308,1976,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,3319098,4330,2808369,10424,2716084,10116,2574615,11957,2316455,14741,323241,8680,141469,6057,92285,5117,78553,4663,43840,3188,38124,3464,13732,2058,510729,9799,469555,9499,289980,7259,217787,7338,41174,3177,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US30,607555,2649,483939,5500,468403,5765,417987,7368,369570,7440,65599,5073,50416,4041,15536,1921,11995,1746,5894,1141,6511,1453,3541,924,123616,5385,107244,4903,64257,3389,52947,3478,16372,1772,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,791558,2315,629971,5848,609177,6094,544635,7778,508822,7757,56753,3512,64542,5007,20794,2173,14035,1592,8564,1130,6674,1332,6759,1634,161587,5442,141584,5194,73705,3553,83366,4388,20003,1879,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,6088356,8669,4691248,22563,4472977,22296,3847776,25614,3648524,26885,325833,9780,625201,15697,218271,7557,134561,5884,91556,4959,49636,4213,83710,5218,1397108,21552,1153026,18626,736130,14181,536105,14371,244082,10478,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,6238581,10314,4820941,22054,4602170,23321,3854158,26209,3689409,27461,280619,10668,748012,18611,218771,10070,123965,7084,85698,6202,44845,3788,94806,7496,1417640,20655,1078978,17790,712048,15243,476834,13368,338662,11994,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,434047,2230,340438,4358,318115,4567,270423,5579,239106,5973,47717,3463,47692,3781,22323,1773,15551,1565,6584,1085,10238,1394,6772,1335,93609,4011,76756,3910,44033,3252,39991,3120,16853,1938,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,2835053,6464,2035841,14943,1926586,15766,1679033,16375,1615216,16133,116291,6079,247553,8457,109255,7214,62253,5590,38684,3955,28582,4169,47002,4105,799212,14584,655578,12762,401589,10777,338026,9999,143634,7692,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,374662,1905,302896,4584,291904,4767,274749,5183,239544,5188,42539,3092,17155,2180,10992,1422,9513,1372,4500,846,5269,1114,1479,573,71766,3844,68515,3713,35820,2317,37910,3059,3251,839,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1805979,3568,1414556,10611,1340669,11351,1159337,13670,1058872,14542,143712,7593,181332,8596,73887,4884,54544,3859,27005,2858,29525,3040,19343,2985,391423,10433,319920,9229,185464,7376,162146,7171,71503,4329,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
