GEO_ID,B25087_001E,B25087_001M,B25087_002E,B25087_002M,B25087_003E,B25087_003M,B25087_004E,B25087_004M,B25087_005E,B25087_005M,B25087_006E,B25087_006M,B25087_007E,B25087_007M,B25087_008E,B25087_008M,B25087_009E,B25087_009M,B25087_010E,B25087_010M,B25087_011E,B25087_011M,B25087_012E,B25087_012M,B25087_013E,B25087_013M,B25087_014E,B25087_014M,B25087_015E,B25087_015M,B25087_016E,B25087_016M,B25087_017E,B25087_017M,B25087_018E,B25087_018M,B25087_019E,B25087_019M,B25087_020E,B25087_020M,B25087_021E,B25087_021M,B25087_022E,B25087_022M,B25087_023E,B25087_023M,B25087_024E,B25087_024M,B25087_025E,B25087_025M,B25087_026E,B25087_026M,B25087_027E,B25087_027M,B25087_028E,B25087_028M,B25087_029E,B25087_029M,B25087_030E,B25087_030M,B25087_031E,B25087_031M,B25087_032E,B25087_032M,B25087_033E,B25087_033M,B25087_034E,B25087_034M,B25087_035E,B25087_035M,B25087_036E,B25087_036M,B25087_037E,B25087_037M,B25087_038E,B25087_038M,B25087_039E,B25087_039M,NAME,B25087_001EA,B25087_001MA,B25087_002EA,B25087_002MA,B25087_003EA,B25087_003MA,B25087_004EA,B25087_004MA,B25087_005EA,B25087_005MA,B25087_006EA,B25087_006MA,B25087_007EA,B25087_007MA,B25087_008MA,B25087_008EA,B25087_009EA,B25087_009MA,B25087_010EA,B25087_010MA,B25087_011EA,B25087_011MA,B25087_012EA,B25087_012MA,B25087_013EA,B25087_013MA,B25087_014EA,B25087_014MA,B25087_015EA,B25087_015MA,B25087_016EA,B25087_016MA,B25087_017EA,B25087_017MA,B25087_018EA,B25087_018MA,B25087_019MA,B25087_019EA,B25087_020EA,B25087_020MA,B25087_021EA,B25087_021MA,B25087_022EA,B25087_022MA,B25087_023EA,B25087_023MA,B25087_024EA,B25087_024MA,B25087_025EA,B25087_025MA,B25087_026EA,B25087_026MA,B25087_027EA,B25087_027MA,B25087_028EA,B25087_028MA,B25087_029EA,B25087_029MA,B25087_030MA,B25087_030EA,B25087_031EA,B25087_031MA,B25087_032EA,B25087_032MA,B25087_033EA,B25087_033MA,B25087_034EA,B25087_034MA,B25087_035EA,B25087_035MA,B25087_036EA,B25087_036MA,B25087_037EA,B25087_037MA,B25087_038EA,B25087_038MA,B25087_039EA,B25087_039MA,state
0400000US30,291018,4709,164197,4260,34,42,313,269,737,385,2066,646,2659,700,4708,948,6695,1449,8361,1374,10002,1429,28263,2497,27964,2418,40029,2985,18670,1951,6943,1118,2540,804,1895,784,2318,696,126821,4362,1796,939,2344,540,6036,1123,7958,1271,9862,1197,12391,1512,12292,1341,26397,2265,21390,2114,10363,1433,7104,1092,2726,592,1836,511,1801,543,934,413,273,172,294,193,128,120,896,354,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,406226,6154,247344,5145,8,13,343,274,1692,513,2432,513,6719,1170,10777,1140,11725,1581,13741,1700,16208,1293,44354,3064,39626,2926,53184,3385,25845,2381,10276,1763,4921,1034,2220,766,3273,636,158882,4066,1765,577,2039,506,4046,813,6441,912,11668,1480,13023,1579,14386,1387,29952,2237,24103,2239,16881,1899,11682,1553,6376,1042,5249,1138,2951,753,1568,459,2169,635,1501,522,537,248,2545,727,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,2612904,19709,1623735,15836,656,375,2375,638,8238,1495,19277,2305,39367,2962,63842,4252,87549,4506,119435,5712,131774,6319,305557,8985,247340,8311,303453,9808,142685,5243,73601,4001,33294,2613,18322,1935,26970,1893,989169,13290,8797,1552,21807,2093,50909,3776,80427,3656,109745,4300,111551,5486,111737,5060,179965,6508,120009,5836,79659,4225,41089,3613,25902,2641,15418,1969,10522,1553,7080,1212,4492,982,1881,558,1264,608,6915,1489,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2426435,18052,1568112,21446,551,351,1556,486,4091,1167,15230,2202,28617,2420,44713,3224,71889,4526,93493,5539,108972,5854,274731,8504,241579,8497,318110,11196,173592,6613,89919,4918,41315,3012,23932,2588,35822,2730,858323,14730,6508,1066,19341,2289,36301,3239,64536,3990,83253,4937,91565,5102,93760,5051,153862,6543,110845,5473,70766,4633,40890,2946,27867,2868,16134,1918,12385,1820,7432,1479,5476,1146,3038,718,2977,725,11387,1565,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,167108,3496,102706,3651,37,31,426,476,196,85,519,219,769,333,817,306,999,374,1407,815,2237,669,8598,1235,12480,1470,29333,2465,21919,2263,13196,1844,4664,998,2061,592,3048,601,64402,2833,2376,624,1343,389,1592,366,3314,665,2725,634,3637,755,3765,869,9739,1493,8046,1299,5732,926,7435,1236,3959,809,3471,884,2036,552,1427,526,1092,754,882,345,275,243,1556,623,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1262257,12735,694367,11928,687,485,1295,578,4715,1221,11189,1516,23348,2648,37264,3040,51767,3803,61824,3566,60766,3966,144058,6128,104122,5633,113040,5450,41490,2804,20843,1923,8628,1459,3470,961,5861,996,567890,8912,7320,1342,17067,1901,36352,2896,59740,4113,74526,4134,74600,4695,71556,3918,101632,4166,56018,3778,31680,2647,13896,1953,9719,1693,5288,972,2279,620,2060,623,1444,617,744,350,432,219,1537,536,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,188798,4006,116755,3633,66,108,19,25,192,214,868,560,1357,443,1651,452,3050,658,4540,1102,5772,925,16782,1539,19464,1707,31940,2304,16437,1464,7496,1103,3337,711,1395,408,2389,652,72043,2755,318,229,461,384,690,369,1127,393,1862,521,2021,626,3352,735,9086,1143,10764,1265,11262,1275,8666,1168,6019,1038,4067,863,2940,629,2474,710,1916,607,1003,363,982,383,3033,680,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,641551,6758,435070,6717,254,173,355,261,941,438,2401,618,4716,938,8641,1245,13164,1821,16073,1944,20407,2003,69003,3717,74304,4153,118689,4756,56075,3641,27658,2564,10102,1599,4310,940,7977,1045,206481,5433,2092,604,3951,889,7511,1328,15340,2004,20775,2046,23820,2400,22662,2627,38495,2753,24609,2263,14345,1650,10566,1653,5940,1013,5618,995,2825,703,1731,549,1268,475,1141,429,1049,399,2743,697,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,532674,7982,244953,6434,122,141,1411,771,2242,854,6997,1258,14185,2005,20919,2441,23743,2137,27601,2423,25092,2536,44763,3148,28327,2676,29346,2709,12425,1917,3781,834,2149,742,875,480,975,333,287721,6569,4834,1082,12733,1898,25184,2266,35614,2838,43309,3118,38476,2745,32794,2888,43370,3368,23173,2134,13080,2247,8470,1568,2851,821,1622,542,855,338,287,273,148,154,215,273,225,321,481,289,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,971990,7832,522069,7962,188,186,995,480,2409,651,7752,976,14009,1436,24029,1810,34531,2289,38557,2349,44085,2505,110119,4317,78869,3187,90049,4085,37682,2621,17276,1735,8721,1471,4221,849,8577,1518,449921,7014,5151,911,12390,1249,27133,2010,36665,2285,47002,2432,51166,2590,47291,2723,79765,3547,54948,2780,33307,2443,21253,1667,12212,1398,6618,1033,4159,784,2568,619,1491,453,1266,356,1139,448,4397,841,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1592440,10546,1003101,9511,457,291,242,156,2491,755,6370,864,13543,1392,28643,2137,46638,2699,55051,2806,67733,3614,183570,5073,176802,5614,229997,6075,104167,3935,44458,2425,20236,1624,10107,1226,12596,1311,589339,7405,1746,452,3699,723,6761,930,13667,1414,21518,1701,33945,2345,48035,2538,119436,4235,116094,4159,80912,3190,54719,2777,31460,2338,18761,1678,13016,1501,6534,855,4122,688,3608,769,2075,491,9231,1102,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,793791,9316,302284,6695,296,226,2734,805,7573,1139,19700,2417,28326,2690,36493,3080,38010,2770,35040,2784,27815,2416,42593,3096,24965,2552,19130,2756,10033,1819,4840,1217,1739,760,720,372,2277,795,491507,7966,122054,5579,114812,4630,92050,4730,54750,3654,35214,2745,21886,2015,13182,1776,17286,1964,7614,1530,4831,1105,2232,764,1702,820,1419,539,616,425,555,426,377,370,195,183,0,228,732,439,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2093205,14799,1419521,14828,479,280,1432,531,4775,1084,9629,1366,15679,1636,27468,2430,36222,2912,51234,3366,56567,3928,167076,6913,175072,6274,299969,7629,211323,6404,143515,5780,83750,3808,53005,3468,82326,3909,673684,9026,5476,1138,11462,1811,22096,2074,40760,2824,52646,3538,59738,3912,62459,4109,105469,5262,81827,3679,62759,3866,47661,3794,33206,2574,23920,2244,18376,1704,12298,1476,8644,1283,5845,1089,3952,859,15090,1910,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,199467,4766,106417,4386,0,161,68,79,388,387,449,216,2476,650,2531,582,4558,712,4912,1059,6681,1013,18099,2065,18665,1859,25964,2641,11535,1875,5745,1106,2288,705,522,285,1536,743,93050,3773,603,272,1401,340,3068,643,4190,755,6698,980,7766,1212,9805,1297,19892,1895,13911,1400,11202,1503,5453,944,3862,765,1870,589,1154,408,679,285,292,203,175,140,231,182,798,643,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1335486,12405,780604,11948,679,473,1979,724,4961,1084,12513,1949,21668,2227,38455,3639,48348,3409,58842,3341,67211,4420,150970,6255,112244,6551,140154,5244,61137,3883,29318,2686,12790,1468,6527,1247,12808,1660,554882,10709,5004,975,15397,1785,34828,3232,57311,4034,68589,4452,69621,4474,64192,4254,95516,4329,61044,4109,29050,2670,19435,2162,10951,1603,7315,1150,4320,945,2306,746,1884,665,1910,662,1181,575,5028,930,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1024853,10325,667980,9801,474,577,395,277,1476,633,2528,797,5311,1149,9811,1579,13750,1795,18335,1978,22166,2102,79841,4810,101539,4839,187240,6478,107142,4817,56943,3625,30010,2626,13328,1754,17691,1980,356873,7852,5673,1619,5937,1021,7947,1327,11871,1740,15185,1800,22257,2421,27180,2359,60534,3454,58448,4210,45085,2880,32242,3118,22313,2305,13457,1686,8714,1402,5323,1329,3683,878,2526,662,1484,553,7014,1238,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,161812,3934,94761,4153,33,58,19,35,618,429,601,328,1452,581,2620,823,2849,692,5558,1253,4983,1057,15300,1796,17522,2226,26138,2471,9172,1431,4586,1106,1773,616,625,433,912,427,67051,3309,569,328,1196,579,2559,711,3809,840,7008,1112,8988,1361,6197,991,14293,1602,10146,1566,3537,979,3471,885,2132,756,817,468,516,328,300,290,211,205,0,203,288,295,1014,431,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,7165664,30156,4988711,27760,1453,490,2496,724,6901,1126,11022,1461,22161,2246,33304,2623,51552,3721,69125,3602,85280,4390,291412,9136,389650,9030,931146,14632,867053,15079,708536,11828,479018,10867,323986,7991,714616,10253,2176953,18781,27782,2438,29886,2742,48598,3407,71101,3390,102685,4837,118849,4825,136434,5726,289108,7289,276501,7671,230920,6703,189636,6213,147984,5123,114608,5229,80002,4908,63681,3421,50617,3328,37629,3212,26232,2414,134700,5039,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,756195,9817,365204,8820,437,485,657,347,3524,963,8958,2017,15312,1984,22951,2540,27102,2578,30280,2591,32929,3171,76893,4982,56786,4589,53126,3896,19960,2396,8209,1416,3828,1049,1595,631,2657,807,390991,9409,5306,1383,18898,1957,28182,2639,46584,3269,46000,3528,50269,4161,43965,3622,63685,3703,36251,2978,21701,2391,11532,1996,7131,1385,4353,1151,2236,637,1007,451,726,500,1311,571,353,275,1501,496,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,906771,8038,609456,7711,143,231,0,207,339,243,606,321,1288,583,2290,714,4361,899,5210,982,9778,1475,41663,2946,64954,3835,160815,5864,119286,5548,77665,3871,42870,3037,23778,2375,54410,3199,297315,6043,783,413,284,165,522,266,1200,507,1209,437,1592,616,3100,743,11506,1572,23278,2041,36435,2822,38624,2462,34911,2975,30396,1902,27112,2815,21434,2170,11957,1578,8929,1177,9175,1399,34868,2481,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
