GEO_ID,B17021_001E,B17021_001M,B17021_002E,B17021_002M,B17021_003E,B17021_003M,B17021_004E,B17021_004M,B17021_005E,B17021_005M,B17021_006E,B17021_006M,B17021_007E,B17021_007M,B17021_008E,B17021_008M,B17021_009E,B17021_009M,B17021_010E,B17021_010M,B17021_011E,B17021_011M,B17021_012E,B17021_012M,B17021_013E,B17021_013M,B17021_014E,B17021_014M,B17021_015E,B17021_015M,B17021_016E,B17021_016M,B17021_017E,B17021_017M,B17021_018E,B17021_018M,B17021_019E,B17021_019M,B17021_020E,B17021_020M,B17021_021E,B17021_021M,B17021_022E,B17021_022M,B17021_023E,B17021_023M,B17021_024E,B17021_024M,B17021_025E,B17021_025M,B17021_026E,B17021_026M,B17021_027E,B17021_027M,B17021_028E,B17021_028M,B17021_029E,B17021_029M,B17021_030E,B17021_030M,B17021_031E,B17021_031M,B17021_032E,B17021_032M,B17021_033E,B17021_033M,B17021_034E,B17021_034M,B17021_035E,B17021_035M,NAME,B17021_001EA,B17021_001MA,B17021_002EA,B17021_002MA,B17021_003MA,B17021_003EA,B17021_004MA,B17021_004EA,B17021_005MA,B17021_005EA,B17021_006EA,B17021_006MA,B17021_007EA,B17021_007MA,B17021_008MA,B17021_008EA,B17021_009MA,B17021_009EA,B17021_010EA,B17021_010MA,B17021_011EA,B17021_011MA,B17021_012EA,B17021_012MA,B17021_013MA,B17021_013EA,B17021_014MA,B17021_014EA,B17021_015MA,B17021_015EA,B17021_016EA,B17021_016MA,B17021_017EA,B17021_017MA,B17021_018MA,B17021_018EA,B17021_019MA,B17021_019EA,B17021_020MA,B17021_020EA,B17021_021EA,B17021_021MA,B17021_022MA,B17021_022EA,B17021_023EA,B17021_023MA,B17021_024EA,B17021_024MA,B17021_025EA,B17021_025MA,B17021_026MA,B17021_026EA,B17021_027MA,B17021_027EA,B17021_028EA,B17021_028MA,B17021_029EA,B17021_029MA,B17021_030EA,B17021_030MA,B17021_031MA,B17021_031EA,B17021_032EA,B17021_032MA,B17021_033EA,B17021_033MA,B17021_034EA,B17021_034MA,B17021_035EA,B17021_035MA,state
0400000US30,1037462,1216,135114,8427,77325,7119,36368,5335,34576,5238,1792,699,40957,4961,10512,2500,8283,2478,2229,668,30445,4685,27522,4426,2923,971,57789,4138,37785,3050,29081,2934,8704,1260,20004,2380,902348,8454,739846,10228,609021,11973,605606,12037,3415,1428,130825,9710,46086,5893,42024,5338,4062,1373,84739,8045,78057,7376,6682,1713,162502,6853,127993,4948,100269,4453,27724,2837,34509,3476,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1301941,1553,151541,7765,83828,7019,31243,4971,29081,4911,2162,783,52585,5856,13391,2916,8804,2286,4587,1363,39194,4896,34922,4869,4272,981,67713,4023,46548,3041,38154,3264,8394,1528,21165,2779,1150400,7795,922110,9388,744482,14133,740751,14168,3731,1055,177628,10807,63394,6676,57188,6481,6206,1228,114234,8648,104413,8384,9821,1566,228290,7429,181217,5788,137477,5636,43740,3460,47073,3439,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,10100431,4443,1417873,35989,1010409,33890,365591,21138,350291,20719,15300,2200,644818,32240,122858,12083,90471,10461,32387,4328,521960,28349,490160,28131,31800,3596,407464,11822,267194,8287,213763,8179,53431,4042,140270,7870,8682558,36090,7316938,40795,5613546,54163,5596458,54365,17088,2264,1703392,43847,475772,19767,440266,18125,35506,4218,1227620,36357,1169116,36078,58504,4697,1365620,20583,1121973,17157,927900,17040,194073,7439,243647,9041,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10238658,5792,1468642,34068,1096045,32032,354398,19252,334519,19326,19879,3376,741647,29478,131665,15749,99483,13312,32182,4142,609982,27031,583197,25839,26785,3609,372597,10932,246355,7828,199619,7728,46736,3769,126242,7265,8770016,34716,7521791,42410,5558783,51967,5535675,51710,23108,3170,1963008,44762,528054,28382,491241,26744,36813,4906,1434954,42836,1366325,41621,68629,6393,1248225,21080,1019251,16536,844525,15284,174726,7389,228974,10097,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,720869,846,78620,7217,56827,6618,24787,4414,21438,4327,3349,943,32040,4778,11878,3466,9103,3398,2775,932,20162,3347,17203,3071,2959,944,21793,2406,12113,1627,9418,1507,2695,724,9680,1759,642249,7059,535293,8717,425260,11684,420303,11448,4957,1709,110033,9225,43644,5306,38951,4792,4693,1152,66389,6238,61208,5674,5181,1709,106956,5484,74911,3576,56835,3382,18076,1958,32045,3298,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4763828,2786,800422,20616,572092,19342,181388,14120,174448,14054,6940,1525,390704,18621,52276,7398,37563,6565,14713,2313,338428,18284,323749,17417,14679,2212,228330,9569,165326,7289,141679,6467,23647,2835,63004,4948,3963406,20900,3411949,26872,2603570,35278,2596005,35343,7565,1783,808379,26974,225925,17442,211369,16188,14556,3052,582454,24147,560018,23135,22436,2897,551457,13337,475064,10046,413651,8809,61413,4433,76393,5653,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,601261,637,66013,5347,33871,4822,15618,3384,14178,3299,1440,630,18253,3665,3857,1259,2233,927,1624,728,14396,3373,12801,3287,1595,628,32142,3140,20934,2318,15805,1883,5129,1293,11208,1619,535248,5441,428711,6339,343407,8419,341497,8484,1910,793,85304,6400,35525,4432,32320,4084,3205,809,49779,5495,45689,5122,4090,840,106537,4692,84635,3757,65910,3439,18725,2113,21902,2390,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2991978,2471,387327,14864,262779,13223,101562,11735,96956,11583,4606,943,161217,11402,44197,5510,30884,4889,13313,1962,117020,11411,108426,11067,8594,1910,124548,6501,80989,4042,65032,3757,15957,2001,43559,5261,2604651,15361,2166219,18285,1530676,26333,1522865,25994,7811,1515,635543,24786,252164,15425,231579,14087,20585,3085,383379,20279,360512,19500,22867,2639,438432,12678,342183,8844,266698,8069,75485,4077,96249,6823,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1753476,2196,312188,15244,212316,13762,91506,10194,88266,10331,3240,1150,120810,9646,28391,5377,22503,4543,5888,1617,92419,8695,86456,8456,5963,1191,99872,5798,67871,3968,53861,3601,14010,1798,32001,3412,1441288,15363,1202190,16445,956214,20947,953141,21070,3073,996,245976,14725,76185,8150,71544,7716,4641,1148,169791,11933,160308,11556,9483,1585,239098,8737,204921,6654,174297,5775,30624,2995,34177,3679,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3825027,2627,596949,16807,431738,15750,162645,11383,155312,11279,7333,1309,269093,12049,52665,6221,37261,5157,15404,2204,216428,11175,203534,10909,12894,1805,165211,5741,110911,4109,88272,4030,22639,2190,54300,4098,3228078,16426,2760040,17458,2123243,20553,2117549,20526,5694,989,636797,15646,214338,10936,197835,10047,16503,2657,422459,14072,397039,13339,25420,2768,468038,8859,391092,6161,328197,5892,62895,3033,76946,4661,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5665153,2578,625826,17423,374594,15256,140192,9281,133184,9325,7008,1439,234402,12709,50072,5672,35767,5430,14305,1787,184330,11304,171898,10982,12432,1672,251232,8558,158512,5694,120054,4580,38458,3045,92720,5299,5039327,17120,4147743,18134,3329095,29619,3320805,29734,8290,1381,818648,24326,296326,14716,268633,13599,27693,2585,522322,18552,481635,17630,40687,3224,891584,12362,726078,8971,580474,9515,145604,5674,165506,6688,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3165711,1397,1363666,23647,1113942,22935,405336,18531,402051,18663,3285,1256,708606,20493,158974,13755,132748,11435,26226,3282,549632,19582,527658,18851,21974,2537,249724,7999,206136,6643,180265,6681,25871,2528,43588,3579,1802045,23877,1592125,24919,1044041,24239,1042591,24158,1450,683,548084,19014,142134,9600,131799,9257,10335,1674,405950,16562,387508,15936,18442,2246,209920,7311,182147,6703,155102,6518,27045,2624,27773,2520,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,8264095,3584,884647,27692,577269,22692,199862,15456,179459,15405,20403,2895,377407,17441,64757,8001,42111,6398,22646,3212,312650,16948,293188,16632,19462,2605,307378,12332,183521,7605,141784,7204,41737,3557,123857,8188,7379448,27718,6252976,35163,4879118,41355,4852698,42190,26420,3166,1373858,36316,417134,19816,384857,18508,32277,3701,956724,29693,902505,27306,54219,5140,1126472,20048,897696,15171,730779,12862,166917,6648,228776,9715,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,736671,693,78676,5987,39014,4519,13482,3077,11914,3025,1568,643,25532,3676,5910,2801,4555,2601,1355,516,19622,3577,17226,3405,2396,1041,39662,3495,26109,2587,18141,2058,7968,1560,13553,2192,657995,6069,529078,8635,437378,12266,435654,12290,1724,778,91700,8924,32497,4614,29630,4170,2867,913,59203,6727,54836,6307,4367,1120,128917,6583,105327,4629,84132,4560,21195,2704,23590,3418,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4944754,2221,755215,23160,538386,21787,159289,15746,150449,15370,8840,2233,379097,19504,61413,8315,47411,7063,14002,2569,317684,18790,304403,18638,13281,2479,216829,9289,150587,7459,123233,6675,27354,2939,66242,4944,4189539,23282,3559643,27936,2633655,31263,2625125,31285,8530,1704,925988,30213,243451,15770,225495,14887,17956,2979,682537,26084,651351,25269,31186,3517,629896,14331,519131,11222,435593,10272,83538,5275,110765,7207,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,4113142,3089,516570,19440,315053,18374,136790,14066,122640,13987,14150,2127,178263,15284,45665,6983,31124,6133,14541,2364,132598,13603,117153,13179,15445,2458,201517,7539,112178,4370,77804,3914,34374,2559,89339,5680,3596572,19500,2929495,23478,2335394,27731,2319651,27955,15743,2809,594101,22092,211344,14776,191437,13623,19907,2938,382757,20464,347457,18803,35300,3690,667077,15272,500144,10029,370662,9356,129482,5278,166933,8099,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,563374,898,62301,6775,38003,5752,16533,4463,15732,4398,801,438,21470,4211,4775,1688,3410,1495,1365,552,16695,3800,15046,3448,1649,1069,24298,3099,15126,2388,10463,1853,4663,1176,9172,1597,501073,6875,412571,8351,340587,10412,339661,10485,926,443,71984,7364,23756,5179,22208,4784,1548,669,48228,5811,44460,5334,3768,1093,88502,5890,70601,4471,56636,3776,13965,2239,17901,2492,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,38818454,7167,4969326,62249,3571785,61365,1562903,43092,1455355,41797,107548,6284,2008882,48692,458130,21737,315850,19404,142280,7449,1550752,46869,1422211,46441,128541,7220,1397541,25858,779174,13388,590767,11152,188407,7664,618367,17829,33849128,62685,29284223,67115,21840011,99083,21651540,99483,188471,9404,7444212,71319,2523053,47288,2328253,45044,194800,8211,4921159,70111,4593614,68421,327545,12473,4564905,33794,3358327,21124,2542646,20890,815681,12195,1206578,21776,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2886448,1942,567645,18752,423118,18102,106003,10969,100713,10683,5290,1725,317115,17930,36791,6080,28848,5007,7943,1975,280324,18313,270981,18249,9343,1856,144527,8425,106616,6109,89148,5291,17468,2414,37911,4295,2318803,18660,2005917,19895,1479483,27761,1476633,27746,2850,1209,526434,21941,124917,13017,118125,12501,6792,1632,401517,18235,386844,18304,14673,2437,312886,10074,274066,8279,239549,8025,34517,3767,38820,4346,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3468263,1416,361377,14037,238120,13600,75672,8928,67774,8486,7898,1969,162448,13618,29984,5628,19985,4633,9999,1931,132464,12139,121994,11784,10470,1810,123257,6960,83589,4907,70128,4511,13461,2168,39668,4180,3106886,14383,2614464,17477,1980801,26188,1972587,26105,8214,1769,633663,19690,188789,15053,173597,13834,15192,2619,444874,19758,423391,19660,21483,2815,492422,12230,402567,8895,330930,8088,71637,4126,89855,5628,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,28074573,7348,4180675,65525,3256881,66915,1380859,52665,1334491,51854,46368,4645,1876022,48913,306286,23647,227813,20206,78473,6805,1569736,46019,1499315,44556,70421,6924,923794,21270,597772,13196,477692,11853,120080,6214,326022,14498,23893898,64986,20869394,73332,15784957,92135,15721440,92676,63517,6220,5084437,66953,1535335,41569,1437391,37896,97944,7146,3549102,56154,3356989,54127,192113,9533,3024504,32404,2448043,25092,2015765,25498,432278,10905,576461,15837,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5899819,3071,528203,21054,355417,20139,112477,10268,98737,10087,13740,2043,242940,17033,41743,5321,28056,4972,13687,1948,201197,15044,186006,14661,15191,2153,172786,7628,108673,4813,88523,4683,20150,2201,64113,5303,5371616,20671,4585149,24679,3438332,28644,3416692,28519,21640,2874,1146817,32389,305572,19764,281766,18158,23806,3051,841245,29399,798778,28472,42467,3512,786467,14725,634890,10747,515845,9386,119045,5061,151577,7386,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
