GEO_ID,C02003_001E,C02003_001M,C02003_002E,C02003_002M,C02003_003E,C02003_003M,C02003_004E,C02003_004M,C02003_005E,C02003_005M,C02003_006E,C02003_006M,C02003_007E,C02003_007M,C02003_008E,C02003_008M,C02003_009E,C02003_009M,C02003_010E,C02003_010M,C02003_011E,C02003_011M,C02003_012E,C02003_012M,C02003_013E,C02003_013M,C02003_014E,C02003_014M,C02003_015E,C02003_015M,C02003_016E,C02003_016M,C02003_017E,C02003_017M,C02003_018E,C02003_018M,C02003_019E,C02003_019M,NAME,C02003_001EA,C02003_001MA,C02003_002EA,C02003_002MA,C02003_003EA,C02003_003MA,C02003_004EA,C02003_004MA,C02003_005EA,C02003_005MA,C02003_006EA,C02003_006MA,C02003_007EA,C02003_007MA,C02003_008EA,C02003_008MA,C02003_009EA,C02003_009MA,C02003_010EA,C02003_010MA,C02003_011MA,C02003_011EA,C02003_012MA,C02003_012EA,C02003_013MA,C02003_013EA,C02003_014EA,C02003_014MA,C02003_015EA,C02003_015MA,C02003_016EA,C02003_016MA,C02003_017EA,C02003_017MA,C02003_018EA,C02003_018MA,C02003_019EA,C02003_019MA,state
0400000US02,737438,-555555555,675242,4631,474555,3233,25197,1976,111371,3747,46381,2635,7958,1583,9780,2618,62196,4631,3699,1298,58497,4720,55013,4184,5434,1519,29350,3551,8997,2017,2161,1110,9071,2041,6270,1627,913,826,Alaska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4887871,-555555555,4786860,7687,3306838,7059,1307040,7036,22063,2712,65095,3494,1797,889,84027,7439,101011,7687,8348,2314,92663,7070,95006,7445,28890,3968,30509,4319,16279,3151,6544,1794,12784,3213,5916,2009,89,142,Alabama,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,626299,-555555555,613514,1710,589337,1241,7621,1306,1743,729,11859,1196,139,220,2815,938,12785,1710,425,356,12360,1690,12121,1624,2781,988,4639,870,2824,947,261,249,1616,759,664,427,0,157,Vermont,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,3034392,-555555555,2878562,9895,1924976,16699,280385,7032,44666,3794,250137,5954,19612,1707,358786,16689,155830,9895,27270,4338,128560,8891,137630,10083,32463,5046,14754,2162,38991,5565,5393,2120,46029,5500,17284,3232,916,534,Nevada,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1805832,-555555555,1771421,2884,1679773,2458,68679,2800,2629,839,13459,2008,451,352,6430,2273,34411,2884,1177,499,33234,2847,32536,2708,19582,2394,5340,1677,4574,1297,200,164,2840,1280,1363,649,512,627,West Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3943079,-555555555,3639335,9210,2845906,8621,287680,5620,307183,5707,84694,2903,3859,1187,110013,8511,303744,9210,14144,2205,289600,8772,282465,8242,40451,4120,188314,5985,17661,2211,16338,2594,19701,2574,19309,2844,1970,1370,Oklahoma,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5813568,-555555555,5667055,8731,4957243,8755,370632,6232,50364,2531,165380,4021,1961,533,121475,8843,146513,8731,14802,2647,131711,8308,138258,8372,56368,5087,30616,2815,29021,3922,4123,2132,18130,2902,7975,2167,280,292,Wisconsin,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3195153,-555555555,3041937,9563,2079304,22148,400936,17309,4013,1404,5144,1803,767,976,551773,17132,153216,9563,10771,1808,142445,9263,147655,9452,133079,8761,190,187,459,488,2244,1430,11683,1906,5366,2014,195,199,Puerto Rico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,8517685,-555555555,8168181,14736,5737580,15329,1631512,12981,22265,3362,555422,8506,5659,1226,215743,13057,349504,14736,34203,5980,315301,14623,317878,13506,121605,8773,32915,3291,99220,7439,12431,3091,51707,6702,27405,4655,4221,2011,Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,760077,-555555555,742510,2421,651687,2325,25896,1992,41270,2276,13749,2149,339,360,9569,2523,17567,2421,907,507,16660,2364,16106,2339,3267,1283,7900,1569,3361,1538,151,119,1427,625,1272,703,189,220,North Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,5084127,-555555555,4962930,9549,3407706,8711,1353599,9419,23672,4704,80969,3690,4004,1941,92980,8350,121197,9549,14653,3111,106544,9316,111837,9071,50580,6209,17005,2565,17042,3117,7602,3052,19608,3097,6869,2156,2491,3317,South Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,4190713,-555555555,3993491,8160,3514983,11797,82046,3979,49051,4039,190680,5297,18758,1929,137973,11792,197222,8160,26180,4163,171042,7421,184887,7997,29153,3514,66522,4103,50372,4630,1478,1091,37362,4697,11105,1878,1230,635,Oregon,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,577737,-555555555,564021,2127,528453,2729,3667,1164,16185,1713,5807,1077,1111,877,8798,2427,13716,2127,1710,958,12006,1916,13459,2105,4082,1422,5121,1383,2057,756,217,337,1982,1007,257,220,0,203,Wyoming,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,39557045,-555555555,37552583,33391,23535388,66698,2283850,14690,302792,11731,5821585,21930,155739,5748,5453229,70977,2004462,33391,440705,16381,1563757,27461,1815845,30550,280039,11891,293911,13720,603039,17554,32874,3944,605982,18385,168602,10960,20015,3363,California,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2986530,-555555555,2941580,5616,1735455,3704,1135599,6445,13234,1602,26142,2250,1372,948,29778,4251,44950,5616,3213,1094,41737,5390,41926,5385,20544,3559,3935,1100,9557,2632,1651,1067,6239,1739,2997,1383,27,48,Mississippi,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3572665,-555555555,3451275,7616,2688136,12828,391552,6600,9507,2116,165855,2587,1017,764,195208,12191,121390,7616,22099,3172,99291,7110,109312,7608,45822,5351,13945,2505,19302,2151,3381,1333,26862,3878,10853,2675,1225,1092,Connecticut,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,28701845,-555555555,27937855,22649,21099066,40621,3527027,21372,149997,12706,1430857,9655,21463,3103,1709445,37101,763990,22649,153690,9192,610300,18538,709909,22719,203350,13504,141278,7459,148225,9456,21608,3805,195448,11511,48543,5876,5538,2710,Texas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,6042718,-555555555,5819703,10957,3305047,13606,1810885,9157,13433,2118,378985,6008,7311,4478,304042,15437,223015,10957,27473,5260,195542,10594,197631,9764,73892,5998,20984,2910,51972,4952,8612,2221,42171,6267,23536,4664,1848,922,Maryland,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,21299325,-555555555,20685400,21526,15899574,36490,3410741,19720,59870,6097,593634,8233,12841,2297,708740,33569,613925,21526,98267,8564,515658,18966,564152,20281,231541,13905,68105,5203,109703,8173,15073,3706,139730,10358,43934,5434,5839,1835,Florida,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6902149,-555555555,6667405,12591,5335175,17166,537523,9047,16198,3481,472403,6144,2775,899,303331,15326,234744,12591,40480,5905,194264,12417,218672,11880,95685,9707,18960,2315,52189,5193,5855,1819,45983,5974,14740,3226,1332,855,Massachusetts,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,702455,-555555555,677288,2776,296747,4449,319777,4282,1932,589,27538,1377,397,171,30897,5312,25167,2776,3722,1305,21445,2461,22557,2521,6672,1539,1054,429,7586,1151,1967,892,5278,1571,1876,837,734,494,District of Columbia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,3161105,-555555555,3059954,6568,2708195,10034,40365,3450,34678,3615,75898,3242,29362,2108,171456,10855,101151,6568,18253,3974,82898,5317,94145,6296,12469,2701,17190,2965,29698,2655,988,1233,33800,4942,6080,1880,926,567,Utah,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,19542209,-555555555,18894554,24504,12375601,34083,3069259,17064,84312,6183,1666113,12409,9424,2807,1689845,40232,647655,24504,152400,12747,495255,20870,595776,23260,202340,13212,50674,4284,140392,9541,17071,3568,185299,13162,47019,5315,4860,1880,New York,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8908520,-555555555,8661121,16035,5956539,22413,1207995,12788,21131,4530,868213,6049,2909,1258,604334,26210,247399,16035,54021,7838,193378,13292,226611,15051,82074,8986,12437,2294,57486,4966,7193,1868,67421,8613,18338,4324,2450,959,New Jersey,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,11689442,-555555555,11331044,15444,9470940,10859,1446306,12633,25672,3171,271762,5995,4228,1490,112136,8017,358398,15444,26393,3581,332005,14886,334149,13943,182751,11322,47213,3415,51975,4407,13585,3466,38625,4230,22324,3653,1925,1238,Ohio,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,6126452,-555555555,5952588,7671,5035197,7994,704327,6416,27705,3183,121417,3689,7385,1417,56557,6735,173864,7671,8623,1859,165241,7443,163809,7286,75345,5750,39150,3567,29126,3547,4404,1478,15784,2950,9152,2464,903,593,Missouri,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,12807060,-555555555,12473515,13725,10256084,17296,1428406,12545,21418,2246,455027,6288,5008,1684,307572,16186,333545,13725,39279,5630,294266,11865,302948,14008,148313,9404,32795,2462,55627,5231,11223,2142,54990,6945,27350,4052,3247,1742,Pennsylvania,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9995915,-555555555,9703250,10365,7825285,9602,1376751,8453,53012,3871,325828,5390,3907,870,118467,9068,292665,10365,25572,2964,267093,10161,273252,10049,107343,6980,67048,3354,54569,4822,9727,2999,34565,3401,17898,3230,1515,718,Michigan,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1929268,-555555555,1870307,5128,1666990,5467,91221,3894,18555,3043,45779,2151,1289,752,46473,4917,58961,5128,8697,2650,50264,4685,54796,4783,16280,2716,12906,1723,12326,1935,1412,673,11872,2824,3910,1308,255,276,Nebraska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1754208,-555555555,1700953,5086,1576846,8264,12075,3292,23026,2838,27026,2610,2763,1450,59217,7449,53255,5086,11073,2912,42182,4688,46922,4761,6899,2860,14200,1669,11981,2393,243,178,13599,3186,6141,1557,192,262,Idaho,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,2095428,-555555555,2028242,5531,1599938,12680,46064,3269,200659,4124,34155,2409,2465,1113,144961,10667,67186,5531,22278,3477,44908,3922,62973,5403,9812,2173,18430,3002,9131,1910,908,618,24692,3614,3889,1334,324,426,New Mexico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1420491,-555555555,1074716,12027,345652,4853,28325,1615,3237,935,534479,10657,144971,5304,18052,3227,345775,12027,12113,3022,333662,12376,215295,11057,5159,1452,8601,1136,71631,6165,1038,545,128866,11176,110769,8436,19711,4660,Hawaii,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,882235,-555555555,858851,3663,740870,2352,19057,2158,78068,2871,15023,2237,51,77,5782,1672,23384,3663,750,514,22634,3643,21838,3360,5901,1947,11790,2357,2148,1049,574,594,1425,811,1546,1049,0,163,South Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,7535591,-555555555,7082958,15689,5633263,17384,291808,8442,97329,6465,661781,8253,53924,2794,344853,17208,452633,15689,47039,5560,405594,14154,405355,13622,81176,6934,88978,5423,142017,8179,8886,2809,84298,7654,42319,5201,4959,1819,Washington,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,1057315,-555555555,1024585,3451,852805,9123,70749,3938,4341,1447,36064,1723,883,901,59743,7937,32730,3451,5439,1697,27291,3254,30299,3337,11175,2549,4785,1385,7200,1738,1146,696,5993,1665,1925,860,506,459,Rhode Island,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,7171646,-555555555,6884666,13897,5590505,22425,336340,7735,330599,8933,237873,5191,15661,1992,373688,19089,286980,13897,49912,5469,237068,12794,266531,13406,65348,6709,66395,8153,61566,5587,8350,3326,64872,6479,18719,3479,1730,829,Arizona,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,6770010,-555555555,6618218,8781,5235588,10176,1137801,10728,19136,2676,119046,4317,5494,2158,101153,10106,151792,8781,11108,2031,140684,8272,143204,8410,64359,6801,28229,2408,27614,3597,3996,1648,19006,2948,7662,2069,926,797,Tennessee,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2911510,-555555555,2803459,7341,2446823,8485,171141,6032,26829,2776,82444,3810,2929,2017,73293,8142,108051,7339,8624,1860,99427,7260,101395,6897,36107,4513,28238,2496,18669,3129,4034,1914,14347,3091,6030,1779,626,591,Kansas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
