GEO_ID,C27008_001E,C27008_001M,C27008_002E,C27008_002M,C27008_003E,C27008_003M,C27008_004E,C27008_004M,C27008_005E,C27008_005M,C27008_006E,C27008_006M,C27008_007E,C27008_007M,C27008_008E,C27008_008M,C27008_009E,C27008_009M,C27008_010E,C27008_010M,C27008_011E,C27008_011M,C27008_012E,C27008_012M,C27008_013E,C27008_013M,C27008_014E,C27008_014M,C27008_015E,C27008_015M,C27008_016E,C27008_016M,C27008_017E,C27008_017M,C27008_018E,C27008_018M,C27008_019E,C27008_019M,C27008_020E,C27008_020M,C27008_021E,C27008_021M,NAME,C27008_001EA,C27008_001MA,C27008_002EA,C27008_002MA,C27008_003EA,C27008_003MA,C27008_004EA,C27008_004MA,C27008_005EA,C27008_005MA,C27008_006EA,C27008_006MA,C27008_007EA,C27008_007MA,C27008_008EA,C27008_008MA,C27008_009MA,C27008_009EA,C27008_010EA,C27008_010MA,C27008_011EA,C27008_011MA,C27008_012EA,C27008_012MA,C27008_013EA,C27008_013MA,C27008_014EA,C27008_014MA,C27008_015EA,C27008_015MA,C27008_016EA,C27008_016MA,C27008_017EA,C27008_017MA,C27008_018EA,C27008_018MA,C27008_019EA,C27008_019MA,C27008_020MA,C27008_020EA,C27008_021EA,C27008_021MA,state
0400000US30,1047075,795,525012,2718,126669,2203,5170,1179,121499,2468,303788,2347,8484,1565,295304,2852,94555,990,7914,1214,86641,1447,522063,2665,117380,2151,5223,1240,112157,2378,303767,2269,9303,1704,294464,2553,100916,1029,5497,1032,95419,1536,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1323289,517,646823,2231,135902,1699,2707,813,133195,1975,389382,2130,7881,1442,381501,2561,121539,911,10853,1288,110686,1480,676466,2176,128229,1815,1482,589,126747,1858,402176,2220,9746,1591,392430,2588,146061,1286,9477,1231,136584,1516,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,10183721,3716,4892959,7859,1251199,8265,56977,4077,1194222,9050,2918500,8026,91036,5900,2827464,8694,723260,3174,65945,3914,657315,4322,5290762,7151,1195121,7890,60276,4174,1134845,9040,3169856,5466,119465,5099,3050391,6753,925785,2714,60897,3315,864888,4499,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10334958,2874,4973125,7923,1366216,7196,52673,5467,1313543,8404,2984263,8717,88459,5625,2895804,9955,622646,3105,57149,3552,565497,4149,5361833,7510,1304362,6926,45491,4503,1258871,8674,3254318,7770,106510,6102,3147808,9173,803153,3866,57201,3435,745952,4624,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,713033,1423,362282,1964,97873,1326,12446,2157,85427,2521,220533,2356,17360,2735,203173,3265,43876,1110,4994,1153,38882,1531,350751,1720,94715,1374,10444,1961,84271,2292,213514,1619,20091,2199,193423,2666,42522,986,4713,906,37809,1222,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4810094,1546,2313941,5729,599870,6830,21101,3232,578769,7650,1359719,5873,43405,3678,1316314,6063,354352,2690,44944,2863,309408,3586,2496153,5540,563117,5580,18237,2591,544880,6069,1475334,4949,49659,4048,1425675,5764,457702,2525,41553,2400,416149,3168,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,620066,406,304978,1249,64045,1416,1385,650,62660,1493,185006,1686,2645,609,182361,1679,55927,850,3733,768,52194,1051,315088,1242,60794,1140,1255,792,59539,1344,189656,1143,2903,695,186753,1382,64638,1056,2906,630,61732,1206,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2998585,1702,1493695,2828,370476,2179,10631,2097,359845,3168,901674,2826,23217,2117,878457,3685,221545,1036,22084,1887,199461,1918,1504890,2461,351506,2530,8917,1781,342589,2959,904305,2703,24437,2256,879868,3506,249079,937,16700,1907,232379,2112,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1776965,393,875991,2882,199646,2991,3472,1098,196174,3251,514897,2752,8261,1502,506636,2992,161448,1371,12079,1502,149369,1848,900974,2890,188386,3277,2983,1109,185403,3528,522049,2640,9394,1729,512655,2877,190539,1198,7627,1206,182912,1537,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3861581,1714,1890693,4375,514604,3494,16649,2535,497955,3925,1107695,3799,32226,2607,1075469,4388,268394,1561,27913,1988,240481,2514,1970888,3998,496824,3929,16638,2323,480186,4724,1141793,3006,31579,2714,1110214,3714,332271,1758,26286,1766,305985,2490,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5740669,1241,2840025,3779,689536,3350,6891,1279,682645,3297,1709738,3258,17331,1762,1692407,3579,440751,2067,19962,1695,420789,2503,2900644,3608,660686,3570,9290,1983,651396,4001,1719274,3520,16425,1899,1702849,3876,520684,2140,14448,1313,506236,2432,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3171580,573,1503544,3619,328050,4160,2572,1140,325478,4448,890410,2110,4746,1084,885664,2492,285084,786,9746,1419,275338,1698,1668036,3519,313055,4104,3145,1057,309910,4177,986738,2137,8348,1767,978390,2971,368243,842,6058,1358,362185,1503,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,8301038,4855,4021624,8895,1019405,7053,83952,5995,935453,9133,2427067,6950,142316,7111,2284751,10141,575152,2659,82059,4027,493093,4870,4279414,7860,973113,6407,80443,5314,892670,7971,2589065,5232,174703,7431,2414362,9241,717236,3051,82280,3759,634956,4734,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,743793,1039,380836,2526,97808,2136,3125,1032,94683,2171,231173,1966,5700,1275,225473,2293,51855,721,4429,846,47426,1142,362957,2508,87918,2012,4086,997,83832,2299,216640,1740,5957,961,210683,1991,58399,659,3327,910,55072,1191,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4990240,2332,2395810,6329,606493,6547,22940,3361,583553,7118,1398240,4697,48732,4475,1349508,6680,391077,1893,47982,3103,343095,3687,2594430,6319,570933,6013,21819,3305,549114,6808,1532918,4645,50583,4079,1482335,5868,490579,1996,46885,3349,443694,3695,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,4151076,824,2049138,3481,473545,3910,6171,1332,467374,3940,1240822,3173,19824,2427,1220998,4229,334771,1984,21832,2117,312939,2900,2101938,3380,450739,3651,6604,1536,444135,4011,1257539,3580,16991,2133,1240548,4258,393660,1929,16437,1659,377223,2514,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,567008,846,285006,2522,72571,2225,3022,1075,69549,2491,167320,2134,5731,1328,161589,2515,45115,837,3569,849,41546,1223,282002,2275,69471,2274,2648,918,66823,2516,163444,2166,5535,1215,157909,2202,49087,1093,2649,661,46438,1356,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,39062465,5627,19285965,8141,4855395,8398,84542,6414,4770853,9777,11947919,8670,150773,7659,11797146,11545,2482651,3177,121899,4223,2360752,4895,19776500,7568,4658953,8610,84743,5658,4574210,10949,12027890,9113,162294,6089,11865596,10242,3089657,3230,112784,5054,2976873,5747,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2919673,1311,1394037,5677,387158,5699,9779,1720,377379,5882,806462,4002,24642,3273,781820,4744,200417,1503,21660,1969,178757,2259,1525636,5461,368919,5611,9934,1986,358985,5675,896109,4240,22105,2480,874004,5211,260608,2030,20871,2019,239737,2665,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3523842,1078,1708046,2507,400842,2280,5009,1320,395833,2795,1048082,2281,10313,2024,1037769,3121,259122,1348,8614,1348,250508,2007,1815796,2520,388139,3055,5906,1420,382233,3232,1094578,3307,9764,1681,1084814,3761,333079,1159,6578,908,326501,1177,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,28243191,4197,13900012,10523,3991393,10763,105225,7901,3886168,13794,8333056,9729,190554,8147,8142502,13456,1575563,4239,144063,5513,1431500,6105,14343179,9034,3833957,11452,97967,8150,3735990,13240,8570157,9240,193041,7501,8377116,10933,1939065,5065,123929,5382,1815136,7300,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5943064,2569,2857917,4343,725307,4290,27668,3075,697639,5130,1739180,4782,51771,4245,1687409,6272,393430,2021,32920,1868,360510,2986,3085147,4188,694804,4210,26172,3823,668632,5435,1875631,3644,57356,4174,1818275,5516,514712,1893,29197,2420,485515,2892,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,20996007,3241,10172936,9155,2292450,8633,58833,4928,2233617,10083,5942597,9222,148223,7454,5794374,9995,1937889,3771,154971,7518,1782918,7890,10823071,7934,2195908,8972,60307,4931,2135601,10272,6273636,8926,159814,7775,6113822,12877,2353527,4168,143215,6873,2210312,8280,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6830796,760,3307550,3395,748034,3998,4884,1203,743150,4008,2078514,4152,15791,2293,2062723,4771,481002,1832,18862,2249,462140,2603,3523246,3422,722636,4137,5905,1800,716731,4249,2178275,3409,14692,1774,2163583,4108,622335,2146,14149,1855,608186,3175,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,692817,606,326328,1577,70009,1684,1264,605,68745,1893,222407,1377,2739,892,219668,1782,33912,614,2209,695,31703,915,366489,1636,67428,1979,1970,1101,65458,1974,249513,1297,3265,997,246248,1588,49548,512,1329,506,48219,733,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,3135573,903,1574603,2922,503544,3044,11230,2665,492314,4159,908268,2854,15472,2069,892796,3566,162791,1315,14275,1568,148516,1832,1560970,2611,479450,2911,10248,2279,469202,3716,897560,2785,17106,2020,880454,3688,183960,1111,11172,1504,172788,1568,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,19302636,2649,9330935,6066,2196397,5805,18347,2817,2178050,6553,5789812,5536,38772,3224,5751040,6560,1344726,2491,34704,2419,1310022,3234,9971701,5425,2109997,5741,20272,3180,2089725,6843,6089586,5443,38127,3023,6051459,5849,1772118,3332,28172,2342,1743946,3992,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8803988,1605,4279096,3606,1047418,4349,7844,1464,1039574,4605,2624815,3959,19725,2837,2605090,4750,606863,1721,17696,1859,589167,2684,4524892,3361,1011706,3872,8994,2156,1002712,4395,2719277,3976,18264,2629,2701013,5009,793909,1968,16256,1779,777653,2756,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,11517226,1419,5625655,6170,1405136,6070,19420,3213,1385716,7027,3366213,6667,39876,3390,3326337,7788,854306,2890,36565,2396,817741,3451,5891571,6414,1343127,5453,16344,2443,1326783,6530,3473986,4977,35724,2977,3438262,4809,1074458,3326,33329,2340,1041129,3558,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,6014742,1422,2928278,5547,740063,4130,15539,1922,724524,4238,1744607,4959,36526,3412,1708081,6149,443608,2564,30530,2380,413078,3407,3086464,5403,712979,4642,13698,1908,699281,5012,1818941,4157,36131,2835,1782810,4662,554544,2873,26903,2351,527641,3583,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,12604311,1036,6137247,5163,1435169,5019,16957,2218,1418212,5536,3708202,5162,41232,3357,3666970,5952,993876,2355,41967,2452,951909,3283,6467064,5239,1385616,4925,16435,2809,1369181,5717,3821279,5334,37902,2942,3783377,6324,1260169,2616,38403,2845,1221766,3846,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9888529,864,4853614,3766,1173571,5179,11653,1954,1161918,5722,2924182,5060,27017,2506,2897165,5453,755861,2089,29492,2121,726369,3009,5034915,3541,1121533,4161,13455,2312,1108078,4855,2988580,4830,23649,2244,2964931,5149,924802,2583,23018,1632,901784,3064,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1900165,832,943358,2741,257964,3081,8062,1335,249902,3227,552631,2455,15003,1646,537628,2707,132763,1088,11246,1309,121517,1472,956807,2868,243165,3078,9383,1735,233782,3583,554089,2507,15965,1592,538124,2910,159553,1189,9310,1096,150243,1665,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1733484,857,866901,3680,242631,3299,7222,1958,235409,3264,493954,2894,14522,2220,479432,3672,130316,1782,12464,1776,117852,2119,866583,3717,228472,3701,7068,1845,221404,4242,493817,3115,12923,1735,480894,3351,144294,1583,10212,1623,134082,2139,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,2060718,1535,1011160,3677,262620,3339,9682,1756,252938,3437,582382,3584,19211,2505,563171,4006,166158,1567,17057,1887,149101,2294,1049558,3376,248025,3327,8405,1346,239620,3421,604450,3529,19784,2498,584666,4138,197083,1658,13809,1746,183274,2517,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1368549,2598,667869,2677,162296,1978,22909,2628,139387,2799,388848,2933,22657,2422,366191,3702,116725,783,12896,1490,103829,1740,700680,1769,156613,1805,20512,2497,136101,3403,403528,1782,36231,2263,367297,2933,140539,738,10109,1107,130430,1166,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,864598,699,434607,2883,116017,2463,5077,1661,110940,2818,252348,2739,8923,1736,243425,3174,66242,996,5787,1027,60455,1293,429991,2819,109174,2184,3594,873,105580,2320,247190,3380,7730,1561,239460,3752,73627,812,4166,872,69461,1233,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,7427599,3185,3685003,5286,892961,4577,39127,4258,853834,6315,2267038,4947,67533,3823,2199505,6723,525004,2150,50059,2949,474945,3228,3742596,5035,862133,4501,33206,3661,828927,5724,2261650,5001,80169,4655,2181481,6991,618813,2240,47873,2829,570940,3284,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,1041309,1059,506269,2301,112319,1691,2200,872,110119,1905,317131,2054,5615,1622,311516,2606,76819,987,5353,1136,71466,1446,535040,1905,106995,1926,1403,749,105592,2037,329430,2027,4524,1290,324906,2227,98615,824,4420,890,94195,1110,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,7064799,2070,3475367,3669,892117,4650,20207,2937,871910,5481,2009452,4805,50475,4323,1958977,6650,573798,1365,53252,3230,520546,3358,3589432,3389,853526,4128,18558,2479,834968,5006,2062441,4422,48857,3714,2013584,5826,673465,1619,42051,2850,631414,3256,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,6667784,1852,3231469,6035,821032,5775,27524,3227,793508,6438,1930202,5737,49383,3867,1880819,6869,480235,2411,42427,2853,437808,3181,3436315,5938,777640,5160,26321,2998,751319,6236,2062261,4046,57757,3970,2004504,5522,596414,3015,36546,2676,559868,3658,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2854774,1728,1409001,4266,381282,3369,15987,2602,365295,4158,827250,3736,24561,2318,802689,4224,200469,1573,16565,1596,183904,2280,1445773,3604,365505,3329,13079,2274,352426,3597,837162,3276,28698,3172,808464,3792,243106,2093,14012,1433,229094,2328,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
