GEO_ID,C14003_001E,C14003_001M,C14003_002E,C14003_002M,C14003_003E,C14003_003M,C14003_004E,C14003_004M,C14003_005E,C14003_005M,C14003_006E,C14003_006M,C14003_007E,C14003_007M,C14003_008E,C14003_008M,C14003_009E,C14003_009M,C14003_010E,C14003_010M,C14003_011E,C14003_011M,C14003_012E,C14003_012M,C14003_013E,C14003_013M,C14003_014E,C14003_014M,C14003_015E,C14003_015M,C14003_016E,C14003_016M,C14003_017E,C14003_017M,C14003_018E,C14003_018M,C14003_019E,C14003_019M,C14003_020E,C14003_020M,C14003_021E,C14003_021M,C14003_022E,C14003_022M,C14003_023E,C14003_023M,C14003_024E,C14003_024M,C14003_025E,C14003_025M,C14003_026E,C14003_026M,C14003_027E,C14003_027M,C14003_028E,C14003_028M,NAME,C14003_001EA,C14003_001MA,C14003_002MA,C14003_002EA,C14003_003MA,C14003_003EA,C14003_004MA,C14003_004EA,C14003_005EA,C14003_005MA,C14003_006EA,C14003_006MA,C14003_007MA,C14003_007EA,C14003_008MA,C14003_008EA,C14003_009MA,C14003_009EA,C14003_010MA,C14003_010EA,C14003_011EA,C14003_011MA,C14003_012MA,C14003_012EA,C14003_013MA,C14003_013EA,C14003_014MA,C14003_014EA,C14003_015EA,C14003_015MA,C14003_016EA,C14003_016MA,C14003_017MA,C14003_017EA,C14003_018MA,C14003_018EA,C14003_019MA,C14003_019EA,C14003_020EA,C14003_020MA,C14003_021MA,C14003_021EA,C14003_022MA,C14003_022EA,C14003_023MA,C14003_023EA,C14003_024MA,C14003_024EA,C14003_025MA,C14003_025EA,C14003_026MA,C14003_026EA,C14003_027EA,C14003_027MA,C14003_028EA,C14003_028MA,state
0400000US30,1028186,2056,210244,5160,7393,1240,50075,2215,59386,2674,33852,1212,18738,1831,20873,2585,11803,1870,8124,1550,28495,2854,4735,1067,7534,1477,6890,1403,2267,614,1237,511,3108,944,1287,426,1437,608,789447,5004,15441,1922,4123,1033,1640,627,2510,780,8782,1578,43841,2943,120886,2709,592224,2483,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1298513,1782,220093,5507,5633,1120,56456,2738,62744,3344,37183,1513,18343,1650,17778,2239,10805,1707,11151,1611,50332,3975,5303,1128,7523,1493,8032,1545,5674,1003,5849,1061,8958,2281,3758,893,5235,1156,1028088,5048,12583,1809,3881,1324,1773,691,1876,579,8400,1361,47142,2738,145381,2141,807052,2591,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,10033314,6297,2122234,20701,60302,4327,508681,11238,587550,11839,348530,6395,183072,6446,210923,8011,117415,7408,105761,6690,397806,12952,52148,4220,75555,5851,79591,5343,35049,3404,34110,2818,52583,4475,33915,3405,34855,2830,7513274,19184,134436,6320,36390,3033,12806,1936,15514,2418,85108,5840,418822,10562,1230980,11303,5579218,10133,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10155794,8507,2371709,19362,87962,6227,588242,11826,650756,12634,378766,5756,198934,6698,235278,10329,121524,5739,110247,6153,404569,14540,50667,4081,69007,5418,75014,5391,43343,4097,28871,2817,52182,5401,39106,4441,46379,4278,7379516,17097,143178,7466,25793,3452,13248,2638,13636,2351,90827,6467,431918,11242,1281613,11853,5379303,11125,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,708414,1572,160543,4566,5649,1073,44360,2709,44436,2833,25468,1035,9833,1281,8240,1457,13399,2173,9158,1751,25038,3590,3840,939,5387,1373,4311,1146,2654,664,895,432,1955,973,3081,836,2915,817,522833,4050,13660,1372,2797,733,1000,412,874,292,8790,1368,38912,1786,101208,3316,355592,2396,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4719009,4771,1009103,12620,31812,3515,242848,7401,279241,8395,160023,3876,92478,4496,106050,5898,55108,4043,41543,4035,165678,7793,21012,2320,31831,2996,35819,3499,21170,2444,12677,2120,18174,2418,11807,2293,13188,2313,3544228,10460,66903,4546,15690,2347,6370,1485,7524,1357,38337,3224,193586,6493,569061,8068,2646757,7621,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,609159,1119,109691,3537,4317,771,27110,2426,29809,1965,17573,966,11339,1368,11492,1477,4041,933,4010,838,31755,2205,3476,670,2947,762,3372,623,2292,583,5527,893,7117,1256,3052,982,3972,1004,467713,3157,3877,746,1962,942,757,353,895,471,4603,1259,24870,2021,67965,1696,362784,2037,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2928345,3540,619807,8220,19176,2503,161452,5678,183664,6286,102941,2305,39850,2312,45910,3435,36384,2718,30430,2389,81495,5804,10182,1625,16963,2492,13173,2110,5918,1412,3694,956,7139,1509,10029,2047,14397,1985,2227043,8452,49134,3277,10465,2054,4788,1561,5317,1442,24678,2090,127327,4311,396300,4721,1609034,3854,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1750095,2815,339249,6220,11243,1873,79848,3935,97504,4562,57809,1657,28396,2386,34830,2501,16006,2172,13613,1851,37723,3586,2509,631,10260,1839,6440,1450,3472,822,4505,1019,5072,1079,2618,727,2847,854,1373123,4914,24433,2445,7095,1653,3446,941,3429,978,15165,2037,73858,3994,190378,4094,1055319,3353,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3793895,3498,884055,8665,33817,2874,226729,5277,248374,5330,136657,2263,67520,2788,85250,4210,51832,3211,33876,2530,119561,5838,12052,1525,24480,2468,23720,2081,15177,1654,12312,1684,12811,1821,8604,1335,10405,1528,2790279,8846,62983,3455,10907,1574,5900,1084,6340,1013,32947,2128,168306,5206,482300,5373,2020596,4326,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5620459,4276,1166703,10557,40307,2968,276469,5741,315144,6269,194204,2598,99421,3108,139550,5537,57265,3447,44343,2562,224555,7457,18965,1915,52193,3573,52343,3023,22169,1940,17330,2110,26513,2697,17879,1700,17163,1806,4229201,8597,78270,3458,14092,1360,7281,1075,7559,1085,37883,2716,228744,5674,660621,5600,3194751,5672,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3122920,2862,482815,9715,24235,2396,121903,5118,136925,5201,85834,3058,39699,3661,51179,3626,13392,2703,9648,1586,260032,10553,9617,1808,42559,4061,41595,3956,26711,2835,30454,2766,57381,5179,29833,3775,21882,2869,2380073,9850,19711,2454,3008,1069,2526,924,7153,1354,20200,2663,114200,5219,338220,5692,1875055,3934,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,8222578,6669,1760334,15222,45572,3734,427051,9769,469560,9448,280954,4127,160946,6174,189840,6000,101549,6646,84862,5684,363938,12286,55547,3850,64007,3734,55297,3945,30996,3198,30313,2587,47075,4009,35748,3572,44955,3760,6098306,14020,105876,4712,23721,2627,9557,1712,6395,1110,55063,4248,342801,8842,1032891,9971,4522002,9198,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,729484,1812,167425,5006,5467,1154,42950,2854,41492,2577,22130,909,16117,1471,24267,2974,8719,1624,6283,1391,20452,3000,2557,1026,5083,1408,3979,956,1410,529,1543,620,2134,689,1840,775,1906,789,541607,4121,13558,1602,2771,742,1803,726,921,548,4334,1089,36189,3105,106175,2946,375856,2810,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4913277,5182,1032274,12129,30271,3463,261690,8492,288028,7982,163416,4103,90177,4013,103484,5880,51613,4249,43595,4175,169897,7545,21648,2146,32776,3307,29957,3055,16722,2024,16134,2385,23762,2656,12697,2592,16201,2106,3711106,10197,64587,3551,13074,2319,5613,1844,5777,1724,48254,3884,205552,7234,590045,8666,2778204,6056,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,4057488,3910,810977,10565,21997,2619,195370,6151,224945,6850,134363,3233,59026,3360,81680,5220,55175,4138,38421,3123,150828,5818,24077,2350,28463,3054,24998,2409,12465,1668,12898,1621,18413,2203,13576,1681,15938,1938,3095683,9906,51216,3882,13081,2077,3918,1178,4470,1185,28834,2541,164894,5255,523904,5795,2305366,6060,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,556488,1531,129946,4484,4396,987,29316,2495,36784,2213,19808,1366,12691,1930,10273,1429,8303,1509,8375,1350,14547,2929,2525,836,3588,1353,2658,1052,1653,827,851,443,1390,662,684,363,1198,532,411995,4038,7225,1328,2033,959,1203,720,658,410,5083,1202,21217,2492,68267,2971,306309,2365,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,38151126,12994,8946644,29859,291399,10897,2067026,18358,2384207,16985,1350956,8945,709968,10411,1075115,15974,639444,10887,428529,10300,1436819,19302,208439,7959,235517,7992,220246,7311,121458,7037,97517,5014,183591,7629,205240,7850,164811,6224,27767663,29969,522736,11553,96351,5845,41643,3644,39641,3766,237930,8297,1451742,15598,5189714,14149,20187906,10579,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2885964,4553,669975,11041,25293,2999,158581,5970,190554,6467,101586,3191,65929,4610,72710,5616,32130,3167,23192,2670,102371,6311,12623,2175,23009,2564,20649,2983,13912,2071,7870,1920,9810,2003,7864,1736,6634,1505,2113618,8128,39279,3638,10001,1773,4969,1781,4700,1177,25047,3544,122159,6518,339033,7353,1568430,6816,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3467011,3650,720366,8261,32853,2562,171607,4984,200447,5418,119283,2258,61235,3425,75514,4654,33345,3407,26082,2498,167055,6232,17778,1926,15377,1941,19579,2355,15253,1902,22284,2485,39165,4055,18780,2208,18839,1850,2579590,8930,24939,2317,4895,1189,4000,1118,3401,1182,20838,2444,125167,5367,395766,4706,2000584,4360,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,27518525,12695,6888938,31927,222573,9013,1739002,20410,1979536,21367,1113681,7360,523051,9508,658667,14371,378260,11401,274168,9678,846662,22650,127264,7001,153769,8155,147663,7935,77547,5042,69283,4522,116113,7912,78267,5995,76756,5379,19782925,30769,477624,12985,91648,5873,44323,3834,41534,3896,244245,9303,1213905,16797,3725433,16729,13944213,15274,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5830552,5904,1230930,14284,34875,3577,299257,7480,320197,8020,185712,3633,94381,4221,135027,5866,86159,5033,75322,4864,295452,11221,36155,3127,51964,3410,55471,4100,35209,2955,24127,2677,30389,2971,30024,3540,32113,2964,4304170,13433,78239,5971,13350,1896,9809,1879,5951,1661,34348,2918,218752,5724,710343,6975,3233378,6711,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,20636520,12800,3942489,30204,136532,8251,910660,17914,1061745,18170,611013,7335,324350,7840,439374,11378,252923,9999,205892,9643,869193,21047,111120,6717,171409,8459,159853,9513,83552,5117,52986,4397,97020,5659,94960,5564,98293,5704,15824838,25549,224935,8939,45533,4912,22994,3332,25724,3553,136399,6775,719196,12413,2410632,12854,12239425,12770,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6689339,4417,1257567,13087,43970,3100,315634,8388,349949,9236,212598,3253,97441,4164,124291,6477,61845,4729,51839,4055,474748,10582,44591,3372,37665,3176,38013,3926,30417,3043,77819,4028,131879,5507,73899,4390,40465,3406,4957024,11791,55852,3785,15979,2625,4636,997,5012,1193,34054,3108,236811,7084,854588,7271,3750092,6101,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,675256,2196,104785,4524,11775,1972,27955,2313,27233,2268,11572,1007,3605,1165,6614,1426,9443,2113,6588,1629,68518,4263,2519,866,4524,1530,5767,1615,3258,903,15603,1694,18885,2154,12337,2321,5625,1370,501953,4041,3997,1251,378,376,386,331,651,510,2879,821,27479,1995,141687,2762,324496,2198,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,3011925,3538,860016,10168,25668,2983,219622,5730,250952,6218,143122,2356,55998,3171,82636,4458,51005,3378,31013,2560,151136,8264,18432,1979,23218,2820,16156,2166,6815,1166,9798,1715,44177,3653,18238,2098,14302,2014,2000773,9280,56914,3633,14270,1914,3844,1024,3638,1038,30802,2721,133961,4727,394101,4817,1363243,4324,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,18869187,9248,3550220,19082,162772,6780,886307,13479,969019,15960,576290,5414,274311,6122,363657,10253,183581,7254,134283,6292,1122005,16905,117947,5555,155904,6960,160892,7088,95232,3943,145732,5089,232988,7797,127405,6588,85905,4763,14196962,18814,186101,7030,36768,3601,24826,2736,19605,2335,91081,4499,697412,8557,2561912,11656,10579257,9386,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8604563,6054,1778723,18116,74133,5692,435493,9615,504462,10253,295785,4021,138481,4533,181743,7254,79908,4818,68718,4903,415435,12751,63440,4090,65482,4001,59309,4915,39295,3651,33553,2898,72016,4697,42226,3078,40114,3720,6410405,14753,76164,5679,16930,2623,9321,1943,7234,1488,41964,3708,300515,7936,1028959,5976,4929318,6978,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,11283396,7454,2278063,15303,76661,5333,540707,9410,639348,10857,384882,4676,189119,6210,224806,6774,120990,6578,101550,5638,499188,14084,49163,3347,108320,4908,95900,6937,50988,3359,50030,3673,73605,4762,33493,3138,37689,3480,8506145,16746,161259,6117,42099,3924,16991,2426,18072,2594,80181,4581,454230,8421,1378621,9810,6354692,8590,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,5909932,4873,1198666,12932,44426,3920,300437,7251,340544,8075,194208,3619,95162,4053,112420,5253,65283,4978,46186,3651,270397,9167,26899,2619,50619,3575,52115,3321,28262,2406,21575,2078,43569,3947,25329,2673,22029,2197,4440869,11295,82563,4202,22681,2225,8540,1641,9912,1696,42804,3638,250409,6472,728520,7937,3295440,6128,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,12398819,5850,2242965,17143,73254,4253,550874,10117,661010,9124,381691,4357,181557,5972,205153,7345,102801,5253,86625,5050,683489,13837,65770,3370,114929,5583,102681,5249,57016,3658,91563,4964,133938,6324,65055,4291,52537,3371,9472365,14024,153151,6014,42360,3289,12136,1619,24504,2308,79290,3883,473315,8029,1527217,7971,7160392,8474,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
