GEO_ID,B12501_001E,B12501_001M,B12501_002E,B12501_002M,B12501_003E,B12501_003M,B12501_004E,B12501_004M,B12501_005E,B12501_005M,B12501_006E,B12501_006M,B12501_007E,B12501_007M,B12501_008E,B12501_008M,B12501_009E,B12501_009M,B12501_010E,B12501_010M,B12501_011E,B12501_011M,NAME,B12501_001EA,B12501_001MA,B12501_002MA,B12501_002EA,B12501_003MA,B12501_003EA,B12501_004MA,B12501_004EA,B12501_005MA,B12501_005EA,B12501_006MA,B12501_006EA,B12501_007MA,B12501_007EA,B12501_008MA,B12501_008EA,B12501_009MA,B12501_009EA,B12501_010EA,B12501_010MA,B12501_011EA,B12501_011MA,state
0400000US30,870969,1918,435386,2431,139707,4368,295679,3893,7117,1428,288562,3820,435583,2223,108924,3411,326659,3530,6775,1366,319884,3623,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1134585,1819,551153,1835,176939,5084,374214,5137,6765,1132,367449,5108,583432,1879,145637,4456,437795,4224,7722,1272,430073,4096,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,8485855,5333,4077709,5925,1424337,15203,2653372,15759,74132,5136,2579240,15338,4408146,5419,1296838,14602,3111308,14923,69067,4866,3042241,14950,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,8451927,6355,4056979,5771,1531796,16777,2525183,17406,76242,5510,2448941,16877,4394948,5539,1422972,17356,2971976,17012,71030,5502,2900946,16081,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,582974,828,304543,1457,113521,3346,191022,3425,6321,1146,184701,3374,278431,1348,82104,2593,196327,2640,5799,1110,190528,2963,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,3987483,3932,1903181,3552,648247,9029,1254934,9018,33795,3327,1221139,8965,2084302,4041,584844,12054,1499458,11539,35583,3457,1463875,11744,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,531532,1121,259764,1513,93344,2706,166420,2625,4245,1094,162175,2871,271768,1245,76778,2844,194990,2988,5161,1474,189829,3126,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2459348,1597,1228301,1985,456957,7371,771344,7223,22065,2331,749279,6942,1231047,1982,367207,7040,863840,7124,22960,2698,840880,6976,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1507317,1997,741769,2563,236801,5731,504968,5778,11998,1876,492970,5339,765548,2234,190652,5672,574896,6038,11941,1856,562955,5763,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3144933,1877,1542872,3287,508399,6641,1034473,6458,32359,2492,1002114,6672,1602061,2599,414637,7271,1187424,7092,32545,2449,1154879,6981,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,4765395,2164,2353828,3013,836237,9549,1517591,9199,36753,2563,1480838,8693,2411567,2543,702200,7762,1709367,7462,37613,2386,1671754,7111,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,2720841,1035,1276876,2101,563590,8339,713286,8332,8460,2052,704826,8728,1443965,1972,540924,8621,903041,8630,10016,2035,893025,8495,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,6966390,5033,3393328,6190,1213008,12671,2180320,12417,65848,4421,2114472,11422,3573062,5013,1060183,10958,2512879,11242,64607,4600,2448272,11706,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,609824,1394,312356,1938,116796,4503,195560,4485,6078,1466,189482,4075,297468,1891,81302,3831,216166,3662,6397,1548,209769,3532,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4165633,3527,1997791,3978,713840,10640,1283951,9832,28696,2219,1255255,9960,2167842,3841,658472,10237,1509370,10021,31362,2718,1478008,9840,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,3469423,2572,1708417,2865,588280,9993,1120137,10104,32608,3299,1087529,9775,1761006,3122,487185,8368,1273821,8005,32857,3268,1240964,7766,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,466760,1289,235742,1837,71348,3065,164394,3405,4036,1074,160358,3385,231018,1894,57089,3532,173929,3498,5285,1115,168644,3167,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,32083562,4039,15847000,4820,6474560,25396,9372440,26231,266001,9352,9106439,26908,16236562,3829,5499600,26179,10736962,26554,258534,8372,10478428,26893,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2401006,3130,1147098,3573,420161,8277,726937,8642,23225,3388,703712,8586,1253908,3605,399610,7487,854298,7464,20618,2895,833680,8016,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2975536,1533,1437239,1845,547263,9330,889976,9073,20383,2643,869593,9014,1538297,2144,492448,6549,1045849,6585,20252,2557,1025597,6751,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,22535123,6785,11100045,6604,4117115,25802,6982930,26597,212137,9426,6770793,25792,11435078,6992,3528149,24335,7906929,25195,206508,7909,7700421,25985,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,4931235,2244,2361721,3094,884671,8577,1477050,8235,41194,3188,1435856,8277,2569514,2531,842800,8724,1726714,8969,43479,3516,1683235,8982,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,17791739,5407,8614680,5998,3081257,22048,5533423,21127,148381,8446,5385042,21811,9177059,5383,2635398,19856,6541661,20008,143698,7353,6397963,20214,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,5783050,2155,2778897,2773,1105192,11245,1673705,11265,47651,3393,1626054,10690,3004153,2290,1043943,12468,1960210,12228,46931,3618,1913279,11100,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,590722,218,276889,475,164836,3574,112053,3606,7175,1309,104878,3290,313833,517,178614,4235,135219,4176,7009,1642,128210,4016,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2382849,1946,1192750,2425,398296,6367,794454,6522,27423,2773,767031,6515,1190099,2138,330039,5832,860060,5712,27520,2841,832540,5783,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,16168651,3280,7765207,4273,3148762,19341,4616445,18772,128479,6217,4487966,19517,8403444,3666,2979280,20209,5424164,19093,125834,5565,5298330,19007,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,7299829,1780,3529975,2546,1312592,12695,2217383,12315,56183,4233,2161200,11927,3769854,2443,1189438,12332,2580416,12767,54029,4018,2526387,12824,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,9552948,3276,4637848,4604,1687057,15469,2950791,16384,79130,4955,2871661,16098,4915100,3921,1481955,13379,3433145,12766,78938,4670,3354207,12896,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,4981108,3933,2417202,4444,815881,12230,1601321,12033,46612,3760,1554709,11586,2563906,4399,699471,9419,1864435,9577,49442,3929,1814993,9299,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,10622654,2733,5157057,3960,1906008,13681,3251049,13744,78914,4623,3172135,14360,5465597,3933,1669777,13116,3795820,13164,80354,5118,3715466,13360,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,8220666,2740,4017343,3489,1471543,11749,2545800,11585,64531,3538,2481269,11031,4203323,3480,1276405,10167,2926918,10262,66312,3533,2860606,9970,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1531482,1625,758393,1858,255719,5213,502674,5245,13275,1799,489399,5243,773089,1866,210686,4676,562403,4764,12452,1744,549951,4846,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1386609,2304,693793,3095,215664,6645,478129,6585,17584,2618,460545,6109,692816,2559,170981,6606,521835,6752,15675,2266,506160,6279,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1698061,2103,835640,2803,320968,6392,514672,5373,12288,1848,502384,5422,862421,2738,271901,7299,590520,6990,14131,2242,576389,7022,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1164044,818,579991,1219,222460,4590,357531,4526,12088,2406,345443,4542,584053,946,171574,5354,412479,5382,11447,1910,401032,5038,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,701477,2359,350735,2466,120494,4406,230241,3953,6624,1212,223617,3734,350742,3104,99751,3965,250991,3303,6311,1046,244680,3090,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,6142755,2913,3054900,3128,1075255,12097,1979645,12220,60223,4118,1919422,11320,3087855,3202,848735,11294,2239120,10627,57667,3846,2181453,10185,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,890851,1764,429374,1684,184309,4497,245065,4799,6333,1487,238732,4774,461477,1695,165824,5200,295653,5397,6521,1440,289132,5331,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,5807263,1878,2867563,2166,1053254,12142,1814309,12081,55319,4356,1758990,12257,2939700,1955,883062,11062,2056638,11049,57233,4507,1999405,10193,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,5517634,4218,2661083,5017,904920,11742,1756163,12371,47886,3489,1708277,11654,2856551,4151,799081,12008,2057470,12005,49833,3581,2007637,11181,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2325350,2927,1151456,3306,379690,7273,771766,7137,23264,2581,748502,6474,1173894,2997,309411,6193,864483,6379,22031,2367,842452,6227,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
