GEO_ID,C17001A_001E,C17001A_001M,C17001A_002E,C17001A_002M,C17001A_003E,C17001A_003M,C17001A_004E,C17001A_004M,C17001A_005E,C17001A_005M,C17001A_006E,C17001A_006M,C17001A_007E,C17001A_007M,C17001A_008E,C17001A_008M,C17001A_009E,C17001A_009M,C17001A_010E,C17001A_010M,C17001A_011E,C17001A_011M,C17001A_012E,C17001A_012M,C17001A_013E,C17001A_013M,C17001A_014E,C17001A_014M,C17001A_015E,C17001A_015M,C17001A_016E,C17001A_016M,C17001A_017E,C17001A_017M,C17001A_018E,C17001A_018M,C17001A_019E,C17001A_019M,NAME,C17001A_001EA,C17001A_001MA,C17001A_002MA,C17001A_002EA,C17001A_003EA,C17001A_003MA,C17001A_004EA,C17001A_004MA,C17001A_005EA,C17001A_005MA,C17001A_006EA,C17001A_006MA,C17001A_007EA,C17001A_007MA,C17001A_008MA,C17001A_008EA,C17001A_009MA,C17001A_009EA,C17001A_010EA,C17001A_010MA,C17001A_011EA,C17001A_011MA,C17001A_012EA,C17001A_012MA,C17001A_013MA,C17001A_013EA,C17001A_014EA,C17001A_014MA,C17001A_015EA,C17001A_015MA,C17001A_016EA,C17001A_016MA,C17001A_017EA,C17001A_017MA,C17001A_018MA,C17001A_018EA,C17001A_019MA,C17001A_019EA,state
0400000US30,922082,2479,105129,6687,48895,4287,12361,2214,30067,2868,6467,1010,56234,4072,11427,1880,34949,2830,9858,1522,816953,7231,414072,4350,83850,2588,246878,3039,83344,1250,402881,4767,78500,2136,239224,3325,85157,1545,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1229684,2308,138045,7120,59440,3309,14957,1713,36386,2850,8097,1227,78605,5371,15917,2386,47313,3585,15375,1840,1091639,7437,540777,4092,96319,2304,333166,3148,111292,1571,550862,5674,90173,2437,333311,3619,127378,2114,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,6929735,18419,768658,25015,337451,13736,107499,7829,194037,9098,35915,2788,431207,14237,102796,7377,271402,9854,57009,3731,6161077,28333,3053884,15889,607574,8439,1895346,10261,550964,3353,3107193,16188,571966,8513,1868836,10079,666391,4070,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,5996975,17848,654458,22047,283170,10346,95502,6641,158368,6543,29300,2693,371288,15140,89214,7166,230124,9965,51950,4098,5342517,27294,2668951,14848,571988,8295,1663605,9752,433358,3448,2673566,16421,537537,8651,1621320,10441,514709,4632,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,464926,3278,34474,4026,16849,2343,3123,947,11651,1582,2075,940,17625,2522,4282,1317,11432,1571,1911,598,430452,4927,226737,3085,46475,1345,148869,2396,31393,1120,203715,3083,43745,1864,130860,1941,29110,719,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,3234891,8066,382735,14623,164163,7788,49001,3868,98307,5302,16855,1771,218572,9131,44138,3965,139696,6586,34738,2513,2852156,15711,1421306,8701,293650,4775,861293,5746,266363,2213,1430850,10353,270776,5517,844035,7138,316039,2696,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,566857,1316,60097,4958,27463,2890,6757,1476,17013,2041,3693,814,32634,3018,5414,1071,20536,2385,6684,1226,506760,5089,251460,3215,46385,1807,155282,2247,49793,966,255300,3124,44416,1175,155709,2591,55175,1217,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1900241,16530,197579,9166,93680,5897,25454,3324,54798,4107,13428,1598,103899,5770,24707,2767,63493,4283,15699,1862,1702662,16325,869815,9134,169056,5048,536990,5893,163769,2081,832847,9714,159123,5090,500832,6358,172892,2512,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1638174,3141,280251,14377,128299,7341,38822,3952,76779,4593,12698,1501,151952,8855,36159,4033,95754,5424,20039,1966,1357923,14763,677028,8095,125528,4973,410124,4753,141376,1584,680895,8867,119898,3967,397931,5761,163066,2008,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2766176,8541,365519,11428,162576,6749,53766,4043,94380,4436,14430,1393,202943,6742,51569,3896,127253,3848,24121,1973,2400657,13013,1198733,7637,253741,4181,730705,5473,214287,1591,1201924,8560,237951,4581,710968,5040,253005,2201,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,4842685,8578,424619,12713,191518,7938,48907,3675,118491,5500,24120,2043,233101,7178,43903,3572,145864,5730,43334,2462,4418066,14738,2213458,9473,447329,4856,1372376,6523,393753,2609,2204608,8510,430114,4502,1328104,6204,446390,2890,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,2058934,22339,841615,22891,372535,11725,108137,5434,200339,7842,64059,3669,469080,14173,100679,5810,272172,8735,96229,4170,1217319,24503,593506,13395,85542,5574,382219,10414,125745,4258,623813,14093,83581,5572,383057,9766,157175,5286,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,5586872,16418,493699,20828,213881,11781,57294,5576,129094,7063,27493,2918,279818,11585,54731,4832,182209,7920,42878,2933,5093173,24847,2541639,14873,524810,7054,1589846,9280,426983,3669,2551534,14087,499744,6369,1545671,9634,506119,3586,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,631224,2440,56504,4603,26364,2507,4671,1228,18080,2223,3613,856,30140,2944,4039,1314,19300,2457,6801,1028,574720,5294,296173,3494,65667,1835,184279,2674,46227,957,278547,3565,63553,1816,165538,2652,49456,1156,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,3327892,9390,356462,15943,154887,9126,43927,4845,93086,5548,17874,2405,201575,9654,43968,4836,125091,5904,32516,3012,2971430,16121,1470129,10107,290783,5454,886235,6364,293111,2839,1501301,8581,272296,4447,887821,6486,341184,3203,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,3457248,12643,411511,15397,185676,9022,49488,5632,118134,5899,18054,1903,225835,9095,50432,5033,142194,6084,33209,3145,3045737,18305,1515449,10839,290246,6059,931947,7588,293256,2375,1530288,10273,277276,5320,920471,7151,332541,3569,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,516148,2857,54006,6718,21510,3476,7139,1791,12673,2269,1698,680,32496,3938,7743,1748,20132,2648,4621,1071,462142,6987,238636,3876,51931,2283,145209,2298,41496,932,223506,4513,48364,2421,132901,2900,42241,1392,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,23136231,67061,2743041,48080,1215896,27712,402849,15475,688093,17804,124954,5282,1527145,28801,407420,14242,899164,17049,220561,8445,20393190,68860,10285196,38997,2114438,18383,6548140,26816,1622618,7095,10107994,38244,2016121,19844,6192677,23587,1899196,9220,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1687314,4129,208008,12320,87816,6711,26792,3780,51083,4487,9941,1606,120192,8131,26733,4297,76376,5577,17083,2065,1479306,12897,736947,7737,155407,4909,443203,4985,138337,1780,742359,7881,148828,4248,429434,5385,164097,2369,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2614602,12931,204377,11379,86293,6506,23297,3534,51622,4033,11374,1552,118084,6951,23576,3008,71525,4878,22983,2290,2410225,16188,1186904,8936,226009,4336,742616,6295,218279,2189,1223321,9941,211632,4305,743940,6763,267749,2871,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,20695054,43156,2864428,60805,1258479,31489,530009,21201,619305,16069,109165,6506,1605949,35294,522937,17721,907375,21357,175637,6770,17830626,66345,8983110,36654,2135252,23584,5650846,20852,1197012,7440,8847516,38665,2040070,18548,5403536,25694,1403910,7793,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,3236539,14137,206208,10249,86403,5484,21131,3027,54210,3895,11062,1525,119805,6678,21776,3447,75750,4375,22279,2206,3030331,16417,1503121,9380,301566,4516,937808,6386,263747,2312,1527210,9610,285814,5375,924815,6337,316581,2899,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,15633596,36468,1829740,39766,818773,23056,230785,11776,447978,13982,140010,6872,1010967,23210,213683,12321,580053,14657,217231,7881,13803856,48283,6819992,28538,1179084,13865,4086025,19352,1554883,7578,6983864,28328,1139466,12469,4038855,19134,1805543,9044,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,5160564,17778,422505,15120,182675,8803,46461,4879,111383,5905,24831,2557,239830,9210,41539,4412,148738,6881,49553,2908,4738059,22762,2322471,13288,438978,5692,1479429,9946,404064,3404,2415588,12526,414173,5568,1500942,8807,500473,3812,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,280647,5171,20037,2954,9154,1810,879,522,7474,1686,801,556,10883,1853,506,545,8326,1530,2051,801,260610,5739,132427,3686,18457,1804,100486,2453,13484,682,128183,2957,16389,1317,96455,2184,15339,853,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2667968,9695,212575,12995,97133,7612,33799,4650,56860,5003,6474,1000,115442,7125,26684,3340,77487,4689,11271,1614,2455393,16898,1243504,10124,359672,5784,737729,6813,146103,1502,1211889,9418,344468,4154,705458,6329,161963,1812,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,12072912,34819,1239466,28937,540702,17859,162461,10295,308922,10019,69319,4841,698764,15727,162319,7443,402635,10637,133810,7179,10833446,36080,5370482,21687,1021843,10659,3398277,13841,950362,6079,5462964,18756,966221,9519,3334614,13228,1162129,7449,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,5860961,22933,433429,19625,189512,10807,63480,5817,101242,7526,24790,2619,243917,11179,59998,5833,137783,6853,46136,3961,5427532,30195,2677920,17237,542747,7954,1676361,11289,458812,3472,2749612,15782,515463,7504,1661532,10733,572617,4531,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,9230771,11734,1028308,28079,456818,14803,139884,8216,268740,9864,48194,3089,571490,17293,132369,9036,355638,11002,83483,4702,8202463,30989,4078041,17407,834901,9129,2524646,10282,718494,3524,4124422,18414,792723,8453,2471386,12520,860313,5192,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,4896803,8878,553162,17283,249844,8691,77424,5792,146458,5222,25962,2213,303318,11212,76050,5678,188169,6886,39099,2781,4343641,20408,2153622,10990,455448,6346,1322570,6982,375604,2507,2190019,13047,429844,6892,1307949,8226,452226,3105,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,9969777,18179,937874,23931,416134,13891,116223,7622,249724,8699,50187,2875,521740,13711,106708,6342,321268,8492,93764,4255,9031903,26139,4471757,15088,856155,8533,2765557,9633,850045,3626,4560146,15718,819121,8055,2716095,9300,1024930,4785,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,7672206,10496,873999,22231,389664,11010,113610,6255,233725,7419,42329,2424,484335,13718,111230,6324,302470,8617,70635,3378,6798207,24780,3404368,13014,671676,6451,2112864,8913,619828,2659,3393839,15442,637613,7413,2035867,9708,720359,3746,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1622956,5868,154466,7758,68113,4175,20629,2450,40559,2717,6925,1187,86353,4922,19377,2251,54270,3024,12706,1259,1468490,8894,738023,5780,173258,3362,445265,3703,119500,1437,730467,4933,165001,3015,427359,3087,138107,1506,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1550333,8340,172516,11876,80194,6660,27341,4276,44471,4036,8382,1478,92322,6978,22932,3703,56039,4079,13351,1789,1377817,13662,696794,8137,171951,4784,410396,4913,114447,1604,681023,7365,161392,4159,396295,4465,123336,2007,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1571169,12243,271024,13638,122856,7835,43874,4355,65385,5250,13597,1810,148168,8170,37555,4175,87190,4879,23423,2447,1300145,15016,646867,9171,130507,4346,389864,6308,126496,2200,653278,8645,128344,4544,382668,5509,142266,2430,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,330638,5016,31569,4623,15478,2507,2752,1193,10157,1887,2569,839,16091,2905,2511,1059,10581,2129,2999,825,299069,6249,156764,3248,22643,1612,100247,2437,33874,977,142305,3870,22951,1919,87526,2438,31828,935,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,718319,2607,61731,4899,28952,3215,6416,1390,19672,2156,2864,750,32779,2971,6087,1455,19323,2006,7369,1347,656588,5104,333295,3535,75053,1786,197963,2462,60279,834,323293,3313,71137,1987,189700,2308,62456,1557,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,5542744,17306,491866,14940,220337,8988,58069,4950,137995,6092,24273,2158,271529,9152,51567,4725,178953,6577,41009,2914,5050878,20882,2542428,12631,505754,6829,1600492,8273,436182,2637,2508450,12108,483996,5983,1528571,8237,495883,3338,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,822512,9074,89182,7427,40738,4377,10791,2296,23519,2993,6428,1341,48444,4538,10618,1974,28308,3300,9518,1487,733330,10421,359016,6200,63756,2550,231957,4218,63303,1544,374314,5439,58955,2066,234566,4115,80793,1545,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,5486921,22392,670088,24514,306393,12255,102870,6945,167822,7194,35701,2543,363695,15869,103569,7946,209572,8867,50554,3486,4816833,29576,2394835,17390,492181,9293,1420588,10573,482066,3406,2421998,16499,474881,7435,1399015,11410,548102,4063,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,5116336,11722,641530,22307,283996,12489,93454,6162,164358,8485,26184,2820,357534,13658,84180,5762,223005,9197,50349,3426,4474806,22407,2222369,13031,449517,6403,1376713,9073,396139,3057,2252437,14746,426306,7331,1363023,9450,463108,3798,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2383208,8467,244555,12331,107673,6561,32255,3630,63641,4602,11777,1577,136882,7491,33821,3890,83436,4826,19625,1821,2138653,14322,1067326,7438,244535,4230,648833,5035,173958,1887,1071327,8851,237289,4438,629881,5804,204157,2274,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
