GEO_ID,B15001_001E,B15001_001M,B15001_002E,B15001_002M,B15001_003E,B15001_003M,B15001_004E,B15001_004M,B15001_005E,B15001_005M,B15001_006E,B15001_006M,B15001_007E,B15001_007M,B15001_008E,B15001_008M,B15001_009E,B15001_009M,B15001_010E,B15001_010M,B15001_011E,B15001_011M,B15001_012E,B15001_012M,B15001_013E,B15001_013M,B15001_014E,B15001_014M,B15001_015E,B15001_015M,B15001_016E,B15001_016M,B15001_017E,B15001_017M,B15001_018E,B15001_018M,B15001_019E,B15001_019M,B15001_020E,B15001_020M,B15001_021E,B15001_021M,B15001_022E,B15001_022M,B15001_023E,B15001_023M,B15001_024E,B15001_024M,B15001_025E,B15001_025M,B15001_026E,B15001_026M,B15001_027E,B15001_027M,B15001_028E,B15001_028M,B15001_029E,B15001_029M,B15001_030E,B15001_030M,B15001_031E,B15001_031M,B15001_032E,B15001_032M,B15001_033E,B15001_033M,B15001_034E,B15001_034M,B15001_035E,B15001_035M,B15001_036E,B15001_036M,B15001_037E,B15001_037M,B15001_038E,B15001_038M,B15001_039E,B15001_039M,B15001_040E,B15001_040M,B15001_041E,B15001_041M,B15001_042E,B15001_042M,B15001_043E,B15001_043M,B15001_044E,B15001_044M,B15001_045E,B15001_045M,B15001_046E,B15001_046M,B15001_047E,B15001_047M,B15001_048E,B15001_048M,B15001_049E,B15001_049M,B15001_050E,B15001_050M,B15001_051E,B15001_051M,B15001_052E,B15001_052M,B15001_053E,B15001_053M,B15001_054E,B15001_054M,B15001_055E,B15001_055M,B15001_056E,B15001_056M,B15001_057E,B15001_057M,B15001_058E,B15001_058M,B15001_059E,B15001_059M,B15001_060E,B15001_060M,B15001_061E,B15001_061M,B15001_062E,B15001_062M,B15001_063E,B15001_063M,B15001_064E,B15001_064M,B15001_065E,B15001_065M,B15001_066E,B15001_066M,B15001_067E,B15001_067M,B15001_068E,B15001_068M,B15001_069E,B15001_069M,B15001_070E,B15001_070M,B15001_071E,B15001_071M,B15001_072E,B15001_072M,B15001_073E,B15001_073M,B15001_074E,B15001_074M,B15001_075E,B15001_075M,B15001_076E,B15001_076M,B15001_077E,B15001_077M,B15001_078E,B15001_078M,B15001_079E,B15001_079M,B15001_080E,B15001_080M,B15001_081E,B15001_081M,B15001_082E,B15001_082M,B15001_083E,B15001_083M,NAME,B15001_001EA,B15001_001MA,B15001_002MA,B15001_002EA,B15001_003EA,B15001_003MA,B15001_004EA,B15001_004MA,B15001_005EA,B15001_005MA,B15001_006EA,B15001_006MA,B15001_007EA,B15001_007MA,B15001_008EA,B15001_008MA,B15001_009EA,B15001_009MA,B15001_010EA,B15001_010MA,B15001_011EA,B15001_011MA,B15001_012EA,B15001_012MA,B15001_013MA,B15001_013EA,B15001_014EA,B15001_014MA,B15001_015EA,B15001_015MA,B15001_016EA,B15001_016MA,B15001_017EA,B15001_017MA,B15001_018EA,B15001_018MA,B15001_019EA,B15001_019MA,B15001_020EA,B15001_020MA,B15001_021EA,B15001_021MA,B15001_022EA,B15001_022MA,B15001_023EA,B15001_023MA,B15001_024EA,B15001_024MA,B15001_025EA,B15001_025MA,B15001_026EA,B15001_026MA,B15001_027EA,B15001_027MA,B15001_028EA,B15001_028MA,B15001_029EA,B15001_029MA,B15001_030EA,B15001_030MA,B15001_031EA,B15001_031MA,B15001_032EA,B15001_032MA,B15001_033EA,B15001_033MA,B15001_034EA,B15001_034MA,B15001_035MA,B15001_035EA,B15001_036EA,B15001_036MA,B15001_037EA,B15001_037MA,B15001_038EA,B15001_038MA,B15001_039EA,B15001_039MA,B15001_040EA,B15001_040MA,B15001_041EA,B15001_041MA,B15001_042EA,B15001_042MA,B15001_043EA,B15001_043MA,B15001_044EA,B15001_044MA,B15001_045EA,B15001_045MA,B15001_046EA,B15001_046MA,B15001_047EA,B15001_047MA,B15001_048EA,B15001_048MA,B15001_049EA,B15001_049MA,B15001_050EA,B15001_050MA,B15001_051EA,B15001_051MA,B15001_052EA,B15001_052MA,B15001_053EA,B15001_053MA,B15001_054EA,B15001_054MA,B15001_055EA,B15001_055MA,B15001_056EA,B15001_056MA,B15001_057MA,B15001_057EA,B15001_058EA,B15001_058MA,B15001_059EA,B15001_059MA,B15001_060EA,B15001_060MA,B15001_061EA,B15001_061MA,B15001_062EA,B15001_062MA,B15001_063EA,B15001_063MA,B15001_064EA,B15001_064MA,B15001_065EA,B15001_065MA,B15001_066EA,B15001_066MA,B15001_067EA,B15001_067MA,B15001_068MA,B15001_068EA,B15001_069EA,B15001_069MA,B15001_070EA,B15001_070MA,B15001_071EA,B15001_071MA,B15001_072EA,B15001_072MA,B15001_073EA,B15001_073MA,B15001_074EA,B15001_074MA,B15001_075EA,B15001_075MA,B15001_076EA,B15001_076MA,B15001_077EA,B15001_077MA,B15001_078EA,B15001_078MA,B15001_079MA,B15001_079EA,B15001_080EA,B15001_080MA,B15001_081EA,B15001_081MA,B15001_082EA,B15001_082MA,B15001_083EA,B15001_083MA,state
0400000US08,4428826,2663,2215430,3331,274604,3057,4515,1530,34602,3138,97703,4983,97377,5402,9004,1397,27904,2380,3499,1404,464996,4366,9684,2117,27778,3962,109018,5432,103258,4823,38255,3634,135648,4795,41355,3089,403306,2837,16677,2621,23466,2849,86362,4994,80395,4981,33716,2946,98321,4159,64369,3739,703196,2934,24186,2579,33877,3133,159186,5859,145178,5651,58212,3054,171825,6322,110732,4335,369328,1283,12912,1580,15010,1425,70742,3430,76199,3332,25937,2131,86502,3270,82026,3134,2213396,2669,253935,2428,2453,1002,25474,2521,72329,4027,96093,4936,13213,2128,41172,3846,3201,944,424660,3159,7088,1705,18138,2105,69493,4780,87883,4988,38594,3264,144123,4424,59341,3417,378082,2718,12416,2463,18870,2797,57320,4931,68746,4164,34913,3067,111004,4383,74813,3656,718192,2685,25063,2685,29768,2741,145416,6470,152598,5774,67325,3423,181673,5553,116349,4105,438527,1571,19637,2313,22546,2048,115078,4441,101495,3953,32303,2418,84893,4058,62575,3506,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,5124821,2978,2493916,3455,338386,3024,7850,1503,50837,4015,116898,5186,122216,4884,10766,1996,28013,3313,1806,881,439974,4714,14103,1930,35029,3223,140933,5521,93445,4884,34400,3273,92800,4706,29264,2750,411285,3394,17009,2499,33317,3340,125342,5155,82726,4347,37505,3499,75508,3735,39878,3098,841734,4012,29818,2963,62512,3737,312779,6954,156405,6440,70166,3931,133875,4952,76179,4383,462537,2171,24237,2825,38320,3021,169981,5284,80766,3660,27465,2322,64415,3485,57353,3429,2630905,3364,318542,2917,5751,1165,37264,3258,95842,5014,127535,4772,14381,2097,35703,2936,2066,903,434272,3856,11868,1773,24610,2522,99187,6053,104581,4719,43993,3409,108842,5243,41191,3933,415188,3251,17342,2403,23395,2546,87832,4422,85464,4733,52847,3556,95357,5194,52951,3527,874294,3157,22678,2218,56548,3706,285481,7280,175193,6954,98281,4861,150637,5738,85476,4606,588609,1848,27417,2346,53631,3469,258505,5317,108549,4516,33167,2591,50377,2773,56963,3810,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,3460621,2537,1681046,3381,217156,3209,4851,1466,24466,2423,91051,4485,71620,3852,9078,2039,14224,1845,1866,852,289951,2839,7610,1567,22822,2760,93298,4563,72454,4436,22241,2550,48582,3439,22944,2185,277751,2491,11298,2378,22202,2782,93331,4609,57716,3887,21846,2547,43688,2922,27670,2254,572796,2817,30505,3071,50823,3575,213842,5988,109783,4210,41768,3018,79931,4089,46144,3112,323392,1546,35706,2458,29604,2634,105530,4042,60539,3199,13512,1561,42987,2352,35514,2298,1779575,2858,204051,2855,2562,946,18103,2188,67563,4225,83871,4822,10665,1739,19014,2547,2273,801,289569,3041,6275,1422,17502,2431,67658,4470,69098,4500,34850,2969,61185,3266,33001,2991,275356,2795,7206,1418,14694,1805,59852,3467,63737,4033,36767,2422,51286,3216,41814,2860,602599,2473,23953,2720,42240,3574,195798,5502,126476,5392,67716,3996,81352,3111,65064,3768,408000,1596,37583,3124,41041,2666,161602,4375,71887,3796,23264,2099,33079,2461,39544,2872,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3562393,1833,1712995,3034,221859,4460,4987,1366,39994,3931,84288,4683,73041,5032,5363,1399,12924,1922,1262,661,320097,5359,12906,2022,30799,3202,112559,7013,70719,5155,20576,3089,54551,4347,17987,2240,290926,3546,10201,1770,31759,3519,107941,4710,57253,3862,19424,2612,43069,3729,21279,2542,564614,4378,31136,3599,66107,4552,209858,6110,110990,5413,32374,3029,77130,3843,37019,3041,315499,2373,24015,2693,30279,3039,102728,4788,64998,3638,13088,1567,45875,2891,34516,2590,1849398,2830,214801,3233,1975,786,26020,3427,70525,4382,91055,5659,7116,1412,16895,2742,1215,548,325158,4540,8109,1573,21647,3192,86087,4989,80812,4766,25261,2988,68786,4177,34456,3581,298788,3701,8824,2029,19954,2197,81664,5103,61599,4082,30640,3022,61192,4043,34915,3465,605540,3503,21535,2610,52378,4915,211955,6529,125597,6351,44638,3465,100963,4642,48474,3677,405111,2168,29479,2468,43431,3136,158980,4688,77707,3895,17073,2371,45068,3301,33373,2812,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,9885278,2274,4801941,3028,601191,3589,7193,1788,72103,3940,191846,6992,220938,7528,29910,2802,72764,4310,6437,1493,892379,4143,20062,2591,51861,4098,224722,7210,180773,6948,67830,4263,248681,6579,98450,4687,820568,3487,40119,3660,55374,4370,206404,6810,159969,6748,64433,3870,175712,6832,118557,5327,1618067,3652,77974,4024,107748,5995,452730,9757,329567,8566,125891,5373,308218,7637,215939,7180,869736,1783,58785,2742,60390,3120,260976,5429,170562,4835,47762,2994,141437,4602,129824,4777,5083337,2781,577711,3231,6267,1213,51204,4052,163606,6686,224099,6045,36995,3654,88753,4410,6787,1390,873138,3305,15054,1941,32244,2940,164423,6663,179915,6046,80110,4091,264161,7633,137231,5372,823822,3164,34411,2647,38768,3441,150358,6208,152530,5608,79817,4427,201234,6301,166704,6089,1687854,3970,73578,4559,82609,4971,412004,8292,368788,7585,168708,6756,345194,6523,236973,6675,1120812,2090,83897,3899,81908,3825,397668,6526,222670,6032,70300,3203,149029,5198,115340,3924,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,2422756,2389,1188114,2543,162113,2294,3003,737,17620,1986,47983,3882,64215,3710,11260,1633,17525,2502,507,313,200981,2898,4092,960,9593,1476,57103,3668,43645,2962,26165,2073,46850,3091,13533,1687,193316,2292,6090,1207,9757,1489,53634,2854,38356,2217,24578,2001,39163,2515,21738,2237,392189,2626,12364,1551,19615,1919,134496,3665,78678,3455,47476,2874,67503,3512,32057,2336,239515,1176,10023,1374,13324,1465,89636,2940,46944,2441,17059,1583,36225,2041,26304,2210,1234642,2254,155851,2318,2434,763,12376,1753,39686,3593,68485,4405,11678,1622,20076,1994,1116,557,193526,2776,3377,1054,6475,1100,40117,3040,40776,2540,28255,2396,55613,3128,18913,2025,190301,2434,6470,1418,8427,1596,32394,2347,35350,2658,28536,2084,50715,3263,28409,2836,396661,2306,11676,1496,13496,1496,112750,3912,89997,3768,54621,3113,78160,3203,35961,2727,298303,1394,10860,1442,17010,1742,129139,3723,60591,2998,21307,1569,39213,2570,20183,1872,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,1098330,1291,539550,1523,64798,946,322,252,5676,1264,24199,2134,23934,1897,2357,737,7595,1476,715,408,87041,1356,1122,582,5312,1412,27893,2573,17235,2054,6432,1123,20691,2323,8356,1377,77396,1258,1075,742,3947,1087,21798,2038,14986,2136,7370,1276,18124,1983,10096,1408,198213,1480,3873,972,9014,1376,59975,3265,36126,3079,21031,2753,40981,2612,27213,2142,112102,695,5550,1172,6486,1275,29114,1938,17039,1559,8606,1027,24242,1925,21065,1876,558780,1384,62784,991,1186,703,4510,1194,20430,1908,24439,2022,2487,828,8755,1339,977,457,80781,1183,740,396,2665,770,16913,2119,15884,1968,8521,1308,23860,2184,12198,1318,77569,1331,1733,856,1320,612,15009,1705,13527,1816,9799,1673,21509,1940,14672,1594,204592,1267,3770,1099,7030,1253,54899,2658,37778,2581,25597,2369,45866,3104,29652,2424,133054,894,5826,1480,7047,1436,43601,2403,25652,2196,11874,1478,22009,1888,17045,1728,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,2309865,2611,1118983,3038,148788,3476,2060,864,16870,2506,61540,3843,53055,3224,7056,1956,7771,1506,436,351,195419,3669,3251,889,13568,1895,73828,4746,47442,3435,13655,1965,30408,3127,13267,2289,182036,3184,8713,1748,12973,1690,64251,3719,42065,3401,13096,1966,26618,2220,14320,1904,366618,3593,18980,2262,35474,2714,140397,4911,74414,3984,21108,2467,45452,3080,30793,3078,226122,1660,16615,1877,22674,1911,74629,3424,46115,2923,10364,1536,31415,2329,24310,2688,1190882,2286,139138,3135,2028,777,13488,2387,45830,3547,54943,4080,8800,1666,13399,2355,650,437,197518,3495,4773,1262,10572,1817,51149,3035,51704,4134,20971,2454,39927,3223,18422,2152,185017,2607,5904,1517,11387,1863,46009,3760,43950,3166,23798,2529,33619,3161,20350,2184,387655,2999,15961,1975,28764,2943,124554,4954,89777,4220,38053,3132,59049,3378,31497,3262,281554,1565,18318,1956,31059,2416,112050,3946,55201,3093,13098,1687,29934,1975,21894,2062,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,764021,209,365181,699,42592,618,940,749,5092,1105,16028,2070,14557,1765,2331,883,3644,930,0,200,63797,791,2705,823,5329,1256,21724,2174,13519,1809,4504,1268,11120,1752,4896,1042,54832,715,2508,975,4190,993,20215,2041,9325,1396,3385,1029,9488,1686,5721,1051,122981,974,3375,987,7553,1341,44371,2904,21982,2337,8655,1462,23454,1957,13591,1761,80979,693,3234,954,6079,1092,25074,1931,13840,1472,3786,772,16218,1875,12748,1381,398840,672,41729,765,560,346,4530,1186,13302,1738,17780,1971,1748,744,3345,959,464,235,63602,973,1848,746,3503,907,16319,2105,11556,2240,4695,1138,15211,2253,10470,1836,57561,1040,3678,1071,3444,1427,16612,1862,10201,1674,4222,1011,9625,1253,9779,1646,136171,1129,4663,1159,4684,1207,45567,3154,23278,2354,13656,1802,25929,2417,18394,2234,99777,530,4212,961,8076,1331,35915,1985,16481,1654,8745,1459,13133,1476,13215,1467,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,4309132,2020,2127007,3035,254394,2291,3911,1062,31943,2507,82294,4204,92407,4435,15391,1744,27266,2061,1182,433,387246,2781,6179,1269,17957,1908,84996,4264,82427,3851,48835,3056,112546,3911,34306,2361,361715,2455,9537,1630,19857,2241,77755,3518,72566,4016,47802,3227,86973,3249,47225,3239,720598,2768,17777,2245,30657,2331,194616,5001,152864,4501,83867,4100,158357,4696,82460,3278,403054,1407,15396,1536,19890,1659,119281,3575,83026,2965,25861,1782,78477,3093,61123,2871,2182125,2316,245509,2172,1805,822,23044,2268,60321,3528,100432,4660,17469,2006,40319,3061,2119,646,372295,2361,6366,1260,12404,1735,52228,3044,67100,3515,53147,2666,126920,3971,54130,3319,353252,2495,11243,1699,12287,1850,48182,2506,64376,3611,51755,2820,102584,3777,62825,3133,725489,2451,15517,1737,18790,2045,164290,5127,161989,4726,98434,3819,172651,4762,93818,3924,485580,1639,19727,2127,19221,1932,179939,4890,107148,4128,35812,2638,82342,3393,41391,2324,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
