GEO_ID,B25120_001E,B25120_001M,B25120_002E,B25120_002M,B25120_003E,B25120_003M,B25120_004E,B25120_004M,B25120_005E,B25120_005M,NAME,B25120_001EA,B25120_001MA,B25120_002MA,B25120_002EA,B25120_003MA,B25120_003EA,B25120_004EA,B25120_004MA,B25120_005EA,B25120_005MA,state
0400000US08,209442491600,2263050637,163098373700,2166643233,125019373600,1954753885,38079000100,1344846625,46344118000,1178686957,Colorado,null,null,null,null,null,null,null,null,null,null,08
0400000US18,191645590200,2094424231,156398819400,2081960269,110639914100,1635201705,45758905300,1348871446,35246770800,871382632,Indiana,null,null,null,null,null,null,null,null,null,null,18
0400000US21,120811208800,1843150152,96757600000,1814072255,62850502300,1398188282,33907097700,1125337984,24053608800,725513945,Kentucky,null,null,null,null,null,null,null,null,null,null,21
0400000US22,120259076900,1960743529,95933545800,1856715397,58913090200,1700272772,37020455600,1286905704,24325531100,905854212,Louisiana,null,null,null,null,null,null,null,null,null,null,22
0400000US17,444765385000,3394961193,354075543400,3160876460,245816597900,2711956156,108258945500,2087807983,90689841600,1506107338,Illinois,null,null,null,null,null,null,null,null,null,null,17
0400000US19,97845775500,1219041672,81263950000,1180199813,53881698100,994078320,27382251900,818536041,16581825500,608081589,Iowa,null,null,null,null,null,null,null,null,null,null,19
0400000US33,52055350200,1204287038,43377001100,1172702562,30171332300,1115394802,13205668800,844201181,8678349100,477743637,New Hampshire,null,null,null,null,null,null,null,null,null,null,33
0400000US05,77205193600,1525942012,61247876400,1469639574,38209422400,1141435539,23038453900,987978656,15957317200,593688664,Arkansas,null,null,null,null,null,null,null,null,null,null,05
0400000US10,31213954200,750296161,25698648000,785634944,17845872600,714050882,7852775400,491730530,5515306200,363029010,Delaware,null,null,null,null,null,null,null,null,null,null,10
0400000US27,204188043100,1790077551,171044932000,1800792720,122917369900,1561911030,48127562100,1260022643,33143111200,803153324,Minnesota,null,null,null,null,null,null,null,null,null,null,27
0400000US30,31341978900,751608858,24874678800,746294857,15694394100,619753856,9180284700,508279648,6467300100,373666521,Montana,null,null,null,null,null,null,null,null,null,null,30
0400000US23,42165382400,746514645,35123996900,836510125,23970132500,701571434,11153864400,447866695,7041385500,411674220,Maine,null,null,null,null,null,null,null,null,null,null,23
0400000US37,307652183800,3329343219,241023890500,3271777593,170174123500,2713897795,70849767100,1888112713,66628293300,1509441348,North Carolina,null,null,null,null,null,null,null,null,null,null,37
0400000US13,313705061200,3635002973,243017244200,3676373393,176133001500,3226647961,66884242600,2089276944,70687817100,1627107423,Georgia,null,null,null,null,null,null,null,null,null,null,13
0400000US02,24457350200,655050849,18553988300,656487917,12732432100,635660534,5821556200,459602457,5903361900,379769220,Alaska,null,null,null,null,null,null,null,null,null,null,02
0400000US01,128176358800,1753641449,103867312500,1753389194,65728249900,1528410510,38139062700,1143742375,24309046300,776029750,Alabama,null,null,null,null,null,null,null,null,null,null,01
0400000US50,20782779100,659749773,17306493700,670790740,11918463300,614243516,5388030400,384929951,3476285400,263010334,Vermont,null,null,null,null,null,null,null,null,null,null,50
0400000US32,91558906600,1540498128,64977329000,1517162583,46533200500,1225461715,18444128500,944624978,26581577600,874071474,Nevada,null,null,null,null,null,null,null,null,null,null,32
0400000US54,45335975800,941167407,37666728900,994166325,21200217600,867924138,16466511300,601488886,7669246900,414643941,West Virginia,null,null,null,null,null,null,null,null,null,null,54
0400000US40,106396148200,1416482514,83086414300,1353908771,51785256200,1091562263,31301158100,1043968938,23309733900,584213367,Oklahoma,null,null,null,null,null,null,null,null,null,null,40
0400000US55,188939866200,1924782908,152309043200,1924244966,105528729500,1592198701,46780313700,1375601626,36630823000,830066769,Wisconsin,null,null,null,null,null,null,null,null,null,null,55
0400000US72,37799808200,859867449,30615022100,870233124,15988393700,669231713,14626628300,594588325,7184786100,296889982,Puerto Rico,null,null,null,null,null,null,null,null,null,null,72
0400000US51,320358583200,3521021298,250697518400,3431670754,188816710700,2832909400,61880807600,1860583331,69661064900,1537754936,Virginia,null,null,null,null,null,null,null,null,null,null,51
0400000US38,26326046200,837978631,20220408000,899569712,12092896600,762290312,8127511400,480575154,6105638300,412767371,North Dakota,null,null,null,null,null,null,null,null,null,null,38
0400000US45,140245203900,1998661331,113630459800,1935291731,76774698900,1598888078,36855761000,1157668914,26614744100,1098507738,South Carolina,null,null,null,null,null,null,null,null,null,null,45
0400000US41,139783596300,1872910802,105924549400,1975661471,75779366600,1608069150,30145182800,1176037437,33859046900,895364045,Oregon,null,null,null,null,null,null,null,null,null,null,41
0400000US56,18865727100,785066314,15592249200,752272380,9645520800,674325707,5946728400,720661753,3273477900,343730701,Wyoming,null,null,null,null,null,null,null,null,null,null,56
0400000US06,1403732564500,6512907630,966033367100,6211468935,741106533200,5303076591,224926833900,3357521602,437699197500,3905879744,California,null,null,null,null,null,null,null,null,null,null,06
0400000US28,68673078600,1395155940,55462960800,1446990757,32336539300,1070945719,23126421500,1036904764,13210117900,485846644,Mississippi,null,null,null,null,null,null,null,null,null,null,28
0400000US09,153386258400,2167298364,125431344500,2214525343,90607672900,1848398333,34823671700,1489228093,27954913800,939515151,Connecticut,null,null,null,null,null,null,null,null,null,null,09
0400000US48,838595697000,4873608168,635415833700,5050380373,412586924900,4666183243,222828908900,3096890417,203179863200,2538536041,Texas,null,null,null,null,null,null,null,null,null,null,48
0400000US24,243252003700,2677466349,196007543400,2550435070,151310198400,2073485255,44697345000,1392127531,47244460300,1062329465,Maryland,null,null,null,null,null,null,null,null,null,null,24
