GEO_ID,C15002B_001E,C15002B_001M,C15002B_002E,C15002B_002M,C15002B_003E,C15002B_003M,C15002B_004E,C15002B_004M,C15002B_005E,C15002B_005M,C15002B_006E,C15002B_006M,C15002B_007E,C15002B_007M,C15002B_008E,C15002B_008M,C15002B_009E,C15002B_009M,C15002B_010E,C15002B_010M,C15002B_011E,C15002B_011M,NAME,C15002B_001EA,C15002B_001MA,C15002B_002EA,C15002B_002MA,C15002B_003EA,C15002B_003MA,C15002B_004EA,C15002B_004MA,C15002B_005EA,C15002B_005MA,C15002B_006EA,C15002B_006MA,C15002B_007MA,C15002B_007EA,C15002B_008MA,C15002B_008EA,C15002B_009EA,C15002B_009MA,C15002B_010EA,C15002B_010MA,C15002B_011EA,C15002B_011MA,state
0400000US30,3468,1016,2139,853,428,420,771,706,395,295,545,376,1329,647,70,121,172,225,315,292,772,513,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,10297,1120,6826,1041,1013,313,2028,871,2512,724,1273,657,3471,797,844,564,968,541,1133,779,526,388,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,1470541,8680,657052,5201,102199,6381,232118,7387,210601,6961,112134,5686,813489,5093,97231,6033,220817,9160,287739,9639,207702,8327,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2118866,9052,948453,5880,135978,7102,346650,10236,278901,8684,186924,7840,1170413,6149,128590,6057,323168,10412,391738,9387,326917,10981,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,16755,1463,9338,1015,418,280,3621,1031,3696,1096,1603,684,7417,1059,370,318,1537,1109,2954,898,2556,878,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,840291,4409,374302,3911,70468,5051,155500,5794,97650,5399,50684,4600,465989,3330,68279,4288,141223,6302,161121,6272,95366,5137,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,4492,855,2466,827,366,270,493,323,665,523,942,511,2026,761,0,157,211,159,946,737,869,493,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,182783,3552,89068,2093,10109,2066,29792,2756,33478,2573,15689,2111,93715,2415,10925,1509,33310,3698,34500,3070,14980,2353,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,46436,2696,26435,2130,2716,883,11522,1642,9639,1580,2558,708,20001,1863,1590,624,6504,1318,7592,1531,4315,1077,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,179094,3721,86343,2994,10326,1322,31403,2290,30172,2568,14442,1768,92751,2099,8308,1249,29760,2697,34839,2573,19844,2014,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,214457,3118,98814,2216,17009,1897,36983,2431,33166,2688,11656,1631,115643,2243,16116,1872,34613,2577,45596,2880,19318,2252,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,292690,11341,143368,6134,38714,3519,47425,4233,33867,3036,23362,2897,149322,7236,31127,3274,36851,3744,42322,4251,39022,3637,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,1092597,7281,511125,4974,76704,4557,176350,6985,149504,5482,108567,4723,581472,5125,73789,5131,159758,5543,193761,7076,154164,6281,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,13364,1393,7679,1351,697,447,1945,890,3066,1092,1971,832,5685,1040,2132,1125,1494,843,1216,651,843,375,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,875965,5922,388846,4276,72941,5953,163172,6347,104766,5511,47967,3922,487119,3551,68463,4651,166808,7151,165426,6784,86422,5861,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,52005,2221,28784,1575,3113,1144,6270,1521,11675,1689,7726,1497,23221,1752,3115,915,4814,1127,9397,1550,5895,1398,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,3042,947,1974,682,45,41,679,411,694,508,556,364,1068,579,0,203,377,321,417,374,274,320,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,1558031,8227,760193,5637,81392,4126,202258,6402,289223,7466,187320,7906,797838,5738,64778,4863,174797,6519,330640,8580,227623,6949,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,703897,4750,315018,3353,68992,4407,117915,5190,92524,4411,35587,3450,388879,3672,61528,4090,112078,5402,136111,5530,79162,4173,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,253232,3378,117192,2317,16012,1893,47181,3622,31454,3377,22545,2654,136040,2256,16438,2220,46268,2954,39045,3226,34289,3117,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,2230935,9121,1039626,6588,114353,6681,340518,10419,347895,12777,236860,9781,1191309,6826,108302,5996,319278,10337,442279,12496,321450,11574,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1225052,5294,551441,3288,60684,3594,178805,6164,163195,6876,148757,6304,673611,3784,59563,4035,178077,7567,210769,6661,225202,6363,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,2189261,11988,1020569,8666,175574,7673,373400,12045,300499,9633,171096,8976,1168692,7707,179410,7972,350758,11577,368552,11684,269972,10236,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,343285,5823,163384,3797,21558,2371,45816,3138,49772,3843,46238,3426,179901,3825,24176,2760,43864,3160,57975,4023,53886,4060,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,218765,2313,95615,1517,12126,1912,32001,3009,25163,2640,26325,2815,123150,1470,13960,2122,40441,3379,32280,2789,36469,2842,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,18798,1609,11621,1211,1417,732,3545,1012,4584,1080,2075,873,7177,983,992,626,2459,759,2256,914,1470,546,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,2075639,11709,934093,7009,152696,6666,325213,9286,258205,7978,197979,8019,1141546,7262,180535,7255,323149,9557,329797,9226,308065,7816,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,806793,6830,367146,4011,46347,4217,132738,5680,105463,5752,82598,4864,439647,4398,49795,3917,131014,5287,134887,5426,123951,5494,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,925725,5376,426740,4019,63091,4333,154204,5888,137906,5647,71539,4150,498985,3573,67166,4619,149829,5830,189999,6825,91991,4563,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,445441,3232,203354,2749,28689,2880,75355,4285,65869,4040,33441,3511,242087,2617,30659,3333,67794,4295,94049,4523,49585,3614,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,907280,6780,423926,4497,54160,4388,178330,6791,118083,6307,73353,4829,483354,4032,61559,4405,165503,6771,152901,6718,103391,5912,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,879420,4314,400807,3061,56696,3255,151921,5609,133683,5031,58507,4203,478613,2910,57181,3452,129865,5431,195647,5921,95920,4989,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,54501,1627,28627,1489,2965,852,9028,1327,10302,1619,6332,1325,25874,824,2944,806,7533,1207,9785,1477,5612,1207,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,6479,1984,4494,1318,167,174,1669,696,1018,727,1640,834,1985,1146,317,282,543,416,992,965,133,160,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,30579,2607,17676,1915,1886,986,4744,1648,7874,1354,3172,1010,12903,1560,1489,840,2561,857,5634,1294,3219,752,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,18660,920,11748,897,470,410,2692,819,5346,939,3240,723,6912,440,0,189,1238,550,2889,551,2785,700,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,9869,1030,6287,1066,1170,766,2293,887,1850,1023,974,703,3582,586,1126,530,1717,711,524,354,215,243,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,185821,4148,102974,3186,9243,1692,26254,3263,39076,3138,28401,2691,82847,2625,9152,1785,19760,2393,32564,2692,21371,2330,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,42060,2037,21423,1682,2792,879,7674,1849,6354,1464,4603,1052,20637,1184,3411,989,7129,1414,5981,1311,4116,1067,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,208740,3944,107812,2444,10785,1917,27892,2901,43123,3322,26012,2898,100928,2293,12527,2127,22958,2632,39255,3418,26188,2867,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,723971,5788,329547,3466,49139,4321,127475,5768,95152,5428,57781,4353,394424,4468,54642,4110,121517,6002,128826,5906,89439,5226,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,102734,2935,52791,2055,6812,1388,16798,2117,19915,1717,9266,1527,49943,2173,5982,1299,15072,1798,18806,2238,10083,1554,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
