GEO_ID,C15002_001E,C15002_001M,C15002_002E,C15002_002M,C15002_003E,C15002_003M,C15002_004E,C15002_004M,C15002_005E,C15002_005M,C15002_006E,C15002_006M,C15002_007E,C15002_007M,C15002_008E,C15002_008M,C15002_009E,C15002_009M,C15002_010E,C15002_010M,C15002_011E,C15002_011M,C15002_012E,C15002_012M,C15002_013E,C15002_013M,C15002_014E,C15002_014M,C15002_015E,C15002_015M,C15002_016E,C15002_016M,C15002_017E,C15002_017M,NAME,C15002_001EA,C15002_001MA,C15002_002MA,C15002_002EA,C15002_003MA,C15002_003EA,C15002_004MA,C15002_004EA,C15002_005EA,C15002_005MA,C15002_006EA,C15002_006MA,C15002_007EA,C15002_007MA,C15002_008EA,C15002_008MA,C15002_009EA,C15002_009MA,C15002_010EA,C15002_010MA,C15002_011EA,C15002_011MA,C15002_012MA,C15002_012EA,C15002_013MA,C15002_013EA,C15002_014MA,C15002_014EA,C15002_015MA,C15002_015EA,C15002_016MA,C15002_016EA,C15002_017EA,C15002_017MA,state
0400000US30,735761,2290,364352,2380,6783,1207,18000,1889,110437,3866,87118,3462,31030,2920,72139,3692,38845,2176,371409,2018,6592,1250,13704,1630,95059,3859,93266,5080,40367,3167,80309,3707,42112,2906,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,983382,1922,472810,1634,13140,1499,23530,2111,163367,5318,93045,4042,41815,3216,89773,3940,48140,3222,510572,1922,12221,1931,19570,2104,145892,4316,107293,4643,53459,2998,107716,3632,64421,3020,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,7102144,8585,3366816,7728,168331,8074,284981,10686,904983,13533,697873,12983,282100,8381,659528,12335,369020,9212,3735328,5343,136766,7116,244802,8950,897377,16109,799214,15876,418916,9091,795150,14407,443103,12209,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,6978172,8431,3311965,6535,159685,7470,290982,9889,975358,15425,634759,14216,231210,9553,633153,12681,386818,9571,3666207,6155,149035,7458,266397,9530,966764,16061,748385,15598,331564,10575,729164,14095,474898,12865,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,485353,1509,251624,1757,6577,1125,11099,1470,77866,3743,67454,4145,19234,2026,41808,2751,27586,2603,233729,1539,5446,1125,9322,1408,59427,3007,61796,3230,20704,1908,47827,2990,29207,2044,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,3337464,5727,1571364,4735,63290,4643,167706,7311,511616,10884,327522,9458,110534,5526,250321,7709,140375,5585,1766100,4415,68302,5604,148881,6577,515360,10843,394465,9401,177751,6604,285765,8914,175576,6772,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,445824,1565,215424,1466,5259,991,12222,1764,66944,2769,37821,2480,16366,1784,47495,2573,29317,1854,230400,1252,3027,709,8395,1494,60405,3067,41029,2518,21767,1691,55573,2743,40204,2175,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2096574,2299,1042413,1824,52956,3815,84408,4522,290310,8495,272055,6965,83264,4350,169211,6465,90209,4946,1054161,1987,57089,4053,79602,4259,291352,7956,270350,6979,93354,4539,170464,5781,91950,4226,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1280781,3158,622654,2476,29193,3252,55210,3567,256272,6099,117666,4359,35746,3077,80881,4671,47686,2788,658127,2351,21311,2427,50871,3499,252067,7037,128835,5382,60507,3941,82733,4233,61803,3952,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2607613,4266,1265096,3438,54014,3101,105683,4085,415320,8141,286926,6467,89964,4223,201453,6105,111736,4635,1342517,2848,44799,3096,96764,4550,401614,7486,326951,6273,117417,4019,233117,5864,121855,4835,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,3992022,3923,1959818,3245,54314,3430,117497,4383,632343,8905,397970,8282,200482,5492,356153,6728,201059,5094,2032204,2629,53707,3343,89701,4342,590132,8706,419680,7849,238120,5949,419380,7495,221484,6410,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,2288030,2377,1056179,1628,163147,6911,97199,5474,329059,8739,128802,6148,99335,5572,167617,6770,71020,4470,1231851,1415,173095,6239,81464,3833,315643,8157,147240,5741,142343,6182,263075,7705,108991,5433,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,5822007,7375,2807409,6075,121597,4823,187966,7276,705353,12630,510257,10210,189070,6480,603222,12372,489944,9618,3014598,5361,108202,6433,170620,7105,692708,11767,581281,12348,264496,7787,692819,13923,504472,12058,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,500779,2565,254934,2224,8114,1328,12172,1545,72385,3294,57102,3194,37757,3220,50589,3133,16815,1979,245845,1993,8874,1626,9348,1565,57110,2989,52349,2737,36958,2521,60075,3554,21131,1969,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,3492355,6015,1644890,4706,66314,4469,144933,7332,509026,10998,325927,9004,141833,6134,296555,8612,160302,6011,1847465,3777,59103,4242,133141,6927,534604,11949,375254,9976,212885,6999,330589,9557,201889,7172,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,2952380,4092,1445212,3504,57281,5149,97285,5524,331771,8964,356285,8359,122727,5701,295505,7685,184358,6119,1507168,2648,49083,4492,76276,4535,324040,8659,388308,8757,146781,7186,325685,8090,196995,5943,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,393136,2589,198787,2152,3789,1074,9810,1574,64255,3913,50217,3398,19588,2388,30959,2711,20169,2526,194349,1979,3448,1068,9262,1556,49096,3364,53587,3534,24501,2538,35490,3143,18965,2335,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,26815644,5670,13141640,5670,1135174,16471,1025172,15790,2839833,24122,2731897,24566,958823,13582,2726032,24973,1724709,18187,13674004,4713,1261052,15517,933619,14439,2719529,24718,2857749,24854,1181720,16643,2978820,24509,1741515,19418,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1977283,6540,929548,4605,54386,3601,102335,6093,294960,7880,207026,6746,78001,4607,120696,6384,72144,4928,1047735,4396,46213,3629,85661,5309,294403,9434,233230,8361,122374,6345,164005,6824,101849,5786,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2493396,2471,1191108,1938,47434,4325,69571,4653,338197,8421,196816,7932,79866,4814,256340,6505,202884,5587,1302288,2049,50285,3554,58964,3684,331770,8261,217158,6652,116105,5638,287688,7922,240318,6050,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,18477097,11694,9014102,8281,739042,16136,761646,17078,2323692,23803,1898521,28215,602651,12925,1717348,22529,971202,17286,9462995,7041,739697,15083,723584,16281,2304164,25589,2050975,24135,732348,16288,1909699,20550,1002528,17803,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,4167339,3377,1974289,2381,75989,5227,128509,6080,501534,12093,364042,9043,117113,5118,424657,10352,362445,9061,2193050,2913,79591,4950,112042,6039,507961,11159,415189,9070,164674,6727,487104,9855,426489,10794,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,15302125,8947,7335396,6676,349686,9664,545203,13389,2137685,21112,1435448,18684,650909,17266,1375677,21754,840788,12822,7966729,5985,359186,12410,507657,13815,2250269,29246,1580251,21473,838601,18907,1544782,21917,885983,15128,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,4832728,3148,2303734,2618,100874,5523,119490,6256,576356,12187,349148,8625,149269,6830,554509,9959,454088,9139,2528994,2021,110332,5805,115608,5838,549827,12028,392396,10899,217418,6516,624359,10891,519054,10754,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,500176,606,234904,729,8061,1473,10624,2047,38206,3354,28447,3046,5013,1229,62807,3066,81746,3324,265272,352,8473,2057,12470,2172,44694,3469,33083,3033,8935,1928,66975,3976,90642,3632,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1871902,2744,930797,2172,22818,2953,50965,3931,204451,6956,227835,7320,84349,4377,205936,6012,134443,5171,941105,2237,24543,3095,43756,3719,218956,6978,234325,6204,107459,4739,221625,6821,90441,4498,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,13672343,5323,6507052,4043,386441,11183,467360,10439,1759471,18711,1023480,17023,527539,12163,1365441,18800,977320,15602,7165291,3760,441449,11103,462114,10712,1787318,21098,1059671,16462,666034,12170,1481329,18778,1267376,17110,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,6189243,3000,2965997,3070,145655,7795,155704,7428,787893,13616,503362,10401,174659,7449,716690,12348,482034,10485,3223246,2499,144671,6240,161466,6634,841505,12772,514742,12581,234594,6934,818631,12762,507637,9714,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,8027035,6123,3857929,4953,106769,4906,272350,7575,1316266,14844,792358,13254,277964,7463,678534,10510,413688,9248,4169106,3713,111495,4374,255786,8112,1309705,16008,845961,14097,412771,10404,752480,12847,480908,10569,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,4182787,5593,2009630,4814,58823,3535,140326,6284,646124,8834,447675,8574,144415,5451,359252,8350,213015,6718,2173157,4414,61092,4016,138136,6806,624123,10559,489594,9988,196585,6989,395654,8296,267973,6738,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,8994627,4700,4328215,4135,135358,6070,271994,7904,1539267,13570,687574,11886,335883,9061,832881,11562,525258,10673,4666412,3224,143948,6547,260798,7896,1574731,15202,744830,13744,437762,9514,890345,11516,613998,11099,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,6869846,4618,3326330,3743,96942,4662,222782,6749,996651,12132,770552,12095,270117,6347,586768,9540,382518,7783,3543516,3763,92949,4524,199751,7030,976204,11228,824395,12166,387610,9194,652483,10782,410124,8310,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1266440,2568,623021,2081,26757,2481,32549,2150,165671,4706,136439,4460,67442,3054,127535,4067,66628,3306,643419,1969,20903,1875,28137,2580,160729,5055,146879,4942,70204,3545,142140,4310,74427,2762,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1143747,3457,566560,2776,21077,2626,35144,3181,163529,6300,141581,6658,51156,4022,97396,4953,56677,4252,577187,2973,19615,2343,28032,2898,154689,7345,150495,6143,62167,4806,116066,5264,46123,3316,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1416481,3727,690821,3091,45073,3916,64809,4160,186385,6490,159610,5854,51109,3261,104218,4876,79617,4196,725660,2572,39275,3109,57531,3937,183638,5658,174967,5781,62372,3752,117517,4840,90360,4572,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,995589,1657,489591,1331,15131,2216,21787,2641,139293,6111,102290,5121,54761,3798,102746,4879,53583,2947,505998,973,23401,2602,19760,2529,127435,4937,102362,4632,55796,3997,116082,4307,61162,3099,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,582850,2487,292108,2376,8365,1161,14461,1768,97498,3747,57335,3098,32811,2451,55259,3059,26379,2442,290742,2201,7950,1485,14381,1833,83013,3694,58611,3286,38027,2678,62684,3371,26076,2207,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,5215063,4902,2577469,3964,88608,5477,140523,6506,583604,12067,575913,9988,246182,6665,581685,12166,360954,8489,2637594,3079,91343,4551,117010,5402,550218,9392,621290,10871,287268,8779,605823,10549,364642,8989,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,740695,1717,354634,1679,17588,2461,23782,3095,104582,5523,61904,3925,25802,2591,72083,3796,48893,3392,386061,1373,17054,1962,22162,2679,106024,4769,71337,4085,35799,2555,75424,4244,58261,3991,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,4840304,2472,2369834,1873,126376,6222,177041,7539,583337,10747,575171,10491,201780,7507,437918,9854,268211,8001,2470470,2191,130169,5711,172348,6534,575960,11874,632987,11170,226642,6633,460114,10591,272250,8233,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,4640823,6486,2214619,5021,104386,5481,182586,7022,742404,11858,453032,9841,135403,6015,379541,8975,217267,8406,2426204,4525,102215,6303,175762,8559,734728,12766,522219,11927,212663,6701,422075,8463,256542,9520,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1911426,4027,935944,3551,37034,3010,55465,4284,248521,6408,214426,5600,75771,3902,189625,5635,115102,4788,975482,2827,33871,2090,45663,3047,237232,5416,222106,5469,95194,4180,212743,5664,128673,5250,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
