GEO_ID,B19001_001E,B19001_001M,B19001_002E,B19001_002M,B19001_003E,B19001_003M,B19001_004E,B19001_004M,B19001_005E,B19001_005M,B19001_006E,B19001_006M,B19001_007E,B19001_007M,B19001_008E,B19001_008M,B19001_009E,B19001_009M,B19001_010E,B19001_010M,B19001_011E,B19001_011M,B19001_012E,B19001_012M,B19001_013E,B19001_013M,B19001_014E,B19001_014M,B19001_015E,B19001_015M,B19001_016E,B19001_016M,B19001_017E,B19001_017M,NAME,B19001_001EA,B19001_001MA,B19001_002EA,B19001_002MA,B19001_003EA,B19001_003MA,B19001_004EA,B19001_004MA,B19001_005EA,B19001_005MA,B19001_006EA,B19001_006MA,B19001_007EA,B19001_007MA,B19001_008EA,B19001_008MA,B19001_009EA,B19001_009MA,B19001_010EA,B19001_010MA,B19001_011MA,B19001_011EA,B19001_012EA,B19001_012MA,B19001_013EA,B19001_013MA,B19001_014EA,B19001_014MA,B19001_015EA,B19001_015MA,B19001_016EA,B19001_016MA,B19001_017EA,B19001_017MA,state
0400000US30,431421,4444,27366,2758,21951,2284,18131,2095,24157,2405,22396,2161,21901,2302,19036,1740,20672,2024,19942,2273,37350,2842,48702,2832,56953,3280,35936,3003,19158,1789,20393,1953,17377,1584,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,570307,5261,35502,3161,31599,2762,29359,2193,27172,2501,25364,2054,28161,2341,30294,2637,22854,2320,26240,2778,45310,3417,58087,3241,76941,4213,49339,3289,31241,3085,28110,2313,24734,2106,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,4011462,16617,259160,9807,196205,8049,194513,7884,219228,8167,202213,7078,208949,7840,205633,7829,198629,7203,168462,6769,329455,9694,400895,10213,487763,11124,326305,9293,195603,7890,192509,6325,225940,7105,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,3803012,14400,268881,9261,157261,6263,170884,7823,192147,7233,178532,8041,183149,7313,157073,6613,175543,6871,154010,7170,290492,8802,386250,10056,467779,12010,340039,9909,201312,7824,224434,8761,255226,8249,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,254551,3266,11444,1645,8384,1413,8000,1335,8322,1205,8725,1521,8058,1084,9890,1734,8058,1175,8305,1199,18403,2372,30848,2940,34149,2544,29872,2641,18533,1948,21159,2185,22401,2272,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1855184,11821,169158,6450,110519,5827,110325,5456,109568,5797,91725,4341,96535,4571,87783,4716,82019,4617,71749,4321,143962,6035,178002,6439,222472,7095,142340,5723,82380,4021,82375,4600,74272,4540,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,261373,3502,15364,2296,12536,1615,10652,1446,11410,1343,10330,1303,12942,1394,12530,1637,11122,1502,9003,1113,23187,2272,25316,1968,38452,2270,26920,2055,14957,1513,14117,1512,12535,1275,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1129810,6479,74368,4418,41667,3657,44630,2754,53460,4030,47139,3345,58742,3867,51823,3771,59290,4325,50181,3890,92355,4245,115225,5152,150362,5591,103695,4878,60008,4195,66152,3733,60713,3745,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,734703,6052,66891,4430,46072,3826,49729,3178,48260,4101,43092,3300,44204,3279,40921,3329,34440,3448,32177,2973,56557,3706,72132,3693,72450,3962,55793,2923,27394,2837,23453,2270,21138,2405,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1485310,6108,105449,3928,76081,3421,75801,3486,83436,4122,72644,4015,82739,3624,74624,3183,73946,3841,66839,3949,122187,4269,157398,5441,182783,4725,116656,3816,67424,4099,64313,3275,62990,3693,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,2371960,6714,118890,4397,104567,4588,93784,3783,115125,5016,108320,4335,116722,4591,110209,5122,108686,4443,100963,4465,190119,5511,267222,7169,328085,7746,229061,6699,140465,4637,127171,4201,112571,3735,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,1179637,9819,317019,8389,144175,5999,122517,6393,100602,5737,75656,4207,64454,4074,56826,4237,47885,3289,40672,3260,58875,4488,54787,3276,44369,3511,22355,2480,9560,2086,8143,1572,11742,1756,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,3175524,13138,166161,6825,115412,5232,114457,5255,121666,6441,117078,5470,119690,6278,115397,4911,124891,5785,117099,5308,215019,8814,302261,8752,406431,9592,308544,7856,222485,7561,267953,8219,340980,7871,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,319355,4442,18381,2333,12933,1622,13222,1879,12498,2135,13048,1584,13015,1910,13109,1689,13518,1654,15369,2098,24677,2470,33698,2892,43633,2915,35916,2736,19893,1978,20234,2517,16211,1885,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1927991,12233,146174,6717,98335,5330,98970,5144,105352,5139,98060,4996,106616,6016,89956,5269,89166,5541,84302,4277,153639,6751,204249,7672,240687,7690,151985,6492,83136,4673,89476,3965,87888,4431,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1639970,6988,87029,4271,65916,4591,68119,4420,72004,3922,72315,4665,74113,4863,73532,4306,70618,4396,66481,4071,124516,5312,173116,7426,222273,7758,154589,6915,99252,5040,106788,4997,109309,4958,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,230252,3746,12176,2009,7762,1324,11095,1706,10441,1522,10415,1571,12385,1727,10571,1830,8790,1555,10640,1438,16797,1676,25209,2616,31893,2739,23509,2551,13801,2165,13524,2068,11244,1597,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,13072122,21485,670677,14291,515804,12594,456076,8960,520133,11648,458689,10254,485094,11025,458942,11905,477566,11998,425951,10985,840945,14764,1203718,13374,1601641,17119,1297651,15660,878474,12996,1166279,17444,1614482,19554,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1108630,9460,117300,6250,71010,5435,71976,4690,68810,3954,62732,4346,59787,4228,52261,3975,53030,4150,49011,3917,78607,5138,110274,5341,131216,5998,67746,4170,41019,3407,40305,3902,33546,2926,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,1378091,6923,73192,4213,53662,3334,46881,3686,52633,4035,49654,3417,49303,3761,45363,3256,51532,3723,41750,3455,91721,4126,122197,5447,168673,6483,134641,5863,97632,4931,128226,5260,171031,5199,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,9776083,21679,632765,12943,416618,11822,413164,11679,468286,11603,429986,12177,463483,13783,423227,10748,422627,12294,393871,10422,764659,15766,965677,15661,1197757,18488,883315,13857,562096,14301,632119,12683,706433,13318,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,2215935,9432,107054,5211,65054,4103,63403,4489,66516,3691,62510,4132,70470,4922,74763,4222,77450,4844,67634,4357,148530,6628,198444,6386,292683,8276,243745,8425,173348,6175,226406,7787,277925,7554,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,7809358,20825,511203,12704,351037,10384,377751,11970,413800,11611,381721,11675,404479,11115,378096,11534,365568,10129,339901,9474,636955,13555,800117,15862,947939,18711,646465,11736,384194,9351,403407,10119,466725,11234,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,2624294,8879,141341,5244,113278,6143,95986,5062,96255,5189,87057,4565,88043,4503,80962,5451,86603,4157,77419,5046,156649,6166,227769,7987,310924,8277,265004,7855,194103,7075,257603,6562,345298,7439,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,287476,2752,26780,2560,13332,2083,7625,1526,7998,1460,7778,1338,9161,1706,7109,1488,8411,2008,6921,1525,13113,1726,21919,2449,30730,2843,26516,2358,20875,2456,26259,2040,52949,2950,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,998891,5079,39247,3387,27620,2655,27765,2350,34046,2940,37955,2903,38845,2906,37980,3776,42904,3677,43265,2949,78883,5019,115948,4346,153401,6059,117578,5452,71425,3511,68509,3767,63520,3248,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,7367015,16617,503909,11540,357629,10370,310940,8834,325741,9472,277816,8562,293279,9221,263872,9466,264265,8340,245075,9433,486211,9752,636270,14494,879308,16812,673922,11534,478113,9068,585743,11445,784922,13051,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,3249567,9867,160863,6475,100237,6264,114845,6619,119681,6279,105619,4733,113081,6012,106240,5151,101910,5101,94438,5655,196703,7401,285234,9282,397522,9980,326712,8121,243495,9364,329913,8936,453074,8260,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,4685447,12486,330132,10058,220602,7880,223073,7685,235211,8001,223840,7060,236388,7518,215081,6765,218978,6686,196246,6089,373260,8096,482444,8433,603015,10730,419339,9449,242667,7493,238864,7026,226307,6552,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,2434806,10407,153553,6114,118186,6315,118905,4700,126566,6021,118065,6389,134751,6253,116695,5317,122846,5963,110011,5404,197449,6970,254528,7892,303086,9200,203045,6423,119451,4465,116628,4848,121041,5057,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,5070931,12151,323468,8896,222113,7561,236265,7215,236328,7919,231346,6704,238866,7174,215296,6817,206570,5610,199994,6962,383925,7838,521111,8782,647732,10421,470594,10142,293297,7344,313969,7958,330057,7818,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,3957466,12369,270623,6508,176624,6926,178250,6887,200691,5717,183883,6538,204608,6454,187589,5964,187862,4975,162068,5499,312973,8907,413704,9248,504604,9490,341456,7722,209169,6218,219321,6863,204041,5237,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,765490,3878,38361,2945,33679,2087,34686,2756,36439,2407,35126,2346,36755,2611,36267,2570,33679,2344,34989,2319,64936,2942,82701,3143,102838,3643,74856,3387,44015,2451,40328,2467,35835,2367,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,640270,5214,35130,3338,27612,2797,28601,2701,36436,2902,26828,2720,33413,3219,32798,2672,34868,3425,30196,3100,57852,3653,77036,4898,79485,4270,55652,4174,28503,3054,29123,2708,26737,2378,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,794093,5137,76947,4616,50055,3934,42745,3498,50641,3728,44145,3403,42909,3312,37283,3326,37196,3703,33655,3181,59049,4048,78823,4029,85598,5076,58218,3924,32477,2760,33728,2800,30624,2662,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,455309,4541,24091,2685,9842,1354,14171,2001,13740,1942,14803,1933,17909,2200,14612,2089,18829,2077,14371,1886,29884,2787,40807,2536,60450,4002,53504,3260,37961,3028,43919,2944,46416,2965,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,345449,3406,19810,2307,15170,1570,13864,1524,15293,1952,17024,2125,20878,2273,16522,1827,17793,2369,17637,2263,27562,2197,37876,2918,51063,3340,32766,2393,14480,1469,14742,1677,12969,1719,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,2895575,9139,134537,5374,87576,4768,94801,5592,104171,5599,98670,5623,106507,5161,111311,5302,115731,5865,104777,4998,207383,7870,298579,8482,390219,12131,306373,8317,205508,6320,247929,7111,281503,7586,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,406573,4965,27723,2957,21024,2595,18233,2377,16063,2131,15711,2566,16487,2576,15664,2423,16304,2205,11939,1712,31954,3300,38585,3200,49257,3594,44217,2916,25366,2594,29440,2676,28606,2206,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,2614298,11305,157644,6603,94826,4341,116666,6503,131479,5927,116211,5669,127277,5268,127296,5993,118412,5281,107985,6020,221756,6542,278318,7355,342393,10631,227627,6436,144280,6082,149497,6371,152631,5875,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,2603140,11640,186723,7819,135643,6706,143510,6942,134076,6064,132513,5453,139633,7180,132401,5903,123990,5545,105926,5495,212194,6479,265872,8623,322410,8252,212572,6497,120758,5469,115243,5185,119676,5274,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1133408,7193,64305,3794,49887,2968,52039,4056,56065,3291,55828,3537,58414,3835,50222,3273,55902,3840,48537,2857,89838,4564,122077,5053,149661,5394,102620,4772,55233,3479,64408,3487,58372,2996,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
