GEO_ID,B19049_001E,B19049_001M,B19049_002E,B19049_002M,B19049_003E,B19049_003M,B19049_004E,B19049_004M,B19049_005E,B19049_005M,NAME,B19049_001EA,B19049_001MA,B19049_002MA,B19049_002EA,B19049_003MA,B19049_003EA,B19049_004MA,B19049_004EA,B19049_005EA,B19049_005MA,state
0400000US32,58646,1133,35047,2703,61762,1121,69487,1836,46406,1593,Nevada,null,null,null,null,null,null,null,null,null,null,32
0400000US54,44097,1016,24200,2808,51850,2965,50476,1436,36147,1170,West Virginia,null,null,null,null,null,null,null,null,null,null,54
0400000US40,51924,450,32241,1693,57820,1324,61303,888,40928,709,Oklahoma,null,null,null,null,null,null,null,null,null,null,40
0400000US55,60773,391,35313,1884,69292,1054,74579,1066,41362,757,Wisconsin,null,null,null,null,null,null,null,null,null,null,55
0400000US72,20296,426,6018,1268,21906,939,23659,733,17387,473,Puerto Rico,null,null,null,null,null,null,null,null,null,null,72
0400000US51,72577,686,37649,2113,79616,1300,88921,1536,51401,1022,Virginia,null,null,null,null,null,null,null,null,null,null,51
0400000US38,63837,2324,34029,3315,74293,3733,80422,3384,44824,3228,North Dakota,null,null,null,null,null,null,null,null,null,null,38
0400000US45,52306,631,30364,2702,58448,1636,60734,1220,42161,989,South Carolina,null,null,null,null,null,null,null,null,null,null,45
0400000US41,63426,1056,38885,4274,72648,1576,75380,1795,47314,1348,Oregon,null,null,null,null,null,null,null,null,null,null,41
0400000US56,61584,1401,26135,8669,68175,4034,75284,4516,44870,2134,Wyoming,null,null,null,null,null,null,null,null,null,null,56
0400000US06,75277,317,40116,1428,80528,472,88822,702,54272,635,California,null,null,null,null,null,null,null,null,null,null,06
0400000US28,44717,793,24220,3861,51006,1744,48903,1628,36415,1334,Mississippi,null,null,null,null,null,null,null,null,null,null,28
0400000US09,76348,921,41108,2389,78906,2120,94843,2233,54629,1600,Connecticut,null,null,null,null,null,null,null,null,null,null,09
0400000US48,60629,279,31516,702,63884,846,72666,755,44319,597,Texas,null,null,null,null,null,null,null,null,null,null,48
0400000US24,83242,1022,40513,3488,85348,1667,101532,1026,59536,1137,Maryland,null,null,null,null,null,null,null,null,null,null,24
0400000US12,55462,384,32138,1339,60754,570,65614,718,43804,653,Florida,null,null,null,null,null,null,null,null,null,null,12
0400000US25,79835,970,45624,2933,91705,1223,97810,1941,49756,1176,Massachusetts,null,null,null,null,null,null,null,null,null,null,25
0400000US11,85203,3414,52618,13944,102160,3612,88825,5032,50873,4244,District of Columbia,null,null,null,null,null,null,null,null,null,null,11
0400000US49,71414,741,38388,2465,74998,1411,90122,2361,53670,1516,Utah,null,null,null,null,null,null,null,null,null,null,49
0400000US36,67844,637,34344,1335,77660,1082,80983,631,45302,733,New York,null,null,null,null,null,null,null,null,null,null,36
0400000US34,81740,687,39015,5403,90838,1234,100600,1051,53637,1017,New Jersey,null,null,null,null,null,null,null,null,null,null,34
0400000US39,56111,425,31890,1281,62451,817,68888,1049,41406,524,Ohio,null,null,null,null,null,null,null,null,null,null,39
0400000US29,54478,751,31232,1246,61907,890,65559,1154,41038,657,Missouri,null,null,null,null,null,null,null,null,null,null,29
0400000US42,60905,315,31124,1179,70101,796,75125,697,41762,457,Pennsylvania,null,null,null,null,null,null,null,null,null,null,42
0400000US26,56697,406,32161,1103,63409,1145,69620,887,42816,540,Michigan,null,null,null,null,null,null,null,null,null,null,26
0400000US31,59566,1072,32742,2310,66375,1286,75064,1859,42851,1363,Nebraska,null,null,null,null,null,null,null,null,null,null,31
0400000US16,55583,915,32275,1695,61023,1680,65459,1829,42678,1776,Idaho,null,null,null,null,null,null,null,null,null,null,16
0400000US35,47169,900,24971,2474,50970,1262,53720,1771,39989,1401,New Mexico,null,null,null,null,null,null,null,null,null,null,35
0400000US15,80212,2020,39684,5320,81941,3293,95638,4741,65078,2681,Hawaii,null,null,null,null,null,null,null,null,null,null,15
0400000US46,56274,1454,31409,2631,65067,2454,67248,3019,42361,2508,South Dakota,null,null,null,null,null,null,null,null,null,null,46
0400000US53,74073,697,41545,1418,82993,1645,88930,1953,52150,913,Washington,null,null,null,null,null,null,null,null,null,null,53
0400000US44,64340,2058,41336,9436,69526,3914,82987,4171,42424,2588,Rhode Island,null,null,null,null,null,null,null,null,null,null,44
0400000US04,59246,732,35596,1458,65027,1335,71625,1449,46152,814,Arizona,null,null,null,null,null,null,null,null,null,null,04
0400000US47,52375,489,32115,2601,57753,1524,61765,905,39933,719,Tennessee,null,null,null,null,null,null,null,null,null,null,47
0400000US20,58218,773,31062,1905,65192,1472,71993,1560,42989,1126,Kansas,null,null,null,null,null,null,null,null,null,null,20
