GEO_ID,B07002_001E,B07002_001M,B07002_002E,B07002_002M,B07002_003E,B07002_003M,B07002_004E,B07002_004M,B07002_005E,B07002_005M,B07002_006E,B07002_006M,NAME,B07002_001MA,B07002_001EA,B07002_002EA,B07002_002MA,B07002_003MA,B07002_003EA,B07002_004MA,B07002_004EA,B07002_005MA,B07002_005EA,B07002_006MA,B07002_006EA,state
0400000US08,37.3,0.2,40.3,0.2,28.5,0.4,28.7,0.5,28.7,0.5,26.5,1.9,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,38.3,0.1,41.1,0.3,27.1,0.5,25.8,0.6,27.5,0.9,28.5,1.5,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,39.5,0.2,42.6,0.2,27.2,0.6,27.4,0.7,27.5,1.0,30.6,3.6,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,37.8,0.2,39.7,0.3,28.3,0.8,28.6,0.8,27.1,1.0,26.7,3.0,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,38.7,0.2,40.9,0.1,28.9,0.4,28.4,0.6,26.8,0.5,28.6,1.2,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,38.6,0.2,41.8,0.3,26.3,0.5,24.5,0.7,24.5,0.7,31.6,1.0,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,43.5,0.3,46.2,0.4,28.9,1.2,28.9,1.4,28.1,1.9,27.9,6.9,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,38.7,0.2,41.6,0.4,26.5,0.6,27.0,0.9,28.4,1.1,30.2,3.2,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,41.5,0.5,43.4,0.4,28.3,1.1,30.5,4.8,32.0,2.1,33.8,9.5,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,38.6,0.1,41.2,0.2,28.0,0.5,27.5,0.5,27.0,0.6,27.4,0.8,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US30,40.5,0.3,44.2,0.4,28.5,1.1,26.7,1.3,28.1,1.2,26.2,5.4,Montana,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,45.5,0.2,48.2,0.4,29.1,0.8,28.7,1.2,30.6,1.9,27.5,5.3,Maine,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,39.4,0.2,42.2,0.2,28.3,0.4,27.8,0.5,28.2,0.6,28.5,1.5,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,37.2,0.2,39.5,0.2,27.7,0.5,28.4,0.5,28.8,0.6,31.1,1.0,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,35.3,0.2,38.0,0.5,27.9,0.6,30.6,1.7,27.2,1.1,30.9,4.2,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,39.8,0.2,42.4,0.3,28.6,0.5,26.5,0.7,27.5,1.0,29.2,2.3,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,01
