GEO_ID,B25128_001E,B25128_001M,B25128_002E,B25128_002M,B25128_003E,B25128_003M,B25128_004E,B25128_004M,B25128_005E,B25128_005M,B25128_006E,B25128_006M,B25128_007E,B25128_007M,B25128_008E,B25128_008M,B25128_009E,B25128_009M,B25128_010E,B25128_010M,B25128_011E,B25128_011M,B25128_012E,B25128_012M,B25128_013E,B25128_013M,B25128_014E,B25128_014M,B25128_015E,B25128_015M,B25128_016E,B25128_016M,B25128_017E,B25128_017M,B25128_018E,B25128_018M,B25128_019E,B25128_019M,B25128_020E,B25128_020M,B25128_021E,B25128_021M,B25128_022E,B25128_022M,B25128_023E,B25128_023M,B25128_024E,B25128_024M,B25128_025E,B25128_025M,B25128_026E,B25128_026M,B25128_027E,B25128_027M,B25128_028E,B25128_028M,B25128_029E,B25128_029M,B25128_030E,B25128_030M,B25128_031E,B25128_031M,B25128_032E,B25128_032M,B25128_033E,B25128_033M,B25128_034E,B25128_034M,B25128_035E,B25128_035M,B25128_036E,B25128_036M,B25128_037E,B25128_037M,B25128_038E,B25128_038M,B25128_039E,B25128_039M,B25128_040E,B25128_040M,B25128_041E,B25128_041M,B25128_042E,B25128_042M,B25128_043E,B25128_043M,B25128_044E,B25128_044M,B25128_045E,B25128_045M,NAME,B25128_001MA,B25128_001EA,B25128_002MA,B25128_002EA,B25128_003MA,B25128_003EA,B25128_004MA,B25128_004EA,B25128_005MA,B25128_005EA,B25128_006MA,B25128_006EA,B25128_007EA,B25128_007MA,B25128_008EA,B25128_008MA,B25128_009MA,B25128_009EA,B25128_010MA,B25128_010EA,B25128_011MA,B25128_011EA,B25128_012MA,B25128_012EA,B25128_013MA,B25128_013EA,B25128_014MA,B25128_014EA,B25128_015MA,B25128_015EA,B25128_016EA,B25128_016MA,B25128_017MA,B25128_017EA,B25128_018EA,B25128_018MA,B25128_019MA,B25128_019EA,B25128_020MA,B25128_020EA,B25128_021MA,B25128_021EA,B25128_022MA,B25128_022EA,B25128_023MA,B25128_023EA,B25128_024MA,B25128_024EA,B25128_025MA,B25128_025EA,B25128_026EA,B25128_026MA,B25128_027EA,B25128_027MA,B25128_028MA,B25128_028EA,B25128_029EA,B25128_029MA,B25128_030EA,B25128_030MA,B25128_031MA,B25128_031EA,B25128_032MA,B25128_032EA,B25128_033MA,B25128_033EA,B25128_034MA,B25128_034EA,B25128_035MA,B25128_035EA,B25128_036MA,B25128_036EA,B25128_037MA,B25128_037EA,B25128_038MA,B25128_038EA,B25128_039MA,B25128_039EA,B25128_040EA,B25128_040MA,B25128_041MA,B25128_041EA,B25128_042MA,B25128_042EA,B25128_043MA,B25128_043EA,B25128_044MA,B25128_044EA,B25128_045MA,B25128_045EA,state
0400000US30,431421,4444,291018,4709,31126,2748,11061,2003,9435,1525,8074,1447,2130,619,324,281,102,107,160184,4056,13027,1451,20298,2359,34713,3026,51231,2972,26549,2318,14366,1678,99708,2545,3891,867,6169,1040,10935,1336,24228,1835,19905,1864,34580,2067,140403,5561,53279,3348,29601,2980,15821,2124,6472,1397,1120,513,203,254,62,92,63526,4361,19529,2813,16369,2194,15066,2043,8833,1476,2621,711,1108,473,23598,2084,6238,1293,4589,1028,5352,1041,4402,859,1370,518,1647,490,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,570307,5261,406226,6154,39241,2491,10834,1762,12496,1632,12095,1533,3267,784,396,328,153,219,230020,4713,18369,1793,22271,2233,38711,2420,72227,3173,47730,2725,30712,2113,136965,2637,5291,910,6816,939,11943,1281,31154,2043,24532,1898,57229,2538,164081,5651,48912,3114,26883,2347,11958,1785,8197,1444,1228,547,480,469,166,167,76211,4433,23282,2734,17015,2563,19938,2101,12187,1827,2411,758,1378,736,38958,2519,7958,1476,8349,1562,9544,1428,7373,1298,3139,757,2595,706,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,4011462,16617,2612904,19709,251378,8875,74533,4850,81103,5499,68179,4573,21559,2548,4221,1315,1783,988,1511471,13902,130172,6280,173468,6515,282835,8765,529387,11286,272052,7583,123557,5349,850055,9321,32801,2975,42935,2858,80629,3896,199136,5742,159967,6082,334587,7505,1398558,16379,506001,11369,292450,9656,137841,7128,59672,4308,13156,2340,2441,816,441,267,697616,11975,217959,8669,181586,7740,176038,8682,91270,5345,18313,2143,12450,2162,194941,5692,40393,2914,38661,2857,45885,3486,38739,3182,15410,1946,15853,1965,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,3803012,14400,2426435,18052,237456,8673,74721,5445,74294,5216,60274,3744,22821,2717,3203,812,2143,984,1475102,15936,137264,7675,180665,7587,267713,7753,531409,11925,254739,7686,103312,6066,713877,7765,31121,2834,37114,3013,62770,4063,171786,6620,147211,6494,263875,6669,1376577,15458,489803,11557,272583,9120,147554,7028,54551,4856,11860,2024,2570,1043,685,501,713732,13582,215884,8663,206114,9131,184027,7911,84768,5001,13168,2002,9771,1764,173042,7427,33651,3578,34152,3349,45645,3896,34327,3317,11870,1953,13397,1727,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,254551,3266,167108,3496,20246,2124,5323,874,6893,1319,6225,1266,1024,357,192,103,589,536,102200,3115,7280,1237,11550,1427,21442,2179,36694,2746,15542,1560,9692,1287,44662,2124,1545,476,2183,737,5117,1033,11445,1330,8611,1227,15761,1464,87443,3493,37492,2664,23475,2307,9629,1543,3037,631,1050,742,231,123,70,50,41440,2743,14229,1767,8430,1318,10681,1711,5899,1137,1406,599,795,388,8511,1263,2470,658,2090,640,2017,602,1337,417,374,240,223,141,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1855184,11821,1262257,12735,128289,6033,33745,3163,38207,3552,41118,3543,11825,1995,2346,787,1048,569,700541,9864,55793,4299,78417,4088,122818,5941,242100,7364,134144,5285,67269,4036,433427,6124,16147,2162,20693,2099,38642,2853,99085,4584,84503,3875,174357,4213,592927,12136,209682,6931,110405,5681,66317,4566,24531,3031,6362,1425,1412,707,655,536,292699,9660,84524,4981,78662,5709,71426,4630,39652,3865,11836,1722,6599,1310,90546,4115,20548,1983,16773,2014,23483,2443,15038,1684,6901,1449,7803,1131,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,261373,3502,188798,4006,18347,1646,5713,1166,5351,969,5892,1052,1206,484,163,153,22,37,106926,3207,6283,1333,10332,1408,18051,1726,34188,2121,23835,2183,14237,1439,63525,1888,1570,471,3214,719,5176,851,12419,1209,9949,1298,31197,1943,72575,3626,26305,2399,15502,1795,7260,1343,2973,717,504,398,66,89,0,157,31763,2662,6832,1192,9125,1668,10314,1632,3155,654,1518,549,819,453,14507,1569,2781,678,2969,804,3474,798,3358,1034,953,457,972,454,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1129810,6479,641551,6758,70825,4112,24181,2548,19097,2268,21289,2321,4778,1046,1284,645,196,153,365103,6046,49189,3232,59631,4251,91235,4457,114400,4754,39590,2909,11058,1414,205623,3582,15893,1647,18827,1650,35156,2594,65780,3221,41297,2339,28670,2054,488259,7615,157042,4828,87636,4919,44231,3949,21522,2781,3059,1085,594,420,0,211,256907,6177,91760,4875,68737,4180,68851,3944,21686,2524,4535,1109,1338,649,74310,3801,18817,2378,17994,1870,21954,2253,11385,1665,2926,857,1234,416,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,734703,6052,532674,7982,46137,3271,10523,1755,13828,2133,15067,1939,4990,1117,1409,726,320,270,286714,5999,15257,1880,24500,2858,48090,3582,100505,4853,59010,2777,39352,2933,199823,3750,3927,972,6868,1148,14845,1620,37078,2951,36939,2744,100166,3951,202029,6481,70986,3806,37130,2841,21627,2752,8061,1855,2893,1004,1210,596,65,108,99281,5142,27762,3375,26154,2580,23143,2536,15345,2096,3874,1009,3003,1041,31762,2527,5049,1181,4763,1045,8147,1371,8266,1208,2927,824,2610,761,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1485310,6108,971990,7832,118528,4031,32377,2538,34073,2168,36982,2421,12343,1669,2055,883,698,405,536555,7425,43850,2913,60603,2986,120859,4122,186173,5521,84344,3263,40726,2284,316907,3495,13038,1329,15311,1466,34770,2090,71864,2844,58265,2456,123659,3764,513320,8077,200234,5437,119758,4997,50110,3069,24869,2084,3995,835,1194,417,308,171,240107,6926,86429,4285,60941,4059,53416,3133,29323,2438,6526,991,3472,842,72979,3299,18564,1952,16000,1701,16499,1682,12707,1328,4559,663,4650,708,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,2371960,6714,1592440,10546,171068,4997,51189,3035,52374,3050,50852,2777,13200,1527,2343,655,1110,611,935719,8524,71390,4143,95464,4066,162377,4380,327085,6303,187204,4008,92199,3483,485653,4960,14440,1467,20373,1814,38516,2145,97187,3564,93647,3634,221490,4942,779520,9259,294541,6338,165260,5022,83253,4624,37790,2990,6829,1316,987,358,422,246,345455,8256,98873,5387,87547,5048,89647,4371,52709,3265,11879,1387,4800,979,139524,5315,27339,2545,27556,2716,35394,2796,30085,2326,10441,1391,8709,1094,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,1179637,9819,793791,9316,35939,2830,6234,1360,6968,1454,10647,1772,6352,1406,3222,991,2516,830,424161,7946,11617,1561,17081,2110,50302,3696,146180,5083,101119,4476,97862,4553,333691,5272,4134,922,5301,986,12882,1797,48586,3036,52426,3835,210362,4685,385846,8055,105570,5258,42824,3242,29842,3305,20466,2069,7680,1438,2320,866,2438,713,202899,6333,46712,4156,33088,2313,41214,2861,34107,3087,17378,2135,30400,2928,77377,3960,10763,1379,8754,1498,13372,1849,15382,1898,8278,1293,20828,2083,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,3175524,13138,2093205,14799,197794,5799,62994,4228,61865,4153,53529,3364,15000,2102,2925,851,1481,880,1247905,12535,107892,5486,139020,5380,238228,6813,438582,8083,226759,6886,97424,4735,647506,6515,19995,2165,28338,2447,51563,3671,141692,4601,124597,5016,281321,6206,1082319,13343,389718,8769,226651,7647,107910,5358,45104,3670,7607,1689,2207,857,239,196,539077,11570,174277,7688,145200,7645,126099,6459,66550,4827,17918,2316,9033,1629,153524,5067,30320,2443,30458,2740,34885,3099,32745,2435,11244,1689,13872,1802,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,319355,4442,199467,4766,32917,2288,9191,1609,10764,1382,10565,1378,2062,664,134,144,201,183,111315,3345,7683,1136,11740,1556,25326,2036,33826,2475,20393,1809,12347,1191,55235,1839,1295,424,2297,679,6522,1212,10423,1235,8791,1209,25907,1745,119888,4888,59103,3407,36335,2893,16440,2488,4550,989,1630,763,113,116,35,42,42958,3994,17035,2868,9834,1805,8250,1558,5736,1341,1627,519,476,288,17827,1739,3976,1183,3342,818,4158,782,3886,769,1337,629,1128,398,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
