GEO_ID,B19128_001E,B19128_001M,B19128_002E,B19128_002M,B19128_003E,B19128_003M,B19128_004E,B19128_004M,B19128_005E,B19128_005M,B19128_006E,B19128_006M,B19128_007E,B19128_007M,B19128_008E,B19128_008M,B19128_009E,B19128_009M,B19128_010E,B19128_010M,B19128_011E,B19128_011M,NAME,B19128_001EA,B19128_001MA,B19128_002MA,B19128_002EA,B19128_003MA,B19128_003EA,B19128_004MA,B19128_004EA,B19128_005MA,B19128_005EA,B19128_006MA,B19128_006EA,B19128_007MA,B19128_007EA,B19128_008MA,B19128_008EA,B19128_009MA,B19128_009EA,B19128_010MA,B19128_010EA,B19128_011MA,B19128_011EA,state
0400000US08,156947283400,2161247637,137234129500,2263862974,59284662100,1558802624,77949467400,1774268618,19713153900,850504199,7969528800,572499126,3570496000,416918198,4399032900,472452040,11743625000,495141127,5006553300,342498677,6737071700,388414029,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,147830629500,1966934593,127245054000,2117360573,51470887900,1386868140,75774166000,1796345280,20585575500,760286582,7427624400,431578815,3628109600,292235482,3799514900,337235434,13157951100,538475591,6012756900,400735817,7145194200,452530035,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,93143585200,1674554143,79931775700,1733115888,32683707600,1231372845,47248068100,1231955361,13211809500,600211694,4505793800,341950493,2043258700,242163105,2462535200,247041613,8706015700,469562297,3418210500,263359043,5287805200,387540171,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,91736834000,1781725166,76636765700,1774613654,30861274400,1174634950,45775491300,1347238760,15100068300,610799514,4942863900,410738302,2007138800,251518971,2935725100,331746036,10157204400,413461632,4075334900,266143410,6081869500,356575277,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,340949937200,3207875876,292854459000,3026541882,126422477600,1917957386,166431981400,2335803816,48095478200,1236773323,16416155200,785293603,6380660500,456772175,10035494700,583387005,31679323000,851246130,12744858300,539447679,18934464600,711136950,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,74558800900,1077637220,65698141700,1165026143,27022805100,882680057,38675336600,883245122,8860659100,451855913,3526175700,275856578,1885964100,201754908,1640211600,200430067,5334483400,364284514,2791800400,273293505,2542683000,251187212,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,40046927500,1098340223,35547995600,1052362184,12657871700,728506969,22890123900,881547235,4498931800,422915087,1862804000,298433063,812203300,178445636,1050600700,232578584,2636127800,283942574,1159505900,229461637,1476622000,184734673,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,60992708400,1469577232,51682563900,1405804228,20564923600,925376039,31117640300,1143294810,9310144500,530583576,3032913100,309129751,1330447400,212605284,1702465700,228810756,6277231400,394736079,2694129300,228407203,3583102100,303480062,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,23734494500,760722692,19949345200,788112334,7300521300,598008035,12648823900,543451190,3785149200,317803464,1255699800,200702585,499249000,120593018,756450800,160564174,2529449500,249348919,865856100,104089224,1663593300,219993189,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,157000485000,1864847369,139064532100,1911836477,61822375600,1355229598,77242156500,1533519706,17935952900,517921494,7255703800,432847277,3440215400,302366191,3815488400,323981429,10680249100,370172232,5346462300,315843585,5333786800,301419212,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US30,23525502500,777068358,20944199600,784433595,7871336800,469294440,13072862800,592966012,2581302900,255647624,1088076600,190259137,580645400,151465750,507431200,115275694,1493226300,168029110,672255800,103796742,820970500,129297728,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,30636076400,801554163,26785637000,816149843,9224894900,521145286,17560742100,654254391,3850439400,299607956,1447632100,195935441,591266100,113917523,856366000,170356999,2402807300,221176717,1089132600,159176600,1313674600,170493521,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,239174340800,3112330757,206191121300,3093217800,83746679700,2087219713,122444441700,2210538789,32983219500,1100418861,10320781600,565643135,4332267900,396199634,5988513700,439759102,22662437900,800081287,9174391000,445446979,13488046800,640328575,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
