GEO_ID,B14007A_001E,B14007A_001M,B14007A_002E,B14007A_002M,B14007A_003E,B14007A_003M,B14007A_004E,B14007A_004M,B14007A_005E,B14007A_005M,B14007A_006E,B14007A_006M,B14007A_007E,B14007A_007M,B14007A_008E,B14007A_008M,B14007A_009E,B14007A_009M,B14007A_010E,B14007A_010M,B14007A_011E,B14007A_011M,B14007A_012E,B14007A_012M,B14007A_013E,B14007A_013M,B14007A_014E,B14007A_014M,B14007A_015E,B14007A_015M,B14007A_016E,B14007A_016M,B14007A_017E,B14007A_017M,B14007A_018E,B14007A_018M,B14007A_019E,B14007A_019M,NAME,B14007A_001EA,B14007A_001MA,B14007A_002EA,B14007A_002MA,B14007A_003EA,B14007A_003MA,B14007A_004EA,B14007A_004MA,B14007A_005EA,B14007A_005MA,B14007A_006EA,B14007A_006MA,B14007A_007EA,B14007A_007MA,B14007A_008EA,B14007A_008MA,B14007A_009EA,B14007A_009MA,B14007A_010EA,B14007A_010MA,B14007A_011EA,B14007A_011MA,B14007A_012EA,B14007A_012MA,B14007A_013EA,B14007A_013MA,B14007A_014EA,B14007A_014MA,B14007A_015EA,B14007A_015MA,B14007A_016EA,B14007A_016MA,B14007A_017EA,B14007A_017MA,B14007A_018EA,B14007A_018MA,B14007A_019MA,B14007A_019EA,state
0400000US30,913421,2835,198476,4516,13784,1531,10443,1731,8834,1149,7982,1143,10876,1425,11503,1484,11198,1529,11230,1550,10957,1427,10870,1534,10270,1506,9657,1309,10314,1279,9569,1191,41265,3220,9724,1618,714945,4817,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1225276,2212,244930,4893,15259,2278,10320,1515,11355,1751,11087,1448,12333,1531,11124,1603,11808,1648,13420,1570,15021,1830,13515,1879,14128,1848,11554,1599,13687,1737,14837,1707,52708,3260,12774,1614,980346,4847,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,6880017,16709,1551150,13557,88348,4901,76998,4729,71476,4716,72209,4122,77920,5260,76820,4557,87693,5168,82061,4481,79465,4562,81583,4834,87383,4842,83984,3866,78221,3883,79308,4044,350761,9854,76920,5064,5328867,15072,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,5937038,17954,1434644,14375,90071,5777,67125,4963,65821,5401,74548,4708,73587,4744,75945,5034,77593,4456,77844,4431,80101,5997,75092,5167,77767,4444,79070,3928,77046,4842,81901,4431,292054,7946,69079,4555,4502394,17018,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,458607,3378,105298,3616,6633,1114,4571,892,5533,1061,5868,1096,7157,1589,4964,1211,4788,977,4693,987,5151,916,5644,1136,4487,790,5249,898,4864,802,5474,1017,23749,2571,6473,1254,353309,3772,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,3204293,7731,724167,8381,38612,3297,37280,3075,33582,2971,35285,3162,36319,2941,39372,3721,39497,2762,37555,3034,42455,3269,35097,3399,39892,2949,39502,2974,38436,3020,41831,3980,154296,6305,35156,3240,2480126,8640,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,573311,1640,126664,2590,9858,1310,4936,990,5935,1138,5649,994,5717,944,5153,872,6325,1103,5597,864,6367,1025,5186,875,6431,1064,5208,837,6726,891,6269,1226,34035,1974,7272,1234,446647,2870,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1866106,15661,401930,10073,23151,2651,17936,2183,21694,2195,22221,2318,19372,2231,21250,2454,21186,2400,23407,2607,21746,1992,23290,2342,21508,2605,20908,2339,22122,2379,25428,2604,77614,4217,19097,2329,1464176,10643,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1629974,3466,337745,5294,17366,2000,16732,1954,16527,2075,16284,2124,20594,2229,17895,2064,18255,1758,20032,2099,17151,2047,19236,2390,19375,2119,18791,1685,20151,1998,17737,2238,66222,3304,15397,2287,1292229,4878,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2752241,7933,649348,7235,41158,2774,35847,2765,33256,2446,34564,2228,33153,2068,35240,2496,34201,2119,37122,2361,36826,2635,32869,2294,34359,2766,35043,2251,30952,2043,34641,2552,130959,4878,29158,2668,2102893,7685,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,4808336,8821,1101995,7539,64354,3403,53673,2624,52550,3192,54741,2656,51966,2716,53977,2569,57912,2995,58382,3078,55944,2594,58313,3509,55552,2606,59406,2651,56285,3163,59840,3029,257620,5942,51480,3492,3706341,7892,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,2029289,21752,476059,11817,24505,3196,17096,2205,20365,2365,22874,3225,22774,2388,22158,2640,20843,2255,25250,2497,21846,2664,23667,2574,24435,3035,22049,2508,25313,2418,27301,2758,131788,7289,23795,3302,1553230,15974,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,5555788,16086,1314653,15015,78946,4603,62062,3465,57719,3614,59237,3675,66110,3952,66724,4347,64090,3939,65601,3593,62844,3975,69329,3875,69094,3895,68910,4222,63710,3785,73422,4607,300912,7644,85943,4752,4241135,12709,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,627584,2799,152531,3772,10382,1669,7989,1247,9625,1564,6730,1405,8041,1352,6908,1405,7162,1148,7779,1156,6869,1108,6702,1249,6363,1245,6680,991,6442,1031,7346,1087,40290,2867,7223,1610,475053,3845,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,3304188,8826,727974,9714,39264,3103,38651,3362,35029,2851,37684,3474,35932,3167,41609,3412,34278,2935,39846,3060,39223,2769,36819,3294,37239,3444,37406,2901,36084,2844,39314,2797,163373,6298,36223,3734,2576214,9372,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,3409572,11422,743202,9026,46280,3151,33967,3210,38440,3775,31962,2864,42847,2872,37436,3005,41946,3397,39698,3198,37090,3584,39265,3076,37440,3075,39433,2680,40737,2706,38757,2846,160236,6231,37668,2807,2666370,10215,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,509888,2789,129105,3771,8556,1435,6392,1292,6183,1432,6661,1422,6114,1390,6784,1153,6437,1133,6857,1246,7465,1377,6655,1267,6041,1187,6829,1062,7252,1314,7857,1818,26900,2307,6122,1481,380783,4175,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,22751789,64207,5749686,32833,331304,9832,272221,9542,260232,8633,254418,7408,267685,8416,271033,8659,274221,8016,299997,9158,288371,7961,306511,8089,287201,8422,286091,6997,297520,7235,329571,8810,1428473,19597,294837,9634,17002103,50076,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1682947,4519,392115,6265,21640,2493,25254,2580,18940,1912,18711,2325,20718,2318,19925,2441,19175,2367,19051,2224,20635,2458,22600,3011,26357,2910,19751,2043,19057,2299,21004,2327,82933,4987,16364,2395,1290832,6358,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2619746,12118,606191,8906,35396,2570,25879,2947,25378,2417,24459,2085,28261,2611,26187,1998,28419,2615,28598,2434,28984,2854,28025,2458,34635,2952,31904,2110,34236,2535,35586,3140,153402,4814,36842,3014,2013555,9957,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,20258089,39892,5436702,31980,320862,10537,285248,10575,272864,10000,281825,8742,291843,11450,307104,9758,312163,10668,312088,9907,307973,9492,307931,11451,306194,8589,291264,10300,279713,7736,303296,9491,1053090,16565,203244,8072,14821387,28594,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,3202277,13579,741054,8944,47437,3012,32649,3022,34253,2689,33899,2586,34859,2885,35299,3185,35644,3152,39156,2581,36405,2791,35714,2617,37521,2902,38295,2274,35949,2473,40532,2767,167506,5362,55936,3867,2461223,10624,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,15454618,35466,3204258,22659,211370,9229,151315,7070,145845,7785,146992,7050,153185,7231,160943,7313,157257,7050,163050,8054,168805,8150,154094,6815,158842,7727,169679,6562,158740,6013,180527,7185,745505,13614,178109,7182,12250360,30999,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,5189554,16864,1216305,9947,77783,4178,49097,3764,46423,3095,47247,3295,54446,3939,55222,4103,55740,3855,55973,4194,53019,2936,59190,3413,63132,4350,61279,3336,58482,3246,64514,4389,313205,8238,101553,5945,3973249,16109,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,286009,4294,61098,3475,4938,1037,2071,595,1994,640,2129,668,1717,729,1254,521,1751,568,1542,569,1998,988,951,523,1069,559,1376,496,1324,532,1439,624,20780,2049,14765,2274,224911,4500,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2587825,9888,846624,9449,50803,3201,40203,2746,39633,3134,42024,2981,43537,2710,45291,2716,44452,3028,43216,2843,42721,2647,45440,3017,48061,3106,41633,2283,43534,2807,46451,3566,196955,6467,32670,2845,1741201,9907,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,11996308,31845,2698482,18415,176201,6089,127713,5398,122672,4740,121178,5616,127531,4698,127761,5817,129868,4996,130437,5306,124680,5414,139895,7573,140023,5771,133879,5050,142757,5388,138015,5220,640908,10674,174964,6791,9297826,22469,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,5778149,21627,1362215,13498,97490,4939,62355,3821,60999,3903,57610,4284,68620,4961,71870,4373,70386,4713,65930,3819,74154,4464,71257,4214,73431,4397,69416,3654,74623,4029,79714,4303,284493,8023,79867,4157,4415934,17879,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,9172347,12266,2090865,12973,131499,5832,99109,5008,99982,4359,94379,4007,108149,5430,105376,5085,110134,5015,111575,4762,108997,4783,116168,4209,112147,4581,114450,4712,114903,4199,112865,4383,448247,9605,102885,5502,7081482,13118,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,4867522,9230,1143986,9276,76417,4244,56114,3700,51537,3382,53630,2986,60550,3545,61049,3686,64336,4063,59173,3789,65051,4071,58711,3825,59236,3386,62583,3528,59083,3070,59113,3435,237223,6954,60180,4004,3723536,10195,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,9959686,16540,2141974,12891,130335,4243,98650,4542,97494,3986,98812,4428,104231,4713,107694,4476,109194,4951,117014,5145,110414,4806,114974,4239,114930,5015,115426,4804,107339,4448,117435,4795,470493,8431,127539,5756,7817712,15413,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,7592761,9951,1751992,10146,106408,4622,87466,4428,77226,3815,79312,3565,86331,4078,85740,3701,92246,4344,86488,3673,91628,3937,90961,4238,94885,4058,94264,3439,93485,3597,97252,4312,404816,7908,83484,4450,5840769,10946,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1607730,5168,415595,5871,32603,2241,20962,2099,17092,1586,20626,1758,20400,1669,20306,1781,21904,1939,21910,1879,18280,1728,23543,1934,23167,2355,21862,1773,21191,1939,21216,1653,86129,3968,24404,2402,1192135,6885,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1519606,8281,394505,8314,21927,2571,21193,2677,19342,2337,21544,2435,22647,2484,19641,2371,20066,2142,18766,2353,26074,2408,22517,2496,23850,2940,24222,2176,20261,1993,21282,2471,75912,4841,15261,2477,1125101,8239,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1548202,12706,379368,8935,19570,2372,16955,2309,18710,2235,19274,2609,17812,2557,21344,2901,20904,2589,20350,2419,21598,2794,22795,2165,18961,2514,16991,2294,18113,2033,25730,2615,81615,4083,18646,2159,1168834,10349,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,335318,4549,59210,3310,4519,993,2253,721,2843,914,3061,772,2898,874,2766,977,2425,715,1687,539,2284,912,2469,766,3838,1215,1219,370,1612,481,3168,971,16163,1887,6005,1240,276108,4245,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,714567,2384,170932,3328,13754,1350,9698,1289,8530,999,9144,1408,8629,1224,9957,1234,7630,1285,10320,1346,8845,1153,7883,1198,9972,1172,8833,1319,8500,1204,7842,1649,33581,2193,7814,1500,543635,3471,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,5454999,16679,1192261,14733,84510,4795,60097,3897,61509,3293,56479,3770,62619,3868,63182,3780,64566,3650,59717,3695,60922,3535,61362,3761,61280,3456,62154,3863,59303,3278,64643,3211,255330,9590,54588,4216,4262738,13680,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,832463,8872,181425,4860,10284,1498,7775,1274,8229,1329,9442,1523,9411,1658,6430,1196,8824,1837,6705,1252,8015,1460,7398,1454,6876,1319,9828,1367,10700,1611,8076,1311,51491,2815,11941,1639,651038,7416,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,5402759,20525,1280034,15571,62901,3970,62043,4486,61912,4206,63038,4635,64599,3970,67541,4159,69929,4661,70432,4836,69308,4846,72540,4259,65076,3790,66034,3411,67735,4031,72204,5093,286388,10119,58354,4186,4122725,17855,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,5070605,10316,1136214,9371,62775,4092,56807,4244,55134,3730,57753,3878,58480,4255,59820,3811,59083,4418,60442,4272,64937,3998,62674,4029,62804,4017,62439,3619,63014,3990,69496,4064,226885,7483,53671,4090,3934391,11437,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2361328,8671,606978,8930,39699,2908,27895,2193,32806,2487,30851,2527,28306,2388,31630,2414,31012,2627,35003,2717,32938,2369,31535,2361,32229,2691,28827,2161,33485,2471,33025,2104,123907,5795,33830,3448,1754350,9346,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
