GEO_ID,B15002_001E,B15002_001M,B15002_002E,B15002_002M,B15002_003E,B15002_003M,B15002_004E,B15002_004M,B15002_005E,B15002_005M,B15002_006E,B15002_006M,B15002_007E,B15002_007M,B15002_008E,B15002_008M,B15002_009E,B15002_009M,B15002_010E,B15002_010M,B15002_011E,B15002_011M,B15002_012E,B15002_012M,B15002_013E,B15002_013M,B15002_014E,B15002_014M,B15002_015E,B15002_015M,B15002_016E,B15002_016M,B15002_017E,B15002_017M,B15002_018E,B15002_018M,B15002_019E,B15002_019M,B15002_020E,B15002_020M,B15002_021E,B15002_021M,B15002_022E,B15002_022M,B15002_023E,B15002_023M,B15002_024E,B15002_024M,B15002_025E,B15002_025M,B15002_026E,B15002_026M,B15002_027E,B15002_027M,B15002_028E,B15002_028M,B15002_029E,B15002_029M,B15002_030E,B15002_030M,B15002_031E,B15002_031M,B15002_032E,B15002_032M,B15002_033E,B15002_033M,B15002_034E,B15002_034M,B15002_035E,B15002_035M,NAME,B15002_001EA,B15002_001MA,B15002_002EA,B15002_002MA,B15002_003EA,B15002_003MA,B15002_004EA,B15002_004MA,B15002_005EA,B15002_005MA,B15002_006EA,B15002_006MA,B15002_007EA,B15002_007MA,B15002_008EA,B15002_008MA,B15002_009EA,B15002_009MA,B15002_010EA,B15002_010MA,B15002_011EA,B15002_011MA,B15002_012EA,B15002_012MA,B15002_013EA,B15002_013MA,B15002_014EA,B15002_014MA,B15002_015EA,B15002_015MA,B15002_016EA,B15002_016MA,B15002_017EA,B15002_017MA,B15002_018MA,B15002_018EA,B15002_019EA,B15002_019MA,B15002_020EA,B15002_020MA,B15002_021EA,B15002_021MA,B15002_022EA,B15002_022MA,B15002_023EA,B15002_023MA,B15002_024EA,B15002_024MA,B15002_025EA,B15002_025MA,B15002_026EA,B15002_026MA,B15002_027EA,B15002_027MA,B15002_028EA,B15002_028MA,B15002_029EA,B15002_029MA,B15002_030EA,B15002_030MA,B15002_031EA,B15002_031MA,B15002_032EA,B15002_032MA,B15002_033EA,B15002_033MA,B15002_034EA,B15002_034MA,B15002_035EA,B15002_035MA,state
0400000US30,735761,2290,364352,2380,1696,648,378,220,380,422,4329,879,3506,1009,4321,1024,6403,1177,3770,856,110437,3866,27573,2514,59545,3175,31030,2920,72139,3692,24761,1788,9445,1251,4639,978,371409,2018,1399,509,527,368,741,464,3925,1015,1729,522,4082,1075,5154,853,2739,691,95059,3859,28926,2650,64340,4426,40367,3167,80309,3707,32962,2703,5494,1148,3656,768,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,983382,1922,472810,1634,3242,729,693,396,1140,421,8065,1390,3535,840,7213,1366,7459,1039,5323,991,163367,5318,28180,2436,64865,3899,41815,3216,89773,3940,31692,2678,10023,1292,6425,1070,510572,1922,2991,1221,1031,665,1259,578,6940,1468,4527,1102,6614,1441,4683,1182,3746,767,145892,4316,33374,2677,73919,3884,53459,2998,107716,3632,48070,2563,9181,1233,7170,1458,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,7102144,8585,3366816,7728,43258,3995,19285,2657,41170,4494,64618,4863,71478,5104,82409,5328,78275,6290,52819,4151,904983,13533,200888,6772,496985,11773,282100,8381,659528,12335,238120,6685,71991,4473,58909,3542,3735328,5343,41057,3632,14920,2493,31199,3730,49590,3838,52760,3793,71630,4269,72868,4713,47544,3781,897377,16109,235230,7833,563984,13940,418916,9091,795150,14407,346899,10341,54573,3254,41631,3300,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,6978172,8431,3311965,6535,44246,3755,20950,3108,42140,4608,52349,4363,60936,5052,84934,5388,83877,6021,61235,5062,975358,15425,175311,8235,459448,12500,231210,9553,633153,12681,256563,8588,78449,5023,51806,3902,3666207,6155,45449,3197,17743,2965,35932,3829,49911,4483,52484,4788,74722,5217,79898,6043,59293,4618,966764,16061,211506,7847,536879,13656,331564,10575,729164,14095,349782,10521,78098,5013,47018,3900,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,485353,1509,251624,1757,1863,823,564,242,620,294,3530,837,1240,338,2764,725,4396,1009,2699,732,77866,3743,20989,2492,46465,3030,19234,2026,41808,2751,17964,1892,5587,1247,4035,1070,233729,1539,2277,891,486,230,692,295,1991,577,1043,470,2335,625,3648,954,2296,839,59427,3007,16402,1843,45394,2671,20704,1908,47827,2990,20618,1596,5262,1242,3327,1058,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,3337464,5727,1571364,4735,18050,2052,6182,1533,12458,2034,26600,3096,32222,3117,50715,3618,51284,4799,33485,3401,511616,10884,92235,4815,235287,8330,110534,5526,250321,7709,92281,4769,27505,2384,20589,2444,1766100,4415,20440,2548,5299,1304,12295,1987,30268,3713,31186,3419,42538,3579,47088,3366,28069,2596,515360,10843,109642,5626,284823,8259,177751,6604,285765,8914,137203,6546,23376,2644,14997,1908,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,445824,1565,215424,1466,2559,714,195,223,254,177,2251,629,1480,550,4059,960,4123,1003,2560,565,66944,2769,11282,1316,26539,2252,16366,1784,47495,2573,18688,1555,5335,1008,5294,942,230400,1252,733,368,469,366,205,142,1620,557,1921,795,2593,759,2482,835,1399,437,60405,3067,13138,1420,27891,2288,21767,1691,55573,2743,30764,2076,5486,882,3954,849,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2096574,2299,1042413,1824,17510,2364,6904,1487,17374,2502,11168,1939,15229,2575,15698,2620,22534,2259,30947,2872,290310,8495,79870,4536,192185,6575,83264,4350,169211,6465,55617,4262,21655,2195,12937,1346,1054161,1987,17743,1963,6785,1585,18347,2849,14214,2423,15665,2109,13535,1997,17996,2229,32406,3037,291352,7956,81373,4642,188977,6705,93354,4539,170464,5781,68688,3509,14732,1807,8530,1358,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1280781,3158,622654,2476,4727,1033,2028,929,5744,1336,16694,2248,14510,2050,18935,2396,14065,1906,7700,1513,256272,6099,35964,3174,81702,3966,35746,3077,80881,4671,29398,2348,10634,1505,7654,1471,658127,2351,4296,1157,1205,615,3868,860,11942,1704,11887,1765,15160,2210,16885,2287,6939,1332,252067,7037,44011,2686,84824,4940,60507,3941,82733,4233,47236,3509,8191,1499,6376,1247,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2607613,4266,1265096,3438,13322,1542,6311,1184,15416,1762,18965,2138,20717,2250,28530,2214,32969,2437,23467,2024,415320,8141,91991,4210,194935,5242,89964,4223,201453,6105,70771,3860,25834,2427,15131,1711,1342517,2848,11672,1441,3821,899,11512,1778,17794,1761,18785,1738,27022,2488,30919,2240,20038,2033,401614,7486,110664,4219,216287,5297,117417,4019,233117,5864,96726,4335,15443,1640,9686,1361,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,3992022,3923,1959818,3245,18547,1794,4448,1074,10298,1575,21021,2271,16675,1661,27773,2108,33920,2666,39129,2487,632343,8905,128866,4100,269104,6661,200482,5492,356153,6728,129364,4314,42104,2600,29591,2402,2032204,2629,20219,1807,4031,814,7042,1345,22415,2140,12080,1686,21372,2317,29217,2854,27032,2282,590132,8706,135292,4417,284388,6924,238120,5949,419380,7495,170498,5493,28802,2297,22184,1665,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,2288030,2377,1056179,1628,26173,3018,44127,3298,46391,3390,46456,3552,44725,3781,17521,2341,24516,2509,10437,1604,329059,8739,15773,2011,113029,6139,99335,5572,167617,6770,43989,3708,15160,2099,11871,1953,1231851,1415,29003,3340,49524,3886,48844,3672,45724,3272,37644,3116,13531,1807,21292,1972,8997,1707,315643,8157,19271,2150,127969,5916,142343,6182,263075,7705,76724,4471,17573,2111,14694,2012,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,5822007,7375,2807409,6075,30583,2753,16384,3274,29696,3603,44934,4013,38385,3482,52292,4452,53843,3768,43446,3324,705353,12630,158004,5594,352253,9458,189070,6480,603222,12372,343275,8045,85009,4222,61660,3938,3014598,5361,33483,3124,12774,2240,22812,2895,39133,3872,27328,3289,51473,4569,49134,3840,42685,3655,692708,11767,191937,7614,389344,11886,264496,7787,692819,13923,388378,11175,68332,4391,47762,3580,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,500779,2565,254934,2224,1533,630,681,544,838,555,5062,1031,2589,713,2378,620,3422,1032,3783,978,72385,3294,16664,1960,40438,2776,37757,3220,50589,3133,10390,1421,4203,1046,2222,738,245845,1993,3548,1268,443,329,471,273,4412,821,1331,630,2473,811,3021,823,2523,926,57110,2989,14687,1781,37662,2509,36958,2521,60075,3554,16460,1851,2757,687,1914,589,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,3492355,6015,1644890,4706,19545,2321,6494,1538,15170,2475,25105,2552,27354,2890,41202,3827,41726,3951,34651,3365,509026,10998,93224,4542,232703,7717,141833,6134,296555,8612,105567,5186,32521,2815,22214,2280,1847465,3777,15744,2121,5992,1490,9785,1827,27582,2921,29290,3784,36389,3692,39930,3946,27532,2774,534604,11949,108794,4911,266460,10427,212885,6999,330589,9557,162663,6142,21925,2056,17301,2492,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,2952380,4092,1445212,3504,15962,2526,10161,2034,15463,3128,15695,2495,18729,2774,20481,3020,27091,3171,30984,3080,331771,8964,108682,5751,247603,7381,122727,5701,295505,7685,116977,4557,37399,2877,29982,2727,1507168,2648,15623,2385,7385,1769,14015,2528,12060,2065,15049,2650,18527,2620,18411,2577,24289,2387,324040,8659,128288,5123,260020,8423,146781,7186,325685,8090,149373,5292,28061,2121,19561,2212,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,393136,2589,198787,2152,1001,535,409,323,975,549,1404,730,1114,540,2339,674,2804,998,3553,999,64255,3913,16287,2118,33930,2729,19588,2388,30959,2711,13505,1874,3289,818,3375,1164,194349,1979,1044,476,222,213,469,321,1713,907,1541,777,2639,781,1756,618,3326,1081,49096,3364,18138,2172,35449,2779,24501,2538,35490,3143,15091,1947,2234,616,1640,664,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,26815644,5670,13141640,5670,323388,9236,191238,8011,423954,11375,196594,9355,244006,8049,170003,6759,234546,7751,376617,9813,2839833,24122,704120,13701,2027777,23931,958823,13582,2726032,24973,1113138,15522,348405,9571,263166,7105,13674004,4713,384345,9673,214864,8894,452563,11628,209280,8544,233892,8535,161444,7393,213317,6379,324966,7972,2719529,24718,796201,12919,2061548,24295,1181720,16643,2978820,24509,1252656,18570,305835,8108,183024,5700,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1977283,6540,929548,4605,12558,2041,5230,1467,10343,1613,26255,2745,23898,2448,24278,3256,32273,3406,21886,2869,294960,7880,62556,4624,144470,6158,78001,4607,120696,6384,44189,4074,17646,2012,10309,1492,1047735,4396,11447,1510,2896,900,8833,1693,23037,2619,16795,2360,23234,2648,31274,3433,14358,1848,294403,9434,65884,4299,167346,7537,122374,6345,164005,6824,78803,5175,13990,2317,9056,1658,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2493396,2471,1191108,1938,13898,2005,5930,1437,13653,2650,13953,2094,14933,1986,16252,2080,19074,2652,19312,2081,338197,8421,60041,4498,136775,6249,79866,4814,256340,6505,136139,5472,42431,2937,24314,1979,1302288,2049,12541,1668,6937,1490,12585,1984,18222,2418,14112,1963,14625,2161,15597,2333,14630,1530,331770,8261,71832,3633,145326,5942,116105,5638,287688,7922,189763,5944,33097,2249,17458,2178,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,18477097,11694,9014102,8281,177348,7787,119054,6503,260559,9688,182081,10070,226388,9770,174007,7651,196081,9357,165170,6862,2323692,23803,529094,13240,1369427,24940,602651,12925,1717348,22529,661545,15204,181614,7781,128043,6097,9462995,7041,190412,7593,118501,5497,258178,9899,172606,8013,221522,9038,164560,6741,177433,8587,160069,6707,2304164,25589,607589,13866,1443386,22244,732348,16288,1909699,20550,776982,14988,131978,5834,93568,5398,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,4167339,3377,1974289,2381,25647,2491,12959,2457,17206,2587,20177,2644,27724,2863,31302,2722,33576,2895,35907,2902,501534,12093,118671,5916,245371,7363,117113,5118,424657,10352,233184,6826,69926,4887,59335,3082,2193050,2913,28304,3138,11364,1850,17774,2131,22149,2686,19844,2222,28066,2781,28680,3103,35452,3183,507961,11159,136382,5772,278807,8955,164674,6727,487104,9855,313076,9256,63994,3890,49419,3398,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
