GEO_ID,C27018_001E,C27018_001M,C27018_002E,C27018_002M,C27018_003E,C27018_003M,C27018_004E,C27018_004M,C27018_005E,C27018_005M,C27018_006E,C27018_006M,C27018_007E,C27018_007M,C27018_008E,C27018_008M,C27018_009E,C27018_009M,C27018_010E,C27018_010M,C27018_011E,C27018_011M,C27018_012E,C27018_012M,C27018_013E,C27018_013M,C27018_014E,C27018_014M,C27018_015E,C27018_015M,C27018_016E,C27018_016M,C27018_017E,C27018_017M,C27018_018E,C27018_018M,C27018_019E,C27018_019M,C27018_020E,C27018_020M,C27018_021E,C27018_021M,C27018_022E,C27018_022M,C27018_023E,C27018_023M,C27018_024E,C27018_024M,C27018_025E,C27018_025M,C27018_026E,C27018_026M,C27018_027E,C27018_027M,C27018_028E,C27018_028M,C27018_029E,C27018_029M,C27018_030E,C27018_030M,C27018_031E,C27018_031M,C27018_032E,C27018_032M,C27018_033E,C27018_033M,C27018_034E,C27018_034M,C27018_035E,C27018_035M,C27018_036E,C27018_036M,C27018_037E,C27018_037M,C27018_038E,C27018_038M,C27018_039E,C27018_039M,C27018_040E,C27018_040M,C27018_041E,C27018_041M,C27018_042E,C27018_042M,C27018_043E,C27018_043M,C27018_044E,C27018_044M,C27018_045E,C27018_045M,C27018_046E,C27018_046M,C27018_047E,C27018_047M,C27018_048E,C27018_048M,C27018_049E,C27018_049M,C27018_050E,C27018_050M,C27018_051E,C27018_051M,NAME,C27018_001EA,C27018_001MA,C27018_002MA,C27018_002EA,C27018_003EA,C27018_003MA,C27018_004EA,C27018_004MA,C27018_005EA,C27018_005MA,C27018_006EA,C27018_006MA,C27018_007MA,C27018_007EA,C27018_008MA,C27018_008EA,C27018_009EA,C27018_009MA,C27018_010EA,C27018_010MA,C27018_011EA,C27018_011MA,C27018_012EA,C27018_012MA,C27018_013MA,C27018_013EA,C27018_014EA,C27018_014MA,C27018_015EA,C27018_015MA,C27018_016EA,C27018_016MA,C27018_017MA,C27018_017EA,C27018_018MA,C27018_018EA,C27018_019EA,C27018_019MA,C27018_020EA,C27018_020MA,C27018_021EA,C27018_021MA,C27018_022EA,C27018_022MA,C27018_023EA,C27018_023MA,C27018_024MA,C27018_024EA,C27018_025EA,C27018_025MA,C27018_026EA,C27018_026MA,C27018_027EA,C27018_027MA,C27018_028EA,C27018_028MA,C27018_029MA,C27018_029EA,C27018_030MA,C27018_030EA,C27018_031MA,C27018_031EA,C27018_032EA,C27018_032MA,C27018_033EA,C27018_033MA,C27018_034EA,C27018_034MA,C27018_035MA,C27018_035EA,C27018_036EA,C27018_036MA,C27018_037EA,C27018_037MA,C27018_038EA,C27018_038MA,C27018_039MA,C27018_039EA,C27018_040MA,C27018_040EA,C27018_041MA,C27018_041EA,C27018_042EA,C27018_042MA,C27018_043EA,C27018_043MA,C27018_044EA,C27018_044MA,C27018_045EA,C27018_045MA,C27018_046MA,C27018_046EA,C27018_047EA,C27018_047MA,C27018_048EA,C27018_048MA,C27018_049EA,C27018_049MA,C27018_050EA,C27018_050MA,C27018_051EA,C27018_051MA,state
0400000US30,1034912,1363,135114,8427,38054,4206,31872,3950,6182,1527,78640,5115,42057,3635,36583,3262,18420,2149,17849,2104,571,346,75233,7600,23404,3818,17319,3136,6085,1943,39916,4315,19754,3089,20162,2968,11913,1598,11840,1594,73,90,127635,7221,34070,3691,20204,3000,13866,2516,70673,4690,18788,2032,51885,4047,22892,1915,22719,1903,173,190,334266,10237,78277,5071,25875,3901,52402,4498,190506,6756,27740,3016,162766,6600,65483,3310,64369,3382,1114,400,362664,11479,63719,5136,7066,1477,56653,5009,222182,7863,16304,2158,205878,8253,76763,3315,74260,3430,2503,695,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1300542,1551,151449,7761,36753,3744,28033,3401,8720,1854,90435,4961,49353,3933,41082,3579,24261,2440,23639,2387,622,360,77311,6626,17208,3378,13166,2993,4042,1265,37878,3944,19039,2655,18839,2415,22225,2092,22139,2102,86,105,149755,8774,33187,3701,17869,2850,15318,2435,80484,5485,23227,2746,57257,4724,36084,3335,36009,3328,75,82,419707,12425,84416,5257,17671,2490,66745,4600,244533,8602,33520,3144,211013,7703,90758,3963,89393,3972,1365,542,502320,12263,80648,4741,5575,1407,75073,4614,327400,8380,20709,2286,306691,8252,94272,3737,89086,3662,5186,1003,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,10045417,5827,1415996,35926,479823,17945,395587,14820,84236,8411,793200,20597,307372,11376,485828,15377,142973,6241,139005,6168,3968,1255,707405,23374,216314,10914,162381,9761,53933,5931,353591,14530,112517,7276,241074,11833,137500,7289,135903,7295,1597,934,1258372,35651,342360,15724,203866,12267,138494,9225,701627,19213,143933,8773,557694,16437,214385,9178,209448,9115,4937,1373,3128496,46254,694614,19662,187037,9243,507577,18521,1889006,29623,213295,9483,1675711,27647,544876,10779,530823,11027,14053,1757,3535148,45311,646618,15855,44570,4503,602048,15162,2279219,29704,130414,6911,2148805,29184,609311,11323,587815,11091,21496,2307,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10210069,6421,1467633,34128,535634,19246,415743,18212,119891,9566,786274,19533,248504,9569,537770,16601,145725,7229,137755,7516,7970,1705,726188,28653,251998,14501,166338,11490,85660,9171,369730,17184,95144,8166,274586,14136,104460,5427,101516,5286,2944,1213,1193823,34848,353881,16533,182939,12069,170942,12392,663154,20159,111940,7457,551214,17501,176788,7193,173192,6981,3596,1184,3081229,46147,761133,20981,206703,13006,554430,18957,1869629,26275,204751,9419,1664878,26375,450467,11712,436386,11809,14081,2274,3741196,51487,708651,19100,52256,5710,656395,17875,2484186,34017,140458,7685,2343728,32246,548359,11444,522649,11202,25710,2811,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,708637,1661,78157,7224,26341,3858,20186,3437,6155,1816,45987,3674,25180,2744,20807,2410,5829,1376,5458,1298,371,272,34227,4170,10386,1981,7483,1605,2903,1116,18980,2498,11019,1826,7961,1596,4861,1085,4688,1050,173,173,67073,7762,19583,3315,11360,2484,8223,2033,37057,4877,14296,2536,22761,3405,10433,1349,10316,1346,117,81,207922,11071,62912,5077,19962,3047,42950,4377,121553,6616,24407,3116,97146,5700,23457,2339,22328,2201,1129,474,321258,10740,70232,4570,6256,1415,63976,4224,209208,7192,22766,2535,186442,6507,41818,2202,39038,2325,2780,902,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4753499,3318,800200,20592,269852,10365,226731,10061,43121,6056,447100,13449,178989,7337,268111,11038,83248,4811,81460,4838,1788,594,365790,18165,102981,9330,72196,8623,30785,4596,186444,10223,58292,4997,128152,7733,76365,4053,75829,4080,536,378,572945,22028,147498,9499,85290,8378,62208,6423,311922,12996,72291,6266,239631,11176,113525,5715,111914,5667,1611,680,1474509,28949,337428,12416,90338,6941,247090,10851,873554,19494,106399,6062,767155,18653,263527,8740,259075,8724,4452,1251,1540055,28006,275763,10658,25767,4315,249996,10535,988903,20748,65629,5058,923274,20118,275389,7582,265616,7362,9773,1777,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,600507,857,65986,5364,13955,2133,12153,2216,1802,675,40825,3529,28040,3140,12785,1881,11206,1923,10998,1901,208,149,27190,3225,6257,1637,4896,1385,1361,1141,13228,1966,8170,1460,5058,1249,7705,1264,7634,1271,71,90,62118,4657,14700,2108,10577,1853,4123,1007,33848,3120,14481,1950,19367,2326,13570,1420,13332,1446,238,355,191528,7557,40261,3076,14993,1896,25268,2995,113137,5164,21830,2483,91307,4727,38130,2457,37132,2402,998,736,253685,8155,43659,3192,5629,1407,38030,3157,160072,5417,12208,1692,147864,5314,49954,2368,47167,2315,2787,737,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2984469,2936,387156,14816,125424,7323,93101,6388,32323,4038,215561,8321,103104,5824,112457,6716,46171,3917,42747,3541,3424,1241,201451,14914,65534,6742,44622,5833,20912,4207,104906,8709,40263,4960,64643,6063,31011,3056,29945,2915,1066,580,364868,20512,114354,9344,54239,7332,60115,6750,194958,11068,51240,4441,143718,8479,55556,4059,53123,3953,2433,985,1001771,27987,242124,11380,51838,6341,190286,9830,606056,18296,88280,6980,517776,15532,153591,4729,147619,4782,5972,1358,1029223,22799,162343,8800,12189,2474,150154,8426,682585,16475,52437,4430,630148,16772,184295,5703,175101,5809,9194,1618,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1752423,2246,312115,15264,91894,7639,77445,7303,14449,3210,185058,8757,123305,6675,61753,4187,35163,3206,34272,3081,891,431,145230,11281,37292,5439,30070,5087,7222,2134,73176,5936,46584,4518,26592,3295,34762,3459,34432,3436,330,282,224213,12867,55082,5770,31915,3899,23167,3885,120717,7942,45905,4183,74812,5916,48414,4300,47769,4324,645,517,566750,19936,108585,7453,28547,4002,80038,6574,327059,12130,59948,4649,267111,11345,131106,5667,129435,5687,1671,603,504115,15438,81457,6440,10377,2177,71080,6093,320116,9953,29683,2903,290433,9261,102542,4710,99927,4667,2615,782,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3813121,3202,596483,16763,212236,9126,170311,7953,41925,3795,331885,10047,109378,5541,222507,8916,52362,3228,50479,3112,1883,573,283196,11816,91900,6105,66966,5530,24934,2944,142227,6628,37129,2587,105098,5677,49069,2779,48511,2810,558,309,493850,13991,147688,7572,80880,5569,66808,5083,266492,7742,48615,3780,217877,7654,79670,3980,78210,3794,1460,641,1252683,23126,314424,9759,81266,5235,233158,9042,731913,14474,77320,4354,654593,13801,206346,6101,201130,5858,5216,1181,1186909,18970,218097,7899,19878,2520,198219,7465,755594,12318,43738,3517,711856,11315,213218,6179,204755,6095,8463,1113,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
