GEO_ID,B25003F_001E,B25003F_001M,B25003F_002E,B25003F_002M,B25003F_003E,B25003F_003M,NAME,B25003F_001MA,B25003F_001EA,B25003F_002MA,B25003F_002EA,B25003F_003EA,B25003F_003MA,state
0400000US08,58706,3915,27322,2681,31384,3298,Colorado,null,null,null,null,null,null,08
0400000US18,46387,3770,24112,2474,22275,2947,Indiana,null,null,null,null,null,null,18
0400000US21,11921,1792,3244,968,8677,1692,Kentucky,null,null,null,null,null,null,21
0400000US22,18260,2837,6435,1467,11825,2369,Louisiana,null,null,null,null,null,null,22
0400000US17,190372,5818,95777,5222,94595,5642,Illinois,null,null,null,null,null,null,17
0400000US19,8917,1678,3682,1177,5235,1108,Iowa,null,null,null,null,null,null,19
0400000US33,2307,837,978,621,1329,647,New Hampshire,null,null,null,null,null,null,33
0400000US05,24078,2400,11949,1818,12129,2072,Arkansas,null,null,null,null,null,null,05
0400000US10,4968,1099,2902,818,2066,644,Delaware,null,null,null,null,null,null,10
0400000US27,27447,2184,11407,1407,16040,1924,Minnesota,null,null,null,null,null,null,27
0400000US30,2068,811,1271,578,797,472,Montana,null,null,null,null,null,null,30
0400000US23,946,434,595,285,351,353,Maine,null,null,null,null,null,null,23
0400000US37,85558,4893,34713,3187,50845,3885,North Carolina,null,null,null,null,null,null,37
0400000US13,76499,4931,32412,3183,44087,4125,Georgia,null,null,null,null,null,null,13
0400000US02,3480,886,1865,709,1615,583,Alaska,null,null,null,null,null,null,02
0400000US01,19859,2467,9325,1679,10534,1909,Alabama,null,null,null,null,null,null,01
0400000US50,753,385,353,275,400,271,Vermont,null,null,null,null,null,null,50
0400000US32,100525,4474,41463,3554,59062,3246,Nevada,null,null,null,null,null,null,32
0400000US54,1447,693,873,471,574,521,West Virginia,null,null,null,null,null,null,54
0400000US40,30607,2341,15660,1686,14947,1851,Oklahoma,null,null,null,null,null,null,40
0400000US55,35285,2871,13486,1828,21799,2380,Wisconsin,null,null,null,null,null,null,55
0400000US72,206035,7016,122479,5541,83556,4729,Puerto Rico,null,null,null,null,null,null,72
0400000US51,54606,3342,24873,2434,29733,3121,Virginia,null,null,null,null,null,null,51
0400000US38,3464,1213,694,423,2770,1122,North Dakota,null,null,null,null,null,null,38
0400000US45,24437,2963,12068,2125,12369,2359,South Carolina,null,null,null,null,null,null,45
0400000US41,38497,3372,16209,2310,22288,2718,Oregon,null,null,null,null,null,null,41
0400000US56,2700,885,988,467,1712,798,Wyoming,null,null,null,null,null,null,56
0400000US06,1361355,16530,537522,11092,823833,15452,California,null,null,null,null,null,null,06
0400000US28,6812,1507,2811,892,4001,1142,Mississippi,null,null,null,null,null,null,28
0400000US09,62177,4007,16208,2216,45969,3786,Connecticut,null,null,null,null,null,null,09
0400000US48,487302,11921,245993,9302,241309,9205,Texas,null,null,null,null,null,null,48
0400000US24,70547,4415,31347,2923,39200,3638,Maryland,null,null,null,null,null,null,24
0400000US12,199900,8833,88491,5559,111409,6602,Florida,null,null,null,null,null,null,12
0400000US25,95496,5163,25289,2884,70207,4425,Massachusetts,null,null,null,null,null,null,25
0400000US11,8683,1658,1419,802,7264,1620,District of Columbia,null,null,null,null,null,null,11
0400000US49,40139,3095,20997,2782,19142,2448,Utah,null,null,null,null,null,null,49
0400000US36,512525,12280,92813,5483,419712,11380,New York,null,null,null,null,null,null,36
0400000US34,175246,7514,51604,3757,123642,6588,New Jersey,null,null,null,null,null,null,34
0400000US39,34036,2830,12799,2200,21237,2341,Ohio,null,null,null,null,null,null,39
0400000US29,17298,2319,7977,1702,9321,1773,Missouri,null,null,null,null,null,null,29
0400000US42,92550,5094,36401,3254,56149,4071,Pennsylvania,null,null,null,null,null,null,42
0400000US26,33550,2808,19440,2259,14110,1785,Michigan,null,null,null,null,null,null,26
0400000US31,13133,1445,6356,1173,6777,1362,Nebraska,null,null,null,null,null,null,31
0400000US16,16225,2368,8345,1295,7880,1843,Idaho,null,null,null,null,null,null,16
0400000US35,49123,3436,30455,2578,18668,2402,New Mexico,null,null,null,null,null,null,35
0400000US15,4663,1077,1157,475,3506,934,Hawaii,null,null,null,null,null,null,15
0400000US46,2011,691,517,309,1494,642,South Dakota,null,null,null,null,null,null,46
0400000US53,90405,4636,34268,2955,56137,4120,Washington,null,null,null,null,null,null,53
0400000US44,18436,2654,4335,1220,14101,2350,Rhode Island,null,null,null,null,null,null,44
0400000US04,103862,5444,54804,3828,49058,4154,Arizona,null,null,null,null,null,null,04
0400000US47,25941,2697,10077,2165,15864,2174,Tennessee,null,null,null,null,null,null,47
0400000US20,20818,2151,11719,1611,9099,1741,Kansas,null,null,null,null,null,null,20
