GEO_ID,B25088_001E,B25088_001M,B25088_002E,B25088_002M,B25088_003E,B25088_003M,NAME,B25088_001EA,B25088_001MA,B25088_002MA,B25088_002EA,B25088_003EA,B25088_003MA,state
0400000US08,1377,15,1741,14,470,5,Colorado,null,null,null,null,null,null,08
0400000US18,853,7,1118,6,409,4,Indiana,null,null,null,null,null,null,18
0400000US21,773,11,1164,11,379,4,Kentucky,null,null,null,null,null,null,21
0400000US22,740,17,1254,15,343,5,Louisiana,null,null,null,null,null,null,22
0400000US17,1205,9,1665,10,634,5,Illinois,null,null,null,null,null,null,17
0400000US19,886,10,1234,12,484,5,Iowa,null,null,null,null,null,null,19
0400000US33,1481,30,1892,26,795,14,New Hampshire,null,null,null,null,null,null,33
0400000US05,682,13,1071,16,355,5,Arkansas,null,null,null,null,null,null,05
0400000US10,1157,29,1566,28,473,12,Delaware,null,null,null,null,null,null,10
0400000US27,1174,9,1559,10,534,4,Minnesota,null,null,null,null,null,null,27
0400000US30,894,34,1413,24,441,10,Montana,null,null,null,null,null,null,30
0400000US23,962,19,1349,20,487,10,Maine,null,null,null,null,null,null,23
0400000US37,917,8,1284,11,400,4,North Carolina,null,null,null,null,null,null,37
0400000US13,1024,12,1395,9,422,5,Georgia,null,null,null,null,null,null,13
0400000US02,1364,45,1895,34,549,22,Alaska,null,null,null,null,null,null,02
0400000US01,734,13,1164,11,360,4,Alabama,null,null,null,null,null,null,01
0400000US50,1184,27,1560,26,656,13,Vermont,null,null,null,null,null,null,50
0400000US32,1195,19,1528,16,419,9,Nevada,null,null,null,null,null,null,32
0400000US54,552,12,1001,19,329,5,West Virginia,null,null,null,null,null,null,54
0400000US40,775,11,1214,8,398,5,Oklahoma,null,null,null,null,null,null,40
0400000US55,1030,9,1387,9,540,4,Wisconsin,null,null,null,null,null,null,55
0400000US72,274,6,851,12,155,3,Puerto Rico,null,null,null,null,null,null,72
0400000US51,1292,11,1752,13,478,5,Virginia,null,null,null,null,null,null,51
0400000US38,861,37,1425,31,466,10,North Dakota,null,null,null,null,null,null,38
0400000US45,828,13,1225,13,371,4,South Carolina,null,null,null,null,null,null,45
0400000US41,1284,17,1690,14,538,6,Oregon,null,null,null,null,null,null,41
0400000US56,957,52,1440,29,423,12,Wyoming,null,null,null,null,null,null,56
0400000US06,1785,10,2345,9,596,4,California,null,null,null,null,null,null,06
0400000US28,623,15,1132,16,350,6,Mississippi,null,null,null,null,null,null,28
0400000US09,1661,15,2056,21,887,11,Connecticut,null,null,null,null,null,null,09
0400000US48,1075,6,1603,9,510,4,Texas,null,null,null,null,null,null,48
0400000US24,1595,14,1955,14,619,7,Maryland,null,null,null,null,null,null,24
0400000US12,987,8,1471,9,495,4,Florida,null,null,null,null,null,null,12
0400000US25,1726,16,2207,14,817,8,Massachusetts,null,null,null,null,null,null,25
0400000US11,2122,56,2506,72,681,46,District of Columbia,null,null,null,null,null,null,11
0400000US49,1252,18,1531,15,419,7,Utah,null,null,null,null,null,null,49
0400000US36,1410,9,2098,14,777,6,New York,null,null,null,null,null,null,36
0400000US34,1868,13,2398,15,1030,9,New Jersey,null,null,null,null,null,null,34
0400000US39,931,6,1248,7,476,3,Ohio,null,null,null,null,null,null,39
0400000US29,891,9,1249,10,450,4,Missouri,null,null,null,null,null,null,29
0400000US42,1012,8,1451,7,532,3,Pennsylvania,null,null,null,null,null,null,42
0400000US26,898,7,1270,8,484,3,Michigan,null,null,null,null,null,null,26
0400000US31,979,13,1353,12,523,7,Nebraska,null,null,null,null,null,null,31
0400000US16,952,20,1249,20,369,8,Idaho,null,null,null,null,null,null,16
0400000US35,751,24,1234,17,345,7,New Mexico,null,null,null,null,null,null,35
0400000US15,1657,44,2354,42,519,19,Hawaii,null,null,null,null,null,null,15
0400000US46,870,25,1301,27,477,9,South Dakota,null,null,null,null,null,null,46
0400000US53,1442,12,1883,13,597,7,Washington,null,null,null,null,null,null,53
0400000US44,1502,38,1830,25,715,18,Rhode Island,null,null,null,null,null,null,44
0400000US04,1023,13,1417,10,410,6,Arizona,null,null,null,null,null,null,04
0400000US47,841,10,1228,10,384,3,Tennessee,null,null,null,null,null,null,47
0400000US20,951,12,1364,14,514,6,Kansas,null,null,null,null,null,null,20
