GEO_ID,B27021_001E,B27021_001M,B27021_002E,B27021_002M,B27021_003E,B27021_003M,B27021_004E,B27021_004M,B27021_005E,B27021_005M,B27021_006E,B27021_006M,B27021_007E,B27021_007M,B27021_008E,B27021_008M,B27021_009E,B27021_009M,B27021_010E,B27021_010M,B27021_011E,B27021_011M,B27021_012E,B27021_012M,B27021_013E,B27021_013M,B27021_014E,B27021_014M,B27021_015E,B27021_015M,B27021_016E,B27021_016M,B27021_017E,B27021_017M,B27021_018E,B27021_018M,B27021_019E,B27021_019M,B27021_020E,B27021_020M,B27021_021E,B27021_021M,B27021_022E,B27021_022M,B27021_023E,B27021_023M,B27021_024E,B27021_024M,B27021_025E,B27021_025M,B27021_026E,B27021_026M,B27021_027E,B27021_027M,B27021_028E,B27021_028M,B27021_029E,B27021_029M,B27021_030E,B27021_030M,B27021_031E,B27021_031M,B27021_032E,B27021_032M,B27021_033E,B27021_033M,B27021_034E,B27021_034M,B27021_035E,B27021_035M,B27021_036E,B27021_036M,B27021_037E,B27021_037M,B27021_038E,B27021_038M,B27021_039E,B27021_039M,B27021_040E,B27021_040M,B27021_041E,B27021_041M,B27021_042E,B27021_042M,B27021_043E,B27021_043M,B27021_044E,B27021_044M,B27021_045E,B27021_045M,B27021_046E,B27021_046M,B27021_047E,B27021_047M,B27021_048E,B27021_048M,B27021_049E,B27021_049M,B27021_050E,B27021_050M,B27021_051E,B27021_051M,B27021_052E,B27021_052M,B27021_053E,B27021_053M,NAME,B27021_001MA,B27021_001EA,B27021_002EA,B27021_002MA,B27021_003MA,B27021_003EA,B27021_004EA,B27021_004MA,B27021_005MA,B27021_005EA,B27021_006MA,B27021_006EA,B27021_007MA,B27021_007EA,B27021_008MA,B27021_008EA,B27021_009MA,B27021_009EA,B27021_010MA,B27021_010EA,B27021_011MA,B27021_011EA,B27021_012EA,B27021_012MA,B27021_013EA,B27021_013MA,B27021_014MA,B27021_014EA,B27021_015MA,B27021_015EA,B27021_016MA,B27021_016EA,B27021_017MA,B27021_017EA,B27021_018MA,B27021_018EA,B27021_019MA,B27021_019EA,B27021_020MA,B27021_020EA,B27021_021MA,B27021_021EA,B27021_022EA,B27021_022MA,B27021_023EA,B27021_023MA,B27021_024EA,B27021_024MA,B27021_025MA,B27021_025EA,B27021_026EA,B27021_026MA,B27021_027MA,B27021_027EA,B27021_028MA,B27021_028EA,B27021_029MA,B27021_029EA,B27021_030MA,B27021_030EA,B27021_031MA,B27021_031EA,B27021_032MA,B27021_032EA,B27021_033MA,B27021_033EA,B27021_034MA,B27021_034EA,B27021_035EA,B27021_035MA,B27021_036MA,B27021_036EA,B27021_037MA,B27021_037EA,B27021_038MA,B27021_038EA,B27021_039MA,B27021_039EA,B27021_040MA,B27021_040EA,B27021_041MA,B27021_041EA,B27021_042MA,B27021_042EA,B27021_043MA,B27021_043EA,B27021_044MA,B27021_044EA,B27021_045EA,B27021_045MA,B27021_046EA,B27021_046MA,B27021_047MA,B27021_047EA,B27021_048MA,B27021_048EA,B27021_049MA,B27021_049EA,B27021_050MA,B27021_050EA,B27021_051MA,B27021_051EA,B27021_052MA,B27021_052EA,B27021_053MA,B27021_053EA,state
0400000US08,5604105,2082,4445813,18325,3417683,32163,3381705,31104,3185431,32755,2599042,30311,963378,20905,196274,11779,35978,3826,30687,3480,19356,2642,12439,2239,5291,1491,1028130,27504,333983,17217,290902,15017,256428,14025,169733,11987,111734,7692,34474,4547,43081,5445,33092,4241,22966,3673,12061,2273,9989,3051,694147,21662,648879,20424,592177,19991,319000,14404,322831,16742,56702,6100,45268,4617,34338,3531,25927,3189,9557,1553,10930,2122,1158292,18209,800139,11255,607634,11382,563958,11147,409532,8800,287947,7783,43676,3477,192505,6447,173390,6469,146748,6104,37715,3018,19115,2585,358153,11167,312960,9891,251966,9057,74032,5748,45193,4527,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,6592504,1089,5351971,17542,3916050,39462,3885955,39278,3624128,38666,3049371,37588,1063380,22999,261827,11504,30095,3684,27083,3332,13117,1880,14960,2879,3012,979,1435921,34705,426060,21429,366387,18882,313616,15949,207343,10223,131787,10161,52771,6366,59673,5683,48867,4740,27691,3639,23290,2677,10806,2533,1009861,30538,939913,27061,850363,24652,452067,15687,475398,19279,89550,7374,69948,6925,54741,6049,39366,4584,17691,3143,15207,2797,1240533,17558,915471,11796,751655,11742,697445,11904,497515,10806,385852,9574,54210,4193,163816,6670,145351,6260,120105,5741,37854,3136,18465,2332,325062,9500,285787,8335,222165,6747,76924,4928,39275,4830,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,4388204,1183,3580099,15600,2599366,26724,2579646,26739,2463294,26924,1890930,29956,936204,17761,116352,8792,19720,2734,17638,2657,6877,1597,12181,2341,2082,823,980733,26292,272238,12163,236500,10754,213320,9401,121919,7026,109122,6985,23180,3465,35738,3071,31606,2705,15005,2089,18092,2661,4132,1166,708495,22267,658678,20511,621088,19759,261929,13035,418591,16306,37590,4030,49817,4539,42436,4209,22469,3101,22035,3069,7381,1563,808105,15528,593502,10460,486150,9645,463580,9335,296040,7810,290293,7768,22570,2824,107352,5126,96534,4487,71429,3967,34035,2704,10818,1853,214603,8125,191067,7403,130948,6132,68471,4221,23536,2864,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4556078,1982,3734643,16149,2414206,32851,2396266,32361,2255917,32335,1740183,28819,824808,21060,140349,9631,17940,2563,14510,2781,6495,1703,8963,2128,3430,1218,1320437,28407,314402,17600,278614,15783,246452,14737,127986,10490,136503,9936,32162,4688,35788,3938,27165,3068,10884,2147,17449,2552,8623,2219,1006035,27874,961919,26854,887199,25657,321849,12958,637197,22335,74720,6461,44116,4370,32199,3599,16463,2599,17118,2827,11917,2143,821435,16338,629922,10941,529766,11199,482270,10469,301406,8244,286091,8252,47496,3444,100156,6289,84653,5734,61356,4771,30765,3120,15503,2407,191513,9055,162351,8123,107845,5967,64535,5267,29162,3836,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,12563908,1621,10263739,24868,7439932,45733,7389209,45015,6986957,44436,5818936,42650,1987291,29552,402252,16461,50723,4268,41622,3692,23177,2884,20007,2431,9101,1823,2823807,46991,774254,29207,685394,25642,597926,21102,392628,16529,250524,13039,87468,8033,88860,6500,74095,5618,43971,5069,32346,2671,14765,2587,2049553,43499,1931861,40037,1773143,38361,884901,23680,1020959,28566,158718,10496,117692,7349,95933,6327,62968,4910,37843,3825,21759,2939,2300169,24980,1743876,17456,1436217,16012,1342479,17134,963694,15242,714171,12094,93738,5136,307659,9338,279529,9603,238525,8305,61882,4013,28130,2944,556293,12014,497616,10732,388672,9739,129928,5115,58677,5318,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,3113029,531,2462441,11911,1885096,21697,1874803,21505,1811566,21295,1550546,21493,543186,11576,63237,6952,10293,1851,9202,1725,4745,1287,5036,1014,1091,464,577345,19040,184928,12141,157346,10347,143656,9485,98790,7061,57747,6046,13690,2245,27582,2834,24839,2660,14461,1979,11834,2171,2743,751,392417,14713,360056,13272,339849,13638,170578,8930,205628,10586,20207,2717,32361,3122,26581,2818,18454,2170,8849,1698,5780,1711,650588,11959,467338,8586,375086,7951,359577,7614,267027,7086,205111,6564,15509,2089,92252,4606,83296,4254,69779,4000,20949,2022,8956,1770,183250,5921,167424,5747,133367,5510,43576,2987,15826,2180,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,1339549,562,1065332,8107,845057,15549,834031,15445,799367,14235,696997,14015,222928,8559,34664,4155,11026,1901,9531,1739,5938,1521,4177,1230,1495,675,220275,15033,71329,7472,60957,6444,54249,5921,37835,4864,22569,4191,6708,1791,10372,1998,9379,1899,5195,1429,4517,1490,993,534,148946,12043,137835,11349,128666,10574,72843,6491,65927,7047,9169,2075,11111,1717,9046,1599,6495,1362,3026,983,2065,911,274217,8146,189389,5965,146399,5996,136885,5690,95410,4884,80631,4490,9514,1991,42990,3232,37849,3027,31672,2675,9971,1680,5141,1390,84828,4807,77566,4668,62920,3656,18279,2430,7262,1370,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,2960503,988,2445830,13640,1718365,25024,1704443,25331,1596142,24961,1195331,23263,643045,17335,108301,6894,13922,2619,10549,2351,5714,1640,5354,1352,3373,1418,727465,23893,183578,13566,161993,12000,139441,10574,71149,6098,79576,7911,22552,4023,21585,2862,16343,2554,6857,1500,10556,2213,5242,1444,543887,22388,512256,21305,464609,19628,190288,10542,312385,15341,47647,5295,31631,3807,24428,3089,14499,1951,11070,2755,7203,1663,514673,13591,386921,9199,325704,8558,304672,8493,185374,6271,192503,6448,21032,2372,61217,4468,52458,3992,39724,3245,17937,2421,8759,1771,127752,7188,108276,6088,78503,4682,34925,3644,19476,2983,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,952211,1135,777347,8647,544585,13155,540051,13011,513775,12958,426974,10793,183952,9351,26276,4900,4534,1317,2797,771,1636,755,1550,596,1737,955,232762,10596,64712,8787,57868,8035,51831,7514,32652,5495,24406,4890,6037,1863,6844,1364,6097,1360,3069,1005,3260,878,747,441,168050,8969,156410,8534,148846,8123,80638,5982,82923,6932,7564,1867,11640,2270,10213,2268,5688,1579,4801,1345,1427,760,174864,8519,128562,5499,105628,4792,100229,4630,72573,4167,56784,3216,5399,1200,22934,2493,21437,2475,17394,2319,6447,1262,1497,564,46302,4523,43024,4053,31967,3092,14560,2824,3278,1165,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,5553564,740,4430415,15097,3455339,26009,3431093,25510,3325958,25974,2870170,26362,934467,18654,105135,6567,24246,2665,21926,2471,13469,1846,9645,1864,2320,908,975076,22444,319294,15027,278095,12972,254917,12130,176969,9291,97582,7993,23178,3843,41199,3699,37427,3515,24179,2860,14881,1689,3772,894,655782,19548,604004,18289,565201,17488,299639,12263,322722,12414,38803,3971,51778,3475,41805,2998,28724,2668,14544,1908,9973,1603,1123149,15023,797295,8669,630655,9548,603121,9227,450720,8924,325462,7403,27534,2428,166640,5236,155387,5493,132101,4924,36871,2612,11253,1678,325854,9866,303443,8557,231415,7161,87296,4897,22411,2811,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
