GEO_ID,C07001_001E,C07001_001M,C07001_002E,C07001_002M,C07001_003E,C07001_003M,C07001_004E,C07001_004M,C07001_005E,C07001_005M,C07001_006E,C07001_006M,C07001_007E,C07001_007M,C07001_008E,C07001_008M,C07001_009E,C07001_009M,C07001_010E,C07001_010M,C07001_011E,C07001_011M,C07001_012E,C07001_012M,C07001_013E,C07001_013M,C07001_014E,C07001_014M,C07001_015E,C07001_015M,C07001_016E,C07001_016M,C07001_017E,C07001_017M,C07001_018E,C07001_018M,C07001_019E,C07001_019M,C07001_020E,C07001_020M,C07001_021E,C07001_021M,C07001_022E,C07001_022M,C07001_023E,C07001_023M,C07001_024E,C07001_024M,C07001_025E,C07001_025M,C07001_026E,C07001_026M,C07001_027E,C07001_027M,C07001_028E,C07001_028M,C07001_029E,C07001_029M,C07001_030E,C07001_030M,C07001_031E,C07001_031M,C07001_032E,C07001_032M,C07001_033E,C07001_033M,C07001_034E,C07001_034M,C07001_035E,C07001_035M,C07001_036E,C07001_036M,C07001_037E,C07001_037M,C07001_038E,C07001_038M,C07001_039E,C07001_039M,C07001_040E,C07001_040M,C07001_041E,C07001_041M,C07001_042E,C07001_042M,C07001_043E,C07001_043M,C07001_044E,C07001_044M,C07001_045E,C07001_045M,C07001_046E,C07001_046M,C07001_047E,C07001_047M,C07001_048E,C07001_048M,C07001_049E,C07001_049M,C07001_050E,C07001_050M,C07001_051E,C07001_051M,C07001_052E,C07001_052M,C07001_053E,C07001_053M,C07001_054E,C07001_054M,C07001_055E,C07001_055M,C07001_056E,C07001_056M,C07001_057E,C07001_057M,C07001_058E,C07001_058M,C07001_059E,C07001_059M,C07001_060E,C07001_060M,NAME,C07001_001EA,C07001_001MA,C07001_002MA,C07001_002EA,C07001_003MA,C07001_003EA,C07001_004EA,C07001_004MA,C07001_005EA,C07001_005MA,C07001_006MA,C07001_006EA,C07001_007MA,C07001_007EA,C07001_008MA,C07001_008EA,C07001_009MA,C07001_009EA,C07001_010MA,C07001_010EA,C07001_011EA,C07001_011MA,C07001_012EA,C07001_012MA,C07001_013EA,C07001_013MA,C07001_014MA,C07001_014EA,C07001_015MA,C07001_015EA,C07001_016EA,C07001_016MA,C07001_017EA,C07001_017MA,C07001_018EA,C07001_018MA,C07001_019MA,C07001_019EA,C07001_020MA,C07001_020EA,C07001_021EA,C07001_021MA,C07001_022EA,C07001_022MA,C07001_023EA,C07001_023MA,C07001_024MA,C07001_024EA,C07001_025MA,C07001_025EA,C07001_026EA,C07001_026MA,C07001_027EA,C07001_027MA,C07001_028EA,C07001_028MA,C07001_029MA,C07001_029EA,C07001_030MA,C07001_030EA,C07001_031EA,C07001_031MA,C07001_032EA,C07001_032MA,C07001_033EA,C07001_033MA,C07001_034EA,C07001_034MA,C07001_035EA,C07001_035MA,C07001_036MA,C07001_036EA,C07001_037MA,C07001_037EA,C07001_038EA,C07001_038MA,C07001_039EA,C07001_039MA,C07001_040EA,C07001_040MA,C07001_041MA,C07001_041EA,C07001_042MA,C07001_042EA,C07001_043MA,C07001_043EA,C07001_044EA,C07001_044MA,C07001_045EA,C07001_045MA,C07001_046MA,C07001_046EA,C07001_047MA,C07001_047EA,C07001_048MA,C07001_048EA,C07001_049EA,C07001_049MA,C07001_050EA,C07001_050MA,C07001_051MA,C07001_051EA,C07001_052MA,C07001_052EA,C07001_053MA,C07001_053EA,C07001_054EA,C07001_054MA,C07001_055EA,C07001_055MA,C07001_056EA,C07001_056MA,C07001_057MA,C07001_057EA,C07001_058MA,C07001_058EA,C07001_059MA,C07001_059EA,C07001_060EA,C07001_060MA,state
0400000US08,5633029,3632,273107,4502,931096,3657,528539,4011,889656,5718,781388,4572,710218,3912,711170,2459,502418,2294,305437,1996,4626834,24416,217230,5562,795641,8587,335634,8050,613734,9454,652499,7300,621269,6011,644866,4416,465191,4001,280770,3540,442917,16982,26648,3268,70493,6397,73575,5366,116618,6121,61988,4639,40973,3478,27157,3144,15550,1898,9915,1671,285813,14321,15743,2813,32436,4703,60908,4885,79393,5090,34866,3749,25207,3166,21739,2916,10081,1725,5440,1249,239153,15015,11360,2098,26564,4293,49992,3913,70374,5634,28106,3781,19677,3056,14748,2665,10186,1910,8146,1512,38312,4607,2126,908,5962,1579,8430,1696,9537,2404,3929,1112,3092,1045,2660,808,1410,621,1166,521,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,6612948,4582,338844,4704,1149283,3228,656928,4331,874246,5586,826473,4863,841750,4508,874278,2554,613699,2680,437447,1970,5614432,25211,271096,5774,985446,9255,440370,8632,658929,8581,710727,6891,757480,6605,807984,5026,580957,3648,401443,4053,570401,17567,41616,3631,103072,7102,107143,5841,123485,6424,66998,4981,50134,4210,38753,3275,18415,2260,20785,2302,250712,11094,17276,2438,33630,4130,68866,4736,56285,4380,27245,2787,16720,2459,15538,2354,6832,1283,8320,1662,145256,9569,7987,1821,20542,3627,34367,3156,29379,3480,16158,2593,14770,2424,10213,1513,6256,1092,5584,1266,32147,5376,869,505,6593,2364,6182,1367,6168,1543,5345,1852,2646,899,1790,674,1239,663,1315,659,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,4414714,3279,219801,3955,734292,3217,421207,4500,579520,4401,553107,3877,575373,3694,600022,2644,435465,2187,295927,1825,3744188,18273,170160,4170,627041,6633,284983,7224,440556,7361,459577,6540,516527,5449,554129,4365,412692,3106,278523,2438,385723,14419,29987,3046,70025,5550,71335,5528,76317,5384,53908,4549,33649,2999,26333,2684,13093,2059,11076,1665,161812,10445,10070,1780,21663,3319,37175,3010,37027,3556,22884,3155,13445,2313,9860,1711,5745,1144,3943,1010,110456,8385,8310,1599,13958,2615,25998,2595,22968,3000,14763,2432,10864,1747,8468,1668,3058,934,2069,679,12535,2534,1274,714,1605,834,1716,800,2652,1055,1975,791,888,476,1232,610,877,361,316,231,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4603081,3921,244960,4695,795728,3119,436660,5904,645255,7794,589714,5203,567313,6048,602841,2952,434897,3898,285713,3082,4033845,20655,199891,5688,702443,7900,342289,8055,514153,8221,512853,6961,513674,7096,564857,4489,414575,4138,269110,3668,333806,16572,30560,3953,57324,6040,48612,5059,76358,6872,43376,4179,32875,3440,23524,3072,11967,1860,9210,1684,141037,10177,8509,2030,20102,3642,26345,2727,33521,3386,22617,2884,12506,2370,7419,1058,4696,1023,5322,1338,81355,7131,5443,1352,13266,3293,16613,2252,18800,2523,9288,1791,7127,1306,6043,1556,3016,1046,1759,733,13038,2659,557,474,2593,1148,2801,1019,2423,896,1580,685,1131,574,998,510,643,371,312,218,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,12599244,4929,617620,5358,2096346,2661,1178902,5135,1765517,5311,1644390,5142,1636054,4871,1669867,2417,1143329,2976,847219,2082,11029483,28667,517499,7468,1876872,10080,885086,10247,1361979,12433,1439916,10990,1503760,8047,1562170,5564,1088107,4098,794094,4344,977256,25592,67332,5419,155770,10475,148935,7222,251422,9683,132057,6933,82261,5839,70160,4503,33498,2654,35821,2979,318340,13194,17506,2417,36539,4136,72850,4439,80325,5010,41200,3985,27012,3172,21931,2734,11160,1684,9817,1660,206620,12209,11571,2858,18571,3074,59124,5097,55364,4645,22543,2923,17349,2726,9999,1692,6855,1168,5244,1209,67545,6353,3712,1514,8594,1947,12907,2267,16427,2363,8674,1745,5672,1492,5607,1315,3709,1305,2243,774,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,3119306,2428,161044,3129,535506,2395,317964,3066,394507,4452,383617,3741,369396,3161,419454,2060,299333,1873,238485,1134,2662849,14455,131333,3041,470758,6139,193820,5588,300528,6335,332437,5578,336484,3513,392227,3540,283785,2796,221477,2166,257959,12028,18573,2456,40154,4552,59152,3616,53848,4249,29804,3518,18255,2211,16004,2174,10544,2131,11625,1775,113326,6321,6313,1439,13526,2040,38973,3143,22221,2513,12300,1814,7511,1612,6678,1364,2788,827,3016,746,74199,4846,4300,871,9847,1944,24382,2231,14637,1937,7106,1595,6178,1620,4114,1145,1774,560,1861,718,10973,2506,525,437,1221,600,1637,564,3273,966,1970,825,968,638,431,310,442,267,506,238,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,1344750,1556,51149,1705,195271,1568,127582,1322,167822,1907,154965,1878,189718,1769,213087,1181,146599,1176,98557,868,1170412,9723,42818,2137,174755,3285,87892,3426,127100,3254,133847,3176,173430,2842,200936,2212,137736,2183,91898,1322,85531,8027,4553,1302,12031,2581,16836,2812,19798,2644,12246,2190,7395,1892,5868,1185,3538,846,3266,951,34405,4370,1569,547,3884,1362,7834,1315,9217,1948,3711,1105,2840,923,2912,921,1438,822,1000,497,48367,4520,1964,872,4060,1287,13661,1890,10188,1890,4395,1451,5178,1279,3299,1054,3606,1228,2016,796,6035,1599,245,335,541,398,1359,698,1519,646,766,556,875,636,72,120,281,247,377,308,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,2975961,3093,150228,3644,515868,3625,287926,5112,392937,5199,367053,4178,370343,4652,383930,2439,296808,2803,210868,1569,2539294,19535,119662,4825,437887,7032,202471,6053,300605,6562,314018,6053,334444,5283,352545,3605,281205,3296,196457,2354,245956,13756,19357,2390,48398,4611,44733,3708,50088,5027,30847,3504,20752,2893,15937,1923,7528,1413,8316,1383,108818,9061,6598,1724,16996,2954,25349,2808,23481,3358,13210,2329,9722,1965,7545,1400,3226,838,2691,894,73179,7023,4230,1262,11633,2780,13588,1961,15917,2718,8506,1835,4808,1049,7310,1670,4248,1215,2939,932,8714,2518,381,394,954,551,1785,710,2846,1454,472,291,617,548,593,383,601,406,465,225,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,958770,1413,45934,1336,148815,375,84321,991,127399,1326,112393,1254,122887,1421,136265,761,107895,1169,72861,1011,853523,7519,39703,1712,135213,2850,65615,2071,103010,3460,100949,2186,114013,2465,124585,1822,101280,1692,69155,1463,58690,5872,3856,1327,9591,2239,10170,1612,13094,2085,7178,1592,4982,1258,4991,1064,2627,852,2201,825,9294,1878,429,347,556,369,1700,700,2443,1110,1029,707,1031,629,1107,504,601,377,398,243,34451,4392,1905,836,3401,1368,6360,1131,7948,1852,3016,1047,2747,870,4836,1161,3196,948,1042,587,2812,957,41,78,54,66,476,383,904,546,221,166,114,113,746,528,191,179,65,106,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,5543490,3354,287243,3685,947115,2151,499903,3237,759541,3994,714967,3756,689680,3013,756407,2385,510486,2302,378148,1534,4781432,18432,239939,4551,842647,7551,332814,7069,573046,7539,620758,5573,632710,4802,706352,4035,484879,3308,348287,2610,380857,16654,24712,2820,59710,6065,73508,4910,89465,5694,50800,3922,28547,2706,24334,2584,12219,1531,17562,1950,255071,11838,16936,2603,30762,3733,59191,3546,61650,4690,31831,3397,18959,2083,18452,2244,9268,1629,8022,1152,100270,6150,4424,1084,10522,2260,28252,2315,28837,2980,9111,1491,7254,1360,5762,1048,3194,622,2914,702,25860,2968,1232,693,3474,1222,6138,1125,6543,1350,2467,848,2210,729,1507,602,926,364,1363,604,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US30,1051757,1381,51140,1934,168277,2033,96579,1989,133976,2261,128663,1795,121090,1998,151793,1355,121055,1091,79184,807,891554,8487,41225,2046,149705,3704,59643,3300,94777,3543,109296,3042,110725,2259,138284,2420,114436,1671,73463,1271,79289,5783,5417,1200,8940,1750,15602,1823,20908,2372,8514,1787,6202,1336,7801,1475,3333,1127,2572,784,34404,3584,1804,664,4661,1188,9160,1592,7182,1376,4185,1230,2161,749,2375,673,1217,432,1659,555,43375,4560,2643,1021,4630,1270,11032,1571,10254,2549,6326,1644,1959,705,3211,854,1939,786,1381,524,3135,1247,51,85,341,344,1142,772,855,636,342,266,43,73,122,126,130,181,109,93,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
