GEO_ID,C17015_001E,C17015_001M,C17015_002E,C17015_002M,C17015_003E,C17015_003M,C17015_004E,C17015_004M,C17015_005E,C17015_005M,C17015_006E,C17015_006M,C17015_007E,C17015_007M,C17015_008E,C17015_008M,C17015_009E,C17015_009M,C17015_010E,C17015_010M,C17015_011E,C17015_011M,C17015_012E,C17015_012M,C17015_013E,C17015_013M,C17015_014E,C17015_014M,C17015_015E,C17015_015M,NAME,C17015_001EA,C17015_001MA,C17015_002EA,C17015_002MA,C17015_003EA,C17015_003MA,C17015_004EA,C17015_004MA,C17015_005EA,C17015_005MA,C17015_006EA,C17015_006MA,C17015_007EA,C17015_007MA,C17015_008MA,C17015_008EA,C17015_009MA,C17015_009EA,C17015_010EA,C17015_010MA,C17015_011EA,C17015_011MA,C17015_012EA,C17015_012MA,C17015_013EA,C17015_013MA,C17015_014EA,C17015_014MA,C17015_015EA,C17015_015MA,state
0400000US13,2537406,21205,275202,8546,54064,4221,10618,1948,43446,3822,221138,7661,27290,3247,193848,7025,2262204,21079,642915,10889,60504,4195,582411,10252,1619289,17958,62801,4656,1556488,18190,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,167527,4191,12621,1743,2239,884,989,726,1250,410,10382,1524,2001,782,8381,1333,154906,4331,33651,2159,4229,727,29422,1989,121255,3700,5422,1155,115833,3661,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1214794,12486,148603,5524,38687,3584,7075,1563,31612,3364,109916,5064,20628,2474,89288,4937,1066191,13354,378306,6950,35818,3222,342488,6420,687885,12571,31622,3053,656263,11706,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,155804,3606,9658,1519,2112,591,138,127,1974,602,7546,1384,2334,766,5212,1237,146146,3549,48582,1995,3870,997,44712,1941,97564,3189,4655,880,92909,3187,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,706638,8667,64271,3303,12092,1620,1943,632,10149,1417,52179,2882,8089,1668,44090,2895,642367,8611,189046,4698,17714,1802,171332,4445,453321,7878,18962,2068,434359,7919,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,461911,6789,60272,4189,17736,2044,4645,1011,13091,1693,42536,3530,9688,1511,32848,2988,401639,6907,167230,5171,13270,1963,153960,4913,234409,6043,13517,1774,220892,5718,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,983307,7405,112542,4172,21141,1769,4768,915,16373,1560,91401,4193,13687,1511,77714,3762,870765,7305,267769,3756,25008,1846,242761,3529,602996,6761,27296,2271,575700,6834,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1487370,10614,103509,4884,19653,2058,3165,818,16488,1801,83856,4743,12619,1634,71237,4060,1383861,10404,419042,5604,30187,2299,388855,5777,964819,8742,37033,3189,927786,8987,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,791354,11339,314362,8322,108855,4682,11723,1447,97132,3997,205507,6804,31908,2917,173599,6005,476992,9063,232326,6553,14951,1710,217375,6169,244666,7415,8134,1544,236532,7266,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2094307,16182,148530,6199,31943,2659,7472,1591,24471,2555,116587,5371,23551,2869,93036,4915,1945777,15975,552749,8570,46928,3514,505821,8298,1393028,14000,55044,4059,1337984,13883,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,187919,5457,10750,1615,1934,505,221,128,1713,508,8816,1566,2227,1104,6589,1218,177169,5279,43428,1903,2368,609,41060,1831,133741,4760,4322,1139,129419,4736,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1258273,13739,136160,5539,31094,2671,5556,1264,25538,2612,105066,4995,16996,2277,88070,5082,1122113,13870,398791,8023,27130,2618,371661,7592,723322,11356,30106,2741,693216,10518,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1027648,10811,82653,5378,14761,2076,2924,890,11837,1791,67892,5121,17021,2300,50871,4184,944995,11105,297139,5643,23986,2018,273153,5568,647856,9675,29023,2610,618833,10135,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,144525,4783,10239,1789,1368,582,179,164,1189,571,8871,1579,538,261,8333,1566,134286,4506,42123,2338,2629,815,39494,2320,92163,4039,2693,677,89470,3946,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,8934621,23655,811643,14917,133766,5316,30228,3396,103538,5250,677877,12883,143398,6887,534479,11812,8122978,22881,2170595,16214,277278,7340,1893317,14972,5952383,22997,348628,9398,5603755,24169,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,727948,11079,109072,6161,22968,2835,6812,1424,16156,2452,86104,5459,16002,2060,70102,4706,618876,9767,212673,5412,24132,2502,188541,5051,406203,8911,20603,2903,385600,9228,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,891935,10679,62963,3956,12577,1850,3284,1145,9293,1778,50386,3513,11557,1903,38829,3143,828972,10321,241003,5368,17940,1959,223063,5103,587969,7975,23147,2648,564822,8092,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,6730268,29102,767608,16310,136232,5990,23614,2424,112618,5856,631376,15085,66722,4790,564654,14692,5962660,29586,1496611,16334,142574,5636,1354037,15655,4466049,26261,174548,7159,4291501,26731,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1472372,11475,88511,5106,14446,1886,3347,884,11099,1605,74065,4735,13842,2187,60223,3800,1383861,12434,377372,6785,33409,2935,343963,6459,1006489,10927,39382,3199,967107,10599,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,5026515,28230,488362,11115,115634,7143,22393,2991,93241,6037,372728,8763,47718,3675,325010,7936,4538153,27789,1674306,15436,147016,6018,1527290,15336,2863847,24455,134737,5814,2729110,23531,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1644205,12629,106906,5425,24744,2178,6258,1325,18486,2013,82162,4975,20116,2556,62046,4483,1537299,12862,428561,8153,38344,2957,390217,7613,1108738,12037,53269,3412,1055469,11456,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,121529,3987,13761,2006,2895,824,641,448,2254,749,10866,1890,4474,1218,6392,1559,107768,3941,21929,1673,2844,694,19085,1626,85839,3956,4345,940,81494,3936,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,743767,8138,45593,3522,7815,1279,681,362,7134,1279,37778,3261,3570,1060,34208,3077,698174,8382,158084,4178,12402,1416,145682,4184,540090,7377,15199,1802,524891,7280,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,4632936,21570,465342,12311,90504,5040,25237,2877,65267,4748,374838,10902,99790,5434,275048,8594,4167594,21693,1243817,12814,130153,5594,1113664,13079,2923777,18811,141038,5804,2782739,19637,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,2231636,16928,154894,6289,27408,2983,6174,1437,21234,2425,127486,6303,17547,2522,109939,6204,2076742,16581,597629,7817,50708,3722,546921,7921,1479113,15472,52195,3906,1426918,15159,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2924244,16447,283821,8789,51466,3183,12433,1727,39033,3007,232355,8460,52253,3827,180102,6746,2640423,18155,816838,9161,72059,3840,744779,9067,1823585,15570,83607,4155,1739978,15898,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1550876,14411,139886,5874,30969,2662,6267,1283,24702,2336,108917,5720,18951,2419,89966,5322,1410990,14568,448725,7900,39989,2982,408736,7474,962265,12629,37165,3198,925100,13073,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,3235257,16951,263075,8044,59757,3791,14616,1638,45141,3125,203318,7598,52482,4173,150836,6802,2972182,17693,988189,10093,83412,3688,904777,8929,1983993,16484,99000,5426,1884993,16433,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2520001,12884,238401,7742,53084,3873,11550,1578,41534,3396,185317,6570,34768,2449,150549,5990,2281600,14297,756513,8482,64899,3302,691614,7760,1525087,13251,75543,3514,1449544,12897,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,485628,5777,34617,2440,6003,1203,645,344,5358,1216,28614,2306,3981,923,24633,2157,451011,5547,119875,2380,7752,946,112123,2329,331136,4850,10427,1407,320709,4896,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,437765,8417,35922,3490,8188,1676,1907,1200,6281,1126,27734,2965,4023,910,23711,2879,401843,8117,121595,3558,9336,1384,112259,3504,280248,7733,10786,1680,269462,7664,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,495378,8167,74665,4183,16330,2155,4276,1177,12054,2029,58335,3483,11687,1755,46648,3359,420713,8572,142381,4072,14332,1873,128049,4221,278332,6990,17724,2119,260608,7157,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,316849,5403,17920,2129,3357,852,964,460,2393,770,14563,1903,2567,1069,11996,1681,298929,5142,106232,3224,8754,1085,97478,3089,192697,4727,7975,1240,184722,4771,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,219707,5207,17571,1790,3037,703,894,455,2143,596,14534,1718,3128,761,11406,1523,202136,5094,57566,2412,3297,579,54269,2370,144570,4204,3859,884,140711,4180,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1879637,15187,119246,5731,21200,2155,4595,1228,16605,1820,98046,5528,18455,2384,79591,5331,1760391,15008,490146,8540,43172,3114,446974,8309,1270245,13683,54296,3983,1215949,14041,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,247476,4287,22542,2460,3473,899,1050,605,2423,765,19069,2245,5873,1639,13196,1989,224934,4489,69287,2638,8001,1630,61286,2516,155647,4378,9559,1915,146088,4438,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1713006,14051,170206,6517,33899,3031,5122,987,28777,2854,136307,6118,13841,1657,122466,5997,1542800,14601,522922,6940,42190,3068,480732,7067,1019878,12622,40751,3089,979127,12905,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1708168,14564,193311,7696,40372,3334,7879,1506,32493,2923,152939,7139,26096,2813,126843,6520,1514857,14083,508394,8663,40889,2632,467505,8383,1006463,13145,42068,3794,964395,12987,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,726748,8743,58190,3428,11177,1617,2547,988,8630,1353,47013,3056,7922,1466,39091,2708,668558,8388,189831,4431,12279,1476,177552,4155,478727,8162,16150,2081,462577,8015,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
