GEO_ID,B27004_001E,B27004_001M,B27004_002E,B27004_002M,B27004_003E,B27004_003M,B27004_004E,B27004_004M,B27004_005E,B27004_005M,B27004_006E,B27004_006M,B27004_007E,B27004_007M,B27004_008E,B27004_008M,B27004_009E,B27004_009M,B27004_010E,B27004_010M,B27004_011E,B27004_011M,B27004_012E,B27004_012M,B27004_013E,B27004_013M,B27004_014E,B27004_014M,B27004_015E,B27004_015M,B27004_016E,B27004_016M,B27004_017E,B27004_017M,B27004_018E,B27004_018M,B27004_019E,B27004_019M,B27004_020E,B27004_020M,B27004_021E,B27004_021M,B27004_022E,B27004_022M,B27004_023E,B27004_023M,B27004_024E,B27004_024M,B27004_025E,B27004_025M,B27004_026E,B27004_026M,B27004_027E,B27004_027M,B27004_028E,B27004_028M,B27004_029E,B27004_029M,B27004_030E,B27004_030M,B27004_031E,B27004_031M,B27004_032E,B27004_032M,B27004_033E,B27004_033M,B27004_034E,B27004_034M,B27004_035E,B27004_035M,B27004_036E,B27004_036M,B27004_037E,B27004_037M,B27004_038E,B27004_038M,B27004_039E,B27004_039M,B27004_040E,B27004_040M,B27004_041E,B27004_041M,B27004_042E,B27004_042M,B27004_043E,B27004_043M,B27004_044E,B27004_044M,B27004_045E,B27004_045M,B27004_046E,B27004_046M,B27004_047E,B27004_047M,B27004_048E,B27004_048M,B27004_049E,B27004_049M,B27004_050E,B27004_050M,B27004_051E,B27004_051M,B27004_052E,B27004_052M,B27004_053E,B27004_053M,B27004_054E,B27004_054M,B27004_055E,B27004_055M,B27004_056E,B27004_056M,B27004_057E,B27004_057M,NAME,B27004_001EA,B27004_001MA,B27004_002MA,B27004_002EA,B27004_003MA,B27004_003EA,B27004_004EA,B27004_004MA,B27004_005EA,B27004_005MA,B27004_006MA,B27004_006EA,B27004_007EA,B27004_007MA,B27004_008EA,B27004_008MA,B27004_009MA,B27004_009EA,B27004_010MA,B27004_010EA,B27004_011MA,B27004_011EA,B27004_012EA,B27004_012MA,B27004_013EA,B27004_013MA,B27004_014MA,B27004_014EA,B27004_015MA,B27004_015EA,B27004_016MA,B27004_016EA,B27004_017MA,B27004_017EA,B27004_018EA,B27004_018MA,B27004_019MA,B27004_019EA,B27004_020MA,B27004_020EA,B27004_021MA,B27004_021EA,B27004_022EA,B27004_022MA,B27004_023EA,B27004_023MA,B27004_024MA,B27004_024EA,B27004_025MA,B27004_025EA,B27004_026MA,B27004_026EA,B27004_027EA,B27004_027MA,B27004_028MA,B27004_028EA,B27004_029MA,B27004_029EA,B27004_030MA,B27004_030EA,B27004_031MA,B27004_031EA,B27004_032MA,B27004_032EA,B27004_033MA,B27004_033EA,B27004_034EA,B27004_034MA,B27004_035EA,B27004_035MA,B27004_036EA,B27004_036MA,B27004_037MA,B27004_037EA,B27004_038MA,B27004_038EA,B27004_039MA,B27004_039EA,B27004_040EA,B27004_040MA,B27004_041EA,B27004_041MA,B27004_042MA,B27004_042EA,B27004_043MA,B27004_043EA,B27004_044EA,B27004_044MA,B27004_045EA,B27004_045MA,B27004_046EA,B27004_046MA,B27004_047MA,B27004_047EA,B27004_048MA,B27004_048EA,B27004_049EA,B27004_049MA,B27004_050MA,B27004_050EA,B27004_051EA,B27004_051MA,B27004_052MA,B27004_052EA,B27004_053MA,B27004_053EA,B27004_054EA,B27004_054MA,B27004_055EA,B27004_055MA,B27004_056EA,B27004_056MA,B27004_057EA,B27004_057MA,state
0400000US08,5604105,2082,2794853,5393,205962,3538,110805,4384,95157,4711,483517,5194,272704,7980,210813,7077,265288,5735,158243,5904,107045,5140,396805,4796,245833,6815,150972,5519,386800,2920,258389,5154,128411,5501,350042,2378,237779,5188,112263,5228,341883,1853,213709,4268,128174,4253,237847,1330,72238,3194,165609,3314,126709,1018,37933,2264,88776,2374,2809252,4984,198625,3536,104009,4790,94616,5231,456954,5551,252700,7840,204254,7513,257103,4280,154421,4167,102682,4755,375973,4524,236448,5080,139525,5284,376112,2851,252941,5491,123171,4772,352293,2442,235449,5215,116844,5151,363118,1740,222289,4773,140829,4483,260627,1922,75777,3592,184850,4120,168447,2076,44831,2866,123616,3271,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,6592504,1089,3231118,5706,256042,4346,136671,5056,119371,4454,594285,6271,354317,9230,239968,7883,327421,6483,217994,7226,109427,6426,376527,6449,253824,7079,122703,5668,398371,3408,280621,5715,117750,5157,408902,3159,291363,5778,117539,5263,419899,1995,279700,4848,140199,4547,283231,1950,92219,3633,191012,3999,166440,1919,53249,2551,113191,2821,3361386,5708,243732,3880,130422,5199,113310,4726,566317,5495,340422,8760,225895,7620,314992,5403,200320,5530,114672,5154,386787,4567,243456,6630,143331,5835,412769,3209,285092,5844,127677,5638,424680,2919,302250,5475,122430,5491,445892,2184,288270,5842,157622,5698,321759,1995,93006,3547,228753,3414,244458,1970,64942,3262,179516,3559,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,4388204,1183,2142570,5021,167410,3226,74036,3966,93374,4095,380029,5158,193944,6458,186085,6920,208890,4722,127079,4515,81811,3944,243444,4058,146159,4818,97285,4961,266231,2640,167734,4556,98497,5017,276674,2487,182122,4442,94552,4352,284256,2136,164017,5100,120239,4340,201184,1437,70674,3053,130510,3248,114452,1464,37183,2275,77269,2677,2245634,5101,159248,3822,70531,4202,88717,4550,359407,5119,186286,7036,173121,6926,205441,4981,120625,4778,84816,4608,255570,4015,146891,5043,108679,4623,273135,2826,164681,4628,108454,4690,290390,2570,181964,4111,108426,4439,308563,2012,177755,4923,130808,5062,228741,1587,77068,3214,151673,3072,165139,1437,48817,2754,116322,2848,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4556078,1982,2194791,6928,184923,5133,74155,4371,110768,6158,411566,5234,174932,7072,236634,7114,207993,5607,107445,4758,100548,6100,264646,6146,144551,5677,120095,6104,271980,3598,166716,4625,105264,4470,265982,4539,160205,4563,105777,5677,281074,2449,151479,4704,129595,5013,197498,2605,65038,3058,132460,4041,109129,1990,34789,2248,74340,2732,2361287,6963,178531,5048,68462,4491,110069,4827,385474,5457,165652,6197,219822,7546,213050,4356,104849,5483,108201,5120,291925,4775,151539,5816,140386,5955,296956,3760,168744,5445,128212,5575,289956,3528,173253,5002,116703,4922,313137,1975,169760,4429,143377,4376,229927,2816,74722,3789,155205,4609,162331,2444,44572,2551,117759,2990,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,12563908,1621,6148424,5170,462125,4293,255963,6682,206162,6664,1086053,5431,638861,10834,447192,10445,581862,6383,373766,7613,208096,7482,778536,6185,511504,8167,267032,8138,801232,3697,559853,8248,241379,7375,793935,3411,568328,8143,225607,7403,798956,2288,537514,6329,261442,5775,523834,2299,187232,5988,336602,6355,321891,1720,102996,3583,218895,3975,6415484,5220,440023,4920,244690,6515,195333,5926,1039543,6666,610244,9557,429299,8809,574785,6842,348175,7718,226610,7029,780385,5112,491097,7991,289288,7550,821859,3231,558775,6206,263084,6060,825804,3572,586652,6616,239152,6812,853274,1913,554227,6010,299047,6250,602170,2425,196720,5084,405450,5308,477641,2429,128279,4924,349362,5269,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,3113029,531,1540690,3831,120285,2771,68529,3458,51756,3299,280180,4009,170889,4571,109291,5256,152836,3935,103941,3985,48895,3282,178095,3696,125480,3645,52615,3078,190309,2484,138986,3675,51323,3151,182472,2286,136683,3323,45789,3183,204046,1572,140675,3350,63371,3278,141383,1123,41573,2191,99810,2217,91084,851,21673,1650,69411,1683,1572339,3755,117608,3453,69541,2923,48067,3231,262689,2639,159824,4422,102865,4618,148645,3478,97537,3325,51108,3267,175713,3195,118372,3635,57341,3503,189481,2403,135302,3259,54179,2864,183403,1860,135676,2867,47727,2881,211562,1596,144593,3157,66969,3277,153923,1314,41150,2151,112773,2322,129315,1444,26076,1773,103239,2177,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,1339549,562,659292,2375,38569,1963,24465,1782,14104,2258,102058,2507,71900,3216,30158,2843,62974,2374,43746,2312,19228,2090,74094,2195,48712,2488,25382,2403,75599,1360,54938,2316,20661,2168,92991,1297,69153,2416,23838,2143,103932,1054,73714,2467,30218,2205,69896,922,25798,1846,44098,1648,39179,695,13603,1338,25576,1408,680257,2304,37610,1579,23211,1831,14399,1585,101670,2600,65175,2961,36495,2963,58967,2191,41194,2298,17773,2275,72867,1629,49659,2444,23208,2061,77386,1352,56487,1947,20899,2156,95459,1091,73028,1824,22431,1818,108438,904,76896,2713,31542,2590,74678,910,25520,1868,49158,1966,53182,908,14597,1703,38585,1704,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,2960503,988,1441597,4491,115421,3067,41446,2872,73975,3459,263600,4219,111538,4487,152062,5110,140213,4675,80255,4128,59958,4454,169517,3984,95143,4866,74374,4160,172460,3162,103586,4130,68874,3961,177086,3504,106005,4462,71081,4274,181442,1705,96786,3905,84656,3887,136296,1722,34832,2256,101464,2701,85562,1232,20564,1671,64998,1858,1518906,4340,108534,3343,39371,2661,69163,3506,259199,4042,107942,5119,151257,5404,135283,4053,77033,3482,58250,3472,177300,3991,98775,4134,78525,4186,183941,2693,109131,3918,74810,4235,187809,2588,109329,3850,78480,3528,197806,1858,103849,3960,93957,3638,156164,1821,39722,2630,116442,3428,112870,1563,23474,1832,89396,2278,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,952211,1135,456419,2074,32204,1678,17226,1746,14978,1593,75809,1791,42574,2225,33235,2628,40833,1620,26816,1848,14017,1839,54727,1655,32566,2530,22161,2607,52253,1154,34598,1983,17655,2189,57622,908,40910,1768,16712,2081,63212,750,42694,1931,20518,1929,49319,912,22748,1606,26571,1705,30440,770,13962,1461,16478,1486,495792,1400,30441,1299,16201,2131,14240,1679,76676,1859,43690,2927,32986,3126,40906,2237,25347,2140,15559,1972,57326,1824,37349,2345,19977,2504,57552,1039,37091,2136,20461,2122,63679,1122,44357,1865,19322,2070,72084,563,48583,2252,23501,2215,57612,670,25978,1610,31634,1629,39516,705,15349,1471,24167,1537,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,5553564,740,2761536,3436,218759,3309,138558,3888,80201,3930,485623,4013,317729,5403,167894,5408,251483,4144,168695,5140,82788,4382,341542,3948,241727,4245,99815,3898,356256,2415,263366,4877,92890,4085,343948,2309,256505,3537,87443,3288,370298,1609,257014,4170,113284,4219,242775,1445,70385,2691,172390,2933,150852,1513,32160,1914,118692,2174,2792028,3590,207005,3011,126449,3712,80556,4041,464727,3604,305361,5496,159366,5595,241591,3246,160962,4430,80629,3538,337731,3220,231180,4560,106551,4400,352529,2439,258050,3833,94479,4056,341666,1928,259131,3357,82535,3018,382054,1903,258461,4331,123593,3920,262786,1633,71332,2503,191454,2833,201939,1787,42865,2008,159074,2412,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
