GEO_ID,C27004_001E,C27004_001M,C27004_002E,C27004_002M,C27004_003E,C27004_003M,C27004_004E,C27004_004M,C27004_005E,C27004_005M,C27004_006E,C27004_006M,C27004_007E,C27004_007M,C27004_008E,C27004_008M,C27004_009E,C27004_009M,C27004_010E,C27004_010M,C27004_011E,C27004_011M,C27004_012E,C27004_012M,C27004_013E,C27004_013M,C27004_014E,C27004_014M,C27004_015E,C27004_015M,C27004_016E,C27004_016M,C27004_017E,C27004_017M,C27004_018E,C27004_018M,C27004_019E,C27004_019M,C27004_020E,C27004_020M,C27004_021E,C27004_021M,NAME,C27004_001EA,C27004_001MA,C27004_002EA,C27004_002MA,C27004_003EA,C27004_003MA,C27004_004EA,C27004_004MA,C27004_005EA,C27004_005MA,C27004_006EA,C27004_006MA,C27004_007EA,C27004_007MA,C27004_008EA,C27004_008MA,C27004_009EA,C27004_009MA,C27004_010EA,C27004_010MA,C27004_011EA,C27004_011MA,C27004_012EA,C27004_012MA,C27004_013EA,C27004_013MA,C27004_014EA,C27004_014MA,C27004_015EA,C27004_015MA,C27004_016MA,C27004_016EA,C27004_017EA,C27004_017MA,C27004_018EA,C27004_018MA,C27004_019EA,C27004_019MA,C27004_020EA,C27004_020MA,C27004_021EA,C27004_021MA,state
0400000US30,1047075,795,525012,2718,126669,2203,58744,3472,67925,3672,303788,2347,176347,4972,127441,4465,94555,990,21985,1795,72570,1901,522063,2665,117380,2151,53736,3533,63644,3695,303767,2269,176901,5193,126866,4806,100916,1029,21877,2020,79039,2189,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1323289,517,646823,2231,135902,1699,78992,3196,56910,3296,389382,2130,243277,5685,146105,5301,121539,911,36351,2217,85188,2348,676466,2176,128229,1815,77295,3316,50934,3190,402176,2220,254486,4754,147690,5177,146061,1286,41213,2837,104848,2963,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,10183721,3716,4892959,7859,1251199,8265,570964,12575,680235,12999,2918500,8026,1796106,16469,1122394,16899,723260,3174,229769,5183,493491,5838,5290762,7151,1195121,7890,560053,12154,635068,12632,3169856,5466,1925211,16141,1244645,14869,925785,2714,280566,6689,645219,7134,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10334958,2874,4973125,7923,1366216,7196,654856,13660,711360,14873,2984263,8717,1837506,16982,1146757,19475,622646,3105,212215,6449,410431,7059,5361833,7510,1304362,6926,632946,12429,671416,13856,3254318,7770,1993430,18833,1260888,17284,803153,3866,244302,7660,558851,7803,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,713033,1423,362282,1964,97873,1326,47629,3080,50244,3017,220533,2356,123665,4038,96868,4151,43876,1110,21882,1954,21994,1775,350751,1720,94715,1374,46830,3071,47885,3087,213514,1619,123331,4198,90183,4178,42522,986,17846,1347,24676,1499,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4810094,1546,2313941,5729,599870,6830,291260,9529,308610,9602,1359719,5873,843546,12151,516173,11885,354352,2690,122034,5016,232318,4839,2496153,5540,563117,5580,275929,8000,287188,7538,1475334,4949,903288,10600,572046,11586,457702,2525,141479,5416,316223,5799,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,620066,406,304978,1249,64045,1416,34440,2223,29605,2592,185006,1686,117341,3273,67665,3071,55927,850,18020,1330,37907,1622,315088,1242,60794,1140,34509,2138,26285,2114,189656,1143,125049,3550,64607,3546,64638,1056,19292,1253,45346,1517,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2998585,1702,1493695,2828,370476,2179,194143,6954,176333,6542,901674,2826,553928,8920,347746,9122,221545,1036,65621,3135,155924,3306,1504890,2461,351506,2530,180899,6539,170607,6920,904305,2703,546205,9596,358100,9657,249079,937,62972,2839,186107,2854,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1776965,393,875991,2882,199646,2991,98405,5338,101241,5153,514897,2752,309107,7792,205790,7365,161448,1371,65495,3133,95953,3154,900974,2890,188386,3277,93447,4940,94939,5686,522049,2640,307294,6736,214755,6745,190539,1198,75077,3012,115462,2992,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3861581,1714,1890693,4375,514604,3494,238374,6428,276230,6703,1107695,3799,652234,7434,455461,7399,268394,1561,81731,3290,186663,3387,1970888,3998,496824,3929,227219,5752,269605,5634,1141793,3006,666457,8834,475336,8843,332271,1758,96965,3061,235306,3320,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5740669,1241,2840025,3779,689536,3350,443516,5971,246020,6072,1709738,3258,1230582,9071,479156,8315,440751,2067,121842,3601,318909,3641,2900644,3608,660686,3570,429714,6547,230972,6391,1719274,3520,1204245,8917,515029,8655,520684,2140,126794,3778,393890,3694,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3171580,573,1503544,3619,328050,4160,86270,6261,241780,6181,890410,2110,279085,9432,611325,8958,285084,786,37768,3140,247316,3228,1668036,3519,313055,4104,86727,6189,226328,6588,986738,2137,315397,8435,671341,8728,368243,842,45479,3521,322764,3673,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,8301038,4855,4021624,8895,1019405,7053,591073,9617,428332,10099,2427067,6950,1618153,13974,808914,13858,575152,2659,225511,5265,349641,5944,4279414,7860,973113,6407,559752,8942,413361,10035,2589065,5232,1709682,16477,879383,15529,717236,3051,253231,6615,464005,6526,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,743793,1039,380836,2526,97808,2136,66259,3110,31549,3155,231173,1966,158783,3727,72390,3683,51855,721,13292,1563,38563,1622,362957,2508,87918,2012,58986,2989,28932,2704,216640,1740,149072,3574,67568,3308,58399,659,14344,1659,44055,1653,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4990240,2332,2395810,6329,606493,6547,287617,8658,318876,9388,1398240,4697,844004,12598,554236,13174,391077,1893,128218,4432,262859,4579,2594430,6319,570933,6013,267820,8985,303113,8712,1532918,4645,911224,11294,621694,11194,490579,1996,147892,4391,342687,4849,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,4151076,824,2049138,3481,473545,3910,255908,7378,217637,7776,1240822,3173,765599,8983,475223,8892,334771,1984,94917,3798,239854,4147,2101938,3380,450739,3651,238778,6554,211961,7132,1257539,3580,773576,10945,483963,10502,393660,1929,102522,4224,291138,4930,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,567008,846,285006,2522,72571,2225,47833,3331,24738,2577,167320,2134,115033,3985,52287,3747,45115,837,11931,1195,33184,1305,282002,2275,69471,2274,47811,2872,21660,2372,163444,2166,107100,3508,56344,3390,49087,1093,11822,1589,37265,1890,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,39062465,5627,19285965,8141,4855395,8398,2394696,24981,2460699,25882,11947919,8670,7071263,35795,4876656,33232,2482651,3177,817136,11394,1665515,11262,19776500,7568,4658953,8610,2296882,22381,2362071,23241,12027890,9113,6948252,30854,5079638,31155,3089657,3230,894593,12441,2195064,11962,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2919673,1311,1394037,5677,387158,5699,162678,6706,224480,7576,806462,4002,470091,8360,336371,8606,200417,1503,47021,2851,153396,3234,1525636,5461,368919,5611,151145,6536,217774,7157,896109,4240,513790,8272,382319,8481,260608,2030,53456,3373,207152,3863,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3523842,1078,1708046,2507,400842,2280,244300,5814,156542,5733,1048082,2281,704248,9828,343834,9895,259122,1348,102843,3069,156279,3255,1815796,2520,388139,3055,230739,5897,157400,6043,1094578,3307,726486,9217,368092,8846,333079,1159,116873,4353,216206,4572,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,28243191,4197,13900012,10523,3991393,10763,1813164,24187,2178229,23642,8333056,9729,4874877,31962,3458179,31345,1575563,4239,490981,10301,1084582,10130,14343179,9034,3833957,11452,1719485,22157,2114472,25811,8570157,9240,4967761,32553,3602396,32829,1939065,5065,546457,10746,1392608,11090,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5943064,2569,2857917,4343,725307,4290,416810,9893,308497,9654,1739180,4782,1193916,11907,545264,11123,393430,2021,205159,4656,188271,4473,3085147,4188,694804,4210,403494,9253,291310,9419,1875631,3644,1272736,13368,602895,12821,514712,1893,249676,6036,265036,6071,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,20996007,3241,10172936,9155,2292450,8633,975895,19678,1316555,18174,5942597,9222,3181894,26236,2760703,24395,1937889,3771,514857,10977,1423032,11281,10823071,7934,2195908,8972,937548,18211,1258360,18376,6273636,8926,3401302,28562,2872334,28321,2353527,4168,536937,11908,1816590,11893,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6830796,760,3307550,3395,748034,3998,474351,9182,273683,8702,2078514,4152,1433529,14122,644985,14547,481002,1832,210069,5185,270933,5743,3523246,3422,722636,4137,464325,7637,258311,7656,2178275,3409,1474904,11683,703371,11377,622335,2146,233014,5961,389321,5989,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,692817,606,326328,1577,70009,1684,33309,3670,36700,4008,222407,1377,150871,3434,71536,3698,33912,614,17880,1454,16032,1495,366489,1636,67428,1979,28661,3016,38767,3081,249513,1297,157622,4418,91891,4495,49548,512,22799,1623,26749,1654,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,3135573,903,1574603,2922,503544,3044,331650,8419,171894,8371,908268,2854,635917,7287,272351,7227,162791,1315,57772,2835,105019,3113,1560970,2611,479450,2911,326015,6665,153435,6146,897560,2785,615211,7546,282349,7405,183960,1111,58441,2806,125519,2862,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,19302636,2649,9330935,6066,2196397,5805,1146188,12748,1050209,13080,5789812,5536,3625186,20434,2164626,19781,1344726,2491,571594,9320,773132,9598,9971701,5425,2109997,5741,1089744,13046,1020253,13251,6089586,5443,3797774,18328,2291812,17838,1772118,3332,664639,9663,1107479,10078,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8803988,1605,4279096,3606,1047418,4349,658873,9361,388545,10132,2624815,3959,1830748,15755,794067,15072,606863,1721,262733,5575,344130,5574,4524892,3361,1011706,3872,605118,9172,406588,8869,2719277,3976,1871640,13946,847637,14067,793909,1968,292510,5372,501399,5705,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,11517226,1419,5625655,6170,1405136,6070,806758,11125,598378,11838,3366213,6667,2257070,16151,1109143,15935,854306,2890,307817,6862,546489,6966,5891571,6414,1343127,5453,770511,10762,572616,11028,3473986,4977,2250434,14539,1223552,14548,1074458,3326,361253,7871,713205,7729,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,6014742,1422,2928278,5547,740063,4130,420799,8931,319264,9039,1744607,4959,1151378,11298,593229,10740,443608,2564,128466,4405,315142,5097,3086464,5403,712979,4642,407489,9767,305490,10453,1818941,4157,1202277,11400,616664,10391,554544,2873,141154,4413,413390,4630,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,12604311,1036,6137247,5163,1435169,5019,834164,9499,601005,9759,3708202,5162,2546273,14787,1161929,14501,993876,2355,355503,5781,638373,5927,6467064,5239,1385616,4925,802692,11803,582924,12001,3821279,5334,2566375,15472,1254904,15827,1260169,2616,383179,8029,876990,8487,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9888529,864,4853614,3766,1173571,5179,681056,8897,492515,9212,2924182,5060,1930264,12487,993918,12769,755861,2089,363921,5960,391940,5640,5034915,3541,1121533,4161,652557,8648,468976,7964,2988580,4830,1932886,13538,1055694,13000,924802,2583,418610,7046,506192,7162,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1900165,832,943358,2741,257964,3081,156400,5267,101564,4459,552631,2455,379973,6036,172658,5758,132763,1088,33036,2003,99727,1951,956807,2868,243165,3078,147498,3757,95667,4092,554089,2507,379757,5461,174332,5612,159553,1189,32088,1977,127465,2251,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1733484,857,866901,3680,242631,3299,125453,6194,117178,6221,493954,2894,299690,7682,194264,7522,130316,1782,31723,1940,98593,2463,866583,3717,228472,3701,117115,5352,111357,5608,493817,3115,297938,7075,195879,7324,144294,1583,32982,2276,111312,2566,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,2060718,1535,1011160,3677,262620,3339,94525,4930,168095,5091,582382,3584,299438,8519,282944,8897,166158,1567,54134,2749,112024,3201,1049558,3376,248025,3327,99147,6546,148878,6930,604450,3529,297002,8190,307448,8074,197083,1658,56500,2986,140583,3427,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1368549,2598,667869,2677,162296,1978,87266,4486,75030,4172,388848,2933,277864,5802,110984,5316,116725,783,60297,2392,56428,2546,700680,1769,156613,1805,86619,4468,69994,4202,403528,1782,277966,5484,125562,5140,140539,738,71133,2643,69406,2440,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,864598,699,434607,2883,116017,2463,64373,3245,51644,2953,252348,2739,156676,4439,95672,4054,66242,996,14354,1474,51888,1418,429991,2819,109174,2184,63915,3217,45259,2649,247190,3380,161948,3898,85242,3625,73627,812,12831,1378,60796,1546,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,7427599,3185,3685003,5286,892961,4577,480444,11237,412517,11955,2267038,4947,1500064,15021,766974,15406,525004,2150,175949,5577,349055,5996,3742596,5035,862133,4501,464832,9407,397301,9414,2261650,5001,1470739,12723,790911,13108,618813,2240,185833,5283,432980,5538,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,1041309,1059,506269,2301,112319,1691,62552,3582,49767,3497,317131,2054,211208,5148,105923,4578,76819,987,22451,1859,54368,2109,535040,1905,106995,1926,60387,3247,46608,3179,329430,2027,216315,5046,113115,4884,98615,824,25873,2007,72742,2188,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,7064799,2070,3475367,3669,892117,4650,440542,10826,451575,11531,2009452,4805,1180178,13579,829274,13439,573798,1365,158732,5641,415066,5895,3589432,3389,853526,4128,423954,10598,429572,10925,2062441,4422,1190166,14116,872275,13182,673465,1619,166672,4510,506793,4647,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,6667784,1852,3231469,6035,821032,5775,408545,9869,412487,10620,1930202,5737,1184605,13756,745597,12384,480235,2411,140209,5161,340026,5246,3436315,5938,777640,5160,371421,9974,406219,10652,2062261,4046,1240093,14343,822168,14110,596414,3015,154467,5305,441947,5619,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2854774,1728,1409001,4266,381282,3369,230789,6547,150493,6414,827250,3736,566962,7486,260288,7091,200469,1573,50785,2689,149684,2534,1445773,3604,365505,3329,213523,5563,151982,6051,837162,3276,571943,7158,265219,7074,243106,2093,54844,2838,188262,3333,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
