GEO_ID,B17004_001E,B17004_001M,B17004_002E,B17004_002M,B17004_003E,B17004_003M,B17004_004E,B17004_004M,B17004_005E,B17004_005M,B17004_006E,B17004_006M,B17004_007E,B17004_007M,B17004_008E,B17004_008M,B17004_009E,B17004_009M,B17004_010E,B17004_010M,B17004_011E,B17004_011M,B17004_012E,B17004_012M,B17004_013E,B17004_013M,B17004_014E,B17004_014M,B17004_015E,B17004_015M,B17004_016E,B17004_016M,B17004_017E,B17004_017M,B17004_018E,B17004_018M,B17004_019E,B17004_019M,NAME,B17004_001EA,B17004_001MA,B17004_002EA,B17004_002MA,B17004_003EA,B17004_003MA,B17004_004MA,B17004_004EA,B17004_005EA,B17004_005MA,B17004_006EA,B17004_006MA,B17004_007MA,B17004_007EA,B17004_008MA,B17004_008EA,B17004_009MA,B17004_009EA,B17004_010MA,B17004_010EA,B17004_011MA,B17004_011EA,B17004_012EA,B17004_012MA,B17004_013EA,B17004_013MA,B17004_014EA,B17004_014MA,B17004_015MA,B17004_015EA,B17004_016MA,B17004_016EA,B17004_017MA,B17004_017EA,B17004_018MA,B17004_018EA,B17004_019MA,B17004_019EA,state
0400000US30,837721,2262,103365,6141,47022,3908,5365,1000,19128,2415,22529,2853,56343,3830,5642,1168,20942,2274,29759,2700,734356,6434,370334,4061,194983,4759,87855,4295,87496,3573,364022,4536,144703,4626,101707,5161,117612,3962,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1090758,2366,120880,5596,50844,3307,4216,1109,16646,2472,29982,2793,70036,4458,4181,1149,23316,2708,42539,3567,969878,6077,477888,4010,251158,5435,103999,5066,122731,3755,491990,5036,203902,5321,129564,4468,158524,3726,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,8106959,6476,1007464,24764,411278,13439,53498,3967,128495,6786,229285,9376,596186,16772,53274,4539,187575,7910,355337,11501,7099495,24810,3448603,14471,1937010,15842,630722,14769,880871,14237,3650892,16819,1503253,15273,834734,15819,1312905,14118,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,8068506,6950,1012374,22335,398108,12497,50497,3950,110583,6293,237028,9855,614266,14282,57977,4658,172474,7342,383815,11060,7056132,22577,3427341,12755,1998693,14365,591455,13145,837193,14007,3628791,15536,1575824,16527,789707,15108,1263260,16279,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,559276,1180,55473,4456,28091,3031,2240,815,10959,1793,14892,2340,27382,2515,2305,1009,10982,1651,14095,1621,503803,4859,260786,3352,136276,4393,68687,3456,55823,2947,243017,2934,102466,3421,67835,2771,72716,3430,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,3824668,4594,573986,15853,226063,8148,21393,2531,58117,4760,146553,6513,347923,10827,29510,3724,88349,5960,230064,9037,3250682,15953,1584540,7976,854645,10952,251259,8908,478636,9120,1666142,11526,652814,11231,332137,9692,681191,9142,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,502544,1405,53993,4055,23833,2489,1585,621,8022,1332,14226,2014,30160,2705,1138,425,12684,2302,16338,1703,448551,4493,221098,3095,117755,3696,52085,2776,51258,2714,227453,3288,96456,3261,67870,3197,63127,2721,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2389716,3342,280032,10703,120240,5974,15390,2144,33640,3076,71210,5181,159792,7738,12826,2035,44376,3613,102590,6209,2109684,11196,1064604,6459,578736,9324,209141,7151,276727,6296,1045080,8091,440005,8548,241972,7907,363103,8318,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1443862,2824,235367,10273,102599,5202,8389,1551,26818,2672,67392,4436,132768,6949,7851,1459,34513,3166,90404,5512,1208495,10756,602472,5875,295396,5480,97405,5010,209671,5282,606023,7271,222197,5895,118485,4923,265341,6195,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2990367,3298,410064,11319,173783,6317,22646,2058,57498,3935,93639,4600,236281,7050,24869,2292,75613,4010,135799,5151,2580303,12524,1275172,8007,731776,8209,216530,6756,326866,6273,1305131,7759,544983,8138,280641,7127,479507,6454,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,4568900,2918,468838,12143,199822,7656,22295,1961,76316,4637,101211,5964,269016,7766,26308,2325,105466,5597,137242,5268,4100062,12689,2045568,8410,1193185,8738,387335,7740,465048,6004,2054494,8719,883358,9496,537979,8978,633157,7037,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,2660166,2534,1070969,19600,466011,11156,41875,3380,93190,5099,330946,9932,604958,11737,27563,2832,93677,5730,483718,11817,1589197,19558,775711,10909,325677,9307,118734,6480,331300,9325,813486,11716,266074,6156,116437,5754,430975,9547,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,6631105,5851,657781,17955,269598,10406,25945,3132,85278,6077,158375,8044,388183,11591,31794,3056,122802,6249,233587,9903,5973324,19814,2927885,12477,1730763,11932,537164,11772,659958,9747,3045439,12683,1322383,15994,710233,11899,1012823,11910,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,580421,1459,63096,4782,29809,2783,3061,912,12870,2010,13878,2023,33287,2932,3553,1090,12577,1883,17157,2002,517325,4876,267285,3492,171920,3849,49102,3202,46263,2615,250040,3316,119232,4154,62793,3467,68015,2991,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,3980422,4055,531240,15037,212359,9205,24231,2671,58737,4518,129391,7136,318881,9807,30726,3339,95411,5360,192744,8827,3449182,16310,1673167,9682,896990,11423,304910,9333,471267,10227,1776015,10155,730661,13522,381389,10284,663965,11507,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,3356975,3477,397104,13132,174953,7800,19096,3068,61035,4516,94822,5479,222151,7811,15909,2123,76686,4237,129556,6777,2959871,13167,1466973,8323,780540,9116,308822,7857,377611,7111,1492898,7730,567448,10204,397915,9969,527535,9263,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,448572,1627,46342,4930,17471,2567,3102,1021,6831,1497,7538,1561,28871,3167,2628,861,11050,2030,15193,2406,402230,5139,208386,3244,121295,3538,39444,3246,47647,2490,193844,3278,79852,3908,51024,3460,62968,3446,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,30946533,11356,3591488,43486,1535518,25371,194834,7698,442985,12378,897699,18132,2055970,28300,133630,6386,572077,12434,1350263,23859,27355045,43116,13644883,26608,7545382,35057,2808668,26986,3290833,22459,13710162,31171,5250884,25400,3503857,24425,4955421,30001,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2271941,3871,393440,13466,152475,7478,14650,2192,34780,4021,103045,6105,240965,9021,26170,3097,60984,4805,153811,6984,1878501,13487,918309,8224,486944,7983,156253,6166,275112,7068,960192,8978,390140,10158,186810,7580,383242,8107,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2836473,3062,269118,10324,108013,6572,8783,1831,34771,3384,64459,5084,161105,6806,8196,1389,57983,4847,94926,5004,2567355,10506,1255040,6386,704256,7869,258282,5892,292502,6546,1312315,7288,528853,9926,360160,9046,423302,7374,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,21572682,11066,2784219,42810,1144032,22522,201942,9410,333929,12164,608161,16984,1640187,25750,162576,8210,462901,13901,1014710,19324,18788463,44488,9376226,23158,5651095,24351,1679565,23604,2045566,22964,9412237,27832,4036039,28669,2073983,23805,3302215,27620,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,4730095,4677,393165,14366,158801,7734,16172,2172,48351,3981,94278,6075,234364,8981,19704,2224,78242,5243,136418,6658,4336930,14433,2088829,8865,1229774,12203,398033,8087,461022,9205,2248101,9148,1029250,11598,533004,8490,685847,9302,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,17203473,7993,2104389,35059,889586,22919,101462,6986,230204,11265,557920,17382,1214803,21127,96859,6817,301699,10039,816245,18224,15099084,37034,7369367,23388,3811128,25258,1332652,20477,2225587,20287,7729717,21572,3010304,24899,1644657,24073,3074756,26714,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,5486283,4244,518304,13849,215950,7857,14031,1989,64435,4511,137484,6111,302354,10213,14268,2088,91030,5657,197056,7768,4967979,14632,2418546,9572,1368399,11565,527697,9724,522450,9666,2549433,10263,1064868,11242,736422,12216,748143,10721,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,554218,939,82097,5698,32377,2746,1168,483,8970,1594,22239,2340,49720,4361,2293,831,13977,2430,33450,3676,472121,5567,225873,2774,147912,3609,37902,3270,40059,2417,246248,4213,149716,4031,43892,3302,52640,3527,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2290790,3075,202715,10370,84319,6315,12372,2132,32994,3910,38953,4021,118396,5857,8989,1610,48661,4049,60746,4104,2088075,10395,1057984,6554,642052,8516,222071,7496,193861,5210,1030091,6767,365990,7865,325500,7975,338601,6854,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,15503223,6591,1928710,31389,793149,16652,80642,5620,213076,7792,499431,12445,1135561,21472,57113,4205,303371,9767,775077,16909,13574513,30595,6611041,16589,3676171,16949,1277471,15981,1657399,13349,6963472,20750,2973243,20377,1627662,18958,2362567,18115,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,7031965,5039,594094,17128,237549,10270,30535,3732,64449,6193,142565,7252,356545,10636,24436,3556,101109,5469,231000,8843,6437871,17912,3144226,10816,1831682,14417,601061,12683,711483,11060,3293645,12040,1361214,14083,813381,13259,1119050,12288,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,9127937,4758,1130427,23988,474028,12332,41021,3539,163903,7630,269104,9533,656399,16885,57733,4638,218088,9829,380578,12843,7997510,24229,3933832,13314,2210599,16544,749358,14294,973875,11113,4063678,17669,1692617,14697,988410,14855,1382651,12673,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,4752220,4497,565767,13381,239294,8161,28071,3212,78772,5170,132451,6093,326473,8962,28162,3277,104241,5144,194070,7579,4186453,14314,2046233,9332,1136888,9821,387376,7754,521969,8712,2140220,11104,927721,11815,493916,10694,718583,9331,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,10103860,5389,1127047,19011,477523,12210,46118,3351,147309,6759,284096,10001,649524,12876,44155,3866,207914,7000,397455,10846,8976813,20115,4395771,12468,2466619,13864,834474,11368,1094678,11415,4581042,13719,1890427,16504,1122499,16988,1568116,14245,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,7908445,4775,1000222,18327,428119,9725,41438,2885,144961,6354,241720,7392,572103,12137,39074,3155,194220,7151,338809,10124,6908223,18779,3414362,10879,1820537,13456,684033,11073,909792,10573,3493861,13690,1329039,12516,886807,13441,1278015,11463,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1460593,2285,152675,6361,65074,3656,8466,1096,27839,2421,28769,2735,87601,4045,9274,1444,33329,2592,44998,3090,1307918,6445,655423,4041,409817,5191,122217,4786,123389,3810,652495,4308,295540,5446,172665,5428,184290,4075,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1332303,3201,146124,8098,64024,4866,8245,1630,24046,2776,31733,3726,82100,5197,6793,1387,32669,3609,42638,3595,1186179,8718,598279,5740,330780,7223,124447,6199,143052,4580,587900,5942,207640,5824,167086,6240,213174,6563,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1638020,2558,290197,11873,125991,7662,13784,2178,31393,3389,80814,5928,164206,6782,15086,2226,45972,3383,103148,5447,1347823,11831,669934,7696,342834,6219,118359,5514,208741,6541,677889,6697,258822,6275,140159,5904,278908,6251,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1115395,1859,90100,5609,39026,3301,4352,1089,13489,2019,21185,2482,51074,3677,3232,1048,15166,2191,32676,2883,1025295,5529,510957,3656,284108,6178,94711,4321,132138,4559,514338,3729,229184,5114,115424,4335,169730,5025,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,665528,2640,81725,4913,36161,2998,4038,887,15231,2080,16892,2421,45564,3501,4960,1268,15529,2140,25075,2502,583803,5365,295542,3655,182802,4398,56079,3335,56661,2305,288261,4091,134560,4169,77811,3868,75890,3389,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,5944447,4749,574929,14347,251684,7805,23672,2379,87458,5910,140554,6748,323245,10396,18580,2562,114171,6860,190494,7817,5369518,15491,2688934,9232,1517032,14985,542246,10986,629656,8310,2680584,11028,1046160,12419,710062,14004,924362,10861,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,843868,2568,99134,6641,43934,3628,3121,1254,11863,2047,28950,3113,55200,4611,2557,916,15004,2550,37639,3940,744734,6950,363315,3871,202134,5606,68659,4359,92522,4217,381419,4986,152605,5495,103242,5117,125572,4591,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,5579658,4915,692712,18767,307771,10119,39483,3987,95714,6207,172574,7156,384941,12807,27499,2723,108861,6258,248581,9701,4886946,19144,2414755,11434,1280032,12477,451818,10352,682905,10961,2472191,12910,947138,14069,563103,11425,961950,10851,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,5291022,5939,710591,18896,289574,12059,40361,3341,84605,6695,164608,7945,421017,12621,38954,3671,120662,6505,261401,9548,4580431,19347,2244865,13056,1254933,11232,384808,9393,605124,10509,2335566,12716,981439,13744,499392,11899,854735,11487,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2212230,3460,245255,10278,105738,6466,13948,1801,41883,4197,49907,4230,139517,6419,13510,1897,52767,3884,73240,4555,1966975,11044,981839,7175,588882,7605,186145,6369,206812,6190,985136,6869,420706,6232,246614,6361,317816,6576,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
