GEO_ID,C18107_001E,C18107_001M,C18107_002E,C18107_002M,C18107_003E,C18107_003M,C18107_004E,C18107_004M,C18107_005E,C18107_005M,C18107_006E,C18107_006M,C18107_007E,C18107_007M,C18107_008E,C18107_008M,C18107_009E,C18107_009M,C18107_010E,C18107_010M,C18107_011E,C18107_011M,C18107_012E,C18107_012M,C18107_013E,C18107_013M,C18107_014E,C18107_014M,C18107_015E,C18107_015M,NAME,C18107_001MA,C18107_001EA,C18107_002MA,C18107_002EA,C18107_003MA,C18107_003EA,C18107_004MA,C18107_004EA,C18107_005EA,C18107_005MA,C18107_006EA,C18107_006MA,C18107_007MA,C18107_007EA,C18107_008MA,C18107_008EA,C18107_009MA,C18107_009EA,C18107_010MA,C18107_010EA,C18107_011MA,C18107_011EA,C18107_012MA,C18107_012EA,C18107_013MA,C18107_013EA,C18107_014EA,C18107_014MA,C18107_015MA,C18107_015EA,state
0400000US30,818412,1817,407323,2517,312768,2419,10302,1459,302466,2960,94555,990,7503,1092,87052,1342,411089,1979,310173,1899,11705,1711,298468,2728,100916,1029,11065,1249,89851,1562,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1075202,1354,518788,1757,397249,1622,21077,2427,376172,3049,121539,911,9499,1536,112040,1832,556414,2061,410353,1921,22444,2349,387909,2986,146061,1286,20623,2133,125438,2385,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,7889991,4544,3717973,6058,2994713,6178,110873,5960,2883840,8722,723260,3174,76486,4340,646774,4814,4172018,4413,3246233,4322,133479,7183,3112754,8173,925785,2714,147300,5666,778485,5316,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,7834583,4797,3690949,6787,3068303,6744,117888,7359,2950415,9197,622646,3105,66670,4207,555976,4622,4143634,5129,3340481,5585,120737,6507,3219744,8259,803153,3866,126322,6257,676831,6524,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,529993,1529,269189,2162,225313,2199,8887,1736,216426,2433,43876,1110,4782,990,39094,1593,260804,1491,218282,1400,7032,1495,211250,1956,42522,986,6502,994,36020,1342,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,3722736,3457,1750883,4103,1396531,4309,72010,4545,1324521,5740,354352,2690,45195,2520,309157,3262,1971853,3671,1514151,3952,77073,5081,1437078,6775,457702,2525,88340,3984,369362,4494,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,504846,961,246084,1396,190157,1268,6544,1145,183613,1637,55927,850,4847,868,51080,1023,258762,1118,194124,1058,7551,1338,186573,1788,64638,1056,8459,1230,56179,1244,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2310276,1939,1141061,2177,919516,2211,28295,3176,891221,3833,221545,1036,24980,2220,196565,2435,1169215,1790,920136,1779,32940,3230,887196,3736,249079,937,34636,3116,214443,3334,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1414818,1915,688940,2178,527492,2096,30552,3121,496940,3651,161448,1371,21470,1965,139978,2294,725878,2051,535339,2122,28601,2790,506738,3194,190539,1198,38527,2568,152012,2766,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2906987,2194,1404163,3195,1135769,3201,52901,3346,1082868,4532,268394,1561,35454,2137,232940,2681,1502824,2359,1170553,2221,56323,3252,1114230,3593,332271,1758,58097,2931,274174,3380,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,4470532,2415,2190529,3152,1749778,2848,50785,3662,1698993,4839,440751,2067,39503,2585,401248,3556,2280003,2929,1759319,2694,61910,2893,1697409,4250,520684,2140,68025,2996,452659,3734,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,2578460,575,1199426,1003,914342,906,63673,4481,850669,4664,285084,786,60935,3627,224149,3482,1379034,810,1010791,553,63257,4342,947534,4492,368243,842,114294,4417,253949,4403,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,6434154,5699,3065137,6910,2489985,6312,80322,4636,2409663,8349,575152,2659,66242,3641,508910,4058,3369017,4713,2651781,4308,95909,5804,2555872,7188,717236,3051,114903,4924,602333,5005,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,569329,1417,289749,1668,237894,1503,5582,1072,232312,1874,51855,721,3919,1011,47936,1137,279580,1536,221181,1617,5306,1267,215875,1959,58399,659,8451,1312,49948,1443,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,3888149,3292,1828425,3475,1437348,3246,58255,4780,1379093,6126,391077,1893,42971,3415,348106,3220,2059724,3009,1569145,3120,68349,5060,1500796,5729,490579,1996,77773,3886,412806,3693,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,3280424,2163,1602743,2743,1267972,2688,53467,4464,1214505,5187,334771,1984,33926,2790,300845,3180,1677681,2868,1284021,2911,55030,4022,1228991,5162,393660,1929,60322,3183,333338,3645,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,434524,1778,217358,2196,172243,2123,3659,1112,168584,2410,45115,837,3350,839,41765,1043,217166,1640,168079,1604,6445,1577,161634,2106,49087,1093,4788,900,44299,1391,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,30089383,6502,14696940,7289,12214289,7462,358164,11711,11856125,14444,2482651,3177,298657,7028,2183994,8099,15392443,5796,12302786,5624,375736,10054,11927050,11386,3089657,3230,597079,11908,2492578,11829,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2215939,2505,1034374,3156,833957,3318,48110,3874,785847,4913,200417,1503,26223,2413,174194,2758,1181565,2490,920957,2724,51450,3813,869507,4570,260608,2030,51739,3729,208869,4020,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2789083,1355,1334810,2005,1075688,2105,31750,3695,1043938,3761,259122,1348,26431,2359,232691,2617,1454273,1976,1121194,2272,32617,3575,1088577,3754,333079,1159,49592,3269,283487,3324,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,20853688,6069,10131741,7348,8556178,7740,267938,9380,8288240,11789,1575563,4239,182088,6404,1393475,6819,10721947,6085,8782882,6312,293117,10005,8489765,12259,1939065,5065,340047,8819,1599018,8553,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,4606398,2823,2174896,3466,1781466,3332,55482,4118,1725984,5263,393430,2021,41842,3057,351588,3598,2431502,2510,1916790,2594,61615,4574,1855175,5491,514712,1893,75288,4025,439424,4391,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,16776775,5173,8021343,6662,6083454,6244,221341,9577,5862113,10853,1937889,3771,195281,7194,1742608,8341,8755432,5954,6401905,6340,230131,8378,6171774,9741,2353527,4168,364843,10260,1988684,11251,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,5465915,1644,2610853,2730,2129851,2601,67698,4220,2062153,5466,481002,1832,49473,3236,431529,3229,2855062,2351,2232727,2011,75863,4512,2156864,4668,622335,2146,102439,4198,519896,4552,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,565885,609,261520,949,227608,919,6438,1382,221170,1438,33912,614,3687,1023,30225,1126,304365,774,254817,533,7473,1431,247344,1414,49548,512,9857,1240,39691,1347,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2206280,1830,1097586,2386,934795,2502,23546,2763,911249,3659,162791,1315,13200,1666,149591,1890,1108694,1956,924734,2258,28189,2665,896545,3798,183960,1111,28578,2048,155382,2372,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,15246887,3720,7258313,4894,5913587,4210,184809,7536,5728778,8768,1344726,2491,148954,5810,1195772,6606,7988574,4363,6216456,3586,227087,7753,5989369,8164,1772118,3332,308105,7534,1464013,8277,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,6855954,2267,3289027,2756,2682164,2457,81182,5793,2600982,6044,606863,1721,63157,3957,543706,4110,3566927,2316,2773018,2244,84298,4415,2688720,4861,793909,1968,125280,4606,668629,4502,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,8930923,2922,4302598,4568,3448292,4925,137379,5468,3310913,7298,854306,2890,90659,4257,763647,5027,4628325,4421,3553867,3735,158471,6755,3395396,7022,1074458,3326,174808,5273,899650,6221,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,4640934,3486,2225602,4145,1781994,3869,79732,4835,1702262,6074,443608,2564,48846,3511,394762,3686,2415332,3984,1860788,3540,89027,4803,1771761,5804,554544,2873,88671,4328,465873,4466,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,9965214,2206,4792108,3675,3798232,3576,157510,6727,3640722,7612,993876,2355,105539,4585,888337,4950,5173106,3529,3912937,3816,179598,7854,3733339,8413,1260169,2616,208253,6228,1051916,6529,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,7727923,2364,3747195,3505,2991334,3210,127802,5868,2863532,5915,755861,2089,79887,3561,675974,4201,3980728,3256,3055926,3009,145519,5207,2910407,6125,924802,2583,153051,4846,771751,5219,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1426618,1793,700351,2109,567588,2157,16136,1842,551452,2642,132763,1088,11536,1259,121227,1721,726267,1779,566714,1976,14955,1685,551759,2512,159553,1189,22310,1962,137243,2159,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1288963,2002,637470,2925,507154,2827,20406,2631,486748,3679,130316,1782,12197,1870,118119,2209,651493,2628,507199,2526,20310,2779,486889,3669,144294,1583,20357,1823,123937,2549,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1581553,2061,765799,2723,599641,2469,25614,3150,574027,3803,166158,1567,21431,2634,144727,2897,815754,2260,618671,2579,30465,3566,588206,4268,197083,1658,37154,2829,159929,3205,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1065517,2620,513673,2635,396948,2492,11980,1757,384968,3045,116725,783,13827,1905,102898,2065,551844,1337,411305,1270,10738,1739,400567,2153,140539,738,24509,1747,116030,1936,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,651276,2304,324351,2692,258109,2544,8519,1673,249590,3171,66242,996,4918,972,61324,1408,326925,3009,253298,3047,8640,1616,244658,3494,73627,812,8118,1269,65509,1332,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,5767479,3635,2839687,4177,2314683,4076,75359,4565,2239324,5875,525004,2150,53897,3369,471107,3498,2927792,3348,2308979,3971,88694,4860,2220285,6338,618813,2240,95316,3828,523497,4069,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,837593,1888,400811,2042,323992,1878,15108,2835,308884,3264,76819,987,9564,1655,67255,1897,436782,1631,338167,1701,15228,2013,322939,2626,98615,824,14464,1661,84151,1753,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,5425260,2375,2638592,3016,2064794,2964,77208,4908,1987586,5829,573798,1365,55442,3430,518356,3527,2786668,2698,2113203,2719,84804,5099,2028399,5719,673465,1619,91330,3719,582135,3901,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,5160614,3999,2458036,5082,1977801,4945,93450,5243,1884351,7807,480235,2411,55106,3022,425129,3698,2702578,3860,2106164,3632,111041,5841,1995123,7105,596414,3015,108844,4375,487570,4853,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2151264,2967,1051633,3564,851164,3302,27874,2869,823290,4531,200469,1573,21811,1959,178658,2070,1099631,2407,856525,2724,36000,2876,820525,3787,243106,2093,36785,2570,206321,3188,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
