GEO_ID,B01001H_001E,B01001H_001M,B01001H_002E,B01001H_002M,B01001H_003E,B01001H_003M,B01001H_004E,B01001H_004M,B01001H_005E,B01001H_005M,B01001H_006E,B01001H_006M,B01001H_007E,B01001H_007M,B01001H_008E,B01001H_008M,B01001H_009E,B01001H_009M,B01001H_010E,B01001H_010M,B01001H_011E,B01001H_011M,B01001H_012E,B01001H_012M,B01001H_013E,B01001H_013M,B01001H_014E,B01001H_014M,B01001H_015E,B01001H_015M,B01001H_016E,B01001H_016M,B01001H_017E,B01001H_017M,B01001H_018E,B01001H_018M,B01001H_019E,B01001H_019M,B01001H_020E,B01001H_020M,B01001H_021E,B01001H_021M,B01001H_022E,B01001H_022M,B01001H_023E,B01001H_023M,B01001H_024E,B01001H_024M,B01001H_025E,B01001H_025M,B01001H_026E,B01001H_026M,B01001H_027E,B01001H_027M,B01001H_028E,B01001H_028M,B01001H_029E,B01001H_029M,B01001H_030E,B01001H_030M,B01001H_031E,B01001H_031M,NAME,B01001H_001MA,B01001H_001EA,B01001H_002MA,B01001H_002EA,B01001H_003MA,B01001H_003EA,B01001H_004EA,B01001H_004MA,B01001H_005EA,B01001H_005MA,B01001H_006EA,B01001H_006MA,B01001H_007MA,B01001H_007EA,B01001H_008MA,B01001H_008EA,B01001H_009EA,B01001H_009MA,B01001H_010MA,B01001H_010EA,B01001H_011MA,B01001H_011EA,B01001H_012MA,B01001H_012EA,B01001H_013MA,B01001H_013EA,B01001H_014EA,B01001H_014MA,B01001H_015EA,B01001H_015MA,B01001H_016EA,B01001H_016MA,B01001H_017EA,B01001H_017MA,B01001H_018EA,B01001H_018MA,B01001H_019MA,B01001H_019EA,B01001H_020MA,B01001H_020EA,B01001H_021MA,B01001H_021EA,B01001H_022MA,B01001H_022EA,B01001H_023MA,B01001H_023EA,B01001H_024MA,B01001H_024EA,B01001H_025MA,B01001H_025EA,B01001H_026MA,B01001H_026EA,B01001H_027EA,B01001H_027MA,B01001H_028EA,B01001H_028MA,B01001H_029MA,B01001H_029EA,B01001H_030MA,B01001H_030EA,B01001H_031MA,B01001H_031EA,state
0400000US23,1245001,1050,608983,630,28677,308,30765,1973,32810,2000,21286,338,15323,814,33304,824,37311,192,36306,141,69053,189,83356,84,98561,170,76206,80,33375,1083,12650,1083,636018,730,27394,255,28080,2142,31846,2169,19237,338,13654,789,32932,768,36242,166,36402,18,71142,196,87005,125,105562,29,82649,170,42136,1659,21737,1659,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,6505973,4099,3179458,3192,155494,2080,155994,4620,185239,5052,111126,1967,84580,2938,207763,3360,210887,2176,195216,2188,382426,2381,446887,1467,458136,333,360933,628,174633,2527,50144,2432,3326515,3283,147333,1739,153903,5181,170472,5161,105693,1781,80905,2560,183494,3236,208727,1905,198571,1574,393625,1637,456622,1209,496976,384,411213,593,221556,3171,97425,3168,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,5493804,4489,2705337,3493,145458,1929,148312,4910,164219,4925,103227,1924,70103,2995,171453,2995,181485,1892,166822,2229,333315,2418,383150,1536,381667,537,284109,798,135025,2341,36992,2294,2788467,3973,132055,1668,140206,5479,158831,5685,94251,1986,68732,3145,163049,3561,173382,1862,167720,2261,338238,2515,386921,2025,402106,608,323196,561,170864,3164,68916,3138,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,443304,640,235134,560,13079,283,13527,1525,12018,1505,7264,317,4413,171,15835,470,18792,323,18180,254,31424,443,31370,995,35968,357,22998,517,7592,957,2674,941,208170,548,12773,255,12478,1062,11360,1011,6961,201,3958,406,10764,457,16443,329,16064,210,27359,99,26916,230,31880,202,20264,202,8140,633,2810,628,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,3192169,2083,1564372,2088,85403,1437,84560,3874,96087,3786,59535,1415,43311,2352,96659,2015,100175,1282,93468,1560,184597,1549,212314,1017,224690,322,173118,505,88234,2107,22221,2082,1627797,2361,77519,1424,78586,3743,91726,3748,53379,1259,41572,1949,91130,2039,100833,1051,93913,1606,189900,1768,216119,991,237595,343,196635,365,114478,2673,44412,2667,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,579944,589,285896,444,13498,2,14254,1289,15835,1288,9607,352,9955,1024,20116,997,17360,47,16649,72,32126,56,37477,31,44926,106,34157,32,15788,635,4148,634,294048,573,12564,142,14729,1304,13287,1317,9447,351,8181,833,19588,869,17202,539,16537,4,32779,184,38706,2,47426,99,36400,119,18551,975,8651,975,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1469593,1806,749909,1409,32699,573,33840,2046,35430,2112,21784,821,12526,797,33523,676,48099,963,49919,613,94546,797,105599,830,118270,231,100682,383,48788,1246,14204,1246,719684,1612,30882,704,31257,2010,33872,2020,19410,627,10908,975,31682,1015,45379,760,45953,755,86794,866,96134,824,115013,433,102730,305,50918,2074,18752,2072,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1661773,1584,817989,2258,42203,1329,45123,2477,48676,2498,29649,1203,21555,1915,52656,2098,49319,1217,45933,1092,99753,1226,108675,739,117995,622,97793,465,45626,1584,13033,1538,843784,1822,41767,1325,41610,2802,47446,2771,27043,1077,20178,1452,47205,1669,50562,1085,44705,1104,100726,1169,109786,470,125377,373,105747,195,55935,1769,25697,1744,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2570367,2078,1264905,2115,70119,984,71993,2592,73377,2550,44864,814,31666,1158,78628,1316,83974,816,81846,721,159560,876,158338,425,181358,21,136429,100,69617,1611,23136,1604,1305462,1362,65435,885,65059,2070,73031,2099,42423,772,28368,1295,73427,1354,83185,558,81655,630,157780,593,160583,641,192423,124,153193,152,87860,2274,41040,2298,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,4707567,2730,2338862,1505,118985,191,125214,3502,132924,3583,83473,282,58003,814,151176,1132,145131,485,142023,252,283131,321,313640,294,365632,186,257333,78,122248,2031,39949,2020,2368705,1575,112734,392,114303,3322,130131,3253,78813,338,56960,794,147899,954,134265,352,136799,125,275466,308,311468,227,372130,81,270760,38,148484,2733,78493,2744,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,30793,3930,18117,2771,824,543,500,373,520,359,271,329,705,925,1268,924,1685,816,1663,719,2853,1059,2855,922,2398,866,1450,588,1013,473,112,134,12676,2319,573,355,589,441,983,470,382,362,126,143,490,351,637,504,973,661,1969,817,2090,760,1900,618,1209,593,389,306,366,374,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,5224295,2491,2579742,3041,134096,1949,133463,4650,151952,4630,86871,2264,69046,3106,170389,3510,172376,1371,170446,1410,319405,1646,351752,1275,371572,421,274061,399,132127,2563,42186,2635,2644553,2824,127681,1736,132394,4349,137810,4201,86189,2136,68963,2621,154181,2726,163219,1856,166797,1589,318093,1617,355914,1011,388606,579,304215,194,166632,3316,73859,3257,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,636952,1370,324182,1258,20097,832,18953,1475,19439,1476,10006,771,9058,600,26226,574,26185,472,22758,319,40160,247,35715,294,44210,46,30677,365,13748,988,6950,1015,312770,1357,19870,816,20728,1601,15898,1506,10139,740,8414,723,23724,1193,21438,589,19585,649,36038,710,33525,198,43269,138,30319,403,18781,1138,11042,1100,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,3229793,2198,1578601,2144,80052,1273,85003,3607,87884,3591,55055,1199,44756,1958,97698,1812,100595,1286,96330,1033,185495,1296,208890,1060,224581,105,194397,423,93884,2003,23981,1959,1651192,2290,75850,1550,80512,3079,84605,3017,50083,1194,39271,1592,89824,1551,105049,1037,97433,907,191554,1174,216470,913,246398,478,218007,540,112181,2451,43955,2470,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,3147602,2219,1550624,1497,75176,770,76473,3454,82560,3517,48008,713,33506,904,86448,889,106760,430,106707,64,206724,571,199185,584,222763,158,191531,435,88348,1886,26435,1880,1596978,1889,71355,825,73903,3516,76084,3394,47025,764,30523,832,85405,954,104144,398,104702,539,203450,322,197737,276,241711,178,210096,487,102261,2704,48582,2697,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,485040,773,246459,1495,13622,1071,15017,1245,16021,1336,9072,731,8142,1045,13813,1017,16019,920,16545,657,31451,833,28404,663,36043,84,26756,490,12041,793,3513,692,238581,1467,13037,1084,12730,1382,16061,1422,8572,705,7096,1363,13118,1286,14388,1010,15204,465,29623,581,27236,330,35959,6,26301,449,14126,931,5130,831,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,14495479,6952,7252906,4059,321011,1315,302840,7154,343873,7114,204879,1095,142818,1288,406999,1824,515668,1301,512062,1933,908459,1704,987370,2164,1147063,979,868693,811,423700,5727,167471,5808,7242573,4257,304954,1044,292147,6361,321032,6599,192971,1249,137191,2189,364360,2184,469291,1415,470557,1200,839454,1833,949052,1348,1155804,1082,948051,691,525821,6905,271888,6630,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1684276,845,824171,2290,43375,1713,51921,3252,49985,3167,30559,1500,23064,2073,52413,2368,51928,1543,49045,2100,100478,2066,106774,1595,115626,565,90619,1200,46278,2182,12106,1820,860105,2251,44797,1714,44844,2693,51272,2662,29442,1701,23156,2516,48335,2658,52438,1576,49098,1117,100114,1763,106907,1423,123389,412,101168,830,61585,2242,23560,2201,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2367636,2812,1154694,1713,48784,433,51078,2022,62959,2082,41816,202,32386,921,74628,821,64726,292,65195,388,123506,520,167469,265,195532,238,133033,170,66977,1941,26605,1941,1212942,1572,45663,371,50577,2809,57375,2824,39183,247,30861,471,70994,566,59163,330,64238,189,126061,388,175226,307,204616,263,149336,77,86321,2697,53328,2665,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,11881257,5475,5888543,5556,315640,2370,314890,9063,350472,9631,202680,2529,143125,3447,351570,3689,396472,2548,399340,2934,757625,3433,781289,2342,852448,1326,625158,1284,303176,3685,94658,3761,5992714,5009,304055,2510,302232,5918,325163,5883,198687,2735,133000,3059,319088,3222,384751,2561,391981,2558,741787,3237,775677,2506,886610,1478,688241,1402,376013,5600,165429,5546,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,3035148,3631,1487380,1875,73827,677,75118,2902,82139,2978,50718,835,35573,1129,90065,1052,97318,430,98604,626,174454,783,204852,330,232593,455,163289,366,79566,1913,29264,1901,1547768,2365,70704,515,70885,3152,78029,3193,50045,812,33693,1248,84578,1382,93483,856,96778,617,176009,691,213139,357,242763,667,181721,166,106417,2625,49524,2626,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,11344261,8268,5560410,5354,237703,1742,234692,7058,259957,6995,158083,1921,115062,2610,280349,3021,334415,1671,313446,1655,581775,2048,711527,1282,858083,1208,810675,892,496563,5661,168080,5655,5783851,5096,224688,1763,224043,6416,248852,6326,150741,1453,99793,2004,272300,2690,322558,1921,305761,1767,575883,1430,719049,1247,928793,887,906362,818,550752,7989,254276,7764,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,4882418,6189,2364161,2953,104402,981,107900,4787,126578,4650,81320,564,66768,288,156432,736,161498,913,158494,877,272293,1062,332243,1387,369129,830,259332,446,121091,2715,46681,2738,2518257,4229,99614,999,106965,4345,116457,4489,77379,433,68731,725,158811,578,158826,1313,158318,805,278423,1352,349551,1133,393097,1038,296902,624,161700,3718,93483,3653,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,259371,567,129035,221,6962,213,3857,574,2595,557,1349,213,3182,819,9609,831,17730,213,20625,213,23763,198,14454,213,11039,213,8235,77,4118,663,1517,663,130336,495,6324,233,3597,725,2760,739,1296,213,4759,55,11560,213,21373,213,21077,149,21635,213,11334,213,9307,213,8788,213,4671,563,1855,563,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2459891,2240,1234685,1434,93078,538,97687,3370,101787,3436,58843,237,35150,621,99153,730,93652,653,82437,401,172522,742,127676,542,125451,131,89842,468,44678,1402,12729,1349,1225206,1280,88038,245,89890,3039,97935,3134,55635,216,35881,1004,93734,1010,90189,591,82218,322,168066,261,125185,460,130102,132,97295,361,51047,2058,19991,2024,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,10794347,5379,5286570,2940,266223,519,265032,5235,284285,5188,178914,670,131302,1601,330344,1537,368259,812,358716,656,619225,878,710751,734,797643,656,576693,294,284612,4278,114571,4320,5507777,3276,250956,645,255195,5484,265397,5568,169235,618,130270,1568,322092,1723,364642,723,354759,404,613116,759,719740,851,826375,798,643741,894,380244,5864,212015,5881,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,4864534,4937,2375298,2473,113868,483,118824,4522,138011,4616,87395,1003,54812,649,139243,528,141307,590,136833,439,266364,951,339892,712,388468,471,265420,565,131768,2860,53093,2868,2489236,3209,107750,685,110463,4226,130720,3846,83496,490,50262,442,133598,575,134118,356,132600,618,268277,1049,351953,603,403915,583,300472,552,178466,3641,103146,3706,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
