GEO_ID,B17010A_001E,B17010A_001M,B17010A_002E,B17010A_002M,B17010A_003E,B17010A_003M,B17010A_004E,B17010A_004M,B17010A_005E,B17010A_005M,B17010A_006E,B17010A_006M,B17010A_007E,B17010A_007M,B17010A_008E,B17010A_008M,B17010A_009E,B17010A_009M,B17010A_010E,B17010A_010M,B17010A_011E,B17010A_011M,B17010A_012E,B17010A_012M,B17010A_013E,B17010A_013M,B17010A_014E,B17010A_014M,B17010A_015E,B17010A_015M,B17010A_016E,B17010A_016M,B17010A_017E,B17010A_017M,B17010A_018E,B17010A_018M,B17010A_019E,B17010A_019M,B17010A_020E,B17010A_020M,B17010A_021E,B17010A_021M,B17010A_022E,B17010A_022M,B17010A_023E,B17010A_023M,B17010A_024E,B17010A_024M,B17010A_025E,B17010A_025M,B17010A_026E,B17010A_026M,B17010A_027E,B17010A_027M,B17010A_028E,B17010A_028M,B17010A_029E,B17010A_029M,B17010A_030E,B17010A_030M,B17010A_031E,B17010A_031M,B17010A_032E,B17010A_032M,B17010A_033E,B17010A_033M,B17010A_034E,B17010A_034M,B17010A_035E,B17010A_035M,B17010A_036E,B17010A_036M,B17010A_037E,B17010A_037M,B17010A_038E,B17010A_038M,B17010A_039E,B17010A_039M,B17010A_040E,B17010A_040M,B17010A_041E,B17010A_041M,NAME,B17010A_001MA,B17010A_001EA,B17010A_002MA,B17010A_002EA,B17010A_003MA,B17010A_003EA,B17010A_004MA,B17010A_004EA,B17010A_005MA,B17010A_005EA,B17010A_006MA,B17010A_006EA,B17010A_007MA,B17010A_007EA,B17010A_008MA,B17010A_008EA,B17010A_009MA,B17010A_009EA,B17010A_010MA,B17010A_010EA,B17010A_011EA,B17010A_011MA,B17010A_012MA,B17010A_012EA,B17010A_013MA,B17010A_013EA,B17010A_014MA,B17010A_014EA,B17010A_015MA,B17010A_015EA,B17010A_016MA,B17010A_016EA,B17010A_017MA,B17010A_017EA,B17010A_018MA,B17010A_018EA,B17010A_019MA,B17010A_019EA,B17010A_020MA,B17010A_020EA,B17010A_021EA,B17010A_021MA,B17010A_022EA,B17010A_022MA,B17010A_023MA,B17010A_023EA,B17010A_024MA,B17010A_024EA,B17010A_025MA,B17010A_025EA,B17010A_026MA,B17010A_026EA,B17010A_027MA,B17010A_027EA,B17010A_028MA,B17010A_028EA,B17010A_029MA,B17010A_029EA,B17010A_030MA,B17010A_030EA,B17010A_031MA,B17010A_031EA,B17010A_032MA,B17010A_032EA,B17010A_033EA,B17010A_033MA,B17010A_034MA,B17010A_034EA,B17010A_035EA,B17010A_035MA,B17010A_036MA,B17010A_036EA,B17010A_037MA,B17010A_037EA,B17010A_038MA,B17010A_038EA,B17010A_039MA,B17010A_039EA,B17010A_040MA,B17010A_040EA,B17010A_041MA,B17010A_041EA,state
0400000US23,328703,5622,22833,2266,8709,1366,3827,1036,222,182,1634,765,1971,810,4882,805,14124,1957,2588,587,2119,640,528,367,142,101,1449,522,469,283,11536,1854,10396,1801,2219,877,1595,676,6582,1422,1140,432,305870,5495,250141,5510,80318,3325,17406,1987,11931,1472,50981,2581,169823,4917,55729,3789,19604,2295,10202,1465,1970,724,1009,406,7223,1260,9402,1883,36125,2950,19023,2478,2461,691,1873,865,14689,2193,17102,1769,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,1896275,14917,144101,7254,67858,4728,34285,3711,4537,1113,12891,2092,16857,2580,33573,2791,76243,5783,14916,2292,10858,2036,2294,965,2538,930,6026,1408,4058,1075,61327,4681,52067,4352,10551,2180,13052,2135,28464,2945,9260,1596,1752174,14307,1458224,13696,538120,9818,107938,5212,97023,5588,333159,7730,920104,10857,293950,8673,99227,4583,51963,4118,11058,2091,7499,1611,33406,3019,47264,3398,194723,6689,98708,4986,14786,2099,10688,1759,73234,4238,96015,3765,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,1588864,13801,123226,5398,52029,3726,26052,3071,4158,1150,9129,2275,12765,1861,25977,2732,71197,4488,12762,1806,8370,1625,1336,651,1461,557,5573,1372,4392,1137,58435,3986,48205,3638,7350,1426,12431,2051,28424,3369,10230,1839,1465638,14513,1221994,13534,484814,11359,86814,4537,88320,5144,309680,9148,737180,11018,243644,9743,83406,5559,42906,4303,8389,1707,4692,1142,29825,3747,40500,3414,160238,7346,83614,5647,13149,1869,8756,1748,61709,4818,76624,4170,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,117522,3501,5341,1214,2760,640,1305,450,270,191,437,245,598,309,1455,445,2581,961,1060,719,363,230,176,188,83,124,104,101,697,696,1521,582,1326,558,593,434,220,147,513,250,195,160,112181,3706,94247,3306,39543,2565,8966,1549,7080,1151,23497,2066,54704,2607,17934,1904,8050,1239,4116,929,437,244,520,316,3159,829,3934,1055,9884,1309,5859,994,1656,659,468,230,3735,716,4025,787,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,873693,9329,69842,3795,32528,2943,17003,2174,3145,977,4939,1128,8919,1458,15525,1972,37314,3005,5450,1314,3492,1031,500,386,719,556,2273,785,1958,617,31864,2865,24824,2610,5875,1275,5737,1329,13212,2004,7040,1420,803851,9688,679153,9293,247299,7169,45052,3335,44282,3289,157965,5589,431854,7923,124698,5617,42003,3593,20540,2615,4402,1125,2483,956,13655,2146,21463,2144,82695,4523,40043,3728,6962,1970,4028,1166,29053,2749,42652,2607,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,149293,3349,8846,1516,3658,845,1665,575,76,66,403,280,1186,478,1993,622,5188,1234,910,451,554,225,213,169,54,58,287,174,356,363,4278,1147,3949,1108,828,428,588,283,2533,961,329,253,140447,3222,115018,3310,38172,1968,7695,1143,7087,1009,23390,1778,76846,3036,25429,2387,10351,1260,5881,997,1088,492,320,244,4473,826,4470,1009,15078,1984,8115,1299,1408,593,535,290,6172,1158,6963,1229,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,477067,7464,31152,2190,15039,1787,7160,1303,664,364,2793,880,3703,993,7879,1231,16113,1921,4521,985,3525,975,627,423,968,545,1930,748,996,450,11592,1746,10125,1578,1587,594,2172,687,6366,1455,1467,458,445915,7516,343106,7583,124499,5314,22305,2463,26929,2732,75265,3717,218607,6016,102809,4779,38607,3258,21154,2380,3511,955,3050,1062,14593,2205,17453,2002,64202,3708,33424,2871,5332,1286,3733,1044,24359,2425,30778,2257,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,439946,6226,55376,4079,23607,2590,13398,2193,1983,819,3002,999,8413,1714,10209,1325,31769,2974,6988,1583,5138,1502,1031,575,1021,592,3086,1169,1850,653,24781,2592,19979,2386,5100,1511,4733,1133,10146,1696,4802,975,384570,6346,310999,7146,104337,5145,17325,1848,17206,2233,69806,3998,206662,5769,73571,4685,24636,2578,11294,1686,2938,897,1366,661,6990,1247,13342,1921,48935,3842,26032,2672,4275,1302,3337,992,18420,2232,22903,2509,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,750193,6699,69954,2964,27608,1922,15850,1495,2285,627,5100,837,8465,1234,11758,1249,42346,2466,6254,1113,4674,1035,1439,762,952,398,2283,621,1580,454,36092,2342,31483,2171,6054,1139,9166,1316,16263,1868,4609,847,680239,6459,547828,6499,216186,5051,37816,2605,43425,2771,134945,3938,331642,5410,132411,4117,47565,2384,27462,2277,6080,1059,2653,619,18729,1841,20103,1560,84846,3417,47697,2733,6536,1178,6772,1175,34389,2364,37149,2276,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1316162,9424,66508,3912,30463,2236,13794,1642,1803,555,6220,1278,5771,943,16669,1601,36045,2885,6647,1204,5001,1028,678,303,904,668,3419,739,1646,592,29398,2381,25619,2078,6019,1290,5883,1102,13717,1431,3779,899,1249654,9330,1037003,9818,369874,6689,70741,3510,68260,3539,230873,5491,667129,8125,212651,6751,82439,3690,47842,3131,8954,1348,7075,1696,31813,2821,34597,2301,130212,5166,75410,4246,10679,1370,7224,1248,57507,3749,54802,3116,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,515603,9860,195485,7130,73426,3873,25569,2331,3210,909,4778,1344,17581,1902,47857,3294,122059,5418,23446,2678,14518,2084,3442,1011,2412,873,8664,1763,8928,1778,98613,4671,63812,3544,10929,1852,10816,1606,42067,3353,34801,2786,320118,8519,219797,6581,60337,3823,8099,1328,6621,1625,45617,2983,159460,5517,100321,4822,26177,2455,9296,1536,1774,663,1043,542,6479,1264,16881,2105,74144,3864,25895,2646,3242,920,1259,527,21394,2474,48249,2945,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,1494374,12830,83219,4581,35263,2788,16315,2336,2721,1035,5169,1270,8425,1919,18948,1903,47956,3832,8221,1460,5741,1172,1361,754,953,509,3427,831,2480,847,39735,3558,33926,3331,7541,1590,8034,1598,18351,2262,5809,1130,1411155,12828,1174647,11432,458954,7600,92828,4544,86913,4349,279213,7106,715693,9995,236508,7751,81631,4680,43686,3545,7988,1320,5107,1220,30591,3059,37945,2763,154877,5909,79902,4768,10395,1729,8673,1682,60834,4411,74975,3840,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,165254,4866,6943,1134,3125,857,1035,504,153,161,491,418,391,172,2090,664,3818,888,907,476,592,422,378,381,16,14,198,172,315,209,2911,795,2512,784,351,265,1079,488,1082,535,399,274,158311,4838,134247,4767,52514,2952,10843,1487,12732,1834,28939,2220,81733,3243,24064,2746,9190,1410,5260,1121,1645,677,226,158,3389,811,3930,787,14874,2054,9350,1769,2126,742,1200,645,6024,1259,5524,980,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,893003,10418,62113,4036,26821,2635,11152,1672,1678,715,3748,1039,5726,1087,15669,1998,35292,2962,6330,1226,4947,1089,919,426,1102,535,2926,934,1383,721,28962,2909,24273,2612,4357,1271,7053,1595,12863,2011,4689,1105,830890,10548,694217,10156,247872,6547,52591,3432,43806,3896,151475,5221,446345,7703,136673,7130,46724,3952,23837,2973,4743,1146,2844,999,16250,2223,22887,2558,89949,5420,43765,3529,6399,1344,4813,1268,32553,2978,46184,3817,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,896534,10357,67037,4488,27766,2942,14341,2363,2452,994,4664,1354,7225,1749,13425,1505,39271,3968,7366,1602,5349,1307,1070,552,1158,502,3121,1023,2017,850,31905,3699,27530,3555,5850,1410,7887,1905,13793,2369,4375,1053,829497,10167,673631,9523,239761,6239,47302,3124,48932,3984,143527,5296,433870,8024,155866,6522,55162,3742,28677,3001,5325,1266,3185,1042,20167,2470,26485,2507,100704,5359,54424,4541,7106,1586,5388,1625,41930,3445,46280,3288,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,134391,4547,8827,1714,3575,997,2434,892,557,466,996,611,881,417,1141,434,5252,1352,1098,567,861,547,250,257,148,187,463,389,237,206,4154,1175,3912,1186,1189,763,799,489,1924,802,242,195,125564,4363,106008,4143,38160,2660,6980,1290,8656,1437,22524,1946,67848,2915,19556,2340,6880,1368,3961,1057,507,287,753,641,2701,967,2919,845,12676,1820,8165,1485,1252,587,874,497,6039,1292,4511,1059,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
