GEO_ID,B01001I_001E,B01001I_001M,B01001I_002E,B01001I_002M,B01001I_003E,B01001I_003M,B01001I_004E,B01001I_004M,B01001I_005E,B01001I_005M,B01001I_006E,B01001I_006M,B01001I_007E,B01001I_007M,B01001I_008E,B01001I_008M,B01001I_009E,B01001I_009M,B01001I_010E,B01001I_010M,B01001I_011E,B01001I_011M,B01001I_012E,B01001I_012M,B01001I_013E,B01001I_013M,B01001I_014E,B01001I_014M,B01001I_015E,B01001I_015M,B01001I_016E,B01001I_016M,B01001I_017E,B01001I_017M,B01001I_018E,B01001I_018M,B01001I_019E,B01001I_019M,B01001I_020E,B01001I_020M,B01001I_021E,B01001I_021M,B01001I_022E,B01001I_022M,B01001I_023E,B01001I_023M,B01001I_024E,B01001I_024M,B01001I_025E,B01001I_025M,B01001I_026E,B01001I_026M,B01001I_027E,B01001I_027M,B01001I_028E,B01001I_028M,B01001I_029E,B01001I_029M,B01001I_030E,B01001I_030M,B01001I_031E,B01001I_031M,NAME,B01001I_001MA,B01001I_001EA,B01001I_002MA,B01001I_002EA,B01001I_003MA,B01001I_003EA,B01001I_004MA,B01001I_004EA,B01001I_005MA,B01001I_005EA,B01001I_006EA,B01001I_006MA,B01001I_007EA,B01001I_007MA,B01001I_008MA,B01001I_008EA,B01001I_009MA,B01001I_009EA,B01001I_010MA,B01001I_010EA,B01001I_011MA,B01001I_011EA,B01001I_012MA,B01001I_012EA,B01001I_013MA,B01001I_013EA,B01001I_014MA,B01001I_014EA,B01001I_015EA,B01001I_015MA,B01001I_016MA,B01001I_016EA,B01001I_017MA,B01001I_017EA,B01001I_018EA,B01001I_018MA,B01001I_019EA,B01001I_019MA,B01001I_020EA,B01001I_020MA,B01001I_021MA,B01001I_021EA,B01001I_022MA,B01001I_022EA,B01001I_023MA,B01001I_023EA,B01001I_024MA,B01001I_024EA,B01001I_025MA,B01001I_025EA,B01001I_026MA,B01001I_026EA,B01001I_027MA,B01001I_027EA,B01001I_028EA,B01001I_028MA,B01001I_029EA,B01001I_029MA,B01001I_030EA,B01001I_030MA,B01001I_031MA,B01001I_031EA,state
0400000US12,5562452,1369,2744940,4014,185952,3211,179826,6396,207459,6304,112448,1684,79656,2658,198202,3527,209730,2286,214652,2598,423996,3238,385701,3174,270382,1361,161617,1631,81718,2909,33601,2840,2817512,3933,181631,2526,178386,6689,188033,6376,109350,1819,77033,2172,178231,2460,194694,2138,194489,1782,419278,2454,393935,2641,311166,1932,209172,1656,123363,4161,58751,3999,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,846780,1447,421533,1569,38013,441,36614,2310,36264,2232,21354,869,16405,536,40284,857,41323,857,35452,1041,60019,1024,45171,836,29326,708,15190,783,5424,935,694,450,425247,1066,36216,542,35042,2442,34764,2439,20713,916,15545,562,37085,734,38182,716,32878,744,61344,1135,48688,1060,33675,441,19614,685,9028,1004,2473,788,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,79249,-555555555,41140,1339,4769,1339,2733,965,3149,964,1259,-555555555,1206,496,2546,495,4295,-555555555,4482,-555555555,7393,-555555555,4685,-555555555,2838,-555555555,804,392,981,393,0,213,38109,1339,3161,1339,2431,750,3177,750,1190,-555555555,1589,587,2348,587,4189,-555555555,4273,-555555555,6269,-555555555,3702,-555555555,2929,-555555555,1606,672,989,702,256,298,District of Columbia,*****,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,*****,null,*****,null,*****,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,*****,null,*****,null,*****,null,*****,null,null,*****,null,null,null,null,null,null,11
0400000US49,450220,-555555555,233364,1476,24186,770,25299,2048,23627,2535,13852,892,8332,881,22579,1178,18949,909,16805,767,33047,1274,22982,1188,13309,839,7212,1018,2611,613,574,360,216856,1474,22006,566,20784,2357,23651,2395,13104,761,7851,641,19704,855,17987,806,14966,746,30167,1105,21498,1064,13920,622,7722,622,2541,709,955,500,Utah,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,3752523,891,1850476,2681,154942,1769,137988,5610,145715,6096,82470,1637,57404,1516,140859,2342,162116,1647,155662,1773,271033,1892,230088,1375,165982,1029,91635,950,41991,1713,12591,1773,1902047,2594,149060,1854,131498,5652,139747,5534,75530,1149,56329,1891,140059,1739,151952,1410,141395,1425,262954,1514,241861,1598,194030,1171,121381,1069,69273,2508,26978,2515,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,1839359,-555555555,919976,1671,79260,1216,68361,4229,82743,4307,40422,724,26467,1565,68061,1780,73065,821,74080,1118,145623,1404,117441,1507,81298,467,40407,1022,16650,1697,6098,1305,919383,1670,77355,1220,67531,3674,77966,3750,41440,598,26224,1199,64096,1305,65492,831,67953,866,137273,1149,120003,1210,88843,617,50651,1062,24001,1521,10555,1342,New Jersey,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,455918,2640,236295,3137,23385,1545,24316,2373,24740,2185,12409,1230,10396,1487,22321,1846,16136,1495,18998,1905,35151,2283,21982,1608,15145,957,7624,1209,2844,701,848,413,219623,3055,20718,1487,21808,1898,20934,1891,13073,1369,8850,1247,19235,1853,16586,1327,16664,1583,28841,1943,22265,1909,14775,1027,10537,1172,3692,676,1645,516,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,253474,2044,129023,2445,11536,1374,13026,1419,14375,1525,7231,1171,4905,962,11413,1735,10010,1400,10325,1397,17651,1454,13410,1674,8095,855,4820,984,1586,591,640,322,124451,2453,13245,1217,12180,1437,14059,1826,5858,1096,4403,953,9763,1220,10307,1166,9695,1246,14597,1519,12617,1441,9274,1427,6391,994,1655,445,407,280,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,974763,1237,495612,2865,48475,1446,43743,2918,52308,2835,26371,1377,19473,1706,42768,1698,44330,1706,39530,1481,70448,2114,52211,1978,32729,1028,15685,912,5682,808,1859,547,479151,2465,46664,1446,41985,3022,48014,3094,23982,1137,18437,1778,38872,1713,40987,1151,36518,1174,67770,1756,51288,1555,35638,1044,18452,1272,8237,976,2307,666,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,517381,1122,264742,2056,24838,1207,24297,1962,29039,2199,15676,1292,11079,1284,23496,1647,20985,1494,19705,1661,35642,1996,26953,1505,17564,996,10277,962,3983,650,1208,448,252639,2079,22280,1186,26092,1659,25118,1945,14319,1165,11215,1157,22555,1380,18336,1243,18163,1471,33213,1450,26223,1416,17702,1020,10638,955,5115,836,1670,583,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,214483,719,109493,2099,12208,1236,12066,1404,11746,1570,6566,821,4938,944,8642,1026,8234,900,7925,981,15716,1202,11866,1091,5176,804,2576,708,1089,571,745,461,104990,2105,11704,1031,12088,1585,11295,1438,5911,789,4299,813,8416,1047,7544,1003,9616,1334,13508,1312,9695,1245,6481,1054,3232,744,981,503,220,215,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,222464,387,116261,2814,12152,1560,12022,1510,11260,1468,7223,1388,4265,1159,10713,1745,10105,1270,8898,1172,13532,1565,12805,1556,8309,1151,3541,837,1260,624,176,181,106203,2839,10029,1523,10499,1730,12801,1924,6230,1123,4702,1109,9469,1461,7805,1515,8420,1560,13630,1628,10110,992,7967,938,2792,800,1435,525,314,211,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1029229,-555555555,511352,1778,36301,985,37745,2560,49092,2637,25643,1289,18882,1623,39059,1875,39288,1921,36872,1340,66970,1675,55378,1744,52472,632,33209,1000,14814,1252,5627,1101,517877,1777,36492,1095,39168,2173,42724,2292,23735,1340,17959,1609,39004,1663,36005,1357,34601,1572,65285,1644,59798,1429,56547,840,39629,969,18731,1216,8199,1193,New Mexico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,151356,-555555555,76912,1037,9330,951,8322,1083,7459,1092,3218,525,2552,653,7993,887,6411,613,5972,386,10024,461,7186,495,4829,469,2536,495,963,285,117,151,74444,1037,9451,943,7636,1036,7442,1048,3722,417,2369,560,5725,669,6506,239,5815,257,9445,526,6576,520,5213,226,3069,312,1068,360,407,180,Hawaii,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,33983,518,18518,1413,1408,620,2408,704,2046,592,602,355,789,501,2259,915,1451,686,1818,667,2245,785,1783,680,1254,460,178,179,267,197,10,19,15465,1447,1907,645,1174,484,1431,492,963,513,702,371,2049,786,2054,613,810,531,1372,538,1621,505,876,703,262,234,229,164,15,26,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,970353,-555555555,501522,2300,51194,1077,52711,3170,50831,3275,26548,1806,20055,1801,44656,2013,42811,1528,41558,1361,72325,1781,49589,1749,28735,1495,14122,1287,5502,1105,885,417,468831,2296,47286,1081,48716,2927,51709,3087,26539,1239,17387,1236,39189,1755,40398,1033,38338,1680,64910,1776,44269,1595,28018,1642,14741,1396,5924,1144,1407,524,Washington,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,168341,-555555555,85740,818,8338,540,7866,1278,6947,1316,4573,349,3333,264,8415,462,8641,539,5916,90,11250,463,10103,458,6280,495,2694,330,1188,335,196,289,82601,817,7393,466,7303,1235,5826,1200,4495,465,3521,363,6943,335,8049,600,5852,316,11106,559,9877,420,6591,329,3589,351,1257,387,799,371,Rhode Island,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,2266342,-555555555,1140761,1356,100888,795,96423,4107,113630,4003,61175,1006,42383,1204,103018,1273,102286,1352,85707,1552,156080,1782,123016,1564,85313,544,46357,526,19958,1056,4527,945,1125581,1355,96428,822,97440,4844,104095,4877,59352,953,41690,1019,97419,1102,90897,845,78496,1017,151863,1419,126829,1375,91843,488,54197,764,25901,1521,9131,1416,Arizona,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,372901,2097,195288,3394,20955,1518,21504,1965,22387,2242,10204,1494,7585,1414,14937,1553,14137,1521,15124,1576,30521,2472,20589,1813,10715,1662,4364,893,2108,850,158,189,177613,3747,21297,1686,20408,1687,19510,1886,10347,1440,7600,1341,13995,1399,12764,1286,11561,1061,26800,1690,16518,1421,9655,1347,4814,911,1261,494,1083,572,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,348443,1168,178103,2415,17124,1295,17654,1899,19898,1915,10078,814,6417,1019,16943,1598,14622,1364,11851,1030,23722,1728,19028,1571,12479,1247,5727,894,2221,798,339,228,170340,2419,18479,1059,17962,1447,17754,1483,9773,961,6653,961,14662,1713,13912,1338,12247,1140,20881,1462,18502,1266,10194,847,5510,1042,2783,727,1028,468,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
