GEO_ID,B27005_001E,B27005_001M,B27005_002E,B27005_002M,B27005_003E,B27005_003M,B27005_004E,B27005_004M,B27005_005E,B27005_005M,B27005_006E,B27005_006M,B27005_007E,B27005_007M,B27005_008E,B27005_008M,B27005_009E,B27005_009M,B27005_010E,B27005_010M,B27005_011E,B27005_011M,B27005_012E,B27005_012M,B27005_013E,B27005_013M,B27005_014E,B27005_014M,B27005_015E,B27005_015M,B27005_016E,B27005_016M,B27005_017E,B27005_017M,B27005_018E,B27005_018M,B27005_019E,B27005_019M,B27005_020E,B27005_020M,B27005_021E,B27005_021M,B27005_022E,B27005_022M,B27005_023E,B27005_023M,B27005_024E,B27005_024M,B27005_025E,B27005_025M,B27005_026E,B27005_026M,B27005_027E,B27005_027M,B27005_028E,B27005_028M,B27005_029E,B27005_029M,B27005_030E,B27005_030M,B27005_031E,B27005_031M,B27005_032E,B27005_032M,B27005_033E,B27005_033M,B27005_034E,B27005_034M,B27005_035E,B27005_035M,B27005_036E,B27005_036M,B27005_037E,B27005_037M,B27005_038E,B27005_038M,B27005_039E,B27005_039M,B27005_040E,B27005_040M,B27005_041E,B27005_041M,B27005_042E,B27005_042M,B27005_043E,B27005_043M,B27005_044E,B27005_044M,B27005_045E,B27005_045M,B27005_046E,B27005_046M,B27005_047E,B27005_047M,B27005_048E,B27005_048M,B27005_049E,B27005_049M,B27005_050E,B27005_050M,B27005_051E,B27005_051M,B27005_052E,B27005_052M,B27005_053E,B27005_053M,B27005_054E,B27005_054M,B27005_055E,B27005_055M,B27005_056E,B27005_056M,B27005_057E,B27005_057M,NAME,B27005_001EA,B27005_001MA,B27005_002MA,B27005_002EA,B27005_003MA,B27005_003EA,B27005_004MA,B27005_004EA,B27005_005EA,B27005_005MA,B27005_006EA,B27005_006MA,B27005_007MA,B27005_007EA,B27005_008MA,B27005_008EA,B27005_009MA,B27005_009EA,B27005_010EA,B27005_010MA,B27005_011EA,B27005_011MA,B27005_012MA,B27005_012EA,B27005_013MA,B27005_013EA,B27005_014MA,B27005_014EA,B27005_015MA,B27005_015EA,B27005_016EA,B27005_016MA,B27005_017MA,B27005_017EA,B27005_018MA,B27005_018EA,B27005_019MA,B27005_019EA,B27005_020EA,B27005_020MA,B27005_021EA,B27005_021MA,B27005_022MA,B27005_022EA,B27005_023MA,B27005_023EA,B27005_024MA,B27005_024EA,B27005_025MA,B27005_025EA,B27005_026MA,B27005_026EA,B27005_027EA,B27005_027MA,B27005_028EA,B27005_028MA,B27005_029EA,B27005_029MA,B27005_030MA,B27005_030EA,B27005_031MA,B27005_031EA,B27005_032EA,B27005_032MA,B27005_033EA,B27005_033MA,B27005_034EA,B27005_034MA,B27005_035MA,B27005_035EA,B27005_036MA,B27005_036EA,B27005_037MA,B27005_037EA,B27005_038EA,B27005_038MA,B27005_039EA,B27005_039MA,B27005_040MA,B27005_040EA,B27005_041MA,B27005_041EA,B27005_042EA,B27005_042MA,B27005_043EA,B27005_043MA,B27005_044EA,B27005_044MA,B27005_045MA,B27005_045EA,B27005_046MA,B27005_046EA,B27005_047EA,B27005_047MA,B27005_048MA,B27005_048EA,B27005_049EA,B27005_049MA,B27005_050EA,B27005_050MA,B27005_051EA,B27005_051MA,B27005_052MA,B27005_052EA,B27005_053MA,B27005_053EA,B27005_054MA,B27005_054EA,B27005_055EA,B27005_055MA,B27005_056EA,B27005_056MA,B27005_057MA,B27005_057EA,state
0400000US08,5604105,2082,2794853,5393,205962,3538,11760,1795,194202,3495,483517,5194,39039,3609,444478,5802,265288,5735,37573,3113,227715,6340,396805,4796,40836,3270,355969,5630,386800,2920,38100,2947,348700,4006,350042,2378,40120,2945,309922,3694,341883,1853,50998,3100,290885,3688,237847,1330,62846,3306,175001,3403,126709,1018,44754,2354,81955,2576,2809252,4984,198625,3536,14098,2399,184527,4130,456954,5551,40251,3562,416703,6035,257103,4280,36097,3316,221006,4653,375973,4524,36282,3025,339691,5003,376112,2851,35781,2703,340331,4112,352293,2442,42296,3107,309997,3866,363118,1740,58168,3682,304950,4140,260627,1922,79132,3270,181495,3579,168447,2076,65998,2927,102449,3236,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,6592504,1089,3231118,5706,256042,4346,9579,1601,246463,4746,594285,6271,39685,3684,554600,6497,327421,6483,40914,3456,286507,7183,376527,6449,27828,2688,348699,6514,398371,3408,29372,3094,368999,4297,408902,3159,32074,2799,376828,3711,419899,1995,49970,2814,369929,3032,283231,1950,86626,3321,196605,3344,166440,1919,67517,3006,98923,3368,3361386,5708,243732,3880,11085,2037,232647,4153,566317,5495,34760,3061,531557,6512,314992,5403,37198,2893,277794,5836,386787,4567,30316,2797,356471,4881,412769,3209,31305,2844,381464,3895,424680,2919,36388,3279,388292,3680,445892,2184,60604,3294,385288,3998,321759,1995,119529,4181,202230,4289,244458,1970,103753,3867,140705,4168,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,4388204,1183,2142570,5021,167410,3226,5558,1073,161852,3562,380029,5158,20631,2749,359398,5318,208890,4722,19913,2357,188977,5112,243444,4058,16871,2097,226573,4482,266231,2640,16637,2430,249594,3472,276674,2487,22137,1663,254537,2713,284256,2136,33635,2604,250621,3540,201184,1437,58632,3042,142552,3073,114452,1464,43483,2612,70969,2778,2245634,5101,159248,3822,6487,1642,152761,4107,359407,5119,20952,2797,338455,6181,205441,4981,17728,2446,187713,5396,255570,4015,15331,1902,240239,4060,273135,2826,19417,2365,253718,3246,290390,2570,24350,2353,266040,3510,308563,2012,40705,2852,267858,3140,228741,1587,72831,3294,155910,3653,165139,1437,63711,3155,101428,3209,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4556078,1982,2194791,6928,184923,5133,7590,1905,177333,5245,411566,5234,25044,3660,386522,6136,207993,5607,24478,3387,183515,6464,264646,6146,24771,2925,239875,6948,271980,3598,23828,2492,248152,4815,265982,4539,24954,3034,241028,4906,281074,2449,38299,2867,242775,3393,197498,2605,45781,3315,151717,3871,109129,1990,33044,2240,76085,2659,2361287,6963,178531,5048,7679,1929,170852,5069,385474,5457,24856,2845,360618,6258,213050,4356,19380,2628,193670,4959,291925,4775,21165,2951,270760,5285,296956,3760,24480,2519,272476,4118,289956,3528,33822,3015,256134,4553,313137,1975,46583,3475,266554,3834,229927,2816,60417,3666,169510,4407,162331,2444,47157,2656,115174,3063,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,12563908,1621,6148424,5170,462125,4293,20655,2623,441470,4935,1086053,5431,68029,4660,1018024,6896,581862,6383,71651,4581,510211,7461,778536,6185,72736,4372,705800,6954,801232,3697,66723,4281,734509,5343,793935,3411,73900,3954,720035,5049,798956,2288,100377,4269,698579,5185,523834,2299,151154,4124,372680,4770,321891,1720,123934,3826,197957,4300,6415484,5220,440023,4920,19579,2018,420444,5237,1039543,6666,64186,3883,975357,7183,574785,6842,67590,4067,507195,7248,780385,5112,64600,3391,715785,5898,821859,3231,63196,4014,758663,5513,825804,3572,79057,4409,746747,5100,853274,1913,118049,4425,735225,4564,602170,2425,194204,5840,407966,6360,477641,2429,194258,5179,283383,5768,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,3113029,531,1540690,3831,120285,2771,8398,1457,111887,3079,280180,4009,22228,2252,257952,4373,152836,3935,19801,2208,133035,4513,178095,3696,15304,1603,162791,3587,190309,2484,18175,1889,172134,3117,182472,2286,18060,1659,164412,2759,204046,1572,34526,2293,169520,2435,141383,1123,60949,2302,80434,2602,91084,851,50119,1609,40965,1739,1572339,3755,117608,3453,6144,1166,111464,3395,262689,2639,23220,2379,239469,3625,148645,3478,20197,2400,128448,3986,175713,3195,13450,1605,162263,3564,189481,2403,16173,1546,173308,2899,183403,1860,16390,1529,167013,2547,211562,1596,33654,2083,177908,2382,153923,1314,74468,2154,79455,2103,129315,1444,73098,2410,56217,2448,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,1339549,562,659292,2375,38569,1963,1020,454,37549,1964,102058,2507,6100,1314,95958,2851,62974,2374,6397,1200,56577,2652,74094,2195,6058,1206,68036,2377,75599,1360,6053,1381,69546,1630,92991,1297,8116,1247,84875,1787,103932,1054,11753,1460,92179,1858,69896,922,21315,1655,48581,1678,39179,695,16480,1509,22699,1659,680257,2304,37610,1579,1555,612,36055,1670,101670,2600,6600,1399,95070,2618,58967,2191,5492,1318,53475,2359,72867,1629,5000,1184,67867,1950,77386,1352,5613,1034,71773,1583,95459,1091,8019,1187,87440,1738,108438,904,11832,1228,96606,1516,74678,910,27950,1923,46728,1952,53182,908,24726,1568,28456,1611,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,2960503,988,1441597,4491,115421,3067,3679,1096,111742,2960,263600,4219,16204,2422,247396,4703,140213,4675,13656,2268,126557,4759,169517,3984,15713,2257,153804,4507,172460,3162,17911,2108,154549,3863,177086,3504,19860,2614,157226,3901,181442,1705,26429,2523,155013,3071,136296,1722,38129,2468,98167,2786,85562,1232,33395,2169,52167,2324,1518906,4340,108534,3343,3784,1123,104750,3487,259199,4042,13455,2004,245744,4218,135283,4053,14853,1492,120430,4214,177300,3991,16073,2248,161227,4074,183941,2693,16203,2160,167738,3369,187809,2588,19959,2329,167850,3133,197806,1858,32897,2714,164909,2860,156164,1821,53728,2727,102436,3196,112870,1563,44928,2429,67942,2578,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,952211,1135,456419,2074,32204,1678,913,530,31291,1733,75809,1791,5516,1316,70293,2172,40833,1620,4327,1214,36506,1806,54727,1655,2898,996,51829,1755,52253,1154,4730,1346,47523,1629,57622,908,4652,1021,52970,1160,63212,750,7079,1479,56133,1711,49319,912,15674,1529,33645,1699,30440,770,12125,1360,18315,1418,495792,1400,30441,1299,2216,981,28225,1355,76676,1859,5412,1352,71264,2104,40906,2237,5221,1101,35685,2060,57326,1824,3388,963,53938,1991,57552,1039,5875,1261,51677,1767,63679,1122,4837,1159,58842,1628,72084,563,8167,1293,63917,1385,57612,670,18416,1608,39196,1648,39516,705,14709,1617,24807,1677,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,5553564,740,2761536,3436,218759,3309,9530,1292,209229,3465,485623,4013,32152,2660,453471,4772,251483,4144,33441,3103,218042,4655,341542,3948,27827,2329,313715,3633,356256,2415,28851,2208,327405,3117,343948,2309,33892,2148,310056,3248,370298,1609,52704,2846,317594,3101,242775,1445,104434,3082,138341,3179,150852,1513,88226,2542,62626,2684,2792028,3590,207005,3011,11028,1453,195977,3007,464727,3604,31715,2599,433012,3978,241591,3246,31887,2864,209704,4387,337731,3220,26080,2222,311651,3425,352529,2439,25297,1987,327232,2994,341666,1928,31257,2266,310409,2897,382054,1903,59002,2995,323052,3535,262786,1633,133629,3334,129157,3228,201939,1787,115083,2446,86856,2755,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
