GEO_ID,B23026_001E,B23026_001M,B23026_002E,B23026_002M,B23026_003E,B23026_003M,B23026_004E,B23026_004M,B23026_005E,B23026_005M,B23026_006E,B23026_006M,B23026_007E,B23026_007M,B23026_008E,B23026_008M,B23026_009E,B23026_009M,B23026_010E,B23026_010M,B23026_011E,B23026_011M,B23026_012E,B23026_012M,B23026_013E,B23026_013M,B23026_014E,B23026_014M,B23026_015E,B23026_015M,B23026_016E,B23026_016M,B23026_017E,B23026_017M,B23026_018E,B23026_018M,B23026_019E,B23026_019M,B23026_020E,B23026_020M,B23026_021E,B23026_021M,B23026_022E,B23026_022M,B23026_023E,B23026_023M,B23026_024E,B23026_024M,B23026_025E,B23026_025M,B23026_026E,B23026_026M,B23026_027E,B23026_027M,B23026_028E,B23026_028M,B23026_029E,B23026_029M,B23026_030E,B23026_030M,B23026_031E,B23026_031M,B23026_032E,B23026_032M,B23026_033E,B23026_033M,B23026_034E,B23026_034M,B23026_035E,B23026_035M,B23026_036E,B23026_036M,B23026_037E,B23026_037M,B23026_038E,B23026_038M,B23026_039E,B23026_039M,B23026_040E,B23026_040M,B23026_041E,B23026_041M,B23026_042E,B23026_042M,B23026_043E,B23026_043M,B23026_044E,B23026_044M,B23026_045E,B23026_045M,B23026_046E,B23026_046M,B23026_047E,B23026_047M,B23026_048E,B23026_048M,B23026_049E,B23026_049M,NAME,B23026_001MA,B23026_001EA,B23026_002MA,B23026_002EA,B23026_003MA,B23026_003EA,B23026_004MA,B23026_004EA,B23026_005MA,B23026_005EA,B23026_006EA,B23026_006MA,B23026_007EA,B23026_007MA,B23026_008EA,B23026_008MA,B23026_009MA,B23026_009EA,B23026_010MA,B23026_010EA,B23026_011MA,B23026_011EA,B23026_012MA,B23026_012EA,B23026_013MA,B23026_013EA,B23026_014MA,B23026_014EA,B23026_015MA,B23026_015EA,B23026_016MA,B23026_016EA,B23026_017EA,B23026_017MA,B23026_018EA,B23026_018MA,B23026_019EA,B23026_019MA,B23026_020MA,B23026_020EA,B23026_021MA,B23026_021EA,B23026_022MA,B23026_022EA,B23026_023MA,B23026_023EA,B23026_024MA,B23026_024EA,B23026_025MA,B23026_025EA,B23026_026MA,B23026_026EA,B23026_027MA,B23026_027EA,B23026_028MA,B23026_028EA,B23026_029EA,B23026_029MA,B23026_030EA,B23026_030MA,B23026_031MA,B23026_031EA,B23026_032MA,B23026_032EA,B23026_033MA,B23026_033EA,B23026_034MA,B23026_034EA,B23026_035MA,B23026_035EA,B23026_036MA,B23026_036EA,B23026_037MA,B23026_037EA,B23026_038MA,B23026_038EA,B23026_039EA,B23026_039MA,B23026_040EA,B23026_040MA,B23026_041MA,B23026_041EA,B23026_042MA,B23026_042EA,B23026_043MA,B23026_043EA,B23026_044MA,B23026_044EA,B23026_045MA,B23026_045EA,B23026_046MA,B23026_046EA,B23026_047MA,B23026_047EA,B23026_048MA,B23026_048EA,B23026_049MA,B23026_049EA,state
0400000US30,200239,1264,96193,958,29311,1634,16209,1510,11578,1399,405,289,782,502,1171,420,951,355,1322,484,9077,1115,3955,800,269,183,1039,425,850,276,1418,657,1546,487,4025,858,891,378,114,139,276,163,505,356,637,383,1602,568,66882,1978,104046,956,22936,1818,10098,1288,6548,1014,305,221,1050,570,612,349,564,368,1019,392,7217,1141,4011,806,191,158,510,313,871,453,750,351,884,369,5621,1294,1552,510,134,190,433,276,826,415,411,460,2265,905,81110,1967,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,276069,1041,124873,572,34845,1840,16987,1472,12145,1207,228,145,739,283,1479,508,1286,493,1110,437,12547,1353,5598,947,560,257,1724,539,1469,445,1926,668,1270,373,5311,965,1360,589,44,42,558,288,683,351,935,393,1731,490,90028,1864,151196,944,29897,2060,12879,1563,9154,1414,295,223,949,354,1271,544,486,376,724,379,11774,1567,6060,1057,247,153,1142,414,1735,676,779,271,1811,510,5244,888,1462,482,234,170,588,230,741,388,400,195,1819,486,121299,2192,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,1688574,4023,737862,3013,187085,6594,101268,4994,81135,4139,2025,608,4850,1099,3484,887,4818,951,4956,803,62758,3433,30965,2500,2775,858,6732,1186,6763,1068,6869,1142,8654,1176,23059,2277,5091,1143,436,256,2464,610,2621,776,2656,739,9791,1400,550777,7278,950712,2631,158679,5064,69112,3320,52366,3075,1513,597,2847,744,3864,925,3289,812,5233,1190,61204,3867,30733,3042,3121,827,5405,993,8560,1405,6182,1158,7203,1294,28363,2420,8124,1399,1170,487,2892,779,4049,998,2604,621,9524,1356,792033,5518,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,1456428,5073,633675,3146,161720,5575,98097,4739,78819,4186,2049,733,4303,982,4899,1069,3151,893,4876,1022,45871,3040,25569,2232,1571,514,5668,1001,5855,1188,3675,920,3533,805,17752,2106,4284,1012,931,487,914,391,2401,800,2231,718,6991,1248,471955,6040,822753,3437,130509,5298,66351,4292,55617,3901,1270,629,2216,854,2405,836,2612,717,2231,633,44399,3912,25068,2648,1453,640,2695,730,5146,1578,4309,929,5728,1421,19759,2409,5363,974,507,316,1764,659,2654,792,2172,784,7299,1459,692244,5949,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,88000,1518,44317,1113,14392,1549,10460,1426,7149,1275,193,236,100,91,780,350,1405,546,833,392,2821,642,1171,474,110,113,543,309,273,158,397,260,327,207,1111,432,162,141,13,22,61,107,28,36,152,148,695,349,29925,1529,43683,945,10484,1161,5767,857,3852,622,24,40,188,166,421,233,500,362,782,407,3286,844,1480,649,80,95,281,176,380,244,725,359,340,219,1431,418,716,311,0,157,112,101,96,113,248,152,259,168,33199,1358,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,829663,3499,360970,2397,79256,4005,49600,3308,40612,3230,1039,458,1362,573,1473,491,2182,691,2932,787,21300,2192,11885,1663,626,401,1899,588,2391,626,2171,667,2328,705,8356,1508,2125,593,74,88,1187,420,1034,528,1631,710,2305,709,281714,4234,468693,2310,66808,3352,32360,2676,26360,2525,345,226,805,393,1578,502,1505,560,1767,612,24796,2236,14268,1929,1072,437,1943,604,2470,949,2534,670,2509,641,9652,1365,2710,818,415,239,1106,418,1045,437,887,458,3489,773,401885,4179,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,123875,1108,56776,765,19977,1414,9982,1026,6933,863,76,65,876,347,969,465,430,212,698,327,5935,900,2266,526,370,222,642,265,1144,430,640,320,873,304,4060,808,836,369,54,52,541,267,614,240,785,430,1230,491,36799,1692,67099,981,18029,1493,7336,1077,5132,1093,353,229,433,236,387,214,603,282,428,218,6937,1078,3495,661,417,198,480,208,877,416,816,432,852,413,3756,646,1029,344,19,24,487,264,488,280,324,169,1409,470,49070,1290,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,475120,1480,223916,1014,50885,2361,30528,1920,23019,1833,707,343,2097,715,1442,652,946,366,2317,652,15096,1495,7870,1236,435,301,1358,459,2053,611,1719,614,1661,566,5261,942,1150,432,52,83,605,291,367,244,871,325,2216,707,173031,2342,251204,930,43719,2821,23626,2087,18848,1849,387,229,892,388,1236,521,636,307,1627,551,13173,1457,7608,1330,162,161,1623,553,1011,369,1146,445,1623,552,6920,1335,1762,507,44,73,836,495,1121,512,692,312,2465,926,207485,2751,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,361216,1680,164728,1249,32114,2174,18021,1739,13755,1763,404,330,849,447,611,308,1087,577,1315,487,9745,1215,5748,1129,310,178,599,268,1735,526,696,305,657,319,4348,870,1154,452,0,201,255,205,376,268,711,406,1852,583,132614,2176,196488,1138,27998,2541,12569,1631,9650,1449,145,158,442,357,1119,603,672,383,541,302,10558,1655,6138,1206,450,292,915,611,1202,509,1079,519,774,402,4871,934,1812,764,258,228,309,222,670,394,700,359,1122,381,168490,2507,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,619601,1789,275737,1110,72896,2603,45706,2194,37065,2033,707,344,1781,507,1668,431,2359,684,2126,583,19571,1460,10224,988,999,508,1829,584,2231,558,1739,445,2549,742,7619,1176,2754,775,242,252,249,184,696,283,753,325,2925,761,202841,2724,343864,1489,61527,3164,32100,2068,26851,1926,237,156,956,364,1105,439,1544,416,1407,474,21062,1934,11683,1550,521,245,2331,619,1593,612,1992,542,2942,624,8365,1076,2682,660,431,231,1088,387,735,265,637,217,2792,626,282337,3366,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,986483,2500,449922,1705,114219,3506,57701,2849,43422,2333,1307,416,2785,579,3268,692,4051,741,2868,507,38354,2176,17653,1639,1539,472,4453,794,5052,839,4835,820,4822,681,18164,1677,4512,753,644,308,1286,401,2255,518,2517,540,6950,972,335703,3536,536561,1654,93315,3425,33296,2196,24925,1856,542,274,1873,579,1905,450,1612,427,2439,491,35734,2107,19126,1832,1006,337,3634,580,4084,783,4600,862,3284,544,24285,1650,7183,1050,1366,500,1906,519,2507,490,2636,594,8687,977,443246,3751,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,661216,17,287877,13,29422,2583,17884,1933,15757,1809,0,228,157,206,458,400,598,296,914,476,8855,1405,6546,1212,311,256,339,243,544,252,650,379,465,380,2683,919,1264,548,185,163,0,228,359,284,274,278,601,450,258455,2580,373339,12,17732,1777,11071,1429,9206,1295,203,161,75,131,597,423,29,49,961,491,4987,1010,3468,927,0,228,192,169,174,183,843,391,310,232,1674,549,963,411,0,228,0,228,143,135,171,188,397,210,355607,1778,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,1318225,3253,584381,2348,163246,4273,97182,3701,77457,3608,2462,1149,4717,888,3926,996,3917,796,4703,986,48190,2915,21881,2150,1926,524,6297,1274,6669,1233,5953,1055,5464,907,17874,1645,4968,993,470,237,1890,603,1985,602,2340,653,6221,974,421135,4015,733844,2385,141212,5883,68817,3867,53931,3239,1358,509,3542,815,3287,837,3017,883,3682,720,46680,3583,23304,2156,1844,517,4416,880,7415,1426,4101,961,5600,1263,25715,2599,6628,1309,935,382,2761,899,3359,941,3605,800,8427,1182,592632,6227,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,116433,867,53766,572,18258,1258,11212,1031,7772,844,12,19,584,265,1147,419,729,358,968,380,4940,839,2321,646,110,90,557,381,709,321,442,229,801,286,2106,453,433,255,3,7,218,166,230,178,384,279,838,388,35508,1357,62667,543,12503,1274,5130,835,3492,636,103,122,280,214,265,152,178,122,812,372,4276,817,2464,662,179,139,231,176,610,234,335,169,457,241,3097,724,1017,370,0,161,363,195,560,466,356,352,801,324,50164,1285,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
