GEO_ID,B08513_001E,B08513_001M,B08513_002E,B08513_002M,B08513_003E,B08513_003M,B08513_004E,B08513_004M,B08513_005E,B08513_005M,B08513_006E,B08513_006M,B08513_007E,B08513_007M,B08513_008E,B08513_008M,B08513_009E,B08513_009M,B08513_010E,B08513_010M,B08513_011E,B08513_011M,B08513_012E,B08513_012M,B08513_013E,B08513_013M,B08513_014E,B08513_014M,B08513_015E,B08513_015M,B08513_016E,B08513_016M,B08513_017E,B08513_017M,B08513_018E,B08513_018M,B08513_019E,B08513_019M,B08513_020E,B08513_020M,B08513_021E,B08513_021M,B08513_022E,B08513_022M,B08513_023E,B08513_023M,B08513_024E,B08513_024M,B08513_025E,B08513_025M,B08513_026E,B08513_026M,B08513_027E,B08513_027M,B08513_028E,B08513_028M,B08513_029E,B08513_029M,B08513_030E,B08513_030M,B08513_031E,B08513_031M,B08513_032E,B08513_032M,B08513_033E,B08513_033M,B08513_034E,B08513_034M,B08513_035E,B08513_035M,B08513_036E,B08513_036M,B08513_037E,B08513_037M,B08513_038E,B08513_038M,B08513_039E,B08513_039M,B08513_040E,B08513_040M,B08513_041E,B08513_041M,B08513_042E,B08513_042M,B08513_043E,B08513_043M,B08513_044E,B08513_044M,B08513_045E,B08513_045M,B08513_046E,B08513_046M,B08513_047E,B08513_047M,B08513_048E,B08513_048M,B08513_049E,B08513_049M,B08513_050E,B08513_050M,B08513_051E,B08513_051M,B08513_052E,B08513_052M,B08513_053E,B08513_053M,B08513_054E,B08513_054M,B08513_055E,B08513_055M,B08513_056E,B08513_056M,NAME,B08513_001MA,B08513_001EA,B08513_002EA,B08513_002MA,B08513_003EA,B08513_003MA,B08513_004EA,B08513_004MA,B08513_005MA,B08513_005EA,B08513_006EA,B08513_006MA,B08513_007EA,B08513_007MA,B08513_008EA,B08513_008MA,B08513_009MA,B08513_009EA,B08513_010MA,B08513_010EA,B08513_011MA,B08513_011EA,B08513_012MA,B08513_012EA,B08513_013MA,B08513_013EA,B08513_014EA,B08513_014MA,B08513_015EA,B08513_015MA,B08513_016EA,B08513_016MA,B08513_017EA,B08513_017MA,B08513_018EA,B08513_018MA,B08513_019EA,B08513_019MA,B08513_020EA,B08513_020MA,B08513_021EA,B08513_021MA,B08513_022MA,B08513_022EA,B08513_023MA,B08513_023EA,B08513_024EA,B08513_024MA,B08513_025EA,B08513_025MA,B08513_026EA,B08513_026MA,B08513_027MA,B08513_027EA,B08513_028EA,B08513_028MA,B08513_029EA,B08513_029MA,B08513_030EA,B08513_030MA,B08513_031EA,B08513_031MA,B08513_032MA,B08513_032EA,B08513_033MA,B08513_033EA,B08513_034EA,B08513_034MA,B08513_035EA,B08513_035MA,B08513_036EA,B08513_036MA,B08513_037EA,B08513_037MA,B08513_038MA,B08513_038EA,B08513_039EA,B08513_039MA,B08513_040EA,B08513_040MA,B08513_041EA,B08513_041MA,B08513_042MA,B08513_042EA,B08513_043MA,B08513_043EA,B08513_044EA,B08513_044MA,B08513_045EA,B08513_045MA,B08513_046EA,B08513_046MA,B08513_047EA,B08513_047MA,B08513_048EA,B08513_048MA,B08513_049EA,B08513_049MA,B08513_050EA,B08513_050MA,B08513_051EA,B08513_051MA,B08513_052MA,B08513_052EA,B08513_053MA,B08513_053EA,B08513_054EA,B08513_054MA,B08513_055EA,B08513_055MA,B08513_056EA,B08513_056MA,state
0400000US09,1747322,13891,1348634,14330,214543,7646,122670,6321,91873,6236,184145,8284,120081,6439,64064,5047,1383478,13842,1098521,13208,148726,6440,92161,5798,56565,4397,136231,7487,90528,6011,45703,4408,145932,7899,90422,6004,33483,3911,13877,2380,19606,3010,22027,2790,11615,2114,10412,1865,48477,3833,30508,3063,10736,1829,5090,1161,5646,1532,7233,1814,4441,1514,2792,962,47082,3631,32256,2703,9094,2501,4874,1558,4220,1329,5732,1314,3551,948,2181,736,20834,2648,13100,2044,5577,1685,2610,1097,2967,1144,2157,969,1423,697,734,502,101519,5670,83827,4831,6927,1856,4058,1464,2869,1067,10765,1901,8523,1647,2242,905,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,13340657,36188,8490539,46110,3913807,30009,2324892,25750,1588915,22395,936311,18112,658569,14735,277742,10776,10773938,42344,6951321,40739,3098195,28680,1886671,24493,1211524,19303,724422,15880,516018,13317,208404,9076,1297458,24454,670472,17334,523251,16026,275159,10598,248092,11224,103735,6187,62351,5093,41384,4142,174598,10154,104619,6951,47198,5189,24947,3585,22251,3130,22781,3277,15760,2604,7021,1910,195073,8018,130740,6798,46936,4152,25259,3349,21677,2571,17397,2787,11933,2336,5464,1399,206432,9336,121012,6887,70526,6100,33113,3907,37413,4172,14894,2435,9395,1683,5499,1637,693158,15621,512375,13111,127701,6064,79743,5457,47958,4257,53082,4341,43112,3488,9970,2186,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,2796940,21192,2244663,17672,234839,7669,121381,6026,113458,6592,317438,11038,230058,9963,87380,5318,2138455,20691,1756589,16781,153025,6655,88862,5523,64163,4634,228841,10113,171767,8367,57074,4316,251726,9574,170489,7454,44886,5282,14611,2749,30275,3958,36351,3723,22749,2984,13602,2374,136363,7189,98376,6254,17438,2761,6361,1539,11077,2432,20549,2465,12458,1928,8091,1651,63983,4270,48913,3452,5562,1438,3470,1160,2092,814,9508,1584,7018,1532,2490,808,47430,4528,36337,3593,6512,2544,2444,1110,4068,1858,4581,1120,3114,992,1467,545,158983,6713,133959,6032,7416,1706,5633,1478,1783,770,17608,2304,12952,1836,4656,1144,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,9557333,39850,6388476,35719,2399023,23555,1388850,22108,1010173,19727,769834,20315,524338,16096,245496,11055,7564605,41234,5133813,35383,1839260,24501,1111683,20603,727577,17756,591532,18615,416120,14582,175412,10260,896497,21048,503876,14154,303978,12903,143737,8726,160241,9099,88643,6000,47212,4420,41431,4498,154484,9054,79923,5935,50028,5228,18052,3355,31976,4549,24533,3573,12806,2399,11727,2250,129788,8286,81154,6176,37426,4566,18853,3086,18573,3230,11208,2009,7823,1693,3385,1113,215263,10242,139548,7615,60887,6985,26894,3239,33993,6134,14828,2315,9958,1826,4870,1390,596696,16207,450162,14122,107444,7062,69631,6252,37813,4137,39090,4331,30419,4035,8671,1760,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,3639332,20601,2772456,20100,325669,9285,185405,6653,140264,6981,541207,12982,366322,10355,174885,8151,2550770,22425,2027795,20626,184714,8087,113024,6800,71690,4832,338261,9470,237521,7868,100740,6295,272570,9448,174977,7588,44499,4375,21769,2796,22730,3109,53094,4671,28104,3245,24990,2871,366819,10991,240672,7605,50516,4778,24272,2943,26244,4618,75631,5161,49993,4212,25638,3547,182106,6410,123538,5441,22241,2966,13176,2323,9065,1937,36327,3702,24098,2804,12229,2436,78519,5017,51976,3368,11705,2368,6564,1837,5141,1460,14838,2378,9489,1734,5349,1383,188548,6765,153498,5556,11994,2141,6600,1355,5394,1779,23056,3006,17117,2572,5939,1685,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,844563,13780,636339,12799,89949,5799,49703,3769,40246,4726,118275,6381,91348,5149,26927,3306,357987,9522,267850,8547,39903,4093,22177,2936,17726,2619,50234,3677,38307,3389,11927,2100,71040,4835,45573,3586,12987,2346,5357,1348,7630,1907,12480,2255,8298,1738,4182,1304,306353,7962,235697,7350,29152,3028,16458,2296,12694,2479,41504,3226,33346,2601,8158,1579,51000,3584,39234,2955,3904,1207,3076,951,828,604,7862,1780,6405,1257,1457,1089,34984,2519,27892,2490,2518,855,1664,713,854,551,4574,1119,3474,1007,1100,512,23199,2792,20093,2752,1485,699,971,496,514,422,1621,606,1518,559,103,172,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1515772,10480,1255170,11343,177772,7219,116213,6494,61559,6173,82830,5010,63508,4535,19322,2641,1148551,11052,966729,10695,123734,5756,82921,5561,40813,4783,58088,4187,44608,3445,13480,2180,168765,8329,123249,6690,33039,3843,18094,2596,14945,2636,12477,2019,9243,1753,3234,970,33270,3295,25178,2753,4407,1284,2525,902,1882,835,3685,1204,1946,920,1739,786,35998,3334,29322,2931,4655,1320,4096,1307,559,307,2021,735,1963,735,58,88,24909,2950,20929,2714,2168,764,1606,697,562,465,1812,686,1404,653,408,337,104279,4526,89763,4201,9769,2195,6971,1700,2798,1053,4747,1277,4344,1239,403,329,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,9759279,30468,6748275,30706,1440245,19123,796633,15991,643612,17924,1570759,17994,986605,15430,584154,13398,5021750,35177,3976472,30654,481279,14480,301465,11077,179814,9207,563999,11713,359547,10696,204452,8135,602826,14058,382048,10976,109807,6426,54714,4114,55093,4697,110971,6214,57301,4281,53670,4382,2950885,29960,1629280,23233,653870,16088,342413,12586,311457,11576,667735,14396,426225,9143,241510,8581,556487,13153,318546,10212,107756,6433,52720,3982,55036,4932,130185,6518,75775,4941,54410,3934,206255,8461,136350,6294,36106,4919,17732,2820,18374,3239,33799,2941,22623,2536,11176,1533,421076,11063,305579,9894,51427,5048,27589,3259,23838,3412,64070,3782,45134,3593,18936,1995,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,4023190,24067,2717761,24616,704312,11984,375965,11944,328347,10923,601117,15985,412187,13002,188930,8737,3067512,22312,2197779,21082,434431,12288,266586,11153,167845,7963,435302,13485,310204,11753,125098,6018,346669,11629,167064,7100,115352,8365,45886,4139,69466,6216,64253,5481,35355,3509,28898,3361,203000,8499,102248,6250,63065,5520,25895,3222,37170,4293,37687,2894,23773,2378,13914,1880,112453,6435,53804,4087,38796,4627,14574,2125,24222,3776,19853,3347,11657,2323,8196,2358,88386,6660,42511,3858,34129,5284,11075,1995,23054,4512,11746,1945,5930,1234,5816,1615,205170,8390,154355,7384,18539,3125,11949,2338,6590,2003,32276,3145,25268,2644,7008,1439,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,5540196,23177,5127717,26514,131684,5795,81594,5101,50090,3950,280795,10830,198294,8449,82501,5879,4569380,24483,4277866,25824,95068,5176,63592,4505,31476,2852,196446,9195,142911,7639,53535,4823,451363,14234,387467,12720,22647,3459,10161,1956,12486,2563,41249,5254,24707,3884,16542,3203,87867,5606,79582,5315,2819,896,1500,575,1319,638,5466,1225,3217,851,2249,962,121755,7109,105516,6281,3947,1154,1947,733,2000,831,12292,2013,8480,1682,3812,1056,66517,4629,55157,4440,3574,977,1960,796,1614,586,7786,1750,5836,1559,1950,628,243314,7111,222129,6914,3629,1078,2434,895,1195,776,17556,2365,13143,2171,4413,1114,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,2934860,16889,2733951,18204,81507,4447,48079,3449,33428,3760,119402,7583,80601,5410,38801,4730,2415704,17561,2264009,18528,62614,3839,36760,3125,25854,3445,89081,6703,62550,4920,26531,3745,247660,8413,220775,8097,11459,1985,5588,1236,5871,1296,15426,2441,8806,1908,6620,1744,39842,3890,37078,3808,831,494,0,198,831,494,1933,676,1062,423,871,520,57915,3858,50176,3816,3081,910,2922,867,159,162,4658,1172,2980,757,1678,843,35397,3579,31453,3468,1236,588,1160,584,76,96,2708,1087,1709,799,999,551,138342,5340,130460,4992,2286,818,1649,671,637,418,5596,1508,3494,919,2102,1049,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,6088412,21942,5361530,22549,314862,9263,186968,6996,127894,7271,412020,11380,276382,8810,135638,6827,4589431,23966,4130163,24008,202413,8792,125356,6457,77057,5092,256855,10171,176360,8245,80495,5030,513877,11838,404097,10386,51175,4850,25192,3393,25983,3902,58605,5210,33928,3509,24677,3328,360202,10649,298179,9537,24966,3546,15900,2537,9066,2442,37057,3069,23618,2240,13439,1988,215880,8238,178681,6713,14314,2423,9844,1782,4470,1571,22885,3402,15364,2501,7521,1710,93700,5725,71021,4964,11776,2227,3635,1097,8141,1886,10903,1972,7355,1618,3548,939,315322,8926,279389,8947,10218,1972,7041,1468,3177,1184,25715,3013,19757,2853,5958,1091,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,4581345,18254,4125158,19279,144366,6082,96909,5545,47457,4023,311821,7951,219629,6529,92192,5047,3754947,20156,3415141,19566,99810,5233,72046,4760,27764,3008,239996,7733,173712,6193,66284,3838,408991,10941,336712,9942,30016,3215,14553,2002,15463,2387,42263,3755,25935,2827,16328,2426,62459,4370,53592,4385,3166,1227,1924,861,1242,788,5701,1301,3521,780,2180,944,103856,4937,90973,4362,3647,1170,2088,571,1559,1049,9236,1789,6002,1447,3234,1076,61437,4472,54519,4087,2869,1126,2570,1104,299,235,4049,960,2925,751,1124,599,189655,6517,174221,6220,4858,1614,3728,1220,1130,1004,10576,1676,7534,1429,3042,878,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1006300,8731,896643,8597,69631,4279,35436,2868,34195,3056,40026,2981,23036,2408,16990,2256,826379,9242,743622,9267,54562,3956,28503,2593,26059,2748,28195,2719,16922,2054,11273,1901,87572,4774,70095,4349,10216,1935,4135,980,6081,1582,7261,1432,3565,957,3696,1234,5503,1271,4506,1211,175,216,61,109,114,185,822,375,668,371,154,148,24601,2103,21378,1933,1272,632,914,526,358,263,1951,604,1077,433,874,373,11980,1573,10239,1446,1038,536,500,293,538,456,703,532,270,262,433,471,50265,3065,46803,3086,2368,878,1323,607,1045,599,1094,447,534,311,560,301,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,777032,9849,679910,9328,72645,4875,41430,3828,31215,2977,24477,3828,17942,3192,6535,1787,620087,9768,543806,8982,57402,4779,33908,3614,23494,2832,18879,3696,13721,3101,5158,1762,69229,5851,55818,4401,9883,2515,4221,1243,5662,1865,3528,1082,2839,883,689,435,5949,1114,5503,1112,207,223,42,70,165,211,239,251,199,240,40,64,19824,2595,16743,2148,2192,1014,1655,787,537,404,889,583,611,379,278,432,12602,1743,10457,1607,1547,958,391,336,1156,850,598,498,367,414,231,271,49341,3993,47583,3873,1414,767,1213,716,201,215,344,228,205,134,139,185,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,869347,9777,581769,10062,223226,8549,154238,7115,68988,5690,64352,4588,49267,3732,15085,2155,688169,11727,464873,10972,177070,8077,125499,6420,51571,5117,46226,3737,36807,2983,9419,1590,97886,6477,58730,4302,28099,3498,16891,2553,11208,2247,11057,2300,6600,1808,4457,1419,9404,2329,6499,1584,2371,1423,1492,951,879,729,534,331,351,247,183,206,15669,2231,10452,1793,3145,1025,1735,651,1410,818,2072,805,1734,813,338,273,13596,1997,10228,1697,2351,841,1595,746,756,414,1017,493,665,346,352,347,44623,3803,30987,2782,10190,2608,7026,1759,3164,1339,3446,671,3110,677,336,158,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,707007,7495,500002,8144,21503,3163,16639,2646,4864,1654,185502,8171,104993,6179,80509,6150,476008,8631,355485,8802,12490,1915,10268,1889,2222,754,108033,5847,66837,4565,41196,4129,104435,6137,65901,4822,4691,1747,2732,993,1959,1205,33843,3618,18305,2330,15538,2331,40300,3645,20236,2494,297,198,139,155,158,225,19767,2471,8717,1870,11050,1574,25736,2855,15659,1972,2050,859,1745,763,305,364,8027,1700,3629,937,4398,1408,22595,2605,14193,2192,1016,510,814,421,202,305,7386,1494,2875,1063,4511,1272,37933,3530,28528,3003,959,656,941,658,18,41,8446,1586,4630,1147,3816,1200,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,453580,6464,422144,6041,10518,1674,6513,1328,4005,937,20918,3176,13805,2543,7113,1388,368040,6967,345051,6446,8097,1461,5063,1145,3034,827,14892,2256,9433,1826,5459,1305,39803,3854,33697,3376,1596,703,1020,604,576,343,4510,2004,3159,1739,1351,783,1133,611,1126,612,0,198,0,198,0,198,7,14,0,198,7,14,12709,1752,11642,1655,451,311,320,264,131,141,616,337,511,325,105,112,4298,1024,3875,988,209,197,30,55,179,194,214,263,34,54,180,260,27597,2410,26753,2357,165,171,80,138,85,102,679,410,668,411,11,24,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,3621504,20913,2866586,22822,313697,8000,171275,7959,142422,6573,441221,10045,303951,9541,137270,7268,2568699,20929,2073958,20821,222150,7949,123966,6577,98184,6328,272591,8793,185343,7956,87248,5633,353354,12547,236899,10035,51301,4511,22196,3105,29105,3754,65154,4737,40674,3733,24480,2705,252354,9198,186974,8606,15977,2811,9852,2202,6125,1576,49403,4222,37012,3290,12391,2119,134125,6631,105142,6899,7547,1819,4989,1260,2558,988,21436,2511,15928,2293,5508,1553,74290,4971,59651,4267,6050,1873,3199,1290,2851,1189,8589,1700,6420,1323,2169,1010,238682,9226,203962,8817,10672,2037,7073,1678,3599,1284,24048,2520,18574,2333,5474,1387,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,491994,8376,398051,7735,49809,3562,28435,2852,21374,3023,44134,3526,31428,2763,12706,2311,402643,7601,332949,6978,34580,3410,19839,2746,14741,2836,35114,3023,25496,2373,9618,2139,36790,4102,23744,3158,9208,2457,4210,1624,4998,2006,3838,1164,2150,944,1688,741,9159,2466,6353,1796,1816,1125,1354,1081,462,378,990,569,876,558,114,139,18152,2565,12955,2053,2472,1165,1875,960,597,709,2725,900,1596,607,1129,658,6029,1822,4823,1723,492,349,292,280,200,227,714,390,557,364,157,188,19221,2267,17227,2083,1241,788,865,734,376,275,753,394,753,394,0,198,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,3139126,20369,2246733,21157,677293,14026,448100,12888,229193,9920,215100,7464,164527,7026,50573,3953,2393124,21773,1732160,19819,506306,14543,343868,12194,162438,7551,154658,6406,120069,5679,34589,3693,343817,10867,201307,8096,113801,7406,68443,5697,45358,4716,28709,3444,20227,2567,8482,1730,53198,5078,38524,4313,10181,2051,6214,1610,3967,1262,4493,1053,2689,746,1804,870,54068,4627,38212,3718,10044,2232,6037,1656,4007,1858,5812,1413,4996,1317,816,454,80226,4529,59798,3536,13857,2442,8620,1998,5237,1351,6571,1729,4800,1542,1771,758,214693,9934,176732,8210,23104,2985,14918,2618,8186,1884,14857,2643,11746,2085,3111,1556,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
