GEO_ID,B25015_001E,B25015_001M,B25015_002E,B25015_002M,B25015_003E,B25015_003M,B25015_004E,B25015_004M,B25015_005E,B25015_005M,B25015_006E,B25015_006M,B25015_007E,B25015_007M,B25015_008E,B25015_008M,B25015_009E,B25015_009M,B25015_010E,B25015_010M,B25015_011E,B25015_011M,B25015_012E,B25015_012M,B25015_013E,B25015_013M,B25015_014E,B25015_014M,B25015_015E,B25015_015M,B25015_016E,B25015_016M,B25015_017E,B25015_017M,B25015_018E,B25015_018M,B25015_019E,B25015_019M,B25015_020E,B25015_020M,B25015_021E,B25015_021M,B25015_022E,B25015_022M,B25015_023E,B25015_023M,B25015_024E,B25015_024M,B25015_025E,B25015_025M,B25015_026E,B25015_026M,B25015_027E,B25015_027M,NAME,B25015_001MA,B25015_001EA,B25015_002EA,B25015_002MA,B25015_003MA,B25015_003EA,B25015_004EA,B25015_004MA,B25015_005EA,B25015_005MA,B25015_006EA,B25015_006MA,B25015_007MA,B25015_007EA,B25015_008MA,B25015_008EA,B25015_009EA,B25015_009MA,B25015_010EA,B25015_010MA,B25015_011EA,B25015_011MA,B25015_012MA,B25015_012EA,B25015_013EA,B25015_013MA,B25015_014EA,B25015_014MA,B25015_015EA,B25015_015MA,B25015_016EA,B25015_016MA,B25015_017MA,B25015_017EA,B25015_018MA,B25015_018EA,B25015_019EA,B25015_019MA,B25015_020EA,B25015_020MA,B25015_021EA,B25015_021MA,B25015_022MA,B25015_022EA,B25015_023MA,B25015_023EA,B25015_024EA,B25015_024MA,B25015_025EA,B25015_025MA,B25015_026EA,B25015_026MA,B25015_027EA,B25015_027MA,state
0400000US23,570307,5261,406226,6154,39241,2491,38174,2463,974,520,93,82,230020,4713,228472,4649,1230,433,318,217,136965,2637,136722,2643,44,73,199,144,164081,5651,48912,3114,46291,3272,1354,709,1267,793,76211,4433,74187,4373,1328,710,696,559,38958,2519,38901,2517,0,170,57,78,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,4011462,16617,2612904,19709,251378,8875,243189,8899,7146,1633,1043,574,1511471,13902,1485482,13716,20473,2371,5516,1365,850055,9321,847119,9321,1497,465,1439,543,1398558,16379,506001,11369,482512,11302,14629,2320,8860,1828,697616,11975,664554,11333,25315,3201,7747,1930,194941,5692,193528,5665,749,464,664,320,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,3803012,14400,2426435,18052,237456,8673,231642,8531,4362,1481,1452,787,1475102,15936,1455997,16004,15948,2261,3157,849,713877,7765,710689,7695,2119,717,1069,476,1376577,15458,489803,11557,466155,10977,16978,2859,6670,1617,713732,13582,681331,13715,24995,3313,7406,1757,173042,7427,170874,7260,911,498,1257,693,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,254551,3266,167108,3496,20246,2124,18748,2125,859,325,639,338,102200,3115,96370,3104,3462,793,2368,639,44662,2124,43664,2119,590,264,408,207,87443,3493,37492,2664,34252,2605,1824,542,1416,617,41440,2743,36556,2511,3242,1265,1642,522,8511,1263,8319,1229,12,19,180,200,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1855184,11821,1262257,12735,128289,6033,125808,6143,2330,913,151,146,700541,9864,690011,10325,7622,1399,2908,1094,433427,6124,432030,6167,942,510,455,332,592927,12136,209682,6931,200641,6879,5116,1366,3925,1195,292699,9660,284166,9625,5059,1381,3474,1024,90546,4115,89572,4090,649,517,325,266,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,261373,3502,188798,4006,18347,1646,18065,1607,155,147,127,148,106926,3207,106142,3227,549,268,235,154,63525,1888,63367,1937,142,153,16,26,72575,3626,26305,2399,25144,2337,209,228,952,525,31763,2662,30898,2645,218,146,647,372,14507,1569,13919,1531,110,161,478,374,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1129810,6479,641551,6758,70825,4112,67781,4030,2353,673,691,487,365103,6046,353933,5861,8734,1663,2436,689,205623,3582,204301,3583,791,368,531,245,488259,7615,157042,4828,144537,4741,7041,1483,5464,1343,256907,6177,240385,6212,11521,1616,5001,1134,74310,3801,72967,3760,318,207,1025,484,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,734703,6052,532674,7982,46137,3271,45082,3199,839,440,216,262,286714,5999,282739,6301,3639,1010,336,234,199823,3750,199106,3819,285,246,432,363,202029,6481,70986,3806,67710,3788,2703,1010,573,376,99281,5142,96856,5103,1592,665,833,467,31762,2527,31411,2467,156,178,195,234,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1485310,6108,971990,7832,118528,4031,114759,3967,3054,739,715,288,536555,7425,525596,7365,8131,1163,2828,564,316907,3495,315716,3478,753,325,438,232,513320,8077,200234,5437,189208,5303,7786,1228,3240,824,240107,6926,230173,6681,7653,1198,2281,741,72979,3299,72042,3300,427,323,510,463,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,2371960,6714,1592440,10546,171068,4997,166890,5037,3487,831,691,303,935719,8524,923595,8206,10003,1438,2121,628,485653,4960,484922,4935,415,260,316,245,779520,9259,294541,6338,282203,6149,8359,1520,3979,1043,345455,8256,335362,8380,7301,1242,2792,1132,139524,5315,138844,5338,261,235,419,276,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,1179637,9819,793791,9316,35939,2830,34188,2692,1251,709,500,400,424161,7946,412633,8111,9545,1578,1983,798,333691,5272,329349,5413,2840,688,1502,613,385846,8055,105570,5258,100610,5183,3950,1041,1010,475,202899,6333,197089,6206,4180,1125,1630,619,77377,3960,76311,3909,612,397,454,295,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,3175524,13138,2093205,14799,197794,5799,194731,5790,2428,843,635,367,1247905,12535,1232207,12392,12732,2037,2966,1006,647506,6515,645115,6577,1602,693,789,420,1082319,13343,389718,8769,373278,8494,9513,1868,6927,1456,539077,11570,512961,11778,19968,2849,6148,1736,153524,5067,151948,5087,426,270,1150,547,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,319355,4442,199467,4766,32917,2288,32470,2258,408,290,39,47,111315,3345,110075,3324,1147,496,93,98,55235,1839,55177,1838,22,28,36,61,119888,4888,59103,3407,56584,3260,1556,614,963,621,42958,3994,40662,3739,1823,1027,473,396,17827,1739,17686,1740,21,39,120,100,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1927991,12233,1335486,12405,130954,6246,128388,6055,2070,802,496,320,734347,9089,723578,9017,7865,1738,2904,988,470185,4997,468657,5158,733,432,795,636,592505,12606,209500,7052,197381,7082,7646,1712,4473,1132,300539,8476,289497,8498,7338,1396,3704,1194,82466,4677,81653,4704,317,254,496,311,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1639970,6988,1024853,10325,89446,4964,84412,4739,3227,1257,1807,920,577265,8380,560373,8770,12142,2059,4750,1130,358142,5543,356075,5655,1059,568,1008,569,615117,9709,224779,6563,207992,6720,10977,2131,5810,1384,287213,8037,269082,8239,13092,1856,5039,1304,103125,4854,102140,4777,179,171,806,658,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,230252,3746,161812,3934,19275,1819,18826,1792,449,465,0,203,91086,3020,89829,3022,797,376,460,335,51451,1935,51219,1963,144,126,88,111,68440,3943,28751,2213,27232,2235,800,474,719,590,29238,2955,28029,2911,932,720,277,261,10451,1175,10371,1175,0,203,80,113,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,13072122,21485,7165664,30156,557187,10251,525586,10127,21994,2467,9607,1506,4283339,24461,4061359,24351,165491,7157,56489,3486,2325138,15004,2289976,14903,23871,2493,11291,1816,5906458,34788,1814492,18815,1555362,17626,147079,6840,112051,5334,3219887,24351,2724638,24480,317106,9089,178143,6728,872079,13132,834214,12771,14839,2052,23026,2410,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1108630,9460,756195,9817,72578,4725,70256,4770,2189,942,133,156,424924,7650,418477,7772,4997,1206,1450,678,258693,4740,257190,4771,1143,477,360,251,352435,9380,126255,5722,117350,5627,5282,1629,3623,1305,181510,6776,175084,6830,4359,1162,2067,845,44670,3190,43702,3124,402,291,566,471,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,1378091,6923,906771,8038,71815,3486,71079,3547,649,329,87,107,549670,6796,544442,6881,4027,1158,1201,568,285286,4074,284329,4079,808,424,149,159,471320,9219,138772,5681,130825,5737,5215,1516,2732,1008,243041,7358,232670,7443,7926,1728,2445,865,89507,3573,88856,3615,274,203,377,272,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,9776083,21679,6034082,27745,642523,15126,609274,14111,25979,2640,7270,1542,3707700,25182,3576181,25199,101630,4621,29889,2578,1683859,12831,1666438,12988,11631,1794,5790,978,3742001,25752,1454547,17571,1334000,17184,81698,5662,38849,4003,1863455,21472,1715270,21089,106377,6646,41808,3662,423999,10958,417158,10952,3403,1034,3438,967,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,2215935,9432,1482669,11111,136510,5061,134236,5233,2010,834,264,209,905203,9428,894607,9468,8700,1311,1896,671,440956,6235,439141,6184,1585,640,230,173,733266,11942,235707,7329,222433,7463,8685,1609,4589,1146,380340,9881,362668,10062,11060,1940,6612,1485,117219,4960,115959,4939,348,252,912,470,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,7809358,20825,5148242,25213,370308,10350,359344,10327,8382,1831,2582,844,2702833,20308,2640209,20729,46347,3645,16277,2011,2075101,16693,2062520,16596,8885,1737,3696,966,2661116,24600,793005,15363,737859,15331,34595,3806,20551,2644,1420979,20305,1332454,20289,62438,4228,26087,2638,447132,10655,439315,10857,2805,971,5012,1139,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,2624294,8879,1620712,12401,132268,5407,130003,5332,1285,641,980,731,984128,10542,972790,10576,8756,1542,2582,674,504316,6138,502231,6091,1243,706,842,371,1003582,12125,321663,6736,307823,6709,7972,1562,5868,1338,486198,10505,463122,10449,15803,2246,7273,1367,195721,6000,193396,6052,731,420,1594,639,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,287476,2752,121540,3817,14507,1574,14507,1574,0,213,0,213,72860,3193,72048,3181,539,324,273,250,34173,2011,33991,1996,73,120,109,129,165936,4411,68273,3037,63749,2984,1478,873,3046,1049,72938,3618,69607,3570,2172,763,1159,547,24725,2349,24321,2287,244,218,160,199,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,998891,5079,703983,7745,108139,4302,106102,4339,1743,556,294,205,416066,6264,404751,6138,9531,1794,1784,660,179778,3124,179299,3187,295,202,184,251,294908,7126,139233,4734,126377,4748,9024,1725,3832,1048,124902,6053,113700,5950,8452,2003,2750,1006,30773,2229,30552,2208,159,250,62,85,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,7367015,16617,3953785,20790,317205,7715,304693,7518,8054,1349,4458,881,2353534,15416,2284831,15962,48801,3718,19902,2397,1283046,10593,1271372,10472,7643,1425,4031,1128,3413230,20193,964407,12565,885152,12190,43667,3503,35588,3012,1759517,17004,1570892,17789,118393,5621,70232,4973,689306,10678,672012,10884,8096,1725,9198,1678,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,3249567,9867,2078948,12237,154509,5101,151310,5075,2236,835,963,501,1273149,11834,1251518,11758,16513,2198,5118,1439,651290,6547,649099,6586,1343,557,848,392,1170619,12338,306542,6935,282674,7298,13580,2061,10288,1748,647900,10717,597479,9910,33378,3264,17043,2570,216177,6738,211671,6591,1411,583,3095,874,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,4685447,12486,3086226,17899,322198,7624,317357,7366,3805,971,1036,411,1772515,13913,1755997,13702,13559,1830,2959,689,991513,7310,989420,7427,1513,506,580,394,1599221,15627,575389,11092,557048,10988,13538,1961,4803,1340,753873,13344,731232,13328,18136,2538,4505,1164,269959,6548,268378,6531,720,400,861,585,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,2434806,10407,1625854,12819,191979,5369,187076,5454,3981,1105,922,681,916100,9577,904198,9312,9352,1574,2550,796,517775,6200,516329,6224,773,359,673,250,808952,10736,307359,6545,293004,6885,9135,1847,5220,1451,367799,8476,354566,8669,9917,1968,3316,1206,133794,6156,132827,6159,202,175,765,607,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,5070931,12151,3478645,18096,334828,8126,329777,8034,3866,1083,1185,597,2011571,12442,1992604,12396,15171,1940,3796,741,1132246,9135,1129720,9113,1348,442,1178,543,1592286,14831,541763,10198,522433,9896,11541,2317,7789,1446,724163,12719,701880,12471,15962,2148,6321,1393,326360,7924,324053,7883,326,184,1981,797,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,3957466,12369,2817484,14245,313439,6838,306780,6618,5132,953,1527,830,1606140,10460,1584614,10390,17468,1961,4058,835,897905,7125,895648,7119,1497,570,760,325,1139982,13162,417752,8472,400231,8814,10901,1820,6620,1392,526574,10390,509659,10182,11442,1468,5473,1179,195656,5147,194278,5145,648,390,730,519,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,765490,3878,505666,5197,68773,3079,67494,3132,997,558,282,259,285792,4636,282538,4770,2536,783,718,387,151101,2857,150670,2841,182,156,249,243,259824,5116,106520,4020,101729,3769,3116,822,1675,543,109864,4212,106493,4178,2528,936,843,439,43440,2485,42990,2431,288,241,162,138,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,640270,5214,452916,7633,57237,4080,55281,3972,1608,806,348,275,254711,6390,247912,6445,4941,1301,1858,939,140968,3921,140637,3873,217,240,114,113,187354,6717,75833,4167,70717,4029,4220,1167,896,667,83875,5351,80468,5324,1329,669,2078,874,27646,2364,27316,2338,233,211,97,166,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,794093,5137,525349,7517,52484,3514,50126,3438,1857,625,501,296,288214,6636,278544,6527,6241,1205,3429,874,184651,4145,182657,4260,1300,501,694,306,268744,6808,92196,3849,85767,3952,4372,1289,2057,859,133104,5476,126044,5658,4088,1276,2972,1008,43444,3487,42676,3505,307,306,461,354,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
