GEO_ID,B24092_001E,B24092_001M,B24092_002E,B24092_002M,B24092_003E,B24092_003M,B24092_004E,B24092_004M,B24092_005E,B24092_005M,B24092_006E,B24092_006M,B24092_007E,B24092_007M,B24092_008E,B24092_008M,B24092_009E,B24092_009M,B24092_010E,B24092_010M,B24092_011E,B24092_011M,B24092_012E,B24092_012M,B24092_013E,B24092_013M,B24092_014E,B24092_014M,B24092_015E,B24092_015M,B24092_016E,B24092_016M,B24092_017E,B24092_017M,B24092_018E,B24092_018M,NAME,B24092_001MA,B24092_001EA,B24092_002MA,B24092_002EA,B24092_003EA,B24092_003MA,B24092_004EA,B24092_004MA,B24092_005EA,B24092_005MA,B24092_006MA,B24092_006EA,B24092_007MA,B24092_007EA,B24092_008MA,B24092_008EA,B24092_009MA,B24092_009EA,B24092_010EA,B24092_010MA,B24092_011EA,B24092_011MA,B24092_012MA,B24092_012EA,B24092_013MA,B24092_013EA,B24092_014MA,B24092_014EA,B24092_015EA,B24092_015MA,B24092_016EA,B24092_016MA,B24092_017MA,B24092_017EA,B24092_018MA,B24092_018EA,state
0400000US30,48439,2011,47084,1476,46910,1553,48887,4792,56773,7481,47038,6447,51451,4305,59346,4123,41684,3851,36875,1036,33833,1580,33487,1514,40161,7999,39455,2783,39872,2795,48111,4030,50243,6733,27109,5109,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,48432,1445,47219,1122,46632,1095,54496,9529,52683,4435,54689,6828,51137,2631,72422,5375,36751,3221,40427,875,38061,1067,37616,964,51311,2816,44046,3437,46157,2513,43024,3202,55846,7170,33608,3722,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,47698,693,47175,484,46412,515,61158,1100,55171,2363,47163,1054,50448,924,60486,2429,35197,1980,39267,523,36580,434,36375,452,44619,3994,48331,1847,39983,746,43284,1088,56573,4462,26719,2301,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,50267,341,50233,412,49042,1207,63162,4018,55962,3672,47035,1734,48355,3213,67994,3942,39673,2359,40330,305,37524,707,37243,465,47529,5240,50853,1316,42426,1615,42830,2150,65329,2950,27477,4061,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,62403,2894,60904,1834,60193,3828,71948,30435,65027,6843,70667,3968,72759,3830,65540,4866,50819,5467,49513,2047,43546,3999,42348,3610,71419,51283,50872,3039,52467,7681,54978,7008,61453,3018,36641,8132,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,49577,1347,47719,1516,46993,770,64333,6164,51530,2253,45727,1713,51879,1935,81260,4831,40618,2660,35915,424,32731,791,32505,715,41218,7240,40550,1929,41413,1371,42483,1855,62304,5299,24750,2609,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,50954,818,49173,2428,48290,2926,56481,10283,60158,4764,58156,4884,60942,5761,81145,11192,31659,1662,43362,1655,39708,1848,39639,1924,40633,9836,49123,2387,51437,6076,52824,2576,68580,8183,30990,6710,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,46737,739,44561,1880,43551,2035,70045,13349,52448,7822,68979,4059,57260,2123,62056,7128,41782,3071,40004,681,37024,600,36914,613,46326,10305,47091,4620,52407,2909,47956,3465,50376,8713,30554,5520,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,46523,1101,46822,1394,46706,1432,51438,7922,49877,9080,40038,2897,41486,1353,73351,5876,39562,6191,32835,876,30950,654,30949,661,35341,23465,36831,3035,35386,1936,33237,1760,58587,6778,28021,9158,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,47319,593,47020,605,46442,539,60841,2880,50362,2024,41287,1311,46697,2865,60859,1285,40919,2067,35607,355,33035,882,32751,839,42768,4500,41441,906,35548,1558,38916,1509,48372,4022,23632,3164,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,51803,240,51588,270,51306,279,62301,4444,56122,3064,59038,1995,52422,1789,60365,2766,40355,3049,41299,301,38597,636,38413,637,44080,3062,47707,1393,47955,1486,50620,1145,55691,2712,25673,1499,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,23039,526,22119,690,21758,714,35499,8657,27197,4414,17323,764,30067,1260,48017,6754,17111,1258,23283,451,22094,535,22066,537,24591,6351,22015,1945,21709,1142,26490,1212,43932,12449,20715,4241,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,60219,459,56267,729,55652,713,70632,4674,70267,3995,53715,2175,52529,4454,101522,1128,40692,1269,47169,459,42036,397,41870,390,55000,6510,51871,1244,48626,1373,49189,1307,90434,2049,35111,5017,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,56166,1758,56670,2801,55337,2874,81323,5372,51816,5743,55492,5219,58612,2898,57000,20426,52431,9233,40580,765,37237,1365,37121,1159,42040,4846,42902,4792,41414,1933,45650,4202,57233,8303,26325,11095,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,46255,748,45606,878,44829,1363,61830,2295,50621,2240,46223,1976,50483,1414,61321,3983,37469,3161,36833,443,35388,605,35117,790,50657,5358,43159,2962,39289,1904,40710,1194,55788,7650,28864,5774,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,51693,469,50092,819,48961,1342,71375,3766,56262,4051,69732,2706,64873,5008,63860,4868,50236,3473,43632,1291,40664,610,40478,617,50236,7157,50040,2157,52160,2158,53554,2738,57907,9303,31719,5353,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,55619,2476,56779,3824,55100,4389,80458,14113,64989,6047,52194,8868,50672,9425,57316,8743,40417,4962,38441,2891,34696,2547,34042,2570,43926,24276,43197,6171,46984,3528,45765,3264,50479,9542,23738,4743,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,56023,359,52528,648,51911,225,81860,1579,64563,2793,75929,1024,75364,1423,70679,1102,42341,1127,49177,529,45241,397,44813,683,60926,1589,58842,1953,60079,1380,61991,660,61779,1083,32316,1264,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,44779,1238,44317,1585,43515,1619,58112,8001,56074,5819,37211,2235,47006,1981,61276,4821,38253,4732,33485,1214,31675,571,31606,577,39182,6041,40592,2064,37937,1940,36770,1449,45280,4869,25435,2642,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,66175,840,65206,1428,64263,2297,76766,7020,72659,3674,74900,3114,72444,4759,71136,2504,51327,1002,55241,725,51481,731,51377,747,64962,14066,59608,3035,64716,2374,68244,4674,78393,15380,38158,6312,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,50515,226,50337,258,49684,631,71582,2427,52715,2033,51775,764,53622,2197,65594,1895,40825,654,40554,231,37436,387,37243,328,50034,3369,47568,1545,46410,935,48356,1166,56863,2263,29111,2157,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,62301,485,58531,1910,57133,750,81036,1875,67920,5568,65628,2230,60408,2372,101947,1966,48572,3941,53599,1292,45727,992,45540,990,52124,7499,58537,2356,59067,3271,54031,2579,100485,1358,32374,5231,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,44601,695,42351,233,41761,242,55601,3194,50068,2308,51313,733,49091,2176,69356,3713,35838,1048,37863,511,36002,332,35754,340,45847,3456,43596,1480,42657,731,41285,621,58096,3790,26289,1315,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,67283,779,66769,686,66301,722,81108,2486,71580,1682,72387,3537,74969,3650,70788,6248,51732,2284,56032,672,52389,866,52308,699,60956,7767,60110,1940,63422,2837,66123,1637,69622,5752,37271,3563,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,81322,1843,73576,4234,71607,1775,152209,16814,82410,9109,67438,8762,76935,15856,110597,5035,98200,27753,71050,1270,65910,4096,65925,4049,64490,66028,70056,4064,62954,6989,56284,26810,94092,10500,60331,24729,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,53685,1536,52168,604,51613,534,72559,4900,70157,4113,55589,2524,52055,2483,66012,4945,47243,5589,39363,1354,36246,615,36034,647,43605,10234,45062,2908,45680,2129,47134,2265,46561,3989,23544,3535,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,58623,1059,56188,495,55301,565,72211,3788,60316,1236,69313,2057,71075,1168,67875,3462,40696,727,50985,239,47772,912,47446,726,55455,4814,52288,741,59136,1717,61888,936,60893,1569,31319,1424,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,66761,730,66034,782,65437,785,78557,4502,67428,3459,72785,2466,75741,2181,77113,5512,52408,3953,52460,685,50526,483,50420,493,53415,5281,60692,1408,61438,1175,61188,1005,67529,5186,36300,4052,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,51703,258,51100,288,50816,297,65740,5643,55165,1625,58540,2249,60124,3086,70269,3033,42429,2688,40979,246,37525,567,37445,490,41692,2427,46890,676,47347,1268,51808,1241,61219,2042,30128,3946,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,49494,956,49852,859,49082,1050,62146,4377,51434,1209,45972,1602,45691,2691,64745,3800,40659,2270,38504,712,36746,491,36682,497,41408,4442,43116,1441,40803,1073,37834,1157,57093,5867,30001,3830,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,53500,682,52376,316,52121,269,65131,4032,59991,1698,58988,1922,59567,3639,67350,2551,41952,1885,43374,576,40822,328,40734,330,49348,5292,49011,1069,50294,1078,52204,1270,60746,1183,29251,3361,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,52419,363,52011,279,51705,276,65600,3271,55290,1990,57457,2277,62246,1640,71607,3458,41766,986,41261,248,38452,576,38231,568,49868,4026,48205,1365,46583,1498,55400,1696,60853,1421,28876,4083,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,50315,473,49789,1136,49031,1477,60596,5215,52867,5135,55740,2006,54402,4211,71299,4379,38921,3144,40164,753,36838,751,36877,758,35235,3607,46524,1875,48213,2103,42489,2987,51900,3573,25529,4556,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,47358,1238,46311,1169,45448,1428,59250,7978,50627,6602,50461,3004,50073,5022,66848,8728,42055,7645,36799,877,33485,1899,32848,1708,48015,12060,45269,4606,39242,2081,45064,4792,62043,3397,30821,12315,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,42879,1662,41271,880,40646,932,66955,12292,42251,8034,44905,4411,49537,4596,68087,4653,31930,8055,35759,688,31330,677,31164,692,46589,11205,41901,3188,37071,2546,41918,2495,56119,4614,21948,4672,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,52028,795,49860,2009,48638,2755,71703,15394,54088,6495,61778,1826,57806,2186,73863,5050,41267,4645,42526,1108,39170,2189,38816,2164,44567,7561,47392,3885,50264,4042,51421,1173,60140,5346,33762,2332,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,46848,852,46842,965,46013,985,60854,6456,51644,5369,45299,2649,48982,5947,61155,5977,40931,1737,36530,562,34141,1614,33810,1677,40952,17757,41591,1672,40956,1807,39053,3651,49384,3368,29270,6408,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,62107,339,61521,415,61174,437,75764,4650,64469,4046,75343,2747,64074,3959,70744,1485,45188,3374,48955,885,45413,721,45024,1017,60241,8932,51676,992,55447,1342,54912,1707,60637,3522,36734,3053,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,57337,2313,54952,3064,53806,3110,71987,11568,53444,5003,66644,5023,70715,8248,71091,11429,60490,13088,47324,2096,44002,3748,43503,3892,49867,7986,51644,2529,61886,7430,52096,6597,67626,12959,53726,45244,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,48392,946,47433,771,46669,565,61831,3349,52190,2900,51520,1044,50236,2207,67466,5344,36448,1138,40407,324,39064,947,38462,950,51824,3708,45020,2106,41438,1129,42627,1244,53516,3385,28702,3838,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,46462,461,45925,556,45319,548,72163,7239,52739,2575,44360,1677,46649,1702,67093,6496,41284,1047,37211,371,35112,485,34950,631,51316,5094,44014,2165,41379,745,43444,2443,59697,4297,31442,1716,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,51190,437,51708,491,51362,525,65525,7263,53770,3841,48912,3120,45567,2812,65938,5669,37262,3417,40121,509,37345,872,37222,801,45618,6111,41694,833,41681,1130,43228,1455,60862,4060,25125,4706,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
