GEO_ID,B27022_001E,B27022_001M,B27022_002E,B27022_002M,B27022_003E,B27022_003M,B27022_004E,B27022_004M,B27022_005E,B27022_005M,B27022_006E,B27022_006M,B27022_007E,B27022_007M,B27022_008E,B27022_008M,B27022_009E,B27022_009M,B27022_010E,B27022_010M,B27022_011E,B27022_011M,B27022_012E,B27022_012M,B27022_013E,B27022_013M,B27022_014E,B27022_014M,B27022_015E,B27022_015M,NAME,B27022_001MA,B27022_001EA,B27022_002MA,B27022_002EA,B27022_003MA,B27022_003EA,B27022_004EA,B27022_004MA,B27022_005MA,B27022_005EA,B27022_006EA,B27022_006MA,B27022_007MA,B27022_007EA,B27022_008MA,B27022_008EA,B27022_009MA,B27022_009EA,B27022_010MA,B27022_010EA,B27022_011MA,B27022_011EA,B27022_012MA,B27022_012EA,B27022_013MA,B27022_013EA,B27022_014EA,B27022_014MA,B27022_015EA,B27022_015MA,state
0400000US30,91070,2875,46611,1631,17655,1997,16284,1952,1371,572,28956,2223,22039,2050,6917,1229,44459,2303,17142,1966,16289,1969,853,440,27317,2468,23562,2371,3755,1026,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,103666,2870,53772,1899,16122,2414,15273,2391,849,590,37650,2830,31467,2861,6183,1427,49894,1991,21322,2003,20128,1852,1194,591,28572,2302,23817,2108,4755,1019,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,925986,11852,457548,7763,175861,7501,160389,7196,15472,2911,281687,9254,203398,9611,78289,5937,468438,7962,203652,6900,186667,7062,16985,2781,264786,8291,217343,7592,47443,4105,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,969035,11884,471332,8338,176584,7757,150612,7402,25972,3439,294748,9304,203807,7749,90941,5671,497703,7966,224894,9030,193864,8649,31030,3284,272809,8914,202664,8439,70145,4908,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,62543,2347,32096,1864,6295,1414,5379,1357,916,717,25801,2024,18137,1683,7664,1338,30447,1626,8549,1597,7317,1365,1232,746,21898,1328,18487,1349,3411,932,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,447183,8058,226140,5871,83311,5130,75344,4725,7967,1756,142829,5619,104687,4630,38142,4099,221043,5088,97713,4898,87768,5027,9945,2087,123330,5364,97756,5012,25574,3580,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,61446,2015,31345,1401,14099,1550,13613,1472,486,348,17246,1809,16002,1840,1244,547,30101,1504,14307,1378,14170,1381,137,128,15794,1547,14431,1545,1363,580,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,254098,4637,126603,3254,34705,3083,30247,2820,4458,1473,91898,4380,72027,4496,19871,2934,127495,2930,42918,2865,38023,2800,4895,1186,84577,3679,69385,3810,15192,1985,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,154194,4398,80709,3139,23662,1819,22518,1824,1144,535,57047,3367,48067,3347,8980,1591,73485,2735,30885,2875,28521,2828,2364,816,42600,3154,37347,3222,5253,1355,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,365278,5265,185773,3878,67710,3512,54906,3540,12804,2133,118063,4239,82553,4067,35510,2824,179505,3568,71817,3083,59800,2920,12017,1624,107688,3407,76067,3352,31621,2500,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,535787,5964,274021,4458,106937,4309,101138,3790,5799,1356,167084,5169,142816,4570,24268,2835,261766,3879,119671,4405,113037,4336,6634,1375,142095,4344,128216,4202,13879,1719,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,308869,5468,153999,3575,66362,4297,61332,4335,5030,1408,87637,4520,75557,4066,12080,2169,154870,4003,82686,4243,77295,4298,5391,1639,72184,5050,67923,4673,4261,1396,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,757263,10182,376384,7591,154034,6489,139289,5910,14745,2304,222350,7947,174437,6895,47913,4321,380879,6188,180441,5631,163240,4992,17201,2744,200438,5987,167371,5686,33067,3455,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,81609,3298,41946,1950,18542,2004,16535,1917,2007,860,23404,2457,19907,2271,3497,973,39663,2044,17502,2228,16583,2062,919,573,22161,2224,19232,2167,2929,967,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,452669,7532,225546,6586,84025,4579,74886,4253,9139,1697,141521,6531,103301,5213,38220,4227,227123,5072,95575,5030,83690,4914,11885,1562,131548,5652,108645,5539,22903,3083,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,365759,5971,188100,4227,64779,4122,60702,4143,4077,1140,123321,4997,102422,4537,20899,2938,177659,3777,75452,3679,69149,3760,6303,1693,102207,4604,88968,4622,13239,2410,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,47857,2558,24009,1888,9088,1342,8163,1318,925,436,14921,1496,11872,1623,3049,1076,23848,1913,9203,1163,7612,1007,1591,642,14645,2135,11963,2007,2682,873,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,3735348,18044,1896704,11339,830722,13204,764295,13093,66427,4338,1065982,15587,889605,14210,176377,8756,1838644,11501,914961,12969,847312,12869,67649,4174,923683,14044,820092,13545,103591,6004,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,280259,7716,135423,4693,53207,4092,45949,3960,7258,1731,82216,5329,52936,4177,29280,3543,144836,5263,65127,4744,54217,4445,10910,2261,79709,4983,58525,4166,21184,2964,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,327130,5208,166834,3729,72955,4111,69411,3861,3544,1227,93879,5237,83281,4885,10598,2226,160296,3503,85020,4909,81292,4650,3728,1114,75276,4330,69352,4094,5924,1417,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,2752260,17764,1397238,12801,513417,11538,401434,11230,111983,6050,883821,14131,560423,13128,323398,13086,1355022,12148,573331,11601,451329,10190,122002,6537,781691,15233,527802,12159,253889,10761,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,519488,7584,258836,5133,104489,4994,98101,4875,6388,1515,154347,5447,131753,5129,22594,2590,260652,4912,117113,4416,112180,4557,4933,1102,143539,5193,128802,5174,14737,2577,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,1741649,13434,876745,10364,356501,9873,303374,8942,53127,5499,520244,12932,358395,11913,161849,8704,864904,8605,393627,10447,334611,10015,59016,5861,471277,11267,356729,9687,114548,7371,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,693742,7254,345895,5145,166315,6175,160192,6073,6123,1588,179580,6618,168449,6292,11131,1976,347847,4947,192449,5734,186872,5753,5577,1600,155398,4511,148201,4759,7197,1453,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,81405,2991,35671,2031,15377,1763,15063,1762,314,277,20294,2200,19588,2274,706,463,45734,1980,21629,2056,20772,1960,857,490,24105,2264,22764,2238,1341,625,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,350392,5343,180427,3560,86063,3833,78015,3844,8048,1649,94364,4328,77722,4079,16642,2427,169965,3639,76512,4012,70672,3806,5840,1398,93453,4200,82327,4561,11126,2164,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,1812355,12145,900235,8557,398030,8078,380161,8011,17869,2503,502205,8657,442701,9298,59504,4861,912120,7246,442684,8655,423306,8509,19378,2455,469436,8444,433271,8135,36165,3607,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,762313,7968,386455,5668,164325,6278,154514,6158,9811,1676,222130,7517,181515,6577,40615,4186,375858,6069,185207,6551,174489,6330,10718,2218,190651,6304,165968,6254,24683,3269,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,1056323,10385,536378,7570,196645,7674,184693,7480,11952,2056,339733,8634,284166,8277,55567,4078,519945,5980,229304,6945,218236,6904,11068,2219,290641,7832,257836,7525,32805,3165,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,553585,7194,278021,5636,100522,4776,91056,4626,9466,1974,177499,6657,137610,6068,39889,4134,275564,4558,119191,4712,111163,4731,8028,1578,156373,5302,127577,4952,28796,3038,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,1136820,9555,570226,7200,223376,5990,211954,5878,11422,1998,346850,7725,302073,7215,44777,4433,566594,5429,261714,6482,250124,6453,11590,1813,304880,7624,273147,7906,31733,2944,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,953098,7981,486870,6345,193094,5731,180075,5118,13019,2257,293776,7512,255176,6589,38600,3463,466228,4678,215464,4505,204964,4243,10500,1890,250764,5074,226538,5054,24226,2989,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,186324,3884,91882,2517,35656,2480,31308,2308,4348,1100,56226,2756,46465,2759,9761,1391,94442,2800,43116,2490,38846,2406,4270,1041,51326,3241,40566,2667,10760,2169,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,157585,4169,81628,2651,28757,3135,26620,3173,2137,792,52871,3557,39941,3329,12930,2275,75957,3028,29787,2827,26665,2505,3122,1232,46170,3639,37475,3468,8695,1576,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,188947,4424,95758,3490,33259,3227,29735,3182,3524,1127,62499,3459,48829,3135,13670,2349,93189,3324,38605,3623,35942,3661,2663,1010,54584,3827,45209,3834,9375,1975,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,109546,3360,54558,2869,18456,2131,16445,2133,2011,695,36102,3043,32004,2850,4098,1523,54988,2053,22488,2036,20037,1751,2451,944,32500,2334,30180,2207,2320,732,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,84755,3329,41743,2384,15552,1622,13261,1439,2291,767,26191,2122,18840,2072,7351,1195,43012,2419,16373,2078,14649,1941,1724,595,26639,1993,21121,1924,5518,1150,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,646412,8040,331254,5744,113718,5442,104480,5265,9238,1707,217536,7225,183022,7110,34514,3996,315158,5391,121287,5068,112164,4724,9123,1780,193871,5898,175374,5653,18497,2641,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,109668,3049,53865,1774,22962,1956,22254,1892,708,394,30903,1925,26949,2147,3954,1399,55803,2350,28333,2597,27036,2344,1297,787,27470,3175,25647,3320,1823,857,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,670866,9034,340666,6112,121823,6052,108386,6049,13437,2090,218843,8225,168797,7265,50046,4632,330200,5459,133208,5847,117472,6102,15736,2400,196992,6269,161029,5804,35963,3533,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,612503,7278,302314,5066,107710,4863,96298,4635,11412,2610,194604,5862,152055,4829,42549,4739,310189,4785,118152,6227,109218,5640,8934,1764,192037,6575,160190,6820,31847,3125,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,279432,4790,141327,3475,59711,3218,54065,3171,5646,1044,81616,3467,63127,3591,18489,2248,138105,3773,58844,3360,54058,3356,4786,1029,79261,3425,63132,3424,16129,2299,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
