GEO_ID,C23022_001E,C23022_001M,C23022_002E,C23022_002M,C23022_003E,C23022_003M,C23022_004E,C23022_004M,C23022_005E,C23022_005M,C23022_006E,C23022_006M,C23022_007E,C23022_007M,C23022_008E,C23022_008M,C23022_009E,C23022_009M,C23022_010E,C23022_010M,C23022_011E,C23022_011M,NAME,C23022_001EA,C23022_001MA,C23022_002EA,C23022_002MA,C23022_003MA,C23022_003EA,C23022_004MA,C23022_004EA,C23022_005EA,C23022_005MA,C23022_006EA,C23022_006MA,C23022_007MA,C23022_007EA,C23022_008MA,C23022_008EA,C23022_009MA,C23022_009EA,C23022_010EA,C23022_010MA,C23022_011EA,C23022_011MA,state
0400000US08,3762294,4830,1920298,4248,1653162,10352,1208063,14366,445099,11578,267136,9412,1841996,3716,1439672,10842,859416,11092,580256,12399,402324,10449,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,4252007,5602,2122971,4834,1746272,9374,1283166,12260,463106,9978,376699,9283,2129036,4785,1598357,9439,948385,11174,649972,8198,530679,9319,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,2840662,4157,1416278,4078,1090813,8546,779377,8015,311436,7316,325465,7851,1424384,4044,997021,9857,601154,9294,395867,8610,427363,9710,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2962251,4900,1460298,4197,1065896,10660,784201,10651,281695,8375,394402,11120,1501953,4738,1017787,10968,643412,10817,374375,9096,484166,10594,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,8225756,6477,4104890,4877,3363875,12108,2442501,13712,921374,12706,741015,11176,4120866,5130,3102982,12964,1859493,16581,1243489,15617,1017884,12768,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,1968762,3647,992104,3600,857210,5824,627667,7269,229543,7322,134894,5509,976658,3118,793847,6249,478316,7768,315531,6920,182811,5800,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,884526,2306,442845,2128,381210,4105,278132,5593,103078,4336,61635,3812,441681,1985,354039,4691,206297,5001,147742,5414,87642,4458,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,1881932,5041,933374,4239,705000,8040,527695,9688,177305,6689,228374,7777,948558,3868,651124,7617,413490,8982,237634,8873,297434,6921,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,607543,1766,296676,1469,235195,3879,168933,4662,66262,4674,61481,4145,310867,1180,232600,3938,144691,5073,87909,4328,78267,4004,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,3563315,3999,1798869,4102,1568143,7640,1136431,8681,431712,7724,230726,7312,1764446,3238,1467895,7444,861192,8560,606703,8543,296551,6830,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US30,657629,2195,332747,2384,285027,4069,190184,4820,94843,4577,47720,3704,324882,2330,254406,4485,143936,4210,110470,5247,70476,3995,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,844170,2477,419225,2100,350145,4537,243910,5013,106235,4849,69080,3728,424945,2165,338746,4130,199289,5317,139457,4939,86199,4062,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,6663993,7908,3272920,6283,2637715,15677,1945232,15805,692483,13928,635205,14694,3391073,6497,2454398,14783,1506633,15049,947765,14836,936675,15015,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,6855615,9199,3351715,6938,2652250,12891,1986445,13853,665805,13356,699465,13506,3503900,6584,2496638,16716,1580034,16455,916604,14727,1007262,16337,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,484880,1943,254955,1781,211470,3325,136416,4061,75054,3797,43485,3016,229925,1526,174869,3167,101739,3549,73130,2807,55056,3070,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,3100916,5793,1511514,4647,1129513,10399,839968,10158,289545,9733,382001,10708,1589402,4243,1052739,10041,657303,10954,395436,9734,536663,10630,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,401213,1813,199420,1594,167448,3129,112842,3566,54606,2867,31972,2815,201793,1339,167847,2745,92743,3325,75104,2811,33946,2550,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1945870,3810,984811,2604,795096,7277,573931,9279,221165,7531,189715,7779,961059,2949,697380,7769,434581,8567,262799,6830,263679,8251,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1126254,2825,566190,2567,406125,5717,291511,5051,114614,5163,160065,5233,560064,2580,362001,5821,220723,5879,141278,4770,198063,6204,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2469515,3563,1237137,3592,982450,6337,724208,7360,258242,6166,254687,6222,1232378,2912,879769,6344,543950,8059,335819,7906,352609,6204,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,3707015,3402,1867098,3121,1596454,6688,1175016,8744,421438,7969,270644,6423,1839917,3098,1488995,8716,885828,9640,603167,7839,350922,8387,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,2023069,2520,969965,2455,554040,8458,353317,9053,200723,7162,415925,8898,1053104,2422,486530,8875,284431,6547,202099,8180,566574,9183,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,5539688,6545,2755972,5837,2297370,11396,1711106,12725,586264,14307,458602,12105,2783716,5095,2095162,14770,1308904,15646,786258,11796,688554,14790,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,485441,1700,254976,1899,227002,2976,168602,3861,58400,3313,27974,2492,230465,1927,190066,3538,119467,4008,70599,3364,40399,3225,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,3206024,4656,1567475,4055,1230815,10312,890122,11795,340693,8959,336660,10704,1638549,4108,1183517,11355,738042,13392,445475,11481,455032,10103,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,2678092,4284,1340343,3704,1105921,7356,771698,8623,334223,8792,234422,7906,1337749,3550,1001443,9716,563014,9837,438429,9560,336306,9794,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
