GEO_ID,C27010_001E,C27010_001M,C27010_002E,C27010_002M,C27010_003E,C27010_003M,C27010_004E,C27010_004M,C27010_005E,C27010_005M,C27010_006E,C27010_006M,C27010_007E,C27010_007M,C27010_008E,C27010_008M,C27010_009E,C27010_009M,C27010_010E,C27010_010M,C27010_011E,C27010_011M,C27010_012E,C27010_012M,C27010_013E,C27010_013M,C27010_014E,C27010_014M,C27010_015E,C27010_015M,C27010_016E,C27010_016M,C27010_017E,C27010_017M,C27010_018E,C27010_018M,C27010_019E,C27010_019M,C27010_020E,C27010_020M,C27010_021E,C27010_021M,NAME,C27010_001EA,C27010_001MA,C27010_002EA,C27010_002MA,C27010_003EA,C27010_003MA,C27010_004EA,C27010_004MA,C27010_005EA,C27010_005MA,C27010_006EA,C27010_006MA,C27010_007EA,C27010_007MA,C27010_008EA,C27010_008MA,C27010_009EA,C27010_009MA,C27010_010EA,C27010_010MA,C27010_011MA,C27010_011EA,C27010_012EA,C27010_012MA,C27010_013EA,C27010_013MA,C27010_014EA,C27010_014MA,C27010_015EA,C27010_015MA,C27010_016EA,C27010_016MA,C27010_017EA,C27010_017MA,C27010_018EA,C27010_018MA,C27010_019EA,C27010_019MA,C27010_020EA,C27010_020MA,C27010_021EA,C27010_021MA,state
0400000US30,1047075,795,244049,2674,124036,5484,93579,5812,11517,1905,14917,2365,210280,2752,138925,4822,33262,3268,7953,1248,30140,2851,397275,2506,273244,5202,64243,4189,19599,2178,40189,3464,195471,1345,3651,819,73035,3958,118002,3760,783,329,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1323289,517,264131,2115,162674,4912,73501,4327,13444,2393,14512,2011,247268,2632,170241,4396,30559,2377,9750,1636,36718,3268,544290,2144,383220,6331,78604,4515,27880,2341,54586,4303,267600,1119,6963,1181,107075,4597,153191,4684,371,220,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,10183721,3716,2446320,7445,1294108,19463,944667,20020,77483,6015,130062,10285,2111611,10186,1419553,16107,228297,9135,60464,4705,403297,12944,3976745,8279,2804236,19755,430856,12009,191957,7829,549696,16195,1649045,4248,37060,3172,632776,10746,970218,11109,8991,1790,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10334958,2874,2670578,7944,1407275,21886,959099,20901,86914,7293,217290,12211,2227283,11146,1466379,18799,186569,8776,57639,5682,516696,15036,4011298,11456,2788424,23270,383377,11696,174713,7511,664784,18119,1425799,5371,41888,3483,599165,13261,772333,12626,12413,2170,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,713033,1423,192588,1172,107602,4772,56056,4114,10755,2018,18175,2517,160511,2772,89794,3905,31681,3254,8422,2333,30614,2851,273536,2594,174990,4530,41326,3554,16517,2127,40703,3717,86398,1518,3934,1058,33615,2114,48213,2020,636,279,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4810094,1546,1162987,5295,608877,13904,472886,13394,40506,4244,40718,5604,997310,7418,672417,10338,99017,6328,28013,3233,197863,8927,1837743,7062,1241548,12866,242358,8431,113511,6066,240326,9698,812054,3700,15808,2393,312449,9179,481445,9568,2352,822,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,620066,406,124839,1558,72318,4011,45022,3802,5036,1239,2463,1089,129099,1922,92486,3280,24624,2535,3174,954,8815,1385,245563,1464,174573,3976,48289,3296,9631,1313,13070,1937,120565,1141,3662,940,43959,2606,72304,2475,640,716,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2998585,1702,721982,2703,403008,10430,232071,8736,29363,4430,57540,6571,641294,3758,412390,8748,98424,6473,16470,2412,114010,6735,1164685,2676,786028,10513,164036,7875,56453,4078,158168,6933,470624,1441,15616,2008,221072,6299,227463,6430,6473,1642,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1776965,393,388032,3146,189716,7428,163987,8179,21229,3768,13100,3164,337580,3656,206874,6060,78717,5388,11303,1848,40686,4026,699366,3148,424306,9428,174467,7185,41709,3230,58884,4843,351987,1799,4716,1135,129891,5328,215944,5734,1436,814,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3861581,1714,1011428,3005,493627,9307,384475,8682,49910,3898,83416,4565,832124,4583,524623,8070,76250,4240,23184,2234,208067,7011,1417364,4378,946668,9382,156033,5153,61954,3446,252709,7153,600665,1881,13456,1367,221025,5366,362060,5453,4124,1370,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5740669,1241,1350222,3974,874278,10643,358638,10027,66209,4212,51097,3635,1183863,5692,882196,8777,148016,6856,31579,2751,122072,5642,2245149,4528,1753951,9556,270201,6607,83640,3217,137357,6795,961435,2597,19930,1865,355364,7258,583509,7571,2632,776,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3171580,573,641105,3263,225713,10127,378060,10403,18430,2523,18902,3120,640265,4006,237412,8254,321971,8290,6927,1432,73955,5450,1236883,2344,525164,12044,562595,9996,43553,2952,105571,7285,653327,952,16519,1977,473050,7114,159272,6505,4486,1069,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,8301038,4855,1992518,6632,1337640,15311,496680,14335,56630,6741,101568,6775,1761195,9308,1318808,13879,138292,7254,36874,3534,267221,9917,3254937,8495,2493617,18510,270573,10078,142043,6303,348704,12197,1292388,3524,45199,3391,405706,8763,827507,8824,13976,2216,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,743793,1039,185726,1860,136081,4486,29832,2930,8638,1768,11175,1871,183290,3064,140977,3510,14936,1744,4182,1198,23195,2371,264523,2599,213028,4355,21165,2384,11211,1846,19119,2224,110254,888,2855,649,30794,1950,76159,2052,446,373,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4990240,2332,1177426,4487,601857,13494,468966,13201,50927,4236,55676,6544,1019628,7266,663989,10651,128076,6836,32338,3167,195225,10274,1911530,5235,1297410,13523,244393,9181,100510,6119,269217,10425,881656,2370,16100,2472,337900,9959,525315,10057,2341,817,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,4151076,824,924284,2863,515009,11161,332604,11677,43780,4446,32891,4562,894081,4910,573607,9169,170410,7964,32581,3106,117483,7234,1604280,4655,1123541,11700,268550,9646,73644,4764,138545,7792,728431,2526,18938,2741,275649,7767,429656,7891,4188,1266,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,567008,846,142042,2417,102045,4269,25442,2792,4431,1553,10124,2101,115247,2853,82849,3890,8655,1686,2878,920,20865,3069,215517,2171,165024,4069,14206,2117,8124,1634,28163,2932,94202,1567,2851,803,34907,2666,56259,2677,185,273,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,39062465,5627,9514348,10369,5075368,38802,3754329,38737,385952,19128,298699,13080,9029340,11835,5719150,31697,2006272,25783,240723,8355,1063195,20903,14946469,7425,10196286,34709,2858962,30086,486299,12306,1404922,24346,5572308,3962,251083,8057,2719888,19530,2542533,20162,58804,3857,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2919673,1311,756077,5075,343901,9913,351960,10155,24787,4300,35429,3725,606849,7013,382047,9276,67072,5034,14729,2564,143001,7407,1095722,6277,697089,12124,168227,7134,55885,5279,174521,8614,461025,2643,8016,1624,211774,6151,240035,6072,1200,522,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3523842,1078,788981,3307,488218,9192,250352,8917,30039,3450,20372,4006,722450,3920,496964,7784,141658,8034,17633,2435,66195,5883,1420210,3169,1065142,10720,218580,8883,39937,3648,96551,6332,592201,1565,25193,2241,224158,7547,339045,6948,3805,978,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,28243191,4197,7825350,9265,3897294,39862,2854240,37171,201022,11356,872794,23964,6389806,13581,3962749,29867,454948,14218,124825,6547,1847284,28469,10513407,10173,7049519,36664,881787,20281,367378,11103,2214723,32009,3514628,5764,130281,7012,1582642,19000,1733613,19453,68092,6724,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5943064,2569,1420111,4469,880723,14496,443015,14840,49603,5130,46770,6175,1240792,6246,877478,9983,200038,8346,33658,3705,129618,7818,2374019,4633,1802339,14297,295059,10660,104240,5414,172381,7387,908142,2293,48239,3580,250704,7225,601260,7715,7939,1572,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,20996007,3241,4488358,9276,2252664,31565,1741443,31281,155207,9287,339044,14687,4148864,11127,2631638,25553,449512,17461,91575,6336,976139,20829,8067369,7687,5462725,28135,910242,18042,331926,10567,1362476,25229,4291416,5337,130031,6382,2095938,19667,2014621,20314,50826,5640,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6830796,760,1470670,4935,945705,13766,425179,12419,81830,6290,17956,3107,1572933,5593,1140755,10191,298993,10271,54726,4337,78459,5827,2683856,3583,2000752,15167,487515,12446,106870,5938,88719,5917,1103337,2071,55872,3884,377596,8623,666096,8445,3773,1163,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,692817,606,137437,1879,68291,4969,59930,5204,6787,2727,2429,1365,224127,1797,173748,3658,36569,3490,4776,1248,9034,1717,247793,921,173422,4447,56362,4353,8034,1483,9975,2076,83460,594,7113,1687,30316,2423,45572,2362,459,441,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,3135573,903,982994,3260,731956,12380,146946,9631,31834,4415,72258,7271,758117,4376,598645,7804,37162,3697,18333,2317,103977,7062,1047711,3127,828125,8452,68704,4594,35243,2970,115639,7556,346751,1844,14969,1962,124571,4294,203721,4537,3490,1104,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,19302636,2649,4306394,7431,2403115,19416,1544537,20835,251361,11598,107381,8136,4361195,8684,2871811,20203,938214,15809,141598,6761,409572,12821,7518203,5554,5174157,19658,1514323,20324,328758,11048,500965,13908,3116844,3279,119152,6150,1288268,15179,1686109,15289,23315,3378,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8803988,1605,2059124,4490,1342007,14980,569565,15499,67791,7336,79761,7154,1777428,5534,1265884,11672,234968,8730,37340,3941,239236,10165,3566664,3895,2732893,16764,411828,11533,99877,5011,322066,12316,1400772,1989,58602,3637,522167,9934,806066,9783,13937,2309,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,11517226,1419,2748263,6461,1600909,17366,899468,17323,115319,6969,132567,8863,2401280,8261,1607540,14191,456357,10203,62833,4568,274550,10269,4438919,6967,3186108,18271,766053,13291,159064,6225,327694,10721,1928764,3897,56135,3526,746552,11021,1116983,10478,9094,2062,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,6014742,1422,1453042,5136,873000,17010,437195,14852,60314,5125,82533,7006,1270855,6315,917762,10318,109900,5659,31576,3238,211617,9265,2292693,5118,1672006,12847,259288,8402,94455,5535,266944,10061,998152,3762,21664,2252,414003,7303,557252,6781,5233,1430,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,12604311,1036,2820785,5343,1632398,18991,887115,16770,177491,8496,123781,7951,2628866,7142,1853492,14080,438867,11095,81494,4616,255013,10069,4900615,5506,3647699,18153,717776,13449,222842,7210,312298,10034,2254045,2924,62359,3519,741275,11908,1442127,11817,8284,1683,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9888529,864,2295104,5370,1332799,15961,763957,13882,120489,7101,77859,5822,2091894,6545,1406126,12303,417882,11193,66340,4575,201546,7264,3820868,5668,2713568,14816,674220,12317,183175,7669,249905,7680,1680663,2935,36792,2386,469893,9392,1168737,9666,5241,1096,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1900165,832,501129,2694,330255,6854,126214,6165,18432,2765,26228,2926,408657,3584,309242,5032,28327,2625,10987,1853,60101,4427,698063,3254,546687,6406,51230,3271,29791,2191,70355,4609,292316,1566,8438,1140,109939,3354,173011,3658,928,446,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1733484,857,471103,2876,270881,9175,150473,7081,20951,3543,28798,4460,358563,3434,249674,7007,30529,3711,8633,1612,69727,5203,629208,3145,452314,8858,52078,4057,31450,3082,93366,6449,274610,2154,4986,1275,99423,4499,169472,5122,729,369,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,2060718,1535,510645,3476,196274,9458,261362,9623,26200,3702,26809,3626,429191,4883,207611,7371,131175,6339,19026,2167,71379,5105,757641,3824,432089,9579,187027,7367,43890,3324,94635,7241,363241,2271,10204,1593,165804,4951,183806,4853,3427,968,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1368549,2598,318909,2148,207332,5641,89637,6231,13630,2692,8310,2208,273288,3202,209057,4716,36006,3223,7619,1447,20606,2834,519088,1860,401597,5515,66418,4100,25231,2829,25842,3020,257264,814,12384,1728,75834,4111,168005,4269,1041,343,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,864598,699,225191,3036,142284,5372,60489,4116,9107,2032,13311,2064,183848,3657,132855,4094,12385,1849,4832,1239,33776,2956,315690,2462,238330,4800,27367,2988,12922,1701,37071,3097,139869,1212,3642,864,57074,2563,78604,2944,549,366,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,7427599,3185,1755094,4457,1009178,15830,616632,17472,81802,7389,47482,5545,1660097,6490,1133732,10836,283353,8429,56192,4658,186820,8855,2868591,5284,2100425,16289,395621,12331,135805,7232,236740,9237,1143817,2930,37784,3163,411941,8555,687850,8036,6242,1634,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,1041309,1059,219314,2140,129008,4968,74455,4748,11066,2544,4785,1779,237965,2506,163781,5009,49113,4571,6660,1687,18411,2879,408596,1733,297976,5608,73109,5192,18892,2153,18619,2670,175434,1240,4727,970,73373,4310,96668,4150,666,522,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,7064799,2070,1745643,5700,912582,14626,611892,16488,74885,6573,146284,9547,1512361,7077,920865,14483,282668,12048,47396,4264,261432,12448,2559532,3716,1669837,13777,443793,11605,113230,5438,332672,11237,1247263,1934,35563,2785,555091,10173,647020,9971,9589,1725,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,6667784,1852,1598672,5513,830093,16748,607280,17474,78375,7749,82924,6734,1407082,7652,917279,12291,199240,8436,50228,5037,240335,10172,2585381,6727,1745532,17086,363423,10323,129559,6478,346867,11734,1076649,3791,24586,2700,438905,9623,608419,9930,4739,1241,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2854774,1728,746787,3378,482395,8783,198688,8640,27567,3369,38137,4350,607337,4987,453452,7315,41376,3945,19607,2497,92902,5264,1057075,4838,805681,8626,90810,4749,43317,3446,117267,5641,443575,2589,13108,1923,152783,5151,275635,5197,2049,773,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
