GEO_ID,B15010_001E,B15010_001M,B15010_002E,B15010_002M,B15010_003E,B15010_003M,B15010_004E,B15010_004M,B15010_005E,B15010_005M,B15010_006E,B15010_006M,B15010_007E,B15010_007M,B15010_008E,B15010_008M,B15010_009E,B15010_009M,B15010_010E,B15010_010M,B15010_011E,B15010_011M,B15010_012E,B15010_012M,B15010_013E,B15010_013M,B15010_014E,B15010_014M,B15010_015E,B15010_015M,B15010_016E,B15010_016M,NAME,B15010_001EA,B15010_001MA,B15010_002EA,B15010_002MA,B15010_003EA,B15010_003MA,B15010_004EA,B15010_004MA,B15010_005EA,B15010_005MA,B15010_006EA,B15010_006MA,B15010_007MA,B15010_007EA,B15010_008EA,B15010_008MA,B15010_009EA,B15010_009MA,B15010_010EA,B15010_010MA,B15010_011EA,B15010_011MA,B15010_012EA,B15010_012MA,B15010_013EA,B15010_013MA,B15010_014EA,B15010_014MA,B15010_015EA,B15010_015MA,B15010_016EA,B15010_016MA,state
0400000US23,310050,7257,7425,1303,26022,2331,7322,1229,16889,2094,25135,1910,18396,1931,3441,764,32466,2729,44304,3727,44189,2778,22305,2064,18257,1917,16254,1688,8633,1436,19012,2213,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,2266801,22745,112928,5206,144493,6245,71661,4276,113711,5569,161536,6569,153486,5974,14388,1892,207107,7946,461878,11186,287448,9544,96907,5054,110662,5235,80220,4777,85947,4705,164429,6903,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2224033,23689,110530,6745,120406,6578,62433,4556,102732,5592,147220,6162,158551,6777,10750,1797,217043,8830,548548,12990,266441,8682,77235,4438,92182,5628,78206,5096,98284,5503,133472,7440,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,146428,5876,5073,1047,14314,2784,7604,1381,6163,1115,10591,1720,11639,1587,1306,567,14919,1822,22240,2346,19043,2040,6330,1174,8354,1581,4700,1161,3541,844,10611,1588,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,852037,14669,38554,3495,52659,3550,20344,2152,32823,3266,33542,2801,66371,3949,2705,670,95861,6192,199506,7389,139848,5867,23213,2303,37686,3336,23076,2666,24414,2610,61435,4123,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,172589,5057,6792,1055,15074,1731,5040,1010,11026,1390,16028,1828,11037,1580,1324,524,14996,1540,16946,1683,21723,1651,14321,1683,11701,1211,11636,1397,4870,1217,10075,1531,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,521834,12099,19363,1973,27798,2066,14295,1878,24853,2522,36646,2788,38720,3487,2977,713,53270,3670,128686,6488,66823,4361,16711,1732,20340,2752,16872,2450,19054,2316,35426,3567,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,273103,9435,7152,1345,20890,2259,8549,1439,14630,1837,11569,1900,13886,1850,1471,666,38852,3680,49945,3433,53627,3496,6447,1416,11450,1821,6977,1555,6729,1505,20929,2607,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,668161,12367,21674,2327,45786,2901,22179,2209,30402,2738,29310,2586,40767,3001,5487,1033,67458,3750,146792,5559,120410,4738,17192,1870,33261,2622,19274,2021,24716,2323,43453,2915,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1198076,13101,44574,3138,102231,3747,32500,2465,52492,3507,72377,3603,73197,3449,5850,818,133704,5080,237415,7391,182812,5376,42021,2687,50647,2745,38510,2679,49431,2807,80315,4062,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,610703,13439,19029,2074,31721,3301,21750,2523,24099,2734,29743,3306,37138,3877,1867,660,69448,4724,181068,7546,110109,6381,5131,1020,12582,1937,13059,2205,12997,2237,40962,3262,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2290457,22685,150117,6074,137735,6060,73959,4061,117027,5583,229039,7676,193107,6643,22931,2331,176031,6534,427835,10901,213006,7573,118815,5417,130987,5746,82710,4829,79504,4374,137654,5734,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,148610,5473,3089,696,11643,1444,2552,809,3667,817,5583,1132,8302,1478,1468,734,25047,2987,28955,2457,29461,2193,3671,986,4553,1001,3020,1157,4471,1235,13128,1517,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,989335,16944,35674,3615,58081,3921,27734,2830,50700,3591,63653,3702,70930,4604,6737,1280,94538,5224,226659,8873,148403,7215,35294,2989,51701,3332,29682,3003,32755,3254,56794,4114,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1002543,14230,40284,3458,89273,4854,36039,3178,51411,3128,92128,4816,74963,4407,10567,1565,91243,5487,155362,6919,98729,4511,60047,4572,59552,3894,56933,3383,39357,3318,46655,3792,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,105583,4800,2970,959,13558,1994,4481,1032,5448,1349,5818,1560,7102,1792,515,374,10549,1548,12701,2386,21302,2325,3399,1053,4058,1032,3682,1083,2745,747,7255,1556,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,9171076,42256,506889,11461,599398,11113,277032,8302,469323,11108,927939,13671,959095,15573,76704,4489,749708,15047,1674658,20464,585540,12202,455215,10969,515976,11415,519288,11207,385408,13002,468903,10866,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,458694,13262,12714,1708,33659,3192,13699,2082,14306,2143,14565,2275,22042,2492,3479,962,61022,4374,101230,5745,88896,5236,12441,1847,18570,2250,11457,2102,12208,1985,38406,3618,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,987230,12632,47610,3018,52927,4273,29430,2525,58366,3482,93065,4183,76746,4226,5175,990,87052,3910,195285,5764,99109,4750,57776,3972,55326,4071,39026,3105,34238,3004,56099,3618,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,5600777,37666,270202,9174,343496,12188,195567,8021,237547,9850,308375,9326,551040,13630,64200,4415,519136,14278,1291794,18830,664598,14832,180284,7329,226312,8530,183439,8114,214121,8536,350666,11059,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1700695,18694,113876,5611,117040,5705,61606,4188,88963,4859,166465,7428,135736,5691,14008,1903,155325,6730,300340,10069,154974,6442,78365,4297,86950,4927,64021,4094,65313,3801,97713,5389,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,4647230,38508,178020,7877,228122,8814,121303,7047,218304,7542,311880,9005,372287,10104,30584,2842,515257,13618,1127562,20159,608044,14539,162682,7630,183688,7722,151558,7354,171991,7798,265948,8660,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,2152010,20636,105164,5540,154409,6716,82374,5004,129652,6070,208782,7466,198373,7659,13172,1517,184094,6660,375988,11828,183218,6211,130585,6035,118443,5441,93065,4961,71106,4336,103585,5476,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,302170,4376,11268,1591,17871,2247,6638,1306,10310,1602,79750,3805,14537,2396,4637,1308,14133,2061,37167,3463,11098,1905,23238,2841,27371,2604,14063,1945,19959,2711,10130,1781,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,652445,11694,35954,2650,42571,3185,16935,1807,27301,2463,48901,3017,42782,3440,7874,1366,67063,4636,124174,5190,86910,3933,29038,2445,23244,2949,26342,2330,26580,2530,46776,3576,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,5091466,32761,235245,9042,251865,7958,154287,6391,291027,7305,493683,12140,306709,8272,37196,2613,453127,9978,947419,13664,550608,11957,297149,8739,288703,8817,330424,10804,209231,8872,244793,9345,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,2524992,20134,153152,5706,133383,6476,84047,4697,128691,6134,204416,7264,220289,7846,14637,2037,218934,6865,552037,12158,274006,7355,112220,5420,114189,5562,100439,5531,101564,5039,112988,6148,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2325610,23805,90137,4151,134534,5385,66157,4530,99351,4959,127991,6144,180999,6301,17703,2136,264958,7810,500362,12030,363170,9737,82295,4615,96248,4589,83079,4448,94673,4330,123953,5615,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1235894,14543,53627,4188,85260,4681,32534,3017,60562,4307,64494,3269,72229,3357,7311,1542,133953,4805,265793,7561,197023,5897,38082,2881,57675,4028,39883,2957,51081,3348,76387,5062,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,2862482,22906,122585,5435,186403,5532,91675,4798,143023,4987,191249,5989,205064,6194,17967,1949,314613,8420,563686,12269,402634,8456,116615,5361,130650,6640,100171,5271,111850,5364,164297,6674,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2031893,20147,81520,4355,115667,4816,59801,3803,86268,3837,104235,4699,213442,6247,13156,1537,226621,6296,427302,10640,282816,6984,65855,3396,81435,3958,65016,3664,75117,3796,133642,4937,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,410730,8231,15530,1768,35888,2502,9791,1441,14717,1394,20071,1994,19548,2012,3390,717,42438,2502,91837,4273,72971,3522,12162,1622,15005,1592,13601,1654,16238,1719,27543,2127,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,316262,9172,11630,2565,32058,3809,12059,2289,13185,2204,20217,2437,22796,3057,1717,780,35126,2497,55699,3475,44167,3540,11224,1890,12328,1703,10922,2045,11080,1916,22054,2472,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,391712,9466,12698,1650,28895,2961,18860,2095,21777,2451,29023,2523,33288,3040,2554,669,37029,3253,64965,4016,59164,4117,19045,2133,18872,2230,16484,2220,10049,1613,19009,2330,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,333573,9006,12136,1666,25073,2215,9365,1202,21793,2143,35277,2783,22401,2272,2172,796,30325,2975,62369,3732,33655,2565,14566,1810,14394,1813,16259,2153,11730,1783,22058,2401,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,170398,5848,5242,1116,16883,2126,4845,1267,4796,918,9932,1633,8932,1407,1339,588,19709,2166,29886,2621,34944,2716,4624,1280,6256,1310,4762,1039,4651,999,13597,2053,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1913104,21388,117263,5207,139668,5730,62202,3706,92882,4571,175759,6720,183315,6330,20831,2239,167449,6297,315430,9497,181324,5991,94704,4538,98021,5149,87486,4912,79127,4178,97643,4814,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,254661,8358,10526,1804,16821,2012,6408,1474,16089,1996,20743,2420,18693,2768,1010,462,25139,2287,48025,4145,29427,2873,12963,1512,14326,1942,12590,1857,7784,1363,14117,1975,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1438493,17323,59155,3753,82672,4843,37823,3170,67584,4562,96057,5344,121872,5067,13810,1987,141290,5816,305964,8110,205224,6832,48034,3296,58218,3825,48914,3252,57566,4429,94310,6018,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1275425,18128,47066,3836,81740,4516,40076,3948,62767,4442,65241,3780,83880,4477,7585,1117,143223,5542,277329,8332,179751,7210,45090,3298,59548,4106,53582,4495,49844,3757,78703,5188,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,646143,9128,24053,2321,48575,3251,15693,2033,24534,2231,33858,2806,38573,2813,3203,897,73429,4857,136378,5200,103505,4635,20839,2289,32404,2986,24166,2515,25806,2229,41127,2720,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
