GEO_ID,B05003H_001E,B05003H_001M,B05003H_002E,B05003H_002M,B05003H_003E,B05003H_003M,B05003H_004E,B05003H_004M,B05003H_005E,B05003H_005M,B05003H_006E,B05003H_006M,B05003H_007E,B05003H_007M,B05003H_008E,B05003H_008M,B05003H_009E,B05003H_009M,B05003H_010E,B05003H_010M,B05003H_011E,B05003H_011M,B05003H_012E,B05003H_012M,B05003H_013E,B05003H_013M,B05003H_014E,B05003H_014M,B05003H_015E,B05003H_015M,B05003H_016E,B05003H_016M,B05003H_017E,B05003H_017M,B05003H_018E,B05003H_018M,B05003H_019E,B05003H_019M,B05003H_020E,B05003H_020M,B05003H_021E,B05003H_021M,B05003H_022E,B05003H_022M,B05003H_023E,B05003H_023M,NAME,B05003H_001MA,B05003H_001EA,B05003H_002MA,B05003H_002EA,B05003H_003MA,B05003H_003EA,B05003H_004MA,B05003H_004EA,B05003H_005MA,B05003H_005EA,B05003H_006EA,B05003H_006MA,B05003H_007MA,B05003H_007EA,B05003H_008MA,B05003H_008EA,B05003H_009MA,B05003H_009EA,B05003H_010MA,B05003H_010EA,B05003H_011MA,B05003H_011EA,B05003H_012MA,B05003H_012EA,B05003H_013MA,B05003H_013EA,B05003H_014MA,B05003H_014EA,B05003H_015MA,B05003H_015EA,B05003H_016MA,B05003H_016EA,B05003H_017EA,B05003H_017MA,B05003H_018MA,B05003H_018EA,B05003H_019MA,B05003H_019EA,B05003H_020MA,B05003H_020EA,B05003H_021MA,B05003H_021EA,B05003H_022MA,B05003H_022EA,B05003H_023MA,B05003H_023EA,state
0400000US30,912200,764,459226,700,91436,586,91334,594,102,159,18,32,84,142,367790,457,364210,1133,3580,1013,2069,533,1511,825,452974,789,87087,636,87087,636,0,172,0,172,0,172,365887,522,358642,1553,7245,1510,4901,1148,2344,687,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1245001,1050,608983,630,113538,537,112475,772,1063,621,331,317,732,537,495445,282,485938,1472,9507,1431,5912,1186,3595,967,636018,730,106557,580,106131,713,426,365,90,153,336,326,529461,239,517015,1757,12446,1733,7489,1317,4957,992,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,6505973,4099,3179458,3192,607853,2701,604050,3234,3803,1460,1069,564,2734,1319,2571605,1177,2510304,4618,61301,4367,35988,3088,25313,3236,3326515,3283,577401,2469,573749,2721,3652,1339,1003,575,2649,1293,2749114,2065,2678898,5841,70216,5462,41162,3216,29054,3500,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,5493804,4489,2705337,3493,561216,2965,557612,3183,3604,1251,1205,578,2399,1024,2144121,1963,2081544,5332,62577,4783,37701,4145,24876,3081,2788467,3973,525343,3166,521802,3328,3541,1351,918,538,2623,1165,2263124,1488,2190673,5509,72451,5105,46063,4174,26388,3043,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,443304,640,235134,560,45888,456,45745,473,143,162,63,103,80,129,189246,644,183362,1372,5884,1138,3830,895,2054,646,208170,548,43572,392,43551,395,21,40,0,157,21,40,164598,394,158672,1178,5926,1088,3194,739,2732,735,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,3192169,2083,1564372,2088,325585,1999,324646,2026,939,531,482,328,457,479,1238787,717,1227063,2071,11724,1839,6715,1313,5009,1274,1627797,2361,301210,2236,300121,2320,1089,627,378,263,711,608,1326587,876,1310555,2329,16032,2126,9673,1646,6359,1515,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,579944,589,285896,444,53194,360,52733,552,461,433,163,176,298,344,232702,309,226217,1205,6485,1161,4106,878,2379,709,294048,573,50027,443,49614,534,413,361,157,188,256,323,244021,292,235620,1254,8401,1239,5220,949,3181,926,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1469593,1806,749909,1409,123753,981,122718,1140,1035,472,338,253,697,404,626156,1166,591781,3122,34375,3089,22529,2327,11846,1689,719684,1612,115421,1238,114799,1314,622,315,196,188,426,254,604263,791,565573,3336,38690,3162,25028,2411,13662,1967,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1661773,1584,817989,2258,165651,1870,165051,2007,600,592,50,84,550,589,652338,1380,648340,1823,3998,1103,2292,768,1706,719,843784,1822,157866,1800,157183,1909,683,634,30,48,653,633,685918,710,681632,1318,4286,1063,2388,777,1898,732,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2570367,2078,1264905,2115,260353,1493,259567,1555,786,439,143,128,643,398,1004552,1012,990549,1971,14003,1735,6652,1127,7351,1502,1305462,1362,245948,1200,244923,1394,1025,532,424,307,601,428,1059514,566,1043727,1768,15787,1791,8964,1284,6823,1056,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,4707567,2730,2338862,1505,460596,605,458740,865,1856,731,486,270,1370,710,1878266,1386,1846978,2889,31288,2713,20766,2207,10522,1590,2368705,1575,435981,946,433962,1320,2019,715,663,365,1356,636,1932724,726,1900801,3123,31923,2953,20988,1940,10935,1985,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,30793,3930,18117,2771,2115,766,2115,766,0,228,0,228,0,228,16002,2523,14222,2489,1780,614,599,345,1181,495,12676,2319,2527,846,2527,846,0,228,0,228,0,228,10149,2059,9345,1946,804,438,563,347,241,260,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,5224295,2491,2579742,3041,506382,2700,498201,3308,8181,1724,2713,923,5468,1480,2073360,1429,1995593,4733,77767,4535,51138,3371,26629,2942,2644553,2824,484074,2514,477284,3279,6790,1868,2388,1211,4402,1343,2160479,1133,2061949,5377,98530,5252,67016,4478,31514,2865,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,636952,1370,324182,1258,68495,1096,68481,1096,14,18,14,18,0,161,255687,371,252206,1263,3481,1299,1375,592,2106,1128,312770,1357,66635,1058,66551,1068,84,92,51,77,33,58,246135,813,242304,1291,3831,1085,2102,850,1729,587,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,3229793,2198,1578601,2144,307994,1905,306597,2125,1397,702,219,214,1178,672,1270607,837,1240502,2718,30105,2601,18222,2471,11883,2160,1651192,2290,291050,2076,289635,2249,1415,767,45,78,1370,770,1360142,879,1324777,3645,35365,3322,21600,2688,13765,2239,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,3147602,2219,1550624,1497,282217,1227,280045,1608,2172,1370,529,583,1643,1290,1268407,706,1225517,3108,42890,2990,25918,2542,16972,2232,1596978,1889,268367,1538,265597,2515,2770,1756,486,413,2284,1695,1328611,847,1281486,3870,47125,3633,30735,3004,16390,2145,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,485040,773,246459,1495,53732,1466,53732,1466,0,203,0,203,0,203,192727,400,190903,682,1824,577,1043,461,781,413,238581,1467,50400,1428,50313,1445,87,144,0,203,87,144,188181,361,184730,997,3451,901,1591,556,1860,729,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,14495479,6952,7252906,4059,1172603,2399,1138127,3957,34476,3230,8457,1504,26019,3109,6080303,2884,5431354,12622,648949,12252,416026,10915,232923,7067,7242573,4257,1111104,2148,1078384,4201,32720,3528,7733,1942,24987,3032,6131469,3290,5434228,12902,697241,12861,466968,11337,230273,7170,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1684276,845,824171,2290,175840,2437,175082,2473,758,522,69,116,689,499,648331,776,640438,2039,7893,1868,3358,1037,4535,1277,860105,2251,170355,2279,170133,2323,222,238,122,147,100,181,689750,306,680929,1533,8821,1548,5366,1299,3455,1130,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2367636,2812,1154694,1713,204637,677,201577,1110,3060,876,574,401,2486,771,950057,1180,880459,4502,69598,4541,45516,3387,24082,3054,1212942,1572,192798,1044,190209,1454,2589,839,196,148,2393,800,1020144,819,937624,3960,82520,3970,55817,3425,26703,2408,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,11881257,5475,5888543,5556,1183682,4440,1168389,4545,15293,2549,3266,1235,12027,2305,4704861,2751,4510433,9528,194428,9254,104797,7135,89631,5817,5992714,5009,1130137,4080,1111878,6076,18259,4128,2527,1067,15732,3942,4862577,3114,4671751,9067,190826,9151,107492,7129,83334,5693,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,3035148,3631,1487380,1875,281802,1361,278684,1731,3118,1057,766,348,2352,989,1205578,1080,1154781,3080,50797,2866,33142,2203,17655,2180,1547768,2365,269663,1691,266201,1947,3462,1094,882,474,2580,961,1278105,1447,1214922,4407,63183,4021,42058,3111,21125,2411,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,11344261,8268,5560410,5354,890435,3216,872281,4596,18154,3300,3504,1037,14650,3041,4669975,3146,4348540,10416,321435,9560,188531,7563,132904,6872,5783851,5096,848324,2716,832393,3541,15931,2939,3815,1403,12116,2569,4935527,3544,4552249,12034,383278,11328,235889,8265,147389,7306,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,4882418,6189,2364161,2953,420200,1466,409254,2779,10946,2535,1868,694,9078,2440,1943961,2388,1770983,7598,172978,7442,101683,4826,71295,4758,2518257,4229,400415,1965,391551,2298,8864,1914,1922,826,6942,1730,2117842,3123,1924105,8960,193737,8151,123702,5944,70035,4878,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,259371,567,129035,221,14763,113,14376,336,387,314,92,91,295,302,114272,225,104644,1780,9628,1802,4420,1140,5208,1201,130336,495,13977,394,13731,487,246,287,0,213,246,287,116359,156,102887,2057,13472,2024,7237,1296,6235,1549,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2459891,2240,1234685,1434,351395,990,348812,1624,2583,1161,371,294,2212,1124,883290,768,864419,2443,18871,2284,11222,1528,7649,1697,1225206,1280,331498,862,329741,1504,1757,1222,35,57,1722,1222,893708,724,871673,2489,22035,2290,13421,1721,8614,1564,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,10794347,5379,5286570,2940,994454,1249,976165,2728,18289,2605,5919,1342,12370,2132,4292116,2361,3849788,10628,442328,9681,288961,6636,153367,6920,5507777,3276,940783,1343,926761,2403,14022,2096,4098,1145,9924,1844,4566994,2502,4072061,11463,494933,11081,342519,9275,152414,6966,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,4864534,4937,2375298,2473,458098,1446,450198,2377,7900,1861,2495,938,5405,1583,1917200,1784,1723047,7183,194153,6853,140445,5524,53708,4045,2489236,3209,432429,1998,426820,2065,5609,1253,1367,541,4242,1151,2056807,2019,1851852,7334,204955,7338,151291,6061,53664,3818,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,9182383,3515,4507559,2749,945012,1718,940966,1973,4046,1015,1385,617,2661,828,3562547,2059,3490626,4934,71921,4785,47301,3507,24620,3154,4674824,2254,896329,1916,892290,2355,4039,1095,1698,769,2341,796,3778495,1392,3700691,4888,77804,4787,55917,4471,21887,2185,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,4857174,2076,2388452,2235,511395,1928,508155,2204,3240,1301,965,519,2275,1097,1877057,1151,1847575,3622,29482,3271,17073,1960,12409,2162,2468722,2147,487404,1901,484980,2095,2424,870,718,333,1706,794,1981318,855,1945718,3589,35600,3524,22766,2466,12834,2083,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,9723288,3360,4761438,1930,898848,944,892788,1665,6060,1244,1884,596,4176,1170,3862590,1468,3751464,6843,111126,6824,70383,5196,40743,4705,4961850,1978,853855,1183,847060,2358,6795,1821,2630,1023,4165,1312,4107995,1266,3983137,6331,124858,6278,85187,4867,39671,4173,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,7476047,2647,3696606,1806,740054,1011,728645,2382,11409,2231,4799,1403,6610,1837,2956552,1164,2827159,5704,129393,5671,85780,4397,43613,3321,3779441,1586,704444,859,695900,2053,8544,1942,3261,966,5283,1724,3074997,1127,2932617,6496,142380,6462,98046,5171,44334,3666,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1515261,1431,751703,1408,168598,1055,167660,1198,938,513,264,221,674,447,583105,712,575249,1523,7856,1322,4402,932,3454,885,763558,1090,157966,844,157570,852,396,286,185,223,211,187,605592,555,597181,1464,8411,1256,5664,1059,2747,667,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1434463,1130,717348,1056,172114,863,171130,1040,984,665,238,234,746,611,545234,472,536316,2130,8918,2123,5302,1659,3616,1206,717115,1160,162289,894,161906,936,383,341,206,205,177,219,554826,744,543276,2684,11550,2627,6180,1909,5370,1788,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,773039,1548,383053,2076,59087,1878,58997,1883,90,146,90,146,0,201,323966,577,314631,2282,9335,2229,5737,1189,3598,1848,389986,1878,55551,1750,55475,1745,76,128,76,128,0,201,334435,758,323756,1746,10679,1572,7651,1332,3028,935,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,308375,330,165689,721,21676,734,21504,776,172,217,0,189,172,217,144013,216,136788,1500,7225,1420,4486,1144,2739,741,142686,789,21025,731,20959,735,66,107,0,189,66,107,121661,262,110732,1478,10929,1447,5502,1002,5427,1121,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,718783,433,361002,856,79195,776,79116,787,79,89,0,163,79,89,281807,247,279712,928,2095,910,809,463,1286,739,357781,777,75308,761,75308,761,0,163,0,163,0,163,282473,170,279679,840,2794,812,1890,741,904,496,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,5111274,3018,2550010,2105,476397,1701,470821,2117,5576,1118,747,438,4829,1060,2073613,1059,1963560,5975,110053,5943,64656,4152,45397,3896,2561264,1833,453250,1318,446805,1835,6445,1378,1492,703,4953,1252,2108014,1273,1985804,5212,122210,5073,78623,3678,43587,3531,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,754990,3008,364413,1190,59956,551,59906,567,50,82,0,220,50,82,304457,882,288376,2699,16081,2528,11468,1904,4613,1636,390577,2180,57087,402,56762,561,325,388,89,144,236,365,333490,1947,313182,3403,20308,2170,14774,1742,5534,1483,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,3894250,2383,1926407,1689,326775,927,323354,1694,3421,1329,435,318,2986,1272,1599632,1272,1525017,5380,74615,5169,42353,3858,32262,3033,1967843,1718,309941,1076,306608,1875,3333,1701,996,569,2337,1412,1657902,1168,1569996,5185,87906,5231,53716,4033,34190,3109,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,4984848,3365,2437192,3138,502004,2391,497703,2913,4301,1632,1404,749,2897,1420,1935188,1562,1902932,3533,32256,3061,19612,2600,12644,2285,2547656,2512,475117,2078,472242,2368,2875,962,989,596,1886,913,2072539,1505,2032953,3523,39586,3064,24448,2671,15138,2415,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2201742,1082,1086199,1703,238643,1372,237823,1481,820,446,273,265,547,329,847556,696,837015,2210,10541,2072,6346,1573,4195,1124,1115543,1357,230136,1304,229474,1460,662,505,324,359,338,295,885407,349,873485,1967,11922,1902,7798,1465,4124,1327,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
