GEO_ID,C24080_001E,C24080_001M,C24080_002E,C24080_002M,C24080_003E,C24080_003M,C24080_004E,C24080_004M,C24080_005E,C24080_005M,C24080_006E,C24080_006M,C24080_007E,C24080_007M,C24080_008E,C24080_008M,C24080_009E,C24080_009M,C24080_010E,C24080_010M,C24080_011E,C24080_011M,C24080_012E,C24080_012M,C24080_013E,C24080_013M,C24080_014E,C24080_014M,C24080_015E,C24080_015M,C24080_016E,C24080_016M,C24080_017E,C24080_017M,C24080_018E,C24080_018M,C24080_019E,C24080_019M,NAME,C24080_001MA,C24080_001EA,C24080_002MA,C24080_002EA,C24080_003MA,C24080_003EA,C24080_004EA,C24080_004MA,C24080_005MA,C24080_005EA,C24080_006MA,C24080_006EA,C24080_007MA,C24080_007EA,C24080_008MA,C24080_008EA,C24080_009MA,C24080_009EA,C24080_010MA,C24080_010EA,C24080_011MA,C24080_011EA,C24080_012MA,C24080_012EA,C24080_013MA,C24080_013EA,C24080_014MA,C24080_014EA,C24080_015EA,C24080_015MA,C24080_016MA,C24080_016EA,C24080_017MA,C24080_017EA,C24080_018MA,C24080_018EA,C24080_019MA,C24080_019EA,state
0400000US30,523058,5868,273970,4433,192836,5219,170762,5375,22074,2390,16113,2124,14643,1818,12470,1613,11781,1586,26127,2308,249088,4849,150089,4430,141550,4218,8539,1177,33017,2825,22656,2157,14964,1751,8655,1348,19707,2359,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,678540,6859,344616,5064,243656,5666,223348,5800,20308,1930,29541,2590,16435,1956,11963,1489,9579,1378,33442,2557,333924,4902,200619,5023,191625,4926,8994,1437,65105,3574,25042,2151,15868,1995,5747,1151,21543,2297,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,4870838,24880,2510383,17503,1952821,18062,1833142,17834,119679,6124,118687,5636,115809,5557,105292,5608,62862,4594,154912,5884,2360455,15776,1630769,17070,1570362,16274,60407,4238,218885,6952,147583,7614,202915,7303,45300,3752,115003,5598,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,4953466,24667,2558108,14380,2014554,18168,1870651,18722,143903,6858,102361,5817,128630,7037,81355,5435,68594,4860,162614,7893,2395358,18318,1701835,18779,1635564,17879,66271,4331,174530,8250,197073,9296,149124,7119,61731,5160,111065,6611,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,345769,4933,183641,4227,116162,4602,108182,4544,7980,1378,11662,1644,13831,1605,13433,2088,15435,2416,13118,1700,162128,3449,85202,3561,79867,3383,5335,1371,21695,2281,19405,1991,16525,1815,8974,1366,10327,1200,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,2094271,16868,1088629,11103,837694,12669,790452,12378,47242,3134,44209,3406,56445,4137,41596,3747,36402,2706,72283,5278,1005642,11376,690846,12368,672824,11847,18022,2252,88225,5560,74631,4823,75291,4647,28617,3306,48032,4077,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,330947,5124,164358,3378,112756,3364,103329,3509,9427,1434,16295,1499,7276,1114,6752,952,3447,716,17832,1685,166589,3159,88503,3728,82956,3920,5547,980,36178,2517,15017,2156,8779,1207,3447,774,14665,1949,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1446090,11002,771040,8305,631932,8059,601598,8698,30334,2937,17939,2027,37015,3348,19175,2071,18134,2223,46845,3404,675050,7907,513561,9199,495161,9371,18400,2130,31814,2992,51380,3469,27033,2013,13548,2367,37714,3522,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,741817,9426,389501,6146,288921,7298,279155,6975,9766,1454,19016,2594,22251,2413,26788,2825,14680,2197,17845,1942,352316,6544,222905,6403,219086,6392,3819,924,39146,3025,29813,3075,34816,2909,12685,1782,12951,1811,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1791438,10371,949076,7083,703244,8502,660794,8288,42450,2354,43343,2788,46166,3025,41134,3101,42203,2752,72986,3772,842362,7193,557697,8449,537218,8236,20479,2260,77197,3877,51906,3457,79137,3921,28911,2449,47514,2780,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,2993716,12072,1553475,8362,1235067,9106,1167252,9532,67815,3372,80287,3758,73742,3421,51352,3139,19112,2053,93915,4525,1440241,10463,992980,11569,963499,11565,29481,1699,191635,5629,104340,4766,76052,3705,18244,1686,56990,3311,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,1004429,13869,533523,9416,351303,9247,331107,9253,20196,2434,14282,1928,30924,3835,55915,3852,15170,2202,65929,4117,470906,8310,296698,9016,289426,8674,7272,1242,23626,3038,27969,2897,82064,4571,8961,1658,31588,3041,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,4180915,20665,2167141,11705,1535189,13956,1445940,13703,89249,5524,114100,5191,124713,6551,77257,5371,192188,7042,123694,5718,2013774,16205,1268080,15754,1221221,14960,46859,3314,214656,6925,206011,7128,102136,5484,127828,5556,95063,4633,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,400818,5548,217257,3427,152884,4802,142219,4697,10665,1536,13603,2348,12576,1593,9739,1280,7795,1551,20660,1669,183561,4149,110630,4511,106408,4553,4222,846,29655,2716,16008,2134,12777,1738,5197,957,9294,1439,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,2315748,17749,1182781,10895,921787,12228,863509,12398,58278,4281,49445,4587,50053,3405,54234,3739,31132,3483,76130,5275,1132967,12991,789796,13012,760094,12886,29702,3180,92190,5282,71714,4072,102854,5756,23179,2967,53234,3683,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,2029021,13461,1070177,9260,811286,9256,756811,9976,54475,3322,64642,4785,53645,3641,42892,3372,18535,2077,79177,4625,958844,10225,611463,10734,581373,10331,30090,2590,124535,5719,77093,4877,60673,4223,13252,1942,71828,4477,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,287436,5151,155610,3518,110211,3683,100165,3893,10046,1950,6509,1231,13268,1805,9627,1937,5359,1404,10636,1598,131826,4056,78234,4050,74265,3815,3969,1015,12358,1783,16094,1696,11381,1557,4470,1139,9289,1650,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,18930012,36894,10211871,27679,7754167,31113,7307576,32355,446591,9655,451318,11886,573855,12449,305090,9269,192358,7601,935083,16559,8718141,25503,5886111,34253,5662709,34219,223402,7433,771421,13013,856018,13892,421822,9961,135961,6113,646808,12510,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1231410,12050,629101,7638,468038,8679,445355,8629,22683,2501,22810,2409,31540,3413,40375,3377,21155,2375,45183,3873,602309,8808,401383,9478,392470,9511,8913,1453,45284,4014,39266,4082,74855,4779,16087,1815,25434,3109,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,1822551,11469,936481,7439,719151,7599,671519,7459,47632,3757,58595,3829,49246,3495,28876,2483,14856,2023,65757,4151,886070,9192,591405,10044,573382,10349,18023,2070,118644,5631,81627,4324,36405,2835,11254,1794,46735,3659,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,13491168,36714,7327839,23191,5751820,28916,5476770,28223,275050,9117,266624,12046,345208,12576,225778,8192,147848,7402,590561,16529,6163329,29239,4331980,28251,4205622,29058,126358,6286,486808,12422,503063,12111,374538,11278,114993,6810,351947,12197,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,3090469,17099,1564335,11187,1066478,14544,1000212,13773,66266,4238,107309,5377,85758,5508,60448,3860,156398,6527,87944,5582,1526134,11069,927491,11316,892375,11299,35116,2897,190827,6752,130795,5935,71283,4948,137233,5772,68505,3669,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,9734940,42750,5078933,24981,4039687,29777,3647689,29917,391998,14481,214868,10099,278505,9622,109891,6434,107921,5649,328061,10603,4656007,25824,3384575,26229,3208422,25546,176153,6494,410255,12435,363951,10564,162244,7010,75290,4754,259692,8723,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,3622984,16868,1832022,12202,1360324,13741,1288021,13887,72303,4266,166178,6617,94611,4620,59861,4126,35017,3328,116031,6031,1790962,11845,1168120,13211,1132622,13455,35498,3067,294710,9329,147243,6656,68572,3929,20879,2311,91438,4531,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,380983,5579,181331,3321,105523,4081,98776,3973,6747,1256,27527,2704,7147,1347,4327,1154,27705,2350,9102,1671,199652,4155,96452,4753,91054,4818,5398,1497,45401,3219,10430,1768,4344,1082,33648,3001,9377,1485,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1533562,9406,850337,6266,664202,7758,615660,7703,48542,3372,44779,3261,35163,2896,38424,2812,28579,2648,39190,3276,683225,7682,466022,8159,445244,7941,20778,2412,61372,4156,52559,3522,50810,2688,15443,2023,37019,3339,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,9504716,27594,4873908,16258,3530539,17448,3287828,17322,242711,8082,356666,8786,396310,10047,184607,6132,83817,4799,321969,9005,4630808,20805,2958040,21969,2844670,20668,113370,6011,644270,12159,492040,11469,227443,6958,72664,4292,236351,8404,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,4487823,20860,2358060,12363,1863447,15340,1743007,15819,120440,5163,109645,5258,138565,6041,75737,4158,43332,3458,127334,6468,2129763,14359,1514978,15893,1460319,16089,54659,3703,199737,6756,193511,6581,115230,5761,24091,2567,82216,4883,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,5637441,21644,2910597,13837,2278804,15295,2166917,15302,111887,4438,172064,6218,158155,5325,77506,4295,53075,3519,170993,6562,2726844,14929,1876887,15893,1830491,15825,46396,3607,375280,9095,220617,7105,105283,5363,44210,3373,104567,5058,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,2921599,15183,1496440,10181,1158816,11231,1100206,11214,58610,3499,92817,4602,70245,3981,44297,2791,28947,3078,101318,4904,1425159,10513,964844,12080,936896,12293,27948,2145,197464,6920,83992,4083,78493,4409,31515,2917,68851,4372,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,6248945,20258,3230763,15453,2481455,19747,2354180,18889,127275,5287,243748,6907,140570,5845,91518,3882,64595,4416,208877,7038,3018182,14834,2081951,16582,2030313,16586,51638,3908,478992,9838,178464,6367,103088,4535,50366,3627,125321,4792,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,4708456,17829,2464212,11816,1984665,12095,1869331,12474,115334,4167,142638,6266,95373,4519,72187,3928,32241,2709,137108,5154,2244244,12653,1581399,15423,1534233,15665,47166,2938,293644,8033,138936,4657,104163,5067,29941,2557,96161,4084,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,999347,7730,524627,4761,391836,5849,365055,6034,26781,2250,29463,2376,26485,2133,20991,2226,11868,1403,43984,2453,474720,6044,310887,5319,298662,5251,12225,1244,62363,2895,39687,2824,27557,2300,9717,1247,24509,1955,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,806802,8736,437906,6880,333233,7134,308256,7061,24977,2682,21294,2311,20020,2525,17587,2222,11981,1741,33791,2893,368896,6420,245544,7206,233692,7166,11852,1703,36166,3871,31314,2860,21542,2431,8659,1436,25671,3232,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,875151,10010,458366,6917,316646,7561,296932,7819,19714,2240,20631,2935,28862,2856,24718,2593,32393,3284,35116,3527,416785,6445,256360,6425,247347,6167,9013,1430,34016,2979,38533,3023,39812,2719,21818,2512,26246,2598,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,684905,7650,350203,5782,234747,6671,218509,6707,16238,2344,18653,2304,14591,1778,24458,2496,31092,2839,26662,2673,334702,5117,212105,5804,199494,6026,12611,1720,35396,2972,9324,1513,39044,2655,16932,1962,21901,2205,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,453723,6188,235253,4165,165518,4124,150911,4113,14607,1722,16508,2001,15049,1497,9707,1453,5849,924,22622,1897,218470,4508,134905,4815,130213,4787,4692,1016,35834,3131,18450,1859,10575,1698,5458,1107,13248,1333,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,3692600,19704,1977346,13639,1500302,14990,1408591,14172,91711,4866,103327,4924,108216,5754,82151,4736,65248,4074,118102,5576,1715254,12273,1107311,13353,1054130,12730,53181,3485,196256,7253,130354,5158,132661,5724,40121,3137,108551,4938,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,527497,8056,265664,4880,200874,5632,189513,5568,11361,1641,16985,2019,13875,2033,9916,1564,8378,1778,15636,2518,261833,5199,179167,6283,173459,6207,5708,1360,38938,3825,19390,2129,10818,1525,5104,1085,8416,1470,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,3215136,18672,1710664,11319,1317003,12776,1235193,13825,81810,4335,76617,4937,95372,4864,55911,4213,48560,3787,117201,5323,1504472,13073,1056761,13616,1007625,13367,49136,3555,134808,6082,110076,5797,89123,5235,30786,3457,82918,4697,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,3133153,20537,1627343,12371,1232407,12385,1184162,12540,48245,3353,82671,4991,88499,5268,45611,3866,42154,4117,136001,6611,1505810,13594,1057740,15180,1035317,15010,22423,2325,144146,5993,118407,5744,77639,4652,29308,2804,78570,4463,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1442550,10817,764122,8120,576572,9121,545941,9487,30631,2531,36147,3080,41951,2657,34753,2558,17963,2131,56736,3021,678428,6326,437807,7713,424759,7291,13048,1685,80128,4372,58072,3146,51332,3223,17979,2480,33110,2552,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
