GEO_ID,B21003_001E,B21003_001M,B21003_002E,B21003_002M,B21003_003E,B21003_003M,B21003_004E,B21003_004M,B21003_005E,B21003_005M,B21003_006E,B21003_006M,B21003_007E,B21003_007M,B21003_008E,B21003_008M,B21003_009E,B21003_009M,B21003_010E,B21003_010M,B21003_011E,B21003_011M,NAME,B21003_001MA,B21003_001EA,B21003_002MA,B21003_002EA,B21003_003MA,B21003_003EA,B21003_004MA,B21003_004EA,B21003_005MA,B21003_005EA,B21003_006MA,B21003_006EA,B21003_007MA,B21003_007EA,B21003_008MA,B21003_008EA,B21003_009MA,B21003_009EA,B21003_010MA,B21003_010EA,B21003_011MA,B21003_011EA,state
0400000US30,733855,2449,83836,3829,3926,878,23366,2334,32545,2296,23999,2334,650019,4586,41120,3127,181788,5914,218082,6223,209029,5987,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,982008,1876,104401,3370,5069,1038,35434,2342,37942,3251,25956,2167,877607,3489,63392,3861,273624,6835,256768,7235,283823,7058,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,7055821,8986,652255,11995,34729,2769,165346,6616,260539,7350,191641,7214,6403566,13531,799688,16536,1629073,20999,1916886,23016,2057919,22110,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,6954346,8484,600414,12727,29881,2626,159134,6791,221328,8759,190071,7701,6353932,14401,836168,17716,1779472,19780,1713386,21663,2024906,23273,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,475182,1776,65721,3854,2332,719,14936,1847,29032,2681,19421,2415,409461,4050,30112,2731,121255,4287,135159,4840,122935,5047,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,3328127,5672,321089,9737,16910,1873,90632,5387,121912,5511,91635,4968,3007038,11346,431252,14119,935281,15574,884738,16266,755767,14789,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,445351,1612,33452,1784,1683,497,11928,1065,10647,1484,9194,976,411899,2185,27220,2866,115262,4676,106132,4073,163285,4948,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2090455,2694,208101,6175,9290,1482,48809,3480,93400,5137,56602,3716,1882354,6564,264752,7851,532207,12320,622609,10573,462786,10500,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1279974,3172,125556,4815,9407,1526,48430,2808,43240,3300,24479,2569,1154418,5753,147178,6739,459873,9770,299102,7770,248265,8758,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2597976,4118,261449,5428,16644,1477,75112,3233,99100,3830,70593,3572,2336527,7132,284518,7463,740432,10985,717738,9080,593839,11592,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,3988217,4306,323408,6200,18391,1702,115322,3813,116613,4055,73082,2851,3664809,7928,296828,8139,1106463,14345,1137847,12833,1123671,13117,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,2286669,2539,73700,4359,6841,1007,22154,2481,19881,2460,24824,2645,2212969,5322,508064,12267,622506,12621,497587,11351,584812,12798,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,5747673,8752,655597,11769,29433,2751,135845,5961,225779,8580,264540,7522,5092076,14205,558952,14234,1252282,17426,1292566,17469,1988276,21548,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,497125,2657,43705,2808,2556,665,13213,1527,18108,2165,9828,1576,453420,3935,35907,3009,115599,4276,163991,4968,137923,4928,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,3477482,6364,359244,9207,20391,2621,96765,4787,141103,5913,100985,5115,3118238,11161,383038,12005,944702,17716,908370,14654,882128,15934,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,2950518,4131,276397,7076,14904,2003,62768,4444,117788,5458,80937,4067,2674121,8199,265021,10641,592626,12894,895761,13010,920713,13253,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,390502,2735,44930,2949,1696,567,13110,1633,20224,2122,9900,1426,345572,3941,24613,2913,100073,4816,125971,5170,94915,4610,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,26744285,7669,1510884,17477,71583,3951,293022,8572,630038,10756,516241,12611,25233401,17563,4283291,30308,5255428,35163,7065589,37757,8629093,41331,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1972270,6297,159875,6816,10390,2069,44404,3201,68848,4414,36233,3855,1812395,8789,278205,9789,544404,14489,569657,11124,420129,12878,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2490033,2591,164277,4412,9693,1684,53860,3404,49147,3578,51577,3805,2325756,5473,216561,7600,615269,12920,559414,11649,934512,12854,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,18430664,12845,1412624,19038,72060,4616,319335,9598,567854,10138,453375,12192,17018040,21419,2891642,32819,4302533,37916,4695854,39265,5128011,35531,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,4144632,4007,359281,8668,17978,1857,88767,4826,115777,5261,136759,5105,3785351,9427,378092,12503,918953,17249,937045,13651,1551261,17524,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,15269386,9314,1425790,20801,71327,4389,374784,11284,530345,11825,449334,12536,13843596,21920,1690405,21031,4010697,38863,3960308,32660,4182186,38319,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,4829303,3196,290266,8752,17900,1963,84762,4764,91105,5337,96499,5258,4539037,8979,428404,12156,1041053,19047,1016430,15187,2053150,20335,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,498207,836,22671,1979,823,380,4028,1089,4990,1301,12830,1628,475536,2065,38805,3614,78748,5021,69937,4083,288046,4312,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1869741,2785,119096,5228,4042,1057,25094,2346,46238,3520,43722,3281,1750645,5992,138040,8002,397953,10081,606669,11917,607983,11066,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,13658753,5295,667971,10403,46865,3149,211992,5854,223887,6537,185227,6991,12990782,11006,1710463,20892,3331493,28324,3047324,27542,4901502,30911,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,6181172,3238,304088,8597,19304,2123,100154,4248,91147,4675,93483,5377,5877084,8835,587932,14483,1528269,19636,1332205,17874,2428678,20808,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,8020693,5944,671569,12398,43264,2862,241697,7444,238462,6725,148146,5819,7349124,13755,703136,12699,2384081,20401,2088365,21574,2173542,23305,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,4172271,5639,378968,8657,24735,2206,122115,5143,139019,5057,93099,5281,3793303,10491,373642,10067,1147488,13799,1132884,14266,1139289,14643,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,8989527,4766,740566,11788,49422,2943,299832,7683,220940,6955,170372,5888,8248961,12700,762676,14207,2813254,21848,1983384,18093,2689647,22087,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,6866852,4611,525219,8909,31933,2243,167976,5730,209378,6662,115932,4585,6341633,10056,580491,12798,1804626,17615,2041983,20799,1914533,19547,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1262246,2638,115097,3531,7844,1230,31799,2028,41271,2654,34183,2054,1147149,3712,100502,4393,294475,6296,378066,7983,374106,7711,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1141466,3427,120251,4741,6227,1443,29837,2621,53335,3547,30852,2946,1021215,5632,97641,5724,288188,10821,350555,9390,284831,8378,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1410744,3896,142663,5297,8629,1352,31495,2542,53454,3735,49085,3647,1268081,6355,198022,7819,337967,8870,391363,9821,340729,9028,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,970705,2918,100662,4402,2677,809,23649,2357,40870,3515,33466,2495,870043,4829,77328,5049,238386,7732,264645,7271,289684,8365,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,581060,2474,54376,3286,2195,658,17579,2090,20456,2041,14146,1458,526684,3920,42962,3491,162800,6041,165369,5196,155553,5579,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,5185158,5447,512722,10000,18121,1988,110420,4675,221865,7259,162316,5640,4672436,11575,419303,11467,1020052,15547,1493622,17023,1739459,21267,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,737719,2028,54485,3342,4270,1100,15269,1976,17857,2066,17089,1875,683234,3471,76316,4912,194679,8087,176226,6058,236013,8260,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,4829964,3050,488623,9686,21020,2680,103695,5100,213771,7348,150137,5337,4341341,10119,584914,12681,1054156,15455,1417912,17759,1284359,16753,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,4629316,6661,425289,9723,26730,2608,127949,5553,154229,5964,116381,5388,4204027,11845,538150,14989,1347573,18481,1163568,16259,1154736,18327,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1903833,4077,175799,5566,9375,1221,48862,2672,68036,4243,49526,3351,1728034,6696,162658,5530,436100,8181,535564,9407,593712,9091,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
