GEO_ID,C21007_001E,C21007_001M,C21007_002E,C21007_002M,C21007_003E,C21007_003M,C21007_004E,C21007_004M,C21007_005E,C21007_005M,C21007_006E,C21007_006M,C21007_007E,C21007_007M,C21007_008E,C21007_008M,C21007_009E,C21007_009M,C21007_010E,C21007_010M,C21007_011E,C21007_011M,C21007_012E,C21007_012M,C21007_013E,C21007_013M,C21007_014E,C21007_014M,C21007_015E,C21007_015M,C21007_016E,C21007_016M,C21007_017E,C21007_017M,C21007_018E,C21007_018M,C21007_019E,C21007_019M,C21007_020E,C21007_020M,C21007_021E,C21007_021M,C21007_022E,C21007_022M,C21007_023E,C21007_023M,C21007_024E,C21007_024M,C21007_025E,C21007_025M,C21007_026E,C21007_026M,C21007_027E,C21007_027M,C21007_028E,C21007_028M,C21007_029E,C21007_029M,C21007_030E,C21007_030M,C21007_031E,C21007_031M,NAME,C21007_001EA,C21007_001MA,C21007_002MA,C21007_002EA,C21007_003MA,C21007_003EA,C21007_004MA,C21007_004EA,C21007_005MA,C21007_005EA,C21007_006MA,C21007_006EA,C21007_007MA,C21007_007EA,C21007_008MA,C21007_008EA,C21007_009MA,C21007_009EA,C21007_010EA,C21007_010MA,C21007_011EA,C21007_011MA,C21007_012MA,C21007_012EA,C21007_013MA,C21007_013EA,C21007_014MA,C21007_014EA,C21007_015MA,C21007_015EA,C21007_016MA,C21007_016EA,C21007_017MA,C21007_017EA,C21007_018MA,C21007_018EA,C21007_019MA,C21007_019EA,C21007_020MA,C21007_020EA,C21007_021MA,C21007_021EA,C21007_022EA,C21007_022MA,C21007_023EA,C21007_023MA,C21007_024EA,C21007_024MA,C21007_025EA,C21007_025MA,C21007_026MA,C21007_026EA,C21007_027EA,C21007_027MA,C21007_028EA,C21007_028MA,C21007_029EA,C21007_029MA,C21007_030MA,C21007_030EA,C21007_031MA,C21007_031EA,state
0400000US30,810106,1824,614635,2035,40598,3130,3093,980,1353,781,1740,646,37505,3129,5267,1047,32238,3030,574037,3598,77602,4864,16565,2305,61037,4336,496435,5712,43426,3231,453009,5571,195471,1345,42531,2413,3239,915,1489,625,1750,642,39292,2260,15409,1833,23883,2154,152940,2559,15181,1872,6130,1195,9051,1283,137759,3283,39287,2202,98472,2789,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1059903,1407,792303,1557,49361,3128,3081,703,1245,399,1836,637,46280,3047,8264,1433,38016,2832,742942,3367,89229,4802,33941,3700,55288,3680,653713,5295,69313,4498,584400,6380,267600,1119,53517,2068,2964,804,1524,621,1440,499,50553,1914,19125,1671,31428,2035,214083,2227,21297,2230,10260,1822,11037,1516,192786,3181,59449,2934,133337,2875,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,7787783,4612,6138738,6123,366398,10857,28893,2642,10844,1721,18049,2244,337505,10365,57431,3967,280074,9690,5772340,12209,788159,21067,168888,7118,619271,19228,4984181,24615,440615,13201,4543566,23840,1649045,4248,292758,5477,16154,1726,8535,1321,7619,1360,276604,5672,110398,4501,166206,5240,1356287,6084,126819,5998,59987,3986,66832,4476,1229468,8669,387372,10346,842096,10302,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,7746633,4827,6320834,7030,346939,11548,24867,2865,9076,1481,15791,2478,322072,10138,52595,4762,269477,10227,5973895,13352,792296,20533,154704,7433,637592,18008,5181599,21762,438414,12573,4743185,23090,1425799,5371,253025,6834,13792,1812,6164,1383,7628,1400,239233,6317,95449,4782,143784,5265,1172774,8133,131933,7072,57889,4724,74044,4832,1040841,9721,325347,8948,715494,10176,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,528379,1530,441981,1924,44399,3424,3405,874,1127,454,2278,717,40994,3525,6703,1278,34291,3570,397582,3845,43596,3385,9486,1480,34110,3207,353986,4456,33973,2662,320013,4509,86398,1518,22421,1563,1587,862,1030,724,557,303,20834,1685,8323,1080,12511,1385,63977,1776,4242,1019,2622,765,1620,498,59735,1797,20370,1937,39365,2266,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,3683259,3456,2871205,4827,169933,7588,14637,1917,5391,952,9246,1714,155296,7586,30939,3452,124357,7051,2701272,8057,447129,13326,113366,6301,333763,11636,2254143,16150,266262,10921,1987881,17749,812054,3700,149425,3939,8526,1472,4437,1059,4089,946,140899,3687,59413,3421,81486,3522,662629,5235,74722,4466,39008,3445,35714,2997,587907,6610,214142,5940,373765,7500,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,487574,962,367009,1403,13088,1506,1062,512,227,177,835,472,12026,1353,2089,777,9937,1078,353921,1960,40006,3488,11653,1727,28353,2937,313915,3975,28616,2622,285299,4484,120565,1141,20402,1454,1004,406,279,241,725,333,19398,1437,8119,976,11279,1235,100163,1708,10202,1860,4639,1139,5563,1296,89961,2213,25421,2118,64540,2410,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2307028,1941,1836404,2491,109962,5406,9871,1486,2344,622,7527,1378,100091,5034,15659,2085,84432,4735,1726442,5814,211023,8545,45643,4136,165380,7026,1515419,9146,121214,7075,1394205,9959,470624,1441,98825,3099,6833,1338,3820,886,3013,919,91992,3021,39272,2727,52720,2821,371799,3396,39338,3347,15202,2016,24136,2594,332461,4765,99884,4940,232577,5286,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1398701,1919,1046714,2286,56467,3869,7564,1516,3325,1162,4239,1179,48903,3824,10721,2047,38182,3365,990247,4692,182675,8648,52766,4114,129909,6783,807572,9141,107526,6771,700046,10169,351987,1799,67672,3471,4758,1110,2669,858,2089,680,62914,3316,29082,2410,33832,2425,284315,3682,30405,2939,16273,2117,14132,1717,253910,4625,96834,4365,157076,5095,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2877090,2234,2276425,2668,133910,4255,11679,1442,5275,830,6404,1109,122231,4320,27786,2282,94445,3891,2142515,5044,329663,10073,79078,3443,250585,8929,1812852,11355,213382,6498,1599470,13910,600665,1881,124955,3142,7003,894,4367,727,2636,587,117952,3132,59938,2458,58014,2909,475710,3269,45359,2955,22941,1995,22418,1950,430351,4339,168455,4659,261896,4527,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,4413528,2440,3452093,3121,141044,4550,9101,1285,3681,808,5420,966,131943,4675,18845,1693,113098,4308,3311049,5145,365261,11042,72812,4320,292449,9159,2945788,12063,222829,6544,2722959,12448,961435,2597,179241,4348,9621,1052,4681,828,4940,596,169620,4226,62543,2888,107077,3721,782194,4680,66414,3472,28376,2336,38038,2427,715780,5188,198235,5412,517545,6603,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,2575702,574,1922375,1137,28615,3107,5564,1261,1780,595,3784,1128,23051,2998,6185,1313,16866,3030,1893760,3193,773477,14815,158117,7104,615360,13868,1120283,14040,162202,7982,958081,13917,653327,952,45677,2896,6804,1101,3895,904,2909,698,38873,2564,20277,2180,18596,1902,607650,3128,242777,7288,123842,5794,118935,5684,364873,7635,156624,5991,208249,7052,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,6344900,5672,5052512,5960,410773,10575,18733,2403,6484,1339,12249,2005,392040,10775,50012,3862,342028,10103,4641739,12042,504323,15175,103479,6778,400844,12803,4137416,18082,319753,10092,3817663,18497,1292388,3524,252036,6017,13789,2012,6501,1202,7288,1368,238247,6186,89140,3676,149107,5039,1040352,7007,94551,5893,42527,3210,52024,4380,945801,8051,289887,5949,655914,8949,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,559160,1423,448906,1509,22544,2435,1979,800,420,349,1559,691,20565,2284,2530,717,18035,2158,426362,2782,48200,4093,7264,1446,40936,3916,378162,4932,27449,2468,350713,5145,110254,888,21422,1530,1423,591,534,319,889,475,19999,1537,7723,992,12276,1453,88832,1810,9915,1320,5654,1049,4261,764,78917,2189,22921,1744,55996,2053,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,3840581,3273,2958925,3733,184547,8470,19742,2730,6260,1367,13482,2437,164805,7998,27151,2834,137654,7405,2774378,9071,405624,13327,88755,5330,316869,11462,2368754,14467,242036,9430,2126718,16080,881656,2370,173801,4745,10685,1590,4194,1099,6491,1243,163116,4498,64628,3509,98488,4038,707855,5192,72855,5093,33236,3380,39619,3617,635000,7057,200731,6534,434269,7109,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,3255720,2146,2527289,3105,126273,5290,13245,2211,5904,1349,7341,1625,113028,5259,22628,2412,90400,4544,2401016,6011,311142,11440,78964,5542,232178,9921,2089874,11956,185713,7673,1904161,12781,728431,2526,148681,4868,6657,1357,2881,861,3776,1040,142024,4803,60180,3347,81844,3817,579750,4887,50932,4103,23884,2740,27048,2717,528818,5589,157710,5487,371108,7108,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,430215,1778,336013,2020,23199,2344,1132,483,512,350,620,385,22067,2390,2939,972,19128,2354,312814,3266,36332,4253,6368,1430,29964,3979,276482,4818,25669,2496,250813,5514,94202,1567,21346,1719,865,351,314,228,551,322,20481,1676,8933,1337,11548,1547,72856,2279,5986,1320,2155,705,3831,1157,66870,2537,20486,1809,46384,2587,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,29878534,6569,24306226,7396,735132,14880,62058,4332,23115,2439,38943,3484,673074,14608,102619,4596,570455,14276,23571094,17149,2778620,35240,422625,12160,2355995,32454,20792474,41134,1338556,17781,19453918,43784,5572308,3962,782725,9748,46465,3528,21693,2605,24772,2371,736260,9575,293067,7896,443193,8255,4789583,10379,540064,12791,237863,8824,302201,8501,4249519,15160,1316432,16036,2933087,16999,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2184747,2502,1723722,3469,90104,5779,7037,1661,2477,763,4560,1470,83067,5456,15041,2433,68026,5026,1633618,6709,310027,11909,81125,6076,228902,9977,1323591,13672,162850,7370,1160741,15581,461025,2643,69979,3270,3871,919,1842,676,2029,604,66108,3238,30625,2706,35483,2716,391046,4131,53166,3483,25267,2200,27899,2737,337880,4455,124998,4583,212882,5457,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2738042,1505,2145841,2373,68255,3993,4235,1063,1215,544,3020,970,64020,4012,9420,2003,54600,3663,2077586,4490,207981,9166,44931,3765,163050,8250,1869605,9963,123018,6645,1746587,11397,592201,1565,92950,3300,5110,1101,2359,828,2751,864,87840,3289,30977,2180,56863,2986,499251,3653,41968,3584,18465,1792,23503,2852,457283,4505,122410,5283,334873,5961,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,20714637,6101,17200009,8066,812220,16911,55311,4857,16620,2623,38691,4173,756909,15882,134687,5576,622222,14851,16387789,17592,2187967,34987,370153,12215,1817814,32936,14199822,36412,1109561,21047,13090261,38613,3514628,5764,599360,10253,35772,3303,17643,2258,18129,2145,563588,10042,242576,6636,321012,9594,2915268,11616,355415,11358,166048,7656,189367,8483,2559853,15463,853466,13942,1706387,15105,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,4556540,2869,3648398,3541,199873,7550,9324,1463,3031,895,6293,1402,190549,7329,23884,2567,166665,6633,3448525,7774,299882,11781,63872,4922,236010,9902,3148643,13710,247313,10190,2901330,15558,908142,2293,157171,4302,5554,1085,2567,796,2987,703,151617,4309,55480,3296,96137,2988,750971,4957,60878,3982,29140,2546,31738,3137,690093,5497,191973,5620,498120,5528,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,16680896,5151,12389480,6151,649453,16283,49631,4121,17421,2008,32210,3692,599822,15426,100484,6215,499338,14713,11740027,17324,1517297,29394,281832,10684,1235465,26011,10222730,34187,843612,19172,9379118,32355,4291416,5337,769426,11272,44520,4196,20781,2752,23739,2769,724906,11092,284272,7868,440634,10297,3521990,12675,409585,11744,157173,7356,252412,9327,3112405,15764,943232,16608,2169173,19587,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,5316348,1863,4213011,2752,122498,5794,9318,1819,3470,1171,5848,1315,113180,5684,14355,2159,98825,5052,4090513,6454,390519,12204,91657,5317,298862,10500,3699994,13524,266888,9470,3433106,17155,1103337,2071,164223,5824,8817,1917,3378,1083,5439,1234,155406,5440,57496,3628,97910,4865,939114,5877,91334,4413,44551,3400,46783,3499,847780,6786,238689,7336,609091,7675,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,541551,654,458091,926,12695,1615,1372,660,577,398,795,507,11323,1540,1501,703,9822,1345,445396,1871,63639,4903,15869,2395,47770,4150,381757,5017,26487,2891,355270,5398,83460,594,9416,1135,858,431,479,366,379,232,8558,1165,4073,1003,4485,931,74044,1211,13099,1885,7693,1707,5406,1172,60945,1905,17820,1975,43125,1888,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2188587,1838,1841864,2539,59755,4064,3438,1099,1428,734,2010,830,56317,3996,7440,1560,48877,3768,1782109,4816,168815,9216,28680,3359,140135,8454,1613294,10524,117422,6268,1495872,11319,346723,1837,60015,3070,2480,636,1004,456,1476,514,57535,2985,22995,2028,34540,2496,286708,3268,18575,2108,7385,1416,11190,1715,268133,3246,82633,3267,185500,3728,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,15026731,3823,11909887,4564,285213,8785,26488,3024,9527,1485,16961,2495,258725,8501,36332,2724,222393,8280,11624674,9559,1454061,26187,304030,10198,1150031,23866,10170613,28034,701525,13053,9469088,28568,3116844,3279,377746,6912,18786,2058,8804,1572,9982,1261,358960,7101,133779,4824,225181,6114,2739098,7187,348820,11778,153902,7067,194918,8519,2390278,13313,686529,11515,1703749,11334,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
