GEO_ID,B25116_001E,B25116_001M,B25116_002E,B25116_002M,B25116_003E,B25116_003M,B25116_004E,B25116_004M,B25116_005E,B25116_005M,B25116_006E,B25116_006M,B25116_007E,B25116_007M,B25116_008E,B25116_008M,B25116_009E,B25116_009M,B25116_010E,B25116_010M,B25116_011E,B25116_011M,B25116_012E,B25116_012M,B25116_013E,B25116_013M,B25116_014E,B25116_014M,B25116_015E,B25116_015M,B25116_016E,B25116_016M,B25116_017E,B25116_017M,B25116_018E,B25116_018M,B25116_019E,B25116_019M,B25116_020E,B25116_020M,B25116_021E,B25116_021M,B25116_022E,B25116_022M,B25116_023E,B25116_023M,NAME,B25116_001EA,B25116_001MA,B25116_002EA,B25116_002MA,B25116_003EA,B25116_003MA,B25116_004EA,B25116_004MA,B25116_005EA,B25116_005MA,B25116_006EA,B25116_006MA,B25116_007EA,B25116_007MA,B25116_008EA,B25116_008MA,B25116_009MA,B25116_009EA,B25116_010MA,B25116_010EA,B25116_011EA,B25116_011MA,B25116_012EA,B25116_012MA,B25116_013EA,B25116_013MA,B25116_014EA,B25116_014MA,B25116_015EA,B25116_015MA,B25116_016EA,B25116_016MA,B25116_017EA,B25116_017MA,B25116_018EA,B25116_018MA,B25116_019MA,B25116_019EA,B25116_020MA,B25116_020EA,B25116_021EA,B25116_021MA,B25116_022EA,B25116_022MA,B25116_023EA,B25116_023MA,state
0400000US30,431421,4444,291018,4709,69687,3563,17487,2087,18185,1825,17389,1807,16626,1500,221331,4314,103957,3978,51681,2411,42797,2190,22896,1444,140403,5561,59663,3857,29048,3087,12571,1499,8743,1403,9301,1266,80740,4768,67563,4111,7623,1616,3410,788,2144,578,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,570307,5261,406226,6154,95696,4257,22605,2148,24641,2194,24815,1785,23635,1736,310530,6002,146910,4186,75105,2773,60196,1988,28319,1569,164081,5651,79935,4636,34319,3204,15464,2028,13340,1748,16812,2196,84146,4770,66074,3982,9266,1737,5445,1186,3361,914,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,4011462,16617,2612904,19709,615872,11719,163044,6584,145317,5267,153025,5910,154486,5162,1997032,18078,1017349,13969,437139,7384,353951,5470,188593,4769,1398558,16379,525791,13012,296595,9887,99977,6120,67081,3806,62138,4094,872767,16775,717057,14420,89988,4551,41154,3372,24568,2417,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,3803012,14400,2426435,18052,549613,13084,167465,8672,128233,5912,132700,5657,121215,5231,1876822,19894,999257,15198,417603,8007,304477,6554,155485,5103,1376577,15458,494531,12434,294820,9693,88993,6191,61994,4653,48724,4176,882046,14449,730944,12875,88778,4963,42609,3431,19715,2034,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,254551,3266,167108,3496,36829,2658,12560,1474,9135,973,8672,1193,6462,1144,130279,3099,69900,2509,30851,1867,20777,1414,8751,965,87443,3493,29424,2354,17878,2071,6062,1062,3763,781,1721,526,58019,3257,48671,2924,6321,1176,2290,727,737,254,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1855184,11821,1262257,12735,318011,8512,86393,5660,75032,4364,75286,3235,81300,4483,944246,11364,457851,9676,209554,5892,176661,4338,100180,3326,592927,12136,237319,8643,128684,6846,49255,3999,33864,2728,25516,2270,355608,9968,286666,9508,37776,3204,20274,2239,10892,1641,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,261373,3502,188798,4006,48956,2987,12574,1750,12601,1413,12572,1315,11209,1071,139842,3762,66547,2895,33551,1532,26730,1258,13014,977,72575,3626,32759,2419,16097,2061,6519,1292,5609,838,4534,838,39816,2710,32005,2777,3447,795,2766,1041,1598,566,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1129810,6479,641551,6758,149773,5430,41974,3182,37792,2226,38577,2758,31430,2335,491778,6831,252354,6104,103808,3647,88279,2590,47337,2137,488259,7615,181957,6492,108492,4856,29492,2367,25480,2410,18493,1857,306302,7638,237812,6548,38153,3163,20484,2184,9853,1535,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,734703,6052,532674,7982,143236,5759,35694,2684,30179,2983,36344,2913,41019,2613,389438,6795,178254,5370,88724,2952,76450,2961,46010,2064,202029,6481,84922,4605,46068,3565,16178,2083,13034,1647,9642,1392,117107,5356,93856,4637,14165,2118,6045,1151,3041,729,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1485310,6108,971990,7832,231558,4694,59216,3196,54529,2830,58452,2510,59361,2512,740432,7576,381219,5690,160119,3419,124396,2650,74698,2717,513320,8077,184911,5450,97320,4727,38812,2590,24629,2230,24150,1942,328409,8051,271379,7125,32830,2234,15334,1633,8866,1236,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,2371960,6714,1592440,10546,359087,8039,98183,4412,88250,4259,83871,3177,88783,3425,1233353,10166,634815,7495,285539,4374,203529,2998,109470,3101,779520,9259,341441,8373,173037,6403,64406,4090,45836,3074,58162,3107,438079,9000,363071,7897,39482,2933,19374,1840,16152,1899,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,1179637,9819,793791,9316,206540,7448,42935,4415,45925,3078,56407,3306,61273,3219,587251,10805,238095,6960,133145,4787,122067,3868,93944,3637,385846,8055,128827,4769,50290,3554,29674,2687,28136,1999,20727,1895,257019,7653,196693,6750,31812,2716,19141,1915,9373,1341,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,3175524,13138,2093205,14799,483636,10378,132671,5380,112971,5271,115176,4670,122818,4256,1609569,16002,824212,11925,375845,7355,262500,4982,147012,4494,1082319,13343,388927,9227,219718,7492,66844,4428,53159,3715,49206,3061,693392,12383,571930,10633,70303,4304,32965,2901,18194,2075,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,319355,4442,199467,4766,46770,3093,14449,1763,11468,1529,9385,1362,11468,1434,152697,5066,84346,3815,33969,1637,22624,1154,11758,1112,119888,4888,55503,3800,35244,3250,6084,994,5440,1125,8735,1386,64385,3776,55840,3423,4893,1027,1838,689,1814,433,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1927991,12233,1335486,12405,338536,8505,94791,5576,76199,3518,88972,3999,78574,3554,996950,12580,480149,9510,214162,5640,197599,4602,105040,3782,592505,12606,220290,8570,118387,6399,46965,3915,29563,2491,25375,3002,372215,10536,301231,9533,43456,3546,18458,2166,9070,1685,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1639970,6988,1024853,10325,224699,5818,50515,3311,48919,3316,65948,3746,59317,3103,800154,10654,388465,7460,178812,4837,151585,4205,81292,2989,615117,9709,223767,8392,114181,5794,40026,3264,33087,2946,36473,3318,391350,8357,322681,7201,35104,3402,20718,2249,12847,1671,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,230252,3746,161812,3934,36969,3362,9541,1924,10570,1649,8820,1336,8038,1221,124843,4328,63850,3144,26400,1917,23754,1458,10839,984,68440,3943,30130,2547,16266,2146,5956,1474,4101,897,3807,753,38310,3111,32231,2877,3536,894,2046,671,497,299,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,13072122,21485,7165664,30156,1412670,16253,341669,9768,325825,8242,356120,7843,389056,8610,5752994,26485,2792162,22314,1380870,14712,983602,11179,596360,7769,5906458,34788,1720743,19724,917020,15539,299148,8795,259395,7425,245180,6635,4185715,28804,3319794,25541,498417,11803,238154,6491,129350,5470,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1108630,9460,756195,9817,201634,7488,50618,4521,51591,3455,48789,3535,50636,3364,554561,10180,274981,7463,120312,4414,101492,3715,57776,3523,352435,9380,127063,5235,72593,4459,25950,2507,16789,1960,11731,1657,225372,8942,186112,7449,23110,2704,11467,1723,4683,1020,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,1378091,6923,906771,8038,205783,7420,50892,3962,51767,3437,49267,3139,53857,3141,700988,9476,341842,7213,176984,4239,113983,3076,68179,3147,471320,9219,195275,6873,93979,5342,36402,3406,30073,2798,34821,2461,276045,8561,218523,7708,32909,2818,14986,1992,9627,1279,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,9776083,21679,6034082,27745,1168665,18738,344781,10812,280151,8268,284660,8567,259073,6416,4865417,27009,2667081,22105,1058210,12108,734093,9644,406033,7240,3742001,25752,1324792,23851,830761,16705,219367,9370,143438,7635,131226,6602,2417209,27105,2042675,22887,225199,8624,98233,5659,51102,3512,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,2215935,9432,1482669,11111,323167,7307,94640,4991,75800,4261,78377,3052,74350,3429,1159502,9756,593699,8406,277574,4936,184800,3991,103429,3082,733266,11942,281201,7823,144009,6831,54104,3715,41346,2992,41742,2870,452065,11406,365257,9615,52677,3680,19872,2310,14259,1552,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,7809358,20825,5148242,25213,1343490,16571,291138,9023,298148,8776,358155,9112,396049,9118,3804752,22893,1630020,20242,853835,10684,782502,9973,538395,7689,2661116,24600,920725,16867,479633,11415,168414,7557,135296,6078,137382,7127,1740391,24068,1350000,22337,215937,7014,104784,5390,69670,4342,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,2624294,8879,1620712,12401,345196,8861,90875,4746,80760,4091,81721,4522,91840,3776,1275516,12620,639825,9408,304936,5975,214370,4685,116385,4153,1003582,12125,415007,9850,188341,6936,85191,4940,68541,4406,72934,4075,588575,9476,470075,8479,64254,3921,31739,2819,22507,2234,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,287476,2752,121540,3817,46881,3200,22224,2466,9046,1563,8180,1251,7431,1125,74659,2924,42901,2625,13196,1501,10595,1149,7967,1100,165936,4411,84129,4757,55197,4289,11377,1896,9474,1640,8081,1483,81807,4184,66882,3650,7755,1253,4607,1165,2563,829,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,998891,5079,703983,7745,109408,4995,34198,2621,24496,2272,25605,2177,25109,1997,594575,7599,353656,6399,111855,2800,80731,2250,48333,1962,294908,7126,84288,4687,48196,3401,14496,1740,8859,1223,12737,1856,210620,6558,187818,5679,13625,1911,6966,1070,2211,710,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,7367015,16617,3953785,20790,899566,12498,235270,8154,206086,5812,216748,6575,241462,6924,3054219,19184,1473961,13405,755422,8931,520296,7186,304540,5974,3413230,20193,1305576,19183,633473,11627,239009,7102,207811,8553,225283,7513,2107654,19610,1556455,16148,294987,7305,157411,6526,98801,4851,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,3249567,9867,2078948,12237,429403,9328,105280,5561,97744,5189,100807,4260,125572,4451,1649545,10743,815819,9229,408815,6596,265831,5046,159080,4138,1170619,12338,415707,10204,195770,8168,85937,4709,64898,4084,69102,4214,754912,12878,574207,11902,98528,4824,51101,3551,31076,2822,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,4685447,12486,3086226,17899,757012,13246,203382,7398,185963,5262,176803,5925,190864,6025,2329214,17381,1169330,13157,536038,6696,394353,6031,229493,5278,1599221,15627,701535,11172,366989,10206,139079,5922,98653,4753,96814,4524,897686,14507,732232,14794,90962,4527,47354,3404,27138,2547,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,2434806,10407,1625854,12819,382633,9442,102519,5190,95608,4624,91015,4561,93491,3903,1243221,14034,634143,10477,275809,5394,209418,4946,123851,4082,808952,10736,340331,9190,176079,6663,65956,3810,50444,3408,47852,3708,468621,9238,387582,7724,45541,2931,22124,2375,13374,1714,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,5070931,12151,3478645,18096,815543,11137,206731,6607,192663,5952,196848,5418,219301,6461,2663102,16488,1310036,12908,636969,6252,454931,5710,261166,6213,1592286,14831,699548,11510,337811,7661,127205,4974,102504,5044,132028,5470,892738,13349,704691,11660,96219,5101,51696,3398,40132,2993,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,3957466,12369,2817484,14245,686996,8998,180484,5384,170803,4615,164797,3837,170912,4898,2130488,13142,1084264,9557,484028,6225,353901,4587,208295,4142,1139982,13162,485610,9244,248616,6940,93251,4683,72144,3376,71599,3413,654372,10687,535942,8993,66517,4021,33143,2544,18770,1956,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,765490,3878,505666,5197,113848,3784,30023,2358,25889,1953,28215,2106,29721,2048,391818,5349,212290,3996,86363,2367,60176,1857,32989,1541,259824,5116,112905,4227,61374,3238,18800,1895,13187,1659,19544,1695,146919,4928,123357,4611,12853,1440,5533,905,5176,912,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,640270,5214,452916,7633,96812,6041,24300,3047,25246,2925,23320,2201,23946,2428,356104,8913,185813,6791,76589,3596,62615,2339,31087,1872,187354,6717,65869,4621,34147,3523,12684,1873,8089,1416,10949,1560,121485,6226,103485,5636,9392,1684,4824,965,3784,885,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,794093,5137,525349,7517,139097,5022,35526,3190,35008,2904,36834,2785,31729,2415,386252,7019,178621,5736,91543,3497,72217,2564,43871,2180,268744,6808,107573,5433,57381,4247,20984,2388,16051,1798,13157,1898,161171,5459,131277,4701,15658,1857,10047,1623,4189,827,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,455309,4541,265364,5773,56255,3294,13891,1709,12048,1597,16452,2012,13864,1494,209109,5274,79704,3769,50947,2292,46453,2346,32005,2221,189945,5617,55484,3235,26682,2596,10177,1628,10285,1688,8340,1303,134461,4687,102367,3594,16365,2033,10314,1685,5415,1214,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,345449,3406,234487,4225,51537,3199,15061,1771,11840,1239,12576,1589,12060,1360,182950,4683,94709,3575,41711,1946,31917,1545,14613,1295,110962,4183,49317,3273,26821,2371,8223,1407,5048,1050,9225,1125,61645,3505,51022,3376,4517,901,3222,614,2884,802,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,2895575,9139,1818988,12964,375990,8942,100265,4692,87198,3829,99275,5111,89252,4486,1442998,13785,747568,10675,327803,6552,243018,4858,124609,3601,1076587,12122,382618,9833,215049,8746,59802,3782,49443,3302,58324,4166,693969,11976,579154,11165,64881,3826,30842,2664,19092,2035,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,406573,4965,251354,5065,60258,4031,16377,2058,13470,1717,14809,1450,15602,1921,191096,4867,92932,3599,49854,3024,31230,1701,17080,1491,155219,5238,67925,4066,28294,3458,15105,2156,12648,1799,11878,1500,87294,4667,66300,3834,10278,1666,6583,1211,4133,847,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,2614298,11305,1694367,13678,392562,8808,94364,4041,89851,4209,101142,4538,107205,4440,1301805,12975,617866,11465,277531,5979,248892,4700,157516,3783,919931,14039,312290,9476,171165,6908,54000,3956,44850,2829,42275,3291,607641,12542,493702,11325,61432,3806,34966,2948,17541,1909,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,2603140,11640,1723984,15594,399669,7957,109858,5767,92392,3700,99064,4106,98355,4416,1324315,15315,673466,10805,288761,6414,231021,4822,131067,3582,879156,13188,329538,10040,178598,7868,67384,3906,45379,3781,38177,2783,549618,14022,451447,12218,60210,4370,26022,2653,11939,1693,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
