GEO_ID,B16009_001E,B16009_001M,B16009_002E,B16009_002M,B16009_003E,B16009_003M,B16009_004E,B16009_004M,B16009_005E,B16009_005M,B16009_006E,B16009_006M,B16009_007E,B16009_007M,B16009_008E,B16009_008M,B16009_009E,B16009_009M,B16009_010E,B16009_010M,B16009_011E,B16009_011M,B16009_012E,B16009_012M,B16009_013E,B16009_013M,B16009_014E,B16009_014M,B16009_015E,B16009_015M,B16009_016E,B16009_016M,B16009_017E,B16009_017M,B16009_018E,B16009_018M,B16009_019E,B16009_019M,B16009_020E,B16009_020M,B16009_021E,B16009_021M,B16009_022E,B16009_022M,B16009_023E,B16009_023M,B16009_024E,B16009_024M,B16009_025E,B16009_025M,B16009_026E,B16009_026M,B16009_027E,B16009_027M,NAME,B16009_001MA,B16009_001EA,B16009_002MA,B16009_002EA,B16009_003EA,B16009_003MA,B16009_004EA,B16009_004MA,B16009_005EA,B16009_005MA,B16009_006MA,B16009_006EA,B16009_007MA,B16009_007EA,B16009_008EA,B16009_008MA,B16009_009EA,B16009_009MA,B16009_010EA,B16009_010MA,B16009_011MA,B16009_011EA,B16009_012MA,B16009_012EA,B16009_013MA,B16009_013EA,B16009_014EA,B16009_014MA,B16009_015EA,B16009_015MA,B16009_016EA,B16009_016MA,B16009_017MA,B16009_017EA,B16009_018MA,B16009_018EA,B16009_019MA,B16009_019EA,B16009_020MA,B16009_020EA,B16009_021EA,B16009_021MA,B16009_022EA,B16009_022MA,B16009_023MA,B16009_023EA,B16009_024MA,B16009_024EA,B16009_025MA,B16009_025EA,B16009_026EA,B16009_026MA,B16009_027EA,B16009_027MA,state
0400000US30,976875,1805,124133,7821,25018,3401,23613,3233,173,252,474,566,152,223,606,497,99115,5823,94541,5467,1368,877,1399,581,449,374,1358,750,852742,7839,139201,3405,133882,3417,2810,784,1604,693,320,427,585,374,713541,6211,682209,7328,12472,2518,9841,1567,4006,982,5013,1461,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1239981,1646,141947,7042,25284,2948,23309,2853,243,191,1069,857,281,225,382,329,116663,5313,108594,5345,1167,546,5185,1189,384,424,1333,617,1098034,7030,153418,3091,144318,3544,1514,658,2532,927,1089,556,3965,1402,944616,5504,888734,6367,6507,1369,35222,3608,8211,1609,5942,1581,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,9513974,5193,1290448,32280,328546,12355,242235,11266,72523,5647,2973,1331,5704,1410,5111,2479,961902,23127,810664,21005,104856,7593,16405,3767,20093,3649,9884,2567,8223526,32571,1342631,12578,1155283,12306,140742,7276,20371,2860,21724,2709,4511,1453,6880895,23007,6150624,24404,427622,11392,142125,9704,124799,6408,35725,5685,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,9603564,7580,1328200,29229,364303,13363,287944,12497,64172,6666,3044,1314,3461,1254,5682,2270,963897,21737,814962,19417,94235,6882,18561,2984,22449,3651,13690,3624,8275364,29175,1464039,14466,1243017,16025,148931,8382,29443,4042,29756,3894,12892,3144,6811325,21827,5901161,28696,465620,11865,192413,12444,181394,7912,70737,7642,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,669540,1042,70236,6128,16943,2785,12883,2381,115,165,165,202,2056,1620,1724,415,53293,4365,39843,3520,1376,558,1242,746,4635,1628,6197,987,599304,6302,111986,2976,97808,2874,4092,1302,1640,721,4046,1058,4400,1174,487318,4422,409549,4638,19828,2863,10750,1573,29325,2586,17866,1678,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4481817,5359,726948,18671,181712,8275,163631,8510,17287,2657,375,324,180,205,239,230,545236,15527,507840,15295,28136,4024,3650,1130,3455,1303,2155,1028,3754869,19504,606544,9053,572604,8891,23148,3741,5024,1630,3891,1411,1877,1681,3148325,16000,3000715,17520,79184,5805,33933,3872,28324,3264,6169,1891,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,573202,865,63039,5177,10738,1897,9851,1851,169,195,409,453,309,406,0,157,52301,4050,48758,3925,830,443,1954,1149,637,473,122,146,510163,5370,74136,2038,70705,2103,993,462,1792,967,514,297,132,138,436027,4298,412811,4295,4472,892,13791,1902,3970,1345,983,629,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2810556,2117,352304,13298,85068,5487,46676,4406,34999,4309,1441,848,725,396,1227,767,267236,10292,173145,8686,67889,5928,7445,1594,15220,3148,3537,1267,2458252,14003,410951,6432,288180,6979,102778,6271,5081,1604,12488,2009,2424,1091,2047301,10362,1429292,11605,393971,9600,55517,5477,142921,4869,25600,4161,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1662417,2428,286953,13508,61478,5595,59191,5454,512,286,938,763,170,212,667,977,225475,9892,217931,9876,2597,742,2138,755,2070,1188,739,605,1375464,13743,201185,5751,196420,5765,3230,1181,921,507,290,394,324,369,1174279,10000,1148467,9778,10894,1945,8673,1763,4267,959,1978,1283,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3573875,2611,534815,14927,140645,7000,113281,6082,23645,3257,779,700,1308,629,1632,1410,394170,10858,344083,9525,35118,3326,4052,1253,6200,1361,4717,1446,3039060,14754,544234,6851,483165,7240,48393,3448,3348,856,5633,1055,3695,1415,2494826,11144,2250962,11270,157061,5415,26290,3238,40307,2838,20206,2575,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5341021,2989,574130,15373,123547,6769,99903,5788,13849,2818,4517,1164,3422,1296,1856,1207,450583,11670,394172,10485,31797,3385,10450,1857,10346,1967,3818,1592,4766891,15689,799603,7300,716949,7113,51554,4160,14130,1903,13977,2417,2993,1043,3967288,12423,3656103,10227,159429,5982,75490,5102,62052,3931,14214,2548,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3041054,1488,1283345,22440,254723,8136,8324,1529,246348,7946,0,228,51,92,0,228,1028622,18519,48602,3654,979689,18001,114,135,117,146,100,116,1757709,22726,209119,8216,9074,2021,199795,8109,190,221,60,100,0,228,1548590,18524,97266,7363,1447926,19536,2442,836,915,656,41,68,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,7770276,4719,809052,25421,176880,11076,141529,9557,24040,4273,2975,996,3769,1680,4567,1614,632172,17091,518967,14458,54199,6207,20711,3313,21145,2683,17150,3162,6961224,25507,1169588,11653,979279,11711,103317,4851,31256,3244,33579,3383,22157,3286,5791636,18063,4845892,19374,402568,9416,217667,9912,234626,9195,90883,6853,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,685448,1588,72408,5588,10877,1948,9031,1717,427,412,442,412,55,68,922,1010,61531,4683,54003,3992,1690,788,2871,1375,497,291,2470,1269,613040,5470,110531,2474,104711,2413,1438,676,1587,782,828,488,1967,1224,502509,4755,467657,5409,9351,1837,12982,2053,4213,1399,8306,2142,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4662112,3254,687226,21115,177832,10170,154201,9456,21562,3819,1105,901,296,209,668,747,509394,14911,464146,14433,33185,3863,5154,1625,5190,1352,1719,931,3974886,21187,628062,10515,575242,11416,33091,4526,10289,2189,8095,1755,1345,896,3346824,14944,3124081,16044,129527,6259,53044,5002,33177,3551,6995,1975,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,3888069,2678,478018,17265,95831,7631,62735,5731,26009,5084,726,499,2711,1507,3650,2281,382187,12401,314119,9333,37363,4957,8392,1801,15260,3148,7053,2380,3410051,17236,534067,7746,430243,8102,70299,5392,13642,2934,15126,2314,4757,2369,2875984,12617,2461471,14286,230784,7522,72355,5671,95349,5071,16025,2934,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,528697,1441,56410,5984,12095,2226,10239,2155,1856,882,0,203,0,203,0,203,44315,4887,38928,4544,3687,1235,290,304,970,687,440,249,472287,6088,83346,2697,79267,2679,3310,1040,409,318,56,94,304,166,388941,4880,363878,5397,15641,2544,4009,1080,2642,855,2771,888,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,36426183,6346,4552640,55669,1124381,23728,457054,17171,574782,18246,26992,5169,45178,4607,20375,4142,3428259,40672,1650842,26730,1188364,28055,167984,10161,365563,14306,55506,6568,31873543,55805,5347278,23786,3192027,26535,1620677,24174,162894,8804,329490,8509,42190,4639,26526265,41460,14817777,46179,7193711,44627,1308261,27896,2926144,23785,280372,12637,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2712511,3089,515157,17013,140464,7456,134496,7407,4902,1507,0,218,536,564,530,620,374693,12636,359669,12747,8812,2369,1335,669,2678,1081,2199,876,2197354,16786,380657,7811,367703,7907,9373,1966,1113,691,1837,884,631,427,1816697,12810,1751810,13817,35298,3740,13326,2737,9873,1910,6390,1685,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3289684,1724,334486,12650,75192,5488,47532,4994,23608,3414,2180,876,567,402,1305,644,259294,10007,166581,7740,66239,5552,16135,2744,6358,1599,3981,1216,2955198,12824,472779,5592,379482,6358,49628,4398,27266,3509,9762,1589,6641,2117,2482419,10031,1959888,13650,255901,8016,187293,9529,57512,4223,21825,3660,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,26091402,7402,3731600,59958,1096287,28937,515666,19845,537355,19291,12217,2530,13707,3693,17342,4950,2635313,39422,1401881,27112,1064836,28598,52787,6875,77436,7484,38373,5274,22359802,60971,4231503,29900,2909125,29105,1128068,21701,70913,7759,93496,5533,29901,4970,18128299,40111,11863098,42073,4974467,40803,463093,19283,635003,14651,192638,13499,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5545599,3091,487123,19365,111157,9088,83036,8177,18108,4056,4112,1313,2352,1165,3549,1461,375966,13116,293607,11332,38332,5177,18776,2846,14226,2713,11025,2742,5058476,19141,852140,9096,682433,9426,95082,5356,29952,3364,25680,2489,18993,3034,4206336,13250,3404478,15962,322750,7385,191289,9454,168229,7062,119590,9744,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,19767024,5631,2600824,44299,579103,20131,359465,16438,183041,12716,27296,4256,3504,1139,5797,1997,2021721,33842,1287610,24084,549811,18856,124386,10290,37174,4304,22740,3659,17166200,44858,2469255,20121,1791846,20933,524156,13513,107354,7687,31317,3728,14582,3445,14696945,34297,10401761,38391,3161538,26908,786529,24884,250824,9685,96293,7666,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6315992,2236,617981,18815,117851,8725,64302,6629,36744,4757,8235,2625,4803,1171,3767,1973,500130,13147,305384,10647,102045,6657,48869,4987,32911,3333,10921,2351,5698011,18928,878095,8852,690404,9694,78677,5360,68608,5784,28612,3081,11794,2862,4819916,13415,3716483,20278,382232,8691,453683,15994,203718,6956,63800,5603,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,624016,577,99220,7416,20213,3844,18016,3710,1933,1544,76,128,138,210,50,83,79007,5432,66757,4738,5782,1826,2235,907,1875,656,2358,1115,524796,7472,60362,3928,46739,4348,9924,1916,1504,770,1095,556,1100,863,464434,5431,389808,6771,34516,3084,19409,2795,9979,1732,10722,2926,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2863552,2892,254859,14262,61531,6702,43377,6092,14604,3053,1120,817,1328,709,1102,1024,193328,9787,146828,8327,31779,3847,5248,1391,5417,1463,4056,1484,2608693,14040,610191,6757,533283,7632,57286,5409,8357,2100,9196,1862,2069,1680,1998502,9544,1686183,11524,205565,7440,45652,4374,48434,3813,12668,2127,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,17920866,4670,2372993,39753,524626,16502,286146,12172,137655,8728,63401,6482,18264,3453,19160,3616,1848367,30417,1069602,19925,422044,15358,187113,9770,123096,8365,46512,4941,15547873,40474,2351962,17144,1712554,18028,327811,11194,180829,9732,88822,5563,41946,6067,13195911,30392,9311516,38132,1812914,21885,1150194,23170,695892,14114,225395,12334,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8228154,2796,753741,22917,185861,10538,100818,9124,67395,5906,7858,2191,3938,1281,5852,2150,567880,15569,318568,11793,166749,9580,39021,4179,26707,4061,16835,3138,7474413,23227,1234385,10666,877410,11564,201156,8844,82551,6326,50614,3444,22654,3995,6240028,15662,4301646,22991,943693,12335,562990,18735,325703,9206,105996,8208,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,10683368,4685,1426195,32684,343138,13876,304349,14683,18780,3502,9550,2657,2474,982,7985,2962,1083057,22723,970933,21442,43735,4608,27831,3617,17150,2769,23408,4309,9257173,32803,1518196,14355,1415346,14509,34149,3857,45083,5053,13966,2014,9652,2965,7738977,23097,7205592,22169,157152,7450,205358,9863,100793,6910,70082,7494,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,5581634,3504,714230,18895,175109,10141,154103,9276,10127,2211,5697,1996,543,414,4639,3092,539121,12342,499259,11853,16697,2738,10251,2279,6912,1878,6002,2086,4867404,19603,810358,11482,758693,11587,24849,3664,14789,2594,7984,1556,4043,1595,4057046,13194,3817181,15274,87590,4384,72858,6346,58619,4062,20798,3824,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,11706986,3649,1396646,27035,313512,11538,249612,10878,40774,4852,11966,2693,5969,1629,5191,2011,1083134,19054,889767,18408,107379,6211,40808,5007,30707,3279,14473,2948,10310340,27070,1594028,12051,1403887,12823,81880,5400,64388,6078,30974,3323,12899,3226,8716312,19441,7760575,25200,382465,9555,336035,13013,181164,7240,56073,6771,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9215619,3157,1249834,23983,289177,10532,240502,9485,17048,3554,8803,2089,3140,961,19684,3884,960657,17493,840253,14852,34587,4015,28150,4116,15975,2368,41692,4543,7965785,24125,1274890,10316,1154992,10635,44894,3660,30492,2992,19790,2753,24722,3962,6690895,17756,6071300,21906,178976,6823,194148,7890,124394,5236,122077,8732,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1745830,2316,186077,8703,39846,3850,28661,3154,7956,1634,467,377,747,408,2015,1196,146231,6121,119466,5252,16769,2532,2924,989,3476,1097,3596,1446,1559753,8954,296206,4302,264058,4557,24230,3000,3364,1095,3321,887,1233,679,1263547,6429,1138643,7047,76745,4401,19717,2826,20425,2023,8017,1999,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
