GEO_ID,B05010_001E,B05010_001M,B05010_002E,B05010_002M,B05010_003E,B05010_003M,B05010_004E,B05010_004M,B05010_005E,B05010_005M,B05010_006E,B05010_006M,B05010_007E,B05010_007M,B05010_008E,B05010_008M,B05010_009E,B05010_009M,B05010_010E,B05010_010M,B05010_011E,B05010_011M,B05010_012E,B05010_012M,B05010_013E,B05010_013M,B05010_014E,B05010_014M,B05010_015E,B05010_015M,B05010_016E,B05010_016M,B05010_017E,B05010_017M,B05010_018E,B05010_018M,B05010_019E,B05010_019M,B05010_020E,B05010_020M,B05010_021E,B05010_021M,B05010_022E,B05010_022M,B05010_023E,B05010_023M,B05010_024E,B05010_024M,B05010_025E,B05010_025M,NAME,B05010_001EA,B05010_001MA,B05010_002EA,B05010_002MA,B05010_003EA,B05010_003MA,B05010_004EA,B05010_004MA,B05010_005EA,B05010_005MA,B05010_006EA,B05010_006MA,B05010_007EA,B05010_007MA,B05010_008EA,B05010_008MA,B05010_009EA,B05010_009MA,B05010_010EA,B05010_010MA,B05010_011MA,B05010_011EA,B05010_012EA,B05010_012MA,B05010_013EA,B05010_013MA,B05010_014EA,B05010_014MA,B05010_015EA,B05010_015MA,B05010_016EA,B05010_016MA,B05010_017EA,B05010_017MA,B05010_018EA,B05010_018MA,B05010_019EA,B05010_019MA,B05010_020EA,B05010_020MA,B05010_021EA,B05010_021MA,B05010_022MA,B05010_022EA,B05010_023EA,B05010_023MA,B05010_024EA,B05010_024MA,B05010_025EA,B05010_025MA,state
0400000US08,1216350,4945,133568,10020,47379,7012,23880,4381,16082,4425,7417,2460,86189,7171,70487,6724,15702,3181,235021,12362,139293,10380,73994,6665,42390,6128,22909,4444,95728,7994,73870,7418,21858,4071,847761,14411,699215,13653,563827,12370,64922,7021,70466,6329,148546,7712,132209,6807,16337,3135,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,1464283,7782,247556,12266,75024,8176,51509,6061,16303,4077,7212,3124,172532,11133,155652,10940,16880,3903,328480,13704,173615,10218,137695,8982,21217,4397,14703,3943,154865,10636,138197,9629,16668,3856,888247,15681,710079,13763,640842,13123,38904,4490,30333,4700,178168,10241,169802,9793,8366,2338,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,922990,7447,204951,11557,67955,6231,58820,6175,8203,2797,932,572,136996,10109,126836,9816,10160,2607,201305,11302,113473,8425,92247,7039,15115,3376,6111,2580,87832,7817,81636,7555,6196,2197,516734,11535,417628,10414,385576,9749,16753,2324,15299,2789,99106,6921,96113,6848,2993,1218,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1024540,6778,261144,12932,45856,7406,32152,5923,10805,3055,2899,2288,215288,12896,206534,12471,8754,2156,242068,12255,105943,9785,88488,9343,12496,2789,4959,1938,136125,9795,132099,9737,4026,1470,521328,13230,405823,11257,374373,12113,14297,2703,17153,3022,115505,8835,111320,8643,4185,1713,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,2731791,7784,424053,16835,115202,10113,45349,5414,54948,8136,14905,4160,308851,14862,259794,13083,49057,7136,550955,17129,280027,13874,126135,8533,116693,10279,37199,6230,270928,13652,220402,12410,50526,6655,1756783,23371,1407998,20374,1049269,17111,221317,10057,137412,8519,348785,12844,294185,11571,54600,6523,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,699584,4003,89989,6974,23985,4199,15782,2960,6305,2394,1898,1096,66004,5926,57908,5691,8096,2751,140713,8074,66479,5958,48871,5164,12675,2740,4933,1543,74234,5438,64040,5670,10194,3019,468882,7692,389730,8782,355274,8668,21142,3753,13314,2776,79152,5652,74088,5191,5064,1290,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,246095,2633,25346,4170,4344,1719,3655,1594,689,730,0,192,21002,3990,18981,3872,2021,1313,32972,4128,14784,3237,10386,2558,2386,1345,2012,1066,18188,3173,16017,3142,2171,1077,187777,5532,152737,6193,135399,6029,7840,2056,9498,2145,35040,3933,33944,3730,1096,728,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,656612,4630,157260,10266,40012,5199,31042,4647,6625,1859,2345,1079,117248,9105,107108,9155,10140,2997,168082,7989,91532,5888,69254,5774,15625,3848,6653,2129,76550,6208,71643,5863,4907,1833,331270,9631,271802,9055,246237,9008,14792,2874,10773,2355,59468,5242,56364,5142,3104,1423,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,190941,2071,35203,5086,9038,2876,5664,2334,2915,1747,459,399,26165,4414,19550,3828,6615,2470,37579,4272,14837,2955,9841,2990,4912,2060,84,118,22742,3661,17904,2913,4838,2319,118159,4864,91259,4617,71066,4895,13771,2727,6422,2333,26900,3642,24839,3708,2061,863,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,1251901,4632,138796,8800,46607,5469,18670,3486,22778,4633,5159,2003,92189,7431,64814,6234,27375,5085,217360,9702,114376,8567,68645,5650,38576,5477,7155,1768,102984,7123,80536,6998,22448,3480,895745,11555,742989,11071,635413,10182,60310,5830,47266,4089,152756,6899,134558,5964,18198,3115,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
