GEO_ID,B17023_001E,B17023_001M,B17023_002E,B17023_002M,B17023_003E,B17023_003M,B17023_004E,B17023_004M,B17023_005E,B17023_005M,B17023_006E,B17023_006M,B17023_007E,B17023_007M,B17023_008E,B17023_008M,B17023_009E,B17023_009M,B17023_010E,B17023_010M,B17023_011E,B17023_011M,B17023_012E,B17023_012M,B17023_013E,B17023_013M,B17023_014E,B17023_014M,B17023_015E,B17023_015M,B17023_016E,B17023_016M,B17023_017E,B17023_017M,B17023_018E,B17023_018M,B17023_019E,B17023_019M,B17023_020E,B17023_020M,B17023_021E,B17023_021M,B17023_022E,B17023_022M,B17023_023E,B17023_023M,B17023_024E,B17023_024M,B17023_025E,B17023_025M,B17023_026E,B17023_026M,B17023_027E,B17023_027M,B17023_028E,B17023_028M,B17023_029E,B17023_029M,B17023_030E,B17023_030M,B17023_031E,B17023_031M,B17023_032E,B17023_032M,B17023_033E,B17023_033M,B17023_034E,B17023_034M,B17023_035E,B17023_035M,NAME,B17023_001EA,B17023_001MA,B17023_002MA,B17023_002EA,B17023_003MA,B17023_003EA,B17023_004EA,B17023_004MA,B17023_005MA,B17023_005EA,B17023_006MA,B17023_006EA,B17023_007EA,B17023_007MA,B17023_008EA,B17023_008MA,B17023_009EA,B17023_009MA,B17023_010MA,B17023_010EA,B17023_011MA,B17023_011EA,B17023_012EA,B17023_012MA,B17023_013EA,B17023_013MA,B17023_014EA,B17023_014MA,B17023_015EA,B17023_015MA,B17023_016MA,B17023_016EA,B17023_017EA,B17023_017MA,B17023_018EA,B17023_018MA,B17023_019EA,B17023_019MA,B17023_020MA,B17023_020EA,B17023_021MA,B17023_021EA,B17023_022EA,B17023_022MA,B17023_023EA,B17023_023MA,B17023_024EA,B17023_024MA,B17023_025MA,B17023_025EA,B17023_026EA,B17023_026MA,B17023_027EA,B17023_027MA,B17023_028EA,B17023_028MA,B17023_029EA,B17023_029MA,B17023_030EA,B17023_030MA,B17023_031EA,B17023_031MA,B17023_032MA,B17023_032EA,B17023_033MA,B17023_033EA,B17023_034MA,B17023_034EA,B17023_035EA,B17023_035MA,state
0400000US30,265643,5250,20411,2093,9384,1462,5224,1037,1438,512,2365,804,357,229,11027,1463,2264,688,394,280,1467,641,292,279,111,126,8763,1313,1201,436,6269,1170,1282,546,11,19,245232,5528,203789,4862,134753,3927,52626,3058,14545,2068,1865,728,41443,3111,15563,1994,6574,1044,8136,1684,853,407,0,172,25880,2283,13043,1669,10975,1878,1856,619,6,11,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,342542,6065,25166,2433,9300,1407,5174,858,2011,759,1636,677,479,419,15866,2093,3172,700,721,345,2304,741,112,92,35,57,12694,1864,2326,667,8694,1737,1428,587,246,295,317376,5824,257715,5871,178838,4994,66310,3365,11074,1582,1493,695,59661,3817,21134,2427,11761,1929,8451,1394,910,541,12,20,38527,2971,20065,2006,16885,2288,1577,798,0,170,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,2622295,20703,266430,10873,94082,5614,49273,3609,24648,2972,18095,2628,2066,816,172348,9710,27997,3085,10332,1793,12715,2015,4236,1185,714,478,144351,8417,35832,2903,76307,6317,29447,3272,2765,1136,2355865,20602,1826154,19501,1163383,13982,541513,11974,114319,6306,6939,1716,529711,13915,150990,6409,85463,4736,57326,4772,8071,1931,130,147,378721,11309,212027,7891,152045,8153,14214,2405,435,372,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2537406,21205,275202,8546,88327,5121,42828,3796,25476,2632,17067,2777,2956,1264,186875,7293,29266,3896,11742,1951,13104,2708,3955,1372,465,499,157609,6344,42620,3671,71322,4628,39228,4294,4439,1346,2262204,21079,1695048,18376,1032354,15104,537714,14149,116244,6270,8736,1718,567156,13788,154095,7603,91177,6009,56031,5096,6569,1665,318,240,413061,12027,227282,7325,163985,9125,20874,3120,920,702,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,167527,4191,12621,1743,5054,948,2246,595,1264,417,1258,548,286,175,7567,1325,2710,940,1270,791,927,362,301,256,212,277,4857,966,876,295,2754,783,1022,349,205,200,154906,4331,122770,3806,70147,3049,40273,3106,11091,1674,1259,428,32136,2711,12903,1670,6832,1478,5079,1000,962,510,30,38,19233,1875,9438,1265,8773,1472,998,399,24,28,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1214794,12486,148603,5524,47724,3630,24793,2822,15087,2122,6591,1455,1253,574,100879,5233,11145,1924,4575,1111,5398,1361,1111,531,61,87,89734,4879,27954,2521,42348,3552,17068,2441,2364,984,1066191,13354,831503,12499,550555,8733,226629,8027,50545,3565,3774,1277,234688,7313,66804,4960,38990,3224,24339,3184,3062,989,413,643,167884,6437,101440,4935,61418,4199,4822,1193,204,255,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,155804,3606,9658,1519,4220,921,2752,737,1084,484,384,256,0,157,5438,1238,1013,472,356,363,595,254,62,84,0,157,4425,1124,462,268,3311,1009,584,265,68,85,146146,3549,118524,3336,81062,3138,30847,1721,6364,1088,251,193,27622,2484,11026,1374,5831,1137,4784,911,295,182,116,191,16596,2150,8811,1429,7216,1261,569,325,0,157,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,706638,8667,64271,3303,24851,2738,12074,1668,6167,1097,5873,1432,737,416,39420,3004,9671,1509,3037,971,4597,1160,1677,555,360,295,29749,2768,6637,1199,16069,2173,6079,1402,964,462,642367,8611,464530,8471,296634,7119,127665,5125,37165,2872,3066,917,177837,6823,69006,4122,39034,3344,24641,2636,5178,1496,153,181,108831,4958,59150,3211,43579,3231,5716,1427,386,351,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,461911,6789,60272,4189,24544,2622,13043,1603,6493,1281,3797,1357,1211,723,35728,3101,7766,1696,3575,997,3319,1190,872,606,0,201,27962,2809,8670,1239,15202,2297,3636,1091,454,403,401639,6907,322727,7498,225265,5950,79633,4093,17171,2219,658,445,78912,4693,26062,2625,15823,2078,9498,1592,741,390,0,201,52850,3836,30943,2745,19249,2745,2658,1011,0,201,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,983307,7405,112542,4172,41055,2392,18876,1563,11980,1375,8914,1159,1285,620,71487,3683,11867,1730,3654,731,6227,1388,1635,590,351,257,59620,3360,11940,1411,29681,2493,16350,1831,1649,764,870765,7305,675235,7220,416582,6343,199119,5627,55580,3437,3954,690,195530,4504,67287,3264,34147,2395,29250,2532,3748,904,142,132,128243,3951,67760,3087,52444,3129,7796,1439,243,260,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1487370,10614,103509,4884,37813,2556,19333,1762,9340,1459,6278,1064,2862,750,65696,4093,12464,1768,3159,883,6771,1367,2368,749,166,122,53232,3618,9183,1387,30908,2640,11187,1718,1954,855,1383861,10404,1112837,10666,716884,8535,302471,7638,85865,3902,7617,1174,271024,8041,100665,4859,47252,3081,46954,3707,6201,1232,258,143,170359,5643,81333,3578,76432,4362,11878,2024,716,416,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,791354,11339,314362,8322,117423,5167,82875,4439,29203,2319,5108,1243,237,278,196939,6652,40671,3550,18429,2384,19290,2441,2871,951,81,135,156268,5478,68569,3753,73627,3946,13695,1886,377,288,476992,9063,320647,7229,240919,6146,74652,4169,5040,1340,36,59,156345,5562,41547,3143,28962,3045,11862,1787,723,441,0,228,114798,4205,83568,3482,29817,2656,1413,630,0,228,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2094307,16182,148530,6199,51107,3994,27521,2330,14060,2338,7807,2155,1719,797,97423,5126,13713,1988,5225,1352,6403,1457,1730,718,355,306,83710,5020,23061,2651,40988,3634,17367,2396,2294,1101,1945777,15975,1527971,14740,934611,12405,478264,8751,107176,5101,7920,1399,417806,10834,131504,6476,75133,4987,51650,4312,4636,1146,85,100,286302,8152,162922,5621,109079,6246,13730,2105,571,573,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,187919,5457,10750,1615,3914,1091,2548,809,695,350,599,437,72,79,6836,1312,1385,634,551,290,493,405,131,99,210,344,5451,1274,836,365,2792,882,1690,764,133,111,177169,5279,145435,5370,89146,3460,41497,3225,13898,1389,894,310,31734,3004,11670,1583,4919,907,6302,1350,449,279,0,161,20064,2233,7895,1196,9778,1528,2356,1065,35,57,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1258273,13739,136160,5539,41703,3533,25952,2731,9314,1433,5931,1379,506,392,94457,4424,14768,2259,5479,1246,6799,1564,2332,890,158,204,79689,4252,22561,2357,38117,3701,16100,2716,2911,987,1122113,13870,853849,11439,566582,8494,233407,7078,50942,3897,2918,995,268264,9353,72204,4980,41377,3290,25676,3034,5089,1509,62,105,196060,7595,117224,6271,70304,4587,8221,1965,311,340,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1027648,10811,82653,5378,34677,3587,16557,1774,9880,1913,7424,1848,816,413,47976,4594,10053,1917,3660,1062,4639,1271,1547,737,207,259,37923,4088,8208,1538,21585,2763,7273,1661,857,627,944995,11105,758860,10348,488151,9185,216715,6941,50208,3763,3786,1075,186135,6564,67226,4127,36785,3308,26027,2739,4294,1370,120,152,118909,5810,62520,4339,51040,4672,5184,1265,165,162,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,144525,4783,10239,1789,4041,1077,1723,598,1037,523,1016,682,265,202,6198,1463,1226,588,385,282,733,495,108,150,0,203,4972,1267,585,268,3584,1255,803,379,0,203,134286,4506,112665,4199,73512,3156,29117,2541,8572,1344,1464,645,21621,2479,7407,1396,3673,863,3295,980,439,373,0,203,14214,1941,6532,1236,7029,1350,615,473,38,51,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,8934621,23655,811643,14917,348830,9073,148213,5376,114597,5566,73159,5176,12861,1732,462813,11679,90510,4846,36819,3500,38893,3447,13944,2207,854,544,372303,11909,95559,5009,179514,7513,83791,4872,13439,2297,8122978,22881,6109593,28167,3590562,23029,2055067,19343,442837,10506,21127,2470,2013385,18959,700604,11794,428996,10367,234866,7103,35331,3257,1411,515,1312781,18296,810193,14679,445627,11617,53561,4391,3400,1021,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,727948,11079,109072,6161,28260,3097,15593,1997,8358,1792,3940,1123,369,448,80812,5643,8416,1625,3612,1029,3715,1213,688,425,401,376,72396,5624,21633,2693,34047,4019,13952,2163,2764,1243,618876,9767,463500,10340,293998,7015,135082,6113,32526,2980,1894,1010,155376,6286,37941,3745,25343,3287,10771,1959,1540,682,287,429,117435,4759,69756,4032,43074,3324,4372,1072,233,247,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,891935,10679,62963,3956,18738,2126,8482,1112,6956,1611,2821,812,479,339,44225,4037,7172,1594,2642,881,3150,1157,1334,644,46,80,37053,3658,9572,1974,19148,2608,7893,1705,440,454,828972,10321,631579,10503,393370,8465,198092,7274,38845,3584,1272,598,197393,6544,59814,4566,33243,3607,23839,2597,2687,873,45,73,137579,6167,74242,4139,56526,4450,6708,1517,103,129,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,6730268,29102,767608,16310,316242,11180,131306,6069,97981,6151,74124,5819,12831,2331,451366,11723,63956,5010,25871,2881,25652,3375,10150,1943,2283,869,387410,11193,93667,5576,184212,7879,96516,6778,13015,2624,5962660,29586,4555732,28065,2625060,22078,1516354,18704,390766,11888,23552,2587,1406928,20073,441588,12717,253391,9906,162988,8880,23677,3079,1532,770,965340,15914,515535,11300,393515,12720,53795,5017,2495,886,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1472372,11475,88511,5106,27194,2537,13823,1712,9510,1818,3282,1015,579,375,61317,4316,8663,1677,2456,795,4863,1258,1257,689,87,143,52654,3922,14834,2001,26636,2839,10817,2056,367,313,1383861,12434,1042239,9663,631269,8641,333073,8251,73202,4268,4695,1062,341622,10057,93063,5510,52465,3835,34966,3543,5593,1347,39,65,248559,8922,141381,6611,95959,5075,10603,1751,616,335,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,5026515,28230,488362,11115,202949,8368,114810,6468,55517,3538,28706,2997,3916,1299,285413,8607,49092,3964,20523,2574,21180,3071,6521,1593,868,593,236321,8318,66477,5007,120613,7158,42260,3908,6971,2004,4538153,27789,3435109,27603,2372956,23272,884468,15487,166731,7801,10954,2209,1103044,18421,338990,10141,209441,8226,117221,6386,11568,2181,760,444,764054,15997,452816,11559,276734,9921,33274,4381,1230,581,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
