GEO_ID,B20005_001E,B20005_001M,B20005_002E,B20005_002M,B20005_003E,B20005_003M,B20005_004E,B20005_004M,B20005_005E,B20005_005M,B20005_006E,B20005_006M,B20005_007E,B20005_007M,B20005_008E,B20005_008M,B20005_009E,B20005_009M,B20005_010E,B20005_010M,B20005_011E,B20005_011M,B20005_012E,B20005_012M,B20005_013E,B20005_013M,B20005_014E,B20005_014M,B20005_015E,B20005_015M,B20005_016E,B20005_016M,B20005_017E,B20005_017M,B20005_018E,B20005_018M,B20005_019E,B20005_019M,B20005_020E,B20005_020M,B20005_021E,B20005_021M,B20005_022E,B20005_022M,B20005_023E,B20005_023M,B20005_024E,B20005_024M,B20005_025E,B20005_025M,B20005_026E,B20005_026M,B20005_027E,B20005_027M,B20005_028E,B20005_028M,B20005_029E,B20005_029M,B20005_030E,B20005_030M,B20005_031E,B20005_031M,B20005_032E,B20005_032M,B20005_033E,B20005_033M,B20005_034E,B20005_034M,B20005_035E,B20005_035M,B20005_036E,B20005_036M,B20005_037E,B20005_037M,B20005_038E,B20005_038M,B20005_039E,B20005_039M,B20005_040E,B20005_040M,B20005_041E,B20005_041M,B20005_042E,B20005_042M,B20005_043E,B20005_043M,B20005_044E,B20005_044M,B20005_045E,B20005_045M,B20005_046E,B20005_046M,B20005_047E,B20005_047M,B20005_048E,B20005_048M,B20005_049E,B20005_049M,B20005_050E,B20005_050M,B20005_051E,B20005_051M,B20005_052E,B20005_052M,B20005_053E,B20005_053M,B20005_054E,B20005_054M,B20005_055E,B20005_055M,B20005_056E,B20005_056M,B20005_057E,B20005_057M,B20005_058E,B20005_058M,B20005_059E,B20005_059M,B20005_060E,B20005_060M,B20005_061E,B20005_061M,B20005_062E,B20005_062M,B20005_063E,B20005_063M,B20005_064E,B20005_064M,B20005_065E,B20005_065M,B20005_066E,B20005_066M,B20005_067E,B20005_067M,B20005_068E,B20005_068M,B20005_069E,B20005_069M,B20005_070E,B20005_070M,B20005_071E,B20005_071M,B20005_072E,B20005_072M,B20005_073E,B20005_073M,B20005_074E,B20005_074M,B20005_075E,B20005_075M,B20005_076E,B20005_076M,B20005_077E,B20005_077M,B20005_078E,B20005_078M,B20005_079E,B20005_079M,B20005_080E,B20005_080M,B20005_081E,B20005_081M,B20005_082E,B20005_082M,B20005_083E,B20005_083M,B20005_084E,B20005_084M,B20005_085E,B20005_085M,B20005_086E,B20005_086M,B20005_087E,B20005_087M,B20005_088E,B20005_088M,B20005_089E,B20005_089M,B20005_090E,B20005_090M,B20005_091E,B20005_091M,B20005_092E,B20005_092M,B20005_093E,B20005_093M,B20005_094E,B20005_094M,B20005_095E,B20005_095M,NAME,B20005_001MA,B20005_001EA,B20005_002EA,B20005_002MA,B20005_003EA,B20005_003MA,B20005_004EA,B20005_004MA,B20005_005EA,B20005_005MA,B20005_006EA,B20005_006MA,B20005_007EA,B20005_007MA,B20005_008EA,B20005_008MA,B20005_009EA,B20005_009MA,B20005_010EA,B20005_010MA,B20005_011EA,B20005_011MA,B20005_012MA,B20005_012EA,B20005_013EA,B20005_013MA,B20005_014MA,B20005_014EA,B20005_015EA,B20005_015MA,B20005_016EA,B20005_016MA,B20005_017EA,B20005_017MA,B20005_018EA,B20005_018MA,B20005_019EA,B20005_019MA,B20005_020EA,B20005_020MA,B20005_021EA,B20005_021MA,B20005_022MA,B20005_022EA,B20005_023MA,B20005_023EA,B20005_024EA,B20005_024MA,B20005_025EA,B20005_025MA,B20005_026EA,B20005_026MA,B20005_027EA,B20005_027MA,B20005_028EA,B20005_028MA,B20005_029EA,B20005_029MA,B20005_030EA,B20005_030MA,B20005_031EA,B20005_031MA,B20005_032EA,B20005_032MA,B20005_033EA,B20005_033MA,B20005_034EA,B20005_034MA,B20005_035EA,B20005_035MA,B20005_036MA,B20005_036EA,B20005_037EA,B20005_037MA,B20005_038EA,B20005_038MA,B20005_039EA,B20005_039MA,B20005_040EA,B20005_040MA,B20005_041EA,B20005_041MA,B20005_042EA,B20005_042MA,B20005_043EA,B20005_043MA,B20005_044EA,B20005_044MA,B20005_045MA,B20005_045EA,B20005_046EA,B20005_046MA,B20005_047EA,B20005_047MA,B20005_048EA,B20005_048MA,B20005_049EA,B20005_049MA,B20005_050EA,B20005_050MA,B20005_051EA,B20005_051MA,B20005_052EA,B20005_052MA,B20005_053EA,B20005_053MA,B20005_054EA,B20005_054MA,B20005_055EA,B20005_055MA,B20005_056EA,B20005_056MA,B20005_057EA,B20005_057MA,B20005_058MA,B20005_058EA,B20005_059MA,B20005_059EA,B20005_060EA,B20005_060MA,B20005_061EA,B20005_061MA,B20005_062EA,B20005_062MA,B20005_063EA,B20005_063MA,B20005_064EA,B20005_064MA,B20005_065EA,B20005_065MA,B20005_066EA,B20005_066MA,B20005_067MA,B20005_067EA,B20005_068EA,B20005_068MA,B20005_069MA,B20005_069EA,B20005_070EA,B20005_070MA,B20005_071EA,B20005_071MA,B20005_072EA,B20005_072MA,B20005_073EA,B20005_073MA,B20005_074EA,B20005_074MA,B20005_075EA,B20005_075MA,B20005_076EA,B20005_076MA,B20005_077MA,B20005_077EA,B20005_078MA,B20005_078EA,B20005_079EA,B20005_079MA,B20005_080MA,B20005_080EA,B20005_081MA,B20005_081EA,B20005_082EA,B20005_082MA,B20005_083EA,B20005_083MA,B20005_084EA,B20005_084MA,B20005_085EA,B20005_085MA,B20005_086EA,B20005_086MA,B20005_087EA,B20005_087MA,B20005_088EA,B20005_088MA,B20005_089EA,B20005_089MA,B20005_090EA,B20005_090MA,B20005_091MA,B20005_091EA,B20005_092EA,B20005_092MA,B20005_093EA,B20005_093MA,B20005_094EA,B20005_094MA,B20005_095EA,B20005_095MA,state
0400000US08,4570149,4715,2289626,4508,1257546,14080,175,163,1257371,14078,2923,996,1534,502,6719,1386,4879,1386,12701,2010,11700,2149,20254,2533,12771,2108,38255,3723,29633,3709,61552,4803,88267,5379,77616,5370,85553,5102,68779,4276,84014,6190,117375,6538,97518,5015,163494,5340,271834,7047,1032080,14014,523151,10483,508929,11991,69655,4495,48821,3788,46856,3345,28698,3189,44457,3382,16997,2396,28413,2904,16013,2079,28769,3298,13877,1988,29652,2735,24298,2856,16214,2387,17388,2350,8147,1368,9646,1594,11852,1728,10185,1723,13994,1566,24997,2546,2280523,3524,892928,11356,106,113,892822,11365,1058,510,2022,774,4677,1081,4952,1247,13087,2171,7205,1355,21245,2853,15622,1933,41674,3558,28484,2786,63215,4725,86362,5848,69695,4132,63455,4302,62522,4402,65932,4353,83495,3674,62957,4087,92525,4935,102638,4464,1387595,12171,749447,11767,638148,12279,95034,5052,64472,3981,62520,3776,38582,3552,60346,3857,27188,3113,39841,3243,20635,2336,39883,3221,17444,2085,32835,2635,29068,2830,21440,2546,17876,2239,11295,1711,12744,1860,13750,1895,9894,1460,12240,1650,11061,1456,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,5303153,4569,2585508,4582,1336470,12610,0,198,1336470,12610,2966,947,1600,664,6685,1493,5369,1567,17978,2392,9376,1765,25324,2941,15952,2784,49387,3609,26258,2745,80479,4566,113846,6175,88749,4874,114490,6535,85036,5479,102639,5527,137489,6262,109002,5216,162740,6696,181105,6877,1249038,12258,716694,9673,532344,10405,95625,4882,57281,3394,53241,4167,31474,3076,53944,3634,19933,2061,32634,3452,16131,2248,27858,2673,12306,1998,21641,2724,20039,2515,13580,1834,13973,1850,8797,1398,12104,1646,9980,1287,6275,1235,11824,1775,13704,1704,2717645,4881,982538,11622,0,198,982538,11622,1051,547,2810,1056,8732,1681,7830,1552,22016,2916,14889,1957,28859,3049,28583,2836,57288,4410,35040,3440,96829,5121,117395,5757,95448,4528,88257,4577,63316,4102,62758,4171,77642,5120,56210,4027,62699,4391,54886,3375,1735107,11654,1013363,10667,721744,8984,120423,4570,86308,4240,81006,4039,51226,3770,87415,3940,35852,2803,47623,3976,23659,2520,37826,3068,15102,2254,29862,2641,22212,2218,17480,2127,15424,1921,9308,1452,8531,1280,12454,1944,5874,1356,6342,1294,7817,1755,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,3572054,3865,1739670,3944,811436,8854,29,51,811407,8852,2288,799,1135,477,4264,894,3545,934,15369,2041,8562,1821,19317,2416,14848,2285,33406,3364,22914,2458,57483,3812,70323,4837,59169,3750,64639,4150,47832,3250,59685,3754,78723,4082,59045,3369,85064,4259,103796,4846,928234,9025,573489,8365,354745,7393,57876,3358,42197,3189,39465,3309,25087,2516,34849,2794,14726,1850,20468,2385,10149,1699,18520,2688,8486,1313,16050,2176,13751,2140,9308,1502,8171,1306,4282,976,7035,1439,6932,1478,3338,852,6735,1279,7320,1136,1832384,3736,622946,9475,0,197,622946,9475,944,390,1286,584,6247,1054,5100,1062,15245,2017,10659,1930,23942,2067,15996,2077,37143,3494,26756,3254,65111,4109,70459,3958,55039,3930,49923,3742,39976,3122,42242,3275,48144,3730,32927,2556,38305,3420,37502,2686,1209438,9997,772063,9993,437375,8972,72880,4547,55209,3928,49268,3683,33859,2949,51092,3501,25143,2654,30859,2794,13482,1841,18575,2601,8893,1218,17235,2394,14172,2202,7757,1322,7562,1351,4631,1013,6405,1148,8432,1413,3580,1037,4779,901,3562,840,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3682861,4138,1775797,4260,825033,11452,95,154,824938,11454,2020,874,1609,609,5197,1375,7424,1662,22701,3285,9243,2265,21089,3362,22490,3060,37013,3791,21503,2957,51914,5209,52543,4299,40448,3647,55086,4312,36945,3340,56961,4279,83061,5440,56420,3728,100337,6164,140934,6034,950764,12494,629275,12210,321489,9653,43617,3522,32230,3839,30573,3402,20676,3150,30969,3724,11909,2017,22222,2940,10996,1666,18904,2967,6676,1634,12975,1823,12380,2297,7972,1397,11255,1822,4953,1369,8354,1797,8215,1577,4121,922,9612,1583,12880,2056,1907064,4509,671114,11118,235,255,670879,11141,473,405,1198,478,7117,1714,8128,2002,21441,2945,19517,2542,29956,3447,28252,3855,51939,4353,32117,3172,64558,5061,61923,3524,44420,3446,54403,3628,41276,3602,43102,3904,51520,3714,35559,2791,41392,3099,32588,3021,1235950,10914,827164,11103,408786,9410,64770,4850,48311,3371,46984,4166,35046,4165,46116,3752,18248,2459,28197,3373,12955,1798,19660,2346,10609,1869,18743,2340,14380,2304,8921,1709,9310,1605,5613,1233,6175,1278,5055,1314,3338,921,2678,835,3677,1082,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,10216304,5459,4974626,4652,2550970,13561,87,88,2550883,13578,3218,824,3577,1003,13449,1535,7428,1262,31131,3100,18658,2449,38889,3355,30190,3124,94860,5168,48721,3705,135873,7264,176879,6477,152954,5621,172365,7236,127772,5522,169739,6366,228774,7783,197259,6631,343856,8800,555291,10386,2423656,13638,1381850,12750,1041806,13006,166455,6366,105434,5476,98928,4551,63514,3391,94519,4914,37430,3140,57480,4121,30385,3365,55853,3474,20165,2722,51000,3717,43401,3909,27824,2468,28120,2660,19971,2415,24648,2296,29340,2845,18493,2019,29639,2389,39207,3285,5241678,4963,1929662,16854,185,201,1929477,16833,2446,621,3822,1258,13602,1583,11060,1644,34741,3089,21473,2507,43414,3454,46743,4415,101911,4980,58901,4184,147613,6808,169998,6101,139619,6469,145659,5443,104601,5339,134117,5683,176472,6350,144598,5625,202139,5880,226548,7147,3312016,17189,1938970,14151,1373046,15463,209309,6606,148321,5996,146909,6157,92857,4967,146154,6479,63221,4404,87981,4548,46841,3363,76357,4310,32835,3292,67394,4348,51703,3559,32516,2814,28793,2702,22566,2406,23160,2280,28707,2726,19961,2098,26810,2411,20651,2232,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,2506580,3373,1231619,3473,658594,7621,20,24,658574,7620,3145,826,689,303,3756,887,2999,926,7979,1322,2710,808,8837,1498,8095,1967,18769,2071,11552,1690,37554,2525,51844,3384,46355,3539,53501,3295,42348,3111,61792,4150,76860,4029,56282,3444,73511,3943,89996,3760,573025,7973,301390,5938,271635,7641,50019,3860,33311,2717,30536,2432,20141,2235,24391,2719,8143,1268,13604,1584,7023,1135,14024,1895,4656,1009,13993,2068,8563,1375,5772,973,6525,1234,4905,1138,5198,984,6509,1250,3507,784,3720,849,7095,1268,1274961,2931,493953,8104,30,38,493923,8102,994,398,1119,587,4324,1148,3453,1126,10774,1520,6395,1579,14333,1939,9830,1224,28798,3239,16799,2032,45837,3371,53510,3094,46303,3396,43902,3218,30806,2385,37992,2794,45140,2888,30825,2143,33996,2583,28793,2540,781008,8352,424577,5956,356431,6823,56774,3360,43625,3078,43815,3170,23634,2069,34922,2609,18657,2325,24925,2740,13467,1453,19279,1856,8301,1403,15072,1728,12177,1504,7243,1230,7204,1041,5701,1337,4131,940,6715,1109,4642,1258,2708,570,3439,974,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,1129682,1937,554947,2016,293787,5982,18,31,293769,5984,790,606,432,418,704,347,327,223,2071,962,1037,632,4064,1324,2110,689,8349,1561,3492,950,14391,2044,19403,2439,16512,2225,19445,2252,14581,2140,22114,2453,27424,2588,26552,2953,39026,3435,70945,4155,261160,6197,136871,4281,124289,4928,17859,2228,13612,1843,12059,1993,8605,1561,9300,1573,3627,946,9470,1761,3495,797,6889,1102,2460,787,5979,1247,3961,1055,4379,1266,4178,1155,1888,697,2472,784,3400,852,2199,651,3881,1093,4576,916,574735,1722,215597,5026,0,192,215597,5026,295,256,403,265,850,557,821,392,2139,657,1258,614,3773,976,3162,1075,9589,1471,6298,1171,17526,2151,20017,2315,17393,2031,22926,2466,14639,2014,14358,1611,20581,2184,15421,1820,22253,2191,21895,2197,359138,5080,190111,4777,169027,5503,27447,2142,17956,2138,17093,2248,10998,1550,15251,2310,6818,1414,10093,1677,6326,1357,11213,1465,3932,1045,8370,1421,7444,1246,4743,929,4373,947,2293,767,2742,726,2706,688,3789,862,3047,668,2393,695,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,2389608,4168,1159496,4022,553842,10274,165,257,553677,10260,2074,792,712,364,4004,1326,4679,1458,10445,1931,4920,1172,15357,2076,11360,1559,29655,3448,20806,2641,43894,4453,55392,4755,43142,2960,42966,3724,34183,2922,39764,3145,44571,3077,29456,2552,48669,3642,67628,4797,605654,10166,401320,8477,204334,6968,33782,3008,22113,2468,22208,2457,15955,2266,20569,2404,9773,1795,13387,2111,6975,1972,10155,1809,3540,1007,8431,1623,6601,1439,5195,1068,4518,1030,2814,865,2770,809,3291,753,2788,933,3302,820,6167,1417,1230112,3568,431579,9274,71,120,431508,9295,519,349,1293,607,4255,1197,2837,784,10080,1821,6329,1360,21232,2809,16753,2352,31716,3239,20382,2891,44850,3185,44773,3624,38072,3169,36962,3521,26976,2915,27450,2850,33637,3235,18029,2035,23520,2152,21843,2222,798533,9323,535160,7970,263373,9398,46591,3920,33223,3187,30610,2885,20500,2565,30240,2478,12775,2035,16628,1997,7726,1236,12489,1818,6102,1203,10789,1742,6680,1123,6847,1593,4914,1234,4727,1316,3236,833,4213,1031,2314,707,1126,522,1643,506,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,788299,1405,377655,1309,178637,5120,0,200,178637,5120,959,566,627,367,743,438,1784,724,1793,745,843,582,1721,798,3678,1156,7051,1689,2093,671,13373,2283,13100,2298,9107,1840,14568,2165,11104,1860,11615,1572,15810,1968,14946,2458,21931,2328,31791,2703,199018,5213,120372,4674,78646,4972,12692,1687,8991,1424,8807,1555,6969,1428,7931,1387,1976,820,3788,855,1705,948,3450,944,1594,645,3559,854,2497,781,2298,810,2799,869,1575,680,984,436,2093,865,1224,618,1508,663,2206,650,410644,1108,151092,5032,0,200,151092,5032,20,37,523,437,683,438,1386,825,3644,1121,872,489,5148,1473,4986,1481,6665,1528,6045,1579,11809,1821,15387,2249,11670,1767,8059,1329,10016,1821,8817,1577,13387,2025,11366,1833,15085,1943,15524,1880,259552,5113,158538,4391,101014,4731,18606,2278,13320,1703,9552,1429,6062,1165,10924,1843,4720,1220,5839,1409,3158,1055,5051,1130,1981,719,2927,789,4204,937,2143,672,2649,1022,1276,615,2696,1028,2651,833,872,582,1352,535,1031,441,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,4451949,3463,2201923,4202,1180199,8879,127,86,1180072,8874,2499,550,1887,455,6035,1102,2902,697,11947,1622,5394,1161,16046,1996,10764,1633,27934,2221,18795,2187,58060,3769,80134,4382,76005,3894,89754,4477,69408,3040,87676,4596,119603,4120,104501,4947,158145,5915,232583,5420,1021724,10116,514939,8133,506785,8136,77057,4001,52416,3004,52719,3000,31088,2462,42095,3050,19505,1962,28231,2139,15573,1691,25825,2216,10248,1574,25698,3002,21191,2124,14372,1685,14753,1871,8343,1140,10077,1233,15466,1601,10207,1558,14080,1671,17841,1751,2250026,2700,888355,8868,0,147,888355,8868,1188,361,1706,471,5969,1191,4056,742,12775,1757,6914,1331,14004,1404,10727,1336,32827,2603,24463,2046,63096,3593,84473,4670,75847,4366,78492,3868,58679,3565,65371,3480,87073,3902,68598,3647,93435,3972,98662,4094,1361671,8952,688289,7853,673382,8919,92025,3744,74063,3483,66097,3420,40526,2338,64350,4043,30411,2395,44545,2621,24438,2195,38753,2424,17232,1825,34240,2914,29395,2647,19571,1955,17465,1522,11749,1539,13435,1518,17423,1779,13526,1722,15496,1554,8642,1364,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
