GEO_ID,B24021_001E,B24021_001M,B24021_002E,B24021_002M,B24021_003E,B24021_003M,B24021_004E,B24021_004M,B24021_005E,B24021_005M,B24021_006E,B24021_006M,B24021_007E,B24021_007M,B24021_008E,B24021_008M,B24021_009E,B24021_009M,B24021_010E,B24021_010M,B24021_011E,B24021_011M,B24021_012E,B24021_012M,B24021_013E,B24021_013M,B24021_014E,B24021_014M,B24021_015E,B24021_015M,B24021_016E,B24021_016M,B24021_017E,B24021_017M,B24021_018E,B24021_018M,B24021_019E,B24021_019M,B24021_020E,B24021_020M,B24021_021E,B24021_021M,B24021_022E,B24021_022M,B24021_023E,B24021_023M,B24021_024E,B24021_024M,B24021_025E,B24021_025M,B24021_026E,B24021_026M,B24021_027E,B24021_027M,B24021_028E,B24021_028M,B24021_029E,B24021_029M,B24021_030E,B24021_030M,B24021_031E,B24021_031M,B24021_032E,B24021_032M,B24021_033E,B24021_033M,B24021_034E,B24021_034M,B24021_035E,B24021_035M,B24021_036E,B24021_036M,NAME,B24021_001MA,B24021_001EA,B24021_002EA,B24021_002MA,B24021_003EA,B24021_003MA,B24021_004MA,B24021_004EA,B24021_005MA,B24021_005EA,B24021_006MA,B24021_006EA,B24021_007EA,B24021_007MA,B24021_008EA,B24021_008MA,B24021_009EA,B24021_009MA,B24021_010MA,B24021_010EA,B24021_011MA,B24021_011EA,B24021_012MA,B24021_012EA,B24021_013EA,B24021_013MA,B24021_014EA,B24021_014MA,B24021_015EA,B24021_015MA,B24021_016EA,B24021_016MA,B24021_017MA,B24021_017EA,B24021_018MA,B24021_018EA,B24021_019EA,B24021_019MA,B24021_020EA,B24021_020MA,B24021_021EA,B24021_021MA,B24021_022MA,B24021_022EA,B24021_023MA,B24021_023EA,B24021_024EA,B24021_024MA,B24021_025EA,B24021_025MA,B24021_026EA,B24021_026MA,B24021_027MA,B24021_027EA,B24021_028MA,B24021_028EA,B24021_029EA,B24021_029MA,B24021_030EA,B24021_030MA,B24021_031EA,B24021_031MA,B24021_032MA,B24021_032EA,B24021_033MA,B24021_033EA,B24021_034EA,B24021_034MA,B24021_035EA,B24021_035MA,B24021_036EA,B24021_036MA,state
0400000US30,42094,632,55688,1122,53763,3792,54139,4399,52741,4854,66479,4036,62789,7865,69485,11112,66553,10954,47604,4543,40255,4206,77107,12610,50219,2684,42107,18533,61608,1574,66064,7129,42231,4682,27110,1134,25635,2179,43474,3463,33352,7990,46017,8082,21861,948,30420,3906,25484,2113,35382,894,36909,1763,33900,1231,45829,1569,32975,2337,46240,1594,48326,3936,40948,2809,37523,3515,55711,6219,31779,4935,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,44830,1038,57397,1705,61380,1785,63512,4798,57053,3739,67840,4735,67699,8662,81228,5370,53257,3415,46549,1650,41252,1368,71401,15988,46667,2209,50232,5730,61455,1744,72637,3117,36477,6444,31020,791,30035,1669,59750,12827,55847,16521,60082,13175,26433,1913,30096,2607,30983,4723,37628,1264,40834,1720,36940,664,42427,2922,35067,8889,42017,1544,45999,1816,40477,956,45661,2629,40331,3137,32452,3068,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,42726,483,60332,459,65976,824,66895,1280,64169,2018,78634,2676,83634,3821,76133,2488,56126,2900,45965,519,45407,1352,70665,6714,43209,874,51392,1576,56856,1336,70386,1904,40502,1041,28102,813,28085,1523,45159,1278,39829,2153,47210,1732,22341,788,26785,708,26349,1296,39274,667,42297,1043,37048,422,37044,535,29894,2076,33931,1534,42261,758,33755,959,35148,861,39862,1614,28060,1078,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,45295,341,64044,1030,71164,790,74998,2718,66447,1370,77945,2486,80100,1953,80392,3016,61125,3356,51003,702,43385,3456,90357,8608,49006,1711,57874,4121,61267,796,71865,1397,41201,1326,27082,372,29312,1544,41028,959,37481,3373,42254,2149,21977,559,26464,614,25116,1199,39585,881,45640,1810,36668,557,39280,1600,27078,5459,35607,810,45101,1769,34885,865,35000,1061,46313,998,27870,1099,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,55637,1853,71468,1733,77222,5844,77935,6257,75007,10465,76232,5759,78958,13578,83976,6880,67777,8461,58444,6325,50919,2670,100988,13800,60463,7927,51975,13150,81351,10549,97191,6780,51517,11497,37519,3816,36878,3393,64296,8263,60881,13521,74080,15092,32052,4689,33851,1526,34462,6472,44150,3364,39674,5473,47119,3136,62062,4328,55160,8858,62726,7036,63507,7027,50385,2589,52157,5883,59148,10071,36527,8553,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,41937,348,56703,725,62211,1210,65823,2599,58444,3509,75435,2058,74286,3689,81013,3601,55394,7158,47346,1416,43502,2210,71660,8598,46630,1249,46726,3487,52139,764,61224,1002,37256,1604,24703,804,24125,1464,45157,2247,44230,5715,45581,2942,19841,1054,25789,1321,23158,2024,35191,598,39072,2950,33075,1194,40022,1405,28790,4805,36443,817,46225,2500,36564,602,36487,776,43447,2910,28965,2621,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,47260,1213,60768,976,62165,3932,65651,5499,59003,5219,71860,5119,78821,11089,76412,5496,52086,11836,53587,3550,43806,3702,65078,11149,56537,3455,54767,8880,61370,1739,73295,6222,48971,6677,32806,2256,32295,2831,52146,5511,41568,16337,62294,12706,29724,3190,32466,3596,35287,7065,41182,907,41627,2729,41021,998,41681,1958,27199,3802,42322,3694,45970,7076,40285,1900,40533,1895,46234,2506,32500,4611,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,42335,502,62561,2033,62389,3108,68035,4624,55780,4608,71181,2637,69127,3130,80393,10321,61329,8913,51735,1338,48046,4366,86404,23965,49919,2540,50600,5024,79959,4528,91134,2872,46883,7222,32564,816,31311,1403,50202,2959,39589,7023,67307,8159,31033,820,31226,658,36490,1349,38330,1184,40668,1133,37263,750,46456,1482,33111,5836,46729,1870,47637,3963,35341,1293,35985,1756,39812,2312,29899,1382,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,40041,729,51911,827,55678,2512,57503,4102,51010,1835,67184,4391,68983,6852,70614,7542,61370,10751,39825,1945,31928,2483,77403,11157,39215,2160,32177,4882,54428,2670,66952,2485,36680,2329,26067,1309,23261,1496,37424,6852,32761,4313,41621,5666,22111,1346,26918,2415,24404,4456,31370,610,30744,1224,31641,634,51021,2172,26701,2566,56732,6687,47979,4757,40182,1301,42157,2463,42160,2283,30618,1950,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,41319,262,53711,1243,60703,851,62041,1277,55410,1706,69937,2511,64897,4250,77091,6683,62620,10479,41334,725,42260,1981,65501,7000,39460,1321,42510,4658,55507,2093,67409,2500,40012,2320,26583,444,26925,666,40628,1975,37519,3747,42675,4649,21608,765,26249,680,24367,1404,35678,440,37299,1614,34652,997,41311,692,30702,1615,40010,1535,46383,2068,38273,1348,41065,981,42043,1067,30375,1341,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,47232,294,61442,328,65569,711,69722,2576,60966,1056,70842,869,75032,1955,71589,1417,57642,3127,50113,880,48455,1656,77140,7482,49479,1458,47124,1945,61453,545,70736,1177,42069,2017,30584,319,29334,2062,53233,3537,41272,3412,61715,3002,25267,626,31263,645,28206,2572,41344,429,48615,2443,38623,676,47990,1575,35501,1024,50743,498,49133,1787,41113,330,41461,384,49405,1823,35114,1039,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,23161,330,31907,505,36711,1350,37399,3493,36032,1451,42191,2825,39929,5031,48236,6643,41513,7005,26554,1244,24110,1000,61976,21484,25464,1486,31548,8334,30360,866,31943,603,22134,1383,17207,319,20975,2871,24467,1717,17289,1273,30556,1034,15671,529,15861,294,17579,1963,21540,557,22723,1117,21114,600,19049,653,13086,2059,18177,926,21794,1371,18960,739,20063,958,17185,660,18477,1034,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,52571,671,76153,510,82496,1997,86151,1698,80402,1146,91955,890,97480,2823,87178,3044,73370,6383,55895,886,47263,1498,128598,7626,51732,760,64539,4965,61581,916,74565,3159,41872,1332,30791,456,28783,1304,56390,1751,55497,5664,56793,2808,24851,1415,26570,830,27077,1423,42103,398,45824,1219,41030,417,42361,950,32116,3602,40990,796,49449,2081,36929,758,39772,1253,42015,1351,28781,1548,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,49489,1299,57369,2312,61604,1905,62162,2346,60788,3985,65684,5298,52713,14869,75723,10416,66049,4146,48024,2856,42251,13014,75789,25905,47450,4050,42299,6680,56464,3042,66601,4385,41644,1959,28991,2513,31187,2261,50900,4555,48352,3202,56460,8854,26636,2210,24726,2074,23468,2051,43612,3583,51636,1083,39670,2336,56745,5485,40903,9417,61962,10150,54522,6600,47457,2222,49612,2888,51450,1352,37090,5530,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,41448,327,58740,1904,62311,1408,66242,1516,58040,4482,72327,2346,68843,4229,80354,5092,59676,4321,45272,1117,41386,1253,59419,6067,45121,1182,48605,2826,59629,4507,67820,3491,41189,1536,26472,614,26246,906,45015,2236,43648,4150,45666,2178,21866,601,25512,1024,23478,2551,36785,827,40916,1059,34796,1005,36980,1074,24289,7920,32124,954,45118,2288,35459,794,37117,990,41673,1232,27332,1302,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,48696,814,68184,1732,71429,1287,75701,2503,63318,3439,81521,1440,83484,4432,89049,5527,61334,3187,53289,2162,46530,1983,86630,6463,52980,2367,51496,5041,72261,2732,85963,2763,42986,1957,30747,747,30322,1239,60436,6948,44133,6713,69794,6324,26183,897,29373,1696,30599,2362,41305,739,46859,1971,39340,1215,45101,2141,28785,3480,45767,2000,50938,1559,37242,1033,36801,1439,46597,1745,31471,768,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,47299,1791,57481,2735,56849,5248,60179,5925,51968,4010,64472,4730,65684,5560,75520,11236,54603,12460,51210,1655,51008,2433,92946,36449,50653,2721,45403,7039,64576,3377,69860,5316,35151,9366,26726,2841,23880,4133,48750,13007,36801,16367,55657,15713,20561,2376,29674,8327,23838,8555,36706,2274,40827,2533,33782,4062,51270,1727,31293,2948,51154,4306,54294,9738,50754,3998,60162,6456,51825,11929,31455,12716,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,52010,146,82007,296,84217,1690,90912,654,76511,747,100604,318,102287,1250,100356,501,81794,1477,65791,767,54028,1816,116465,7313,62189,656,66826,1812,82280,1329,101003,381,50568,763,31489,205,31834,340,68367,3661,42759,2732,90447,2220,27296,421,29980,598,30526,534,45289,317,50110,586,42337,250,42048,297,26358,396,44137,1185,50132,840,36157,310,36877,413,42394,1070,30122,407,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,39447,885,51434,681,56906,1905,58771,2766,54355,2247,65202,4910,63573,3921,75085,6349,55719,7203,42217,858,37052,2117,69857,10649,41683,960,50414,7591,52021,1483,61118,1904,36995,3402,24418,1011,23991,1452,36348,1524,31447,1099,39887,2371,19776,1111,22791,1909,22688,2331,33404,1920,36920,3460,32024,730,41511,960,30607,1567,41469,1080,45820,4718,35622,1071,37335,2091,40698,2395,28394,2010,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,61080,435,81024,687,87371,2931,90934,2825,84513,4027,86686,2072,87288,3657,87273,3929,79526,10100,66849,2108,57096,6731,126843,19921,65071,2400,56453,4531,77185,2543,90898,4002,53125,3661,36191,833,36305,1247,73147,4215,65402,7840,81837,6064,31484,924,32509,1957,32165,3631,51446,756,60088,3857,48129,1726,51622,972,26484,4204,51092,1242,55120,4329,42969,1952,47007,3168,46124,3809,34596,2639,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,45911,223,63783,899,72177,653,75641,840,67893,1926,81172,704,80424,1148,86543,1696,71744,4222,51597,240,46267,1278,87145,7786,51076,255,52270,1426,62409,888,75488,918,41852,621,26287,258,27099,511,47675,1441,40891,1803,53828,3193,21687,322,23440,766,25315,809,38733,541,42749,1284,36562,286,39971,723,28916,2240,37183,414,45127,1190,37085,375,39034,1244,45280,1172,29762,746,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,60028,766,81498,645,87390,2283,91502,2160,83700,3322,96728,1724,99188,2765,96639,4813,89506,5295,62382,1833,51891,1587,108370,7228,57710,2578,66294,4727,71846,1736,81961,2302,43486,2914,34761,1158,32921,1543,65225,2614,57571,4757,70170,6080,26542,650,31440,825,31146,775,46843,928,50315,2085,45572,1097,47296,1044,38379,4626,45462,1442,51741,1162,40809,912,46436,2867,44771,3923,31574,867,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
