GEO_ID,B27001I_001E,B27001I_001M,B27001I_002E,B27001I_002M,B27001I_003E,B27001I_003M,B27001I_004E,B27001I_004M,B27001I_005E,B27001I_005M,B27001I_006E,B27001I_006M,B27001I_007E,B27001I_007M,B27001I_008E,B27001I_008M,B27001I_009E,B27001I_009M,B27001I_010E,B27001I_010M,B27001I_011E,B27001I_011M,B27001I_012E,B27001I_012M,B27001I_013E,B27001I_013M,B27001I_014E,B27001I_014M,B27001I_015E,B27001I_015M,B27001I_016E,B27001I_016M,B27001I_017E,B27001I_017M,B27001I_018E,B27001I_018M,B27001I_019E,B27001I_019M,B27001I_020E,B27001I_020M,B27001I_021E,B27001I_021M,B27001I_022E,B27001I_022M,B27001I_023E,B27001I_023M,B27001I_024E,B27001I_024M,B27001I_025E,B27001I_025M,B27001I_026E,B27001I_026M,B27001I_027E,B27001I_027M,B27001I_028E,B27001I_028M,NAME,B27001I_001EA,B27001I_001MA,B27001I_002EA,B27001I_002MA,B27001I_003EA,B27001I_003MA,B27001I_004MA,B27001I_004EA,B27001I_005MA,B27001I_005EA,B27001I_006EA,B27001I_006MA,B27001I_007EA,B27001I_007MA,B27001I_008EA,B27001I_008MA,B27001I_009MA,B27001I_009EA,B27001I_010MA,B27001I_010EA,B27001I_011EA,B27001I_011MA,B27001I_012EA,B27001I_012MA,B27001I_013EA,B27001I_013MA,B27001I_014MA,B27001I_014EA,B27001I_015MA,B27001I_015EA,B27001I_016MA,B27001I_016EA,B27001I_017EA,B27001I_017MA,B27001I_018EA,B27001I_018MA,B27001I_019MA,B27001I_019EA,B27001I_020MA,B27001I_020EA,B27001I_021EA,B27001I_021MA,B27001I_022EA,B27001I_022MA,B27001I_023EA,B27001I_023MA,B27001I_024EA,B27001I_024MA,B27001I_025EA,B27001I_025MA,B27001I_026MA,B27001I_026EA,B27001I_027MA,B27001I_027EA,B27001I_028MA,B27001I_028EA,state
0400000US30,40798,989,5244,1407,5200,1408,44,109,10973,1436,10284,1417,689,592,3745,1048,3338,919,407,388,5325,1337,4567,1326,758,412,5929,1191,5273,1275,656,479,3870,1149,3220,1038,650,439,3344,670,2816,682,528,347,1655,736,1655,736,0,172,713,381,671,364,42,79,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,21891,682,1870,452,1802,411,68,89,5016,745,4428,798,588,420,3187,939,2707,949,480,290,3194,672,2734,623,460,320,2402,709,1803,540,599,448,2494,855,2027,696,467,408,1861,525,1639,538,222,190,1126,459,1126,459,0,170,741,362,741,362,0,170,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,973473,1953,126388,3776,116650,4215,9738,2657,271404,4721,236554,5919,34850,4833,109526,5212,67964,4764,41562,4017,117004,4962,57392,4594,59612,3774,154737,4717,74619,4270,80118,4489,104609,3964,61822,4674,42787,4766,55110,2709,39522,2896,15588,2243,22438,2392,19107,2154,3331,1222,12257,1847,11197,1740,1060,706,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,1006187,2329,117062,4338,102159,4622,14903,2902,276855,5533,222742,7574,54113,5884,111428,5065,62031,4771,49397,4437,130717,5600,69365,4819,61352,4680,163494,5461,76225,5562,87269,5593,110964,4649,67637,5047,43327,4683,55898,3055,37161,3373,18737,2629,24998,3042,21493,2706,3505,1487,14771,2136,13345,1963,1426,1213,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,50325,1012,5896,677,5387,769,509,470,12906,880,11354,906,1552,673,5993,949,4583,863,1410,664,6729,969,5734,918,995,549,6630,1262,5662,1118,968,598,6145,1363,4447,1260,1698,1038,3413,785,2921,780,492,344,1726,599,1674,601,52,90,887,323,887,323,0,157,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,207997,3159,30488,3085,28314,3169,2174,1166,56379,2776,50892,3238,5487,1369,22149,2622,13954,2379,8195,1497,30377,3058,13028,1799,17349,2609,31116,3509,14692,2688,16424,3275,17304,2259,12147,2048,5157,1257,9909,1458,7785,1433,2124,803,6711,1771,6051,1773,660,532,3564,1046,3158,982,406,332,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,12322,589,1071,433,1071,433,0,157,2180,578,2054,571,126,171,2289,722,2181,701,108,117,1982,564,1697,564,285,259,1187,490,909,396,278,232,1771,676,1352,524,419,441,881,390,737,377,144,172,720,353,720,353,0,157,241,239,241,239,0,157,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,873114,965,88900,2036,81303,2500,7597,1769,206995,2943,183442,4171,23553,3803,103127,2567,77613,3279,25514,3028,122632,2288,89077,3694,33555,3454,127157,1564,88459,3418,38698,3451,105986,1487,77557,3195,28429,3031,66008,1181,54559,2393,11449,2238,33496,771,31377,1185,2119,935,18813,903,17568,1266,1245,806,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,24541,1576,2043,709,2043,709,0,201,5387,992,5228,992,159,121,3857,1056,3434,1052,423,255,3199,1056,2591,975,608,406,3610,1285,2941,1180,669,400,2075,751,1588,655,487,338,2147,845,1874,723,273,389,1289,572,1289,572,0,201,934,446,752,321,182,260,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,419378,1287,57509,1944,54031,2258,3478,1180,117777,2328,102957,2710,14820,2047,52289,2289,35057,2825,17232,2253,56916,2559,32569,3148,24347,2346,53966,1842,31206,2010,22760,1885,39529,1367,25163,1487,14366,1218,26184,1249,19187,1342,6997,1228,10840,976,9670,1233,1170,814,4368,675,3981,650,387,287,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,399004,938,49776,1776,47946,1775,1830,727,109093,2264,101864,2552,7229,1583,44242,2238,34653,2144,9589,1862,55589,3046,38390,2938,17199,2369,57858,2548,40501,2888,17357,2744,39002,1998,31997,2721,7005,1596,25301,1482,22292,1643,3009,1089,10772,1245,10279,1243,493,313,7371,988,7292,961,79,123,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3130854,4692,152275,3358,147829,3575,4446,1282,481566,4299,467110,5081,14456,2623,306614,5626,280556,5445,26058,3280,325261,5208,279615,6726,45646,4165,386347,3144,348171,4644,38176,4377,412071,1980,376713,3167,35358,2879,419525,1193,390301,3382,29224,3112,357416,944,354040,1361,3376,977,289779,1405,288757,1465,1022,449,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,790974,4246,92638,2729,85625,3073,7013,1836,183397,3731,158763,4149,24634,3176,88604,3663,60722,4079,27882,3232,109202,3756,68762,4583,40440,3934,133842,3901,83909,4869,49933,4837,87303,3150,64777,3554,22526,2842,56339,2277,45141,2551,11198,2012,24841,2044,20687,2035,4154,1672,14808,1679,14051,1669,757,470,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,26634,1764,3262,920,3069,862,193,196,6017,1172,5767,1198,250,255,3329,1010,2803,1021,526,309,7511,1252,5591,1241,1920,867,2035,649,1951,604,84,159,2202,800,1904,857,298,315,1395,565,1141,521,254,253,556,403,556,403,0,161,327,225,327,225,0,161,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,286346,3966,32598,2105,30094,2378,2504,932,75626,2909,66070,3691,9556,3248,32516,2211,20794,2351,11722,2030,37645,2965,19985,2699,17660,2522,49759,3376,27191,3346,22568,3198,26038,2640,15894,2455,10144,2144,17472,1664,13060,1627,4412,1475,9907,1391,9550,1378,357,394,4785,1098,4785,1098,0,214,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,551846,873,61010,2354,59479,2652,1531,809,141803,2526,133999,2996,7804,2048,71038,3188,56909,3030,14129,2683,78496,3252,57733,3983,20763,2704,80489,3102,57986,3817,22503,3387,59819,2740,44806,3390,15013,2804,32945,1374,26774,1792,6171,1443,15511,1773,15357,1760,154,171,10735,1726,9340,1612,1395,1212,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,56263,650,6358,1053,6167,1068,191,251,13731,1359,12694,1399,1037,663,5678,1220,4367,1073,1311,749,6791,1867,4563,1198,2228,1487,7100,1457,4879,1437,2221,771,6786,1202,5472,1207,1314,816,4672,1012,4041,988,631,443,3563,1081,3563,1081,0,203,1584,730,1584,730,0,203,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,15371092,5256,1499254,10742,1463060,10563,36194,3684,3442990,12786,3290958,14828,152032,9217,1794155,10973,1525451,12097,268704,10008,2192247,10224,1793588,12741,398659,11454,2141133,3487,1713234,13822,427899,13764,1857140,2622,1534364,9069,322776,8441,1314872,1770,1158685,7793,156187,7506,694836,2455,669482,3895,25354,2863,434465,2175,427220,2919,7245,1546,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,82241,1656,10012,1956,9546,1920,466,395,23484,2249,19123,2215,4361,1287,8972,1863,5796,1450,3176,1275,11744,1605,6603,1219,5141,1470,13379,2103,7555,1444,5824,1559,7426,1325,3572,1028,3854,1377,3435,893,2772,907,663,378,2152,817,2048,792,104,139,1637,667,1551,655,86,142,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,583310,994,56695,1651,55588,1709,1107,526,136116,2495,131014,3069,5102,2074,65771,2486,56088,2735,9683,2303,81688,2094,61280,3665,20408,3566,88456,1815,67081,3151,21375,2993,70740,1562,57860,2371,12880,1914,47045,754,42701,1569,4344,1377,22637,653,21715,905,922,645,14162,623,13592,840,570,487,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,11232829,4845,1190140,8456,1068437,11633,121703,8321,2678586,11124,2227096,17405,451490,18005,1268036,11519,750888,12584,517148,13851,1504934,11529,887433,14841,617501,14809,1573719,8064,947332,14978,626387,15140,1285158,6693,840203,12950,444955,11550,915977,3409,673724,9847,242253,9649,514967,3713,484933,5758,30034,4178,301312,3560,286905,3937,14407,2564,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,622115,1502,77609,2119,72588,2941,5021,1911,146014,2571,129976,4084,16038,3515,63571,3071,44462,3246,19109,3135,82182,2755,52238,3216,29944,3645,103964,2469,65247,3553,38717,3363,73768,2259,53337,3025,20431,3063,43661,1217,35744,2052,7917,1603,19858,1249,18701,1336,1157,686,11488,1007,11132,1152,356,449,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,5513597,3401,437832,5528,409768,6567,28064,3760,988963,6923,884898,10421,104065,8564,517079,6361,363689,9010,153390,8614,724824,6466,501895,10451,222929,10238,832665,4390,599806,10657,232859,10066,774625,3653,594977,9647,179648,9763,578159,2653,473765,6762,104394,6239,368445,2627,354432,3484,14013,3031,291005,2567,282957,3303,8048,1783,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,838741,1908,88622,2102,87370,2499,1252,900,184543,2671,180502,3402,4041,1480,109781,2927,101688,3448,8093,1956,129421,2972,117268,3696,12153,2440,119518,1744,109738,2611,9780,1803,92979,1484,86824,2135,6155,1677,62579,876,60276,1137,2303,831,34400,1124,33774,1197,626,419,16898,1146,16620,1190,278,314,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,78841,235,8497,436,8235,640,262,444,15072,857,14757,971,315,409,7892,1063,7484,1051,408,350,15026,865,13753,1063,1273,575,13619,74,12285,804,1334,798,8338,99,7982,389,356,381,5767,4,5767,4,0,213,2410,773,2218,767,192,312,2220,773,2220,773,0,213,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,445403,941,56338,2131,47072,2520,9266,2322,118235,2613,94193,3973,24042,3615,57317,1979,43270,2905,14047,2095,59681,2011,41588,2935,18093,2370,62406,1755,37298,3183,25108,3039,43738,1722,30368,2717,13370,2359,26445,1113,19052,1559,7393,1556,14748,1292,12754,1465,1994,925,6495,885,6495,885,0,193,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,3714383,2622,357351,4334,348261,4553,9090,2362,712892,5338,692609,5940,20283,3167,397577,5831,347807,6843,49770,4279,539236,4522,427592,7960,111644,6499,527860,2619,424700,6078,103160,5808,466969,2143,404786,5093,62183,4996,356434,1699,326369,3739,30065,3159,210673,1603,205169,2236,5504,1599,145391,1645,143558,1928,1833,834,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,1822422,1622,183740,3608,176425,4459,7315,1808,379509,4919,350386,5300,29123,4047,184926,4349,139714,4854,45212,4179,245469,3294,169936,5272,75533,5040,278676,1936,198865,5968,79811,5871,235924,2027,188518,4708,47406,4411,168922,934,143757,3233,25165,3186,89732,1580,85293,2099,4439,1231,55524,1661,54242,1674,1282,698,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,448595,2709,52444,2268,48597,2636,3847,1122,116197,3239,107628,3445,8569,1907,59118,2873,48170,2736,10948,2214,59695,3380,43278,3517,16417,2509,62278,3231,45606,4038,16672,2808,43592,2823,36120,2550,7472,1799,29543,1426,25498,1527,4045,1078,17354,1673,16853,1693,501,339,8374,1102,8221,1101,153,158,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,248128,2076,28622,1670,26881,1826,1741,808,67483,2464,60068,2827,7415,1774,26886,2248,17873,2196,9013,1885,35300,2725,24529,2517,10771,2046,31780,2037,20306,2270,11474,1872,25334,2352,18451,2016,6883,1707,17347,1511,13679,1441,3668,1094,11133,1458,10443,1561,690,500,4243,906,4215,911,28,45,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,957700,1852,112073,2558,107442,2850,4631,1599,237595,3169,225183,3773,12412,2646,117159,3909,96012,4280,21147,3232,137308,3533,108199,4612,29109,3250,134410,2107,105340,3834,29070,3467,100996,2227,86260,2476,14736,1982,67318,1439,61389,2065,5929,1689,33530,1655,32688,1747,842,530,17311,1301,17005,1303,306,246,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,511801,1414,57650,2317,54767,2327,2883,1053,135165,2992,126766,4385,8399,3065,62188,2484,51193,2611,10995,2275,69396,3044,57135,2825,12261,1834,67799,2580,53515,3211,14284,2521,52510,2066,44985,2134,7525,1339,34984,1315,31765,1392,3219,879,20738,1118,20120,1165,618,363,11371,1046,11235,1067,136,137,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
