GEO_ID,C17010_001E,C17010_001M,C17010_002E,C17010_002M,C17010_003E,C17010_003M,C17010_004E,C17010_004M,C17010_005E,C17010_005M,C17010_006E,C17010_006M,C17010_007E,C17010_007M,C17010_008E,C17010_008M,C17010_009E,C17010_009M,C17010_010E,C17010_010M,C17010_011E,C17010_011M,C17010_012E,C17010_012M,C17010_013E,C17010_013M,C17010_014E,C17010_014M,C17010_015E,C17010_015M,C17010_016E,C17010_016M,C17010_017E,C17010_017M,NAME,C17010_001MA,C17010_001EA,C17010_002MA,C17010_002EA,C17010_003EA,C17010_003MA,C17010_004EA,C17010_004MA,C17010_005EA,C17010_005MA,C17010_006EA,C17010_006MA,C17010_007EA,C17010_007MA,C17010_008EA,C17010_008MA,C17010_009EA,C17010_009MA,C17010_010EA,C17010_010MA,C17010_011EA,C17010_011MA,C17010_012EA,C17010_012MA,C17010_013MA,C17010_013EA,C17010_014MA,C17010_014EA,C17010_015EA,C17010_015MA,C17010_016EA,C17010_016MA,C17010_017EA,C17010_017MA,state
0400000US40,983307,7405,112542,4172,41055,2392,24310,2012,71487,3683,11867,1730,8939,1606,59620,3360,52640,3245,870765,7305,675235,7220,280726,5972,195530,4504,67287,3264,38964,2667,128243,3951,74890,3453,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1487370,10614,103509,4884,37813,2556,19053,1893,65696,4093,12464,1768,9957,1613,53232,3618,47634,3452,1383861,10404,1112837,10666,413208,7726,271024,8041,100665,4859,58697,4058,170359,5643,102262,4974,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,791354,11339,314362,8322,117423,5167,43279,3178,196939,6652,40671,3550,25538,2883,156268,5478,101677,4461,476992,9063,320647,7229,90319,4518,156345,5562,41547,3143,15375,1979,114798,4205,40915,3103,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2094307,16182,148530,6199,51107,3994,26241,3237,97423,5126,13713,1988,10298,1774,83710,5020,71689,4483,1945777,15975,1527971,14740,634175,9930,417806,10834,131504,6476,68300,4837,286302,8152,153396,7522,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,187919,5457,10750,1615,3914,1091,1513,606,6836,1312,1385,634,1070,577,5451,1274,4861,1271,177169,5279,145435,5370,58225,3430,31734,3004,11670,1583,7168,1383,20064,2233,13523,2151,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1258273,13739,136160,5539,41703,3533,19728,2466,94457,4424,14768,2259,10880,2010,79689,4252,67937,4125,1122113,13870,853849,11439,310476,7952,268264,9353,72204,4980,37182,3979,196060,7595,100423,5637,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1027648,10811,82653,5378,34677,3587,18922,2778,47976,4594,10053,1917,7074,1543,37923,4088,31910,3897,944995,11105,758860,10348,287597,6632,186135,6564,67226,4127,35477,3168,118909,5810,66262,5140,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,144525,4783,10239,1789,4041,1077,2805,972,6198,1463,1226,588,989,565,4972,1267,4700,1291,134286,4506,112665,4199,41219,2761,21621,2479,7407,1396,4235,1071,14214,1941,9368,1532,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,8934621,23655,811643,14917,348830,9073,215097,7781,462813,11679,90510,4846,62898,4196,372303,11909,306635,10494,8122978,22881,6109593,28167,2741276,23758,2013385,18959,700604,11794,340380,8442,1312781,18296,653796,12651,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,727948,11079,109072,6161,28260,3097,15095,2061,80812,5643,8416,1625,6011,1300,72396,5624,59929,5096,618876,9767,463500,10340,183030,7151,155376,6286,37941,3745,16885,2311,117435,4759,61357,3651,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,891935,10679,62963,3956,18738,2126,10795,1863,44225,4037,7172,1594,5076,1460,37053,3658,30152,3122,828972,10321,631579,10503,248823,7047,197393,6544,59814,4566,29483,2617,137579,6167,73258,4869,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,6730268,29102,767608,16310,316242,11180,200583,9453,451366,11723,63956,5010,45184,4173,387410,11193,331697,9898,5962660,29586,4555732,28065,2085129,21378,1406928,20073,441588,12717,231084,10820,965340,15914,563826,13530,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1472372,11475,88511,5106,27194,2537,14488,2011,61317,4316,8663,1677,6877,1508,52654,3922,42789,3777,1383861,12434,1042239,9663,441769,8500,341622,10057,93063,5510,46268,4142,248559,8922,133599,6379,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,5026515,28230,488362,11115,202949,8368,96842,5062,285413,8607,49092,3964,33479,3647,236321,8318,190344,8246,4538153,27789,3435109,27603,1151286,15635,1103044,18421,338990,10141,153904,7180,764054,15997,389960,11295,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1644205,12629,106906,5425,35611,3355,17828,2589,71295,4014,9689,1938,6797,1584,61606,3992,51825,3772,1537299,12862,1189633,13298,490511,9493,347666,9006,99598,4913,43661,3631,248068,7958,127543,5958,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,121529,3987,13761,2006,1755,536,770,370,12006,1895,1584,783,1297,715,10422,1779,8190,1576,107768,3941,71254,3023,26490,2201,36514,3017,8584,1455,4086,1088,27930,2674,15303,2231,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,743767,8138,45593,3522,22058,2806,12543,2069,23535,2681,3151,986,2549,940,20384,2524,18069,2436,698174,8382,586349,7535,303368,5597,111825,5698,41684,3275,22041,2675,70141,4366,39052,3223,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,4632936,21570,465342,12311,177681,8479,99483,5354,287661,9948,43511,3721,27128,2814,244150,9135,190264,8245,4167594,21693,3065832,21310,1240652,14008,1101762,15179,317254,9412,140946,7346,784508,12102,383089,10177,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,2231636,16928,154894,6289,55682,4821,31509,3534,99212,5453,14999,2387,10707,2077,84213,4661,69307,4231,2076742,16581,1608112,15838,689519,10859,468630,11074,143452,6170,63846,4123,325178,9177,152002,6753,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2924244,16447,283821,8789,80024,4113,41855,3296,203797,7926,31589,2905,24549,2469,172208,8087,153323,7387,2640423,18155,2032543,17860,765099,12874,607880,11599,196031,7393,106764,6003,411849,8909,229220,7133,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1550876,14411,139886,5874,53421,4133,28980,3219,86465,4380,14625,1876,10746,1587,71840,3776,62528,3803,1410990,14568,1106081,12858,411738,9152,304909,9794,95042,6018,53149,4335,209867,7185,116465,5423,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,3235257,16951,263075,8044,84281,3938,42090,3056,178794,7266,32802,3080,24401,2949,145992,6077,123053,5688,2972182,17693,2326988,17024,849332,10844,645194,12617,203530,6860,103017,4937,441664,10539,232243,8410,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2520001,12884,238401,7742,81866,3764,44759,3059,156535,6131,28507,2626,22357,2592,128028,5774,108118,5326,2281600,14297,1767604,11952,651751,8016,513996,10312,167031,5712,85425,4737,346965,8107,182982,5889,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,485628,5777,34617,2440,13109,1548,7583,1231,21508,2136,4069,988,3406,935,17439,1820,16185,1718,451011,5547,366692,5695,153430,3778,84319,3673,30335,2222,17637,1910,53984,2869,35622,2721,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,437765,8417,35922,3490,16447,2232,9086,1611,19475,3006,3586,1451,1977,765,15889,2562,14135,2395,401843,8117,332367,8163,136700,5900,69476,5714,25064,3245,14813,2513,44412,4941,25550,3606,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,495378,8167,74665,4183,30209,3367,15199,2079,44456,3421,8812,1483,5512,1162,35644,3144,30294,2985,420713,8572,314043,6793,112134,4248,106670,5344,36306,3241,19900,2258,70364,4053,36989,3227,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,316849,5403,17920,2129,6252,1215,2929,833,11668,1859,1710,598,1329,529,9958,1710,8580,1638,298929,5142,228910,5124,96312,3874,70019,3865,21442,2053,8793,1435,48577,3022,22352,2197,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,219707,5207,17571,1790,5315,1244,2523,641,12256,1605,2320,687,1883,606,9936,1509,8855,1451,202136,5094,166624,4895,63356,2798,35512,2902,12509,1695,7546,1254,23003,2385,15300,2027,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1879637,15187,119246,5731,45676,3505,26502,2956,73570,4855,10976,1814,8381,1520,62594,4857,52780,4649,1760391,15008,1409215,14984,573843,10827,351176,10191,124943,6684,69498,6179,226233,8180,128074,6414,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,247476,4287,22542,2460,7028,1563,3994,1206,15514,2303,3391,1004,2334,795,12123,2034,10185,1784,224934,4489,167685,5095,63643,3527,57249,4131,16341,2329,7883,1842,40908,3369,21074,2697,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1713006,14051,170206,6517,73049,4238,44816,3649,97157,5129,19304,2569,14598,2213,77853,4735,66145,4327,1542800,14601,1174221,13242,450734,7970,368579,10680,132390,6574,76691,5036,236189,8416,131813,6421,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1708168,14564,193311,7696,66388,4815,37359,3849,126923,6204,22787,2635,16179,2297,104136,5537,88752,4657,1514857,14083,1179350,14316,453690,9446,335507,9726,104360,4746,54519,3554,231147,8097,124097,6137,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,726748,8743,58190,3428,21067,2019,11827,1479,37123,3191,8302,1819,6636,1596,28821,2802,25268,2428,668558,8388,549673,7417,232159,5273,118885,5314,38498,3088,21915,2387,80387,4010,49992,3130,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
