GEO_ID,B11004_001E,B11004_001M,B11004_002E,B11004_002M,B11004_003E,B11004_003M,B11004_004E,B11004_004M,B11004_005E,B11004_005M,B11004_006E,B11004_006M,B11004_007E,B11004_007M,B11004_008E,B11004_008M,B11004_009E,B11004_009M,B11004_010E,B11004_010M,B11004_011E,B11004_011M,B11004_012E,B11004_012M,B11004_013E,B11004_013M,B11004_014E,B11004_014M,B11004_015E,B11004_015M,B11004_016E,B11004_016M,B11004_017E,B11004_017M,B11004_018E,B11004_018M,B11004_019E,B11004_019M,B11004_020E,B11004_020M,NAME,B11004_001EA,B11004_001MA,B11004_002MA,B11004_002EA,B11004_003MA,B11004_003EA,B11004_004EA,B11004_004MA,B11004_005EA,B11004_005MA,B11004_006EA,B11004_006MA,B11004_007EA,B11004_007MA,B11004_008EA,B11004_008MA,B11004_009EA,B11004_009MA,B11004_010EA,B11004_010MA,B11004_011MA,B11004_011EA,B11004_012EA,B11004_012MA,B11004_013MA,B11004_013EA,B11004_014EA,B11004_014MA,B11004_015EA,B11004_015MA,B11004_016EA,B11004_016MA,B11004_017EA,B11004_017MA,B11004_018EA,B11004_018MA,B11004_019EA,B11004_019MA,B11004_020EA,B11004_020MA,state
0400000US30,265643,5250,213173,4941,78419,3296,17939,2161,16447,1710,44033,2930,134754,4041,52470,3159,17827,2024,11948,1829,3402,1218,1668,685,6878,1393,5879,1003,34643,2452,23311,2213,4754,962,4313,1249,14244,1636,11332,1535,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,342542,6065,267015,6167,88738,3491,22441,2253,16800,1947,49497,2532,178277,5111,75527,4294,24306,2384,13390,1694,3136,901,1461,448,8793,1326,10916,1979,51221,3507,32215,3120,6618,1476,3412,955,22185,2476,19006,1895,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,2622295,20703,1920236,20105,762631,12912,172725,7256,161225,7841,428681,8529,1157605,14333,702059,15960,178987,6943,97243,5938,23014,3159,16231,2475,57998,4476,81744,4907,523072,13150,329664,10627,70856,5362,65184,4964,193624,7560,193408,7188,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2537406,21205,1783375,19361,765643,15315,157667,6947,162755,6725,445221,11168,1017732,15695,754031,15634,183361,8613,97200,6546,24500,3611,14265,2299,58435,4786,86161,5552,570670,13308,370430,12130,71710,5836,76076,4975,222644,9505,200240,7468,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,167527,4191,127824,3685,60050,3433,15763,2299,14846,1633,29441,2277,67774,2922,39703,3016,15613,1896,8764,1348,1844,617,2039,843,4881,976,6849,1560,24090,2047,16631,1843,4834,1184,4034,1268,7763,1044,7459,1102,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1214794,12486,879227,11979,337286,8584,76246,5195,67311,4060,193729,6839,541941,9248,335567,7243,77949,5181,41731,3817,10136,1835,6360,1597,25235,2865,36218,2801,257618,6930,160400,6400,36304,3354,32790,2942,91306,5468,97218,4181,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,155804,3606,122744,3184,41667,1974,10902,1152,7688,1084,23077,1722,81077,3023,33060,2650,12039,1445,6767,967,1839,596,346,249,4582,813,5272,1123,21021,2306,13334,1863,2635,740,1195,431,9504,1633,7687,1277,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,706638,8667,489381,8551,196225,5586,40747,3143,49275,3295,106203,4982,293156,6991,217257,7137,78677,4721,44495,3449,9066,1839,8965,1932,26464,2636,34182,2795,138580,5605,86445,4552,16774,2583,15276,2072,54395,3616,52135,3001,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,461911,6789,347271,7882,122358,5236,24520,2344,23524,2623,74314,3848,224913,5996,114640,5318,33828,3134,17500,2420,4879,1156,2627,943,9994,1818,16328,2150,80812,4051,51067,3309,12166,1969,9819,1647,29082,2580,29745,2684,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,983307,7405,716290,7201,305036,6004,67709,3579,68607,3320,168720,4665,411254,6380,267017,5637,79154,3404,47903,2709,13984,1825,7879,1222,26040,2201,31251,2228,187863,4971,127530,4768,26859,2385,28120,2422,72551,3263,60333,2747,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1487370,10614,1150650,10586,432261,7748,99790,4442,93489,4516,238982,5660,718389,8389,336720,8618,113129,4994,68654,4252,15186,1756,12209,2067,41259,3618,44475,2749,223591,6232,149896,5539,31013,2249,28993,2855,89890,4437,73695,3562,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,791354,11339,438070,8214,133598,4937,23110,2253,18438,2207,92050,4339,304472,6793,353284,8634,82218,4876,40913,3426,10208,1810,6482,1376,24223,2462,41305,3735,271066,6470,142592,5115,25968,2937,21463,2433,95161,4595,128474,4993,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2094307,16182,1579078,15669,660416,11071,156503,5931,139302,6562,364611,7890,918662,12754,515229,12024,145217,7088,78598,5256,21107,2928,12923,2121,44568,3489,66619,4679,370012,9318,225085,8935,45203,3713,42479,3551,137403,6507,144927,5327,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,187919,5457,149349,5441,59738,3487,14946,1812,15256,1726,29536,2495,89611,3600,38570,3132,13055,1675,8238,1406,2675,849,760,443,4803,1182,4817,909,25515,2464,18384,2417,4290,1039,4541,1147,9553,1658,7131,1195,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1258273,13739,895552,11477,330204,8131,77484,4234,66433,5023,186287,5927,565348,7871,362721,9658,86972,5441,48062,4787,12564,2078,7064,1500,28434,3829,38910,3198,275749,8341,168360,6478,33121,3038,38324,4040,96915,4041,107389,5514,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1027648,10811,793537,10319,306519,6904,73700,3606,66619,3717,166200,5627,487018,8656,234111,7496,77279,4256,42551,3373,11521,1833,6202,1502,24828,2515,34728,2934,156832,6970,98172,6071,19938,2491,16690,2432,61544,4408,58660,4026,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,144525,4783,116706,4219,44024,2834,9502,1643,11085,1621,23437,2072,72682,3045,27819,2701,8633,1369,5224,1089,1061,459,1051,665,3112,976,3409,867,19186,2194,14068,1905,3143,1151,2150,720,8775,1397,5118,1122,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,8934621,23655,6458423,27202,2956373,24467,632265,13644,663256,12047,1660852,18067,3502050,22923,2476198,23787,791114,12580,403278,9229,88435,5528,76334,4891,238509,7124,387836,10897,1685084,22464,960431,16773,160850,6892,209269,8579,590312,12912,724653,13936,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,727948,11079,491760,10673,198125,7477,40545,3619,45447,3968,112133,6089,293635,6802,236188,7971,46357,4348,22896,2780,5434,1597,3649,1160,13813,1725,23461,3298,189831,7217,121286,5620,21433,2383,26973,3045,72880,4820,68545,3897,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,891935,10679,650317,10657,259618,7373,59135,4213,44059,3299,156424,5730,390699,8618,241618,7535,66986,5126,34559,3022,8503,1823,5132,1315,20924,2315,32427,3690,174632,7060,103410,5590,16604,2029,20903,2823,65903,4910,71222,4309,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,6730268,29102,4871974,28004,2285712,23621,488107,12722,538946,15092,1258659,18799,2586262,21912,1858294,25079,505544,13416,276268,11490,62532,5194,51500,4087,162236,7775,229276,9268,1352750,20266,895523,16596,164073,8436,205079,9028,526371,14481,457227,10842,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1472372,11475,1069433,9906,456257,8885,104863,5385,95827,4654,255567,7772,613176,8350,402939,9832,101726,5698,53145,4237,13588,2590,8431,1674,31126,3049,48581,3464,301213,8689,176388,7120,33936,3574,35235,3550,107217,5805,124825,5947,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,5026515,28230,3638058,27617,1248128,16577,272652,9127,254463,8473,721013,13951,2389930,22121,1388457,20328,388082,11042,187383,7886,50076,4424,27718,3511,109589,6511,200699,7577,1000375,17546,580304,13366,113408,6133,114021,6625,352875,10543,420071,10841,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1644205,12629,1225244,12936,508339,9388,125767,5121,88485,4587,294087,7756,716905,11454,418961,9787,109287,5020,50458,4070,12335,2051,7834,1555,30289,3429,58829,3917,309674,8501,179368,6924,33993,3478,30297,2814,115078,5746,130306,5637,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,121529,3987,73009,3036,27260,2185,10208,1466,4688,904,12364,1540,45749,2887,48520,3119,10168,1696,5383,1311,1290,520,250,239,3843,1217,4785,1117,38352,2871,23493,2286,4626,1445,5590,1303,13277,1748,14859,1601,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,743767,8138,608407,7007,315911,5375,69348,4112,89202,4669,157361,4459,292496,5673,135360,5613,44835,3216,24590,2624,6641,1346,4537,1264,13412,1991,20245,2315,90525,4424,57121,3194,10359,1513,12442,2063,34320,2470,33404,3100,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,4632936,21570,3243513,20895,1340135,14041,322210,8567,283493,6844,734432,10689,1903378,17482,1389423,19576,360765,10540,168074,8031,39489,3792,28782,3531,99803,5087,192691,6920,1028658,15277,573353,13684,104421,6343,111269,5698,357663,10743,455305,10145,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,2231636,16928,1663794,15735,721028,11792,169985,6939,135716,5270,415327,9758,942766,11927,567842,12601,158451,6665,74553,4377,16825,2254,13268,2300,44460,3373,83898,5716,409391,10343,221309,8350,39441,3672,38526,3411,143342,7067,188082,7310,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2924244,16447,2112567,18051,806954,13013,186663,7191,157268,6417,463023,10874,1305613,13845,811677,13616,227620,7905,131313,6729,36310,3649,22007,2696,72996,4862,96307,4604,584057,11912,382543,9785,84326,5107,77333,4800,220884,7329,201514,6427,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1550876,14411,1159502,12961,440718,9512,104983,4712,95599,5655,240136,6734,718784,8479,391374,9477,109667,6377,63895,4479,16608,2159,8935,1546,38352,3818,45772,3805,281707,7004,178993,5600,42968,3462,34574,3181,101451,4877,102714,4917,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,3235257,16951,2411269,17201,891422,11117,211801,6109,174068,6904,505553,9020,1519847,13300,823988,12442,236332,7588,127418,5522,32170,3139,19639,2668,75609,4485,108914,4932,587656,10630,355296,9423,73600,4872,70732,4587,210964,7361,232360,6903,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2520001,12884,1849470,11875,696510,8311,157362,5938,148314,5565,390834,7514,1152960,9392,670531,10491,195538,6249,107782,5472,29721,2883,15217,1922,62844,3898,87756,4334,474993,8520,291100,7199,60973,4550,60591,4000,169536,5728,183893,6297,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,485628,5777,379801,6048,161013,3943,39296,2702,36634,2183,85083,3362,218788,4711,105827,3956,34404,2103,21043,1962,5911,1232,2702,852,12430,1506,13361,1619,71423,3357,51807,3089,12145,1749,10359,1443,29303,2341,19616,1604,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,437765,8417,348814,8344,145786,5843,32430,3373,37888,3157,75468,4936,203028,6883,88951,5724,28650,3336,16790,2556,4160,1047,2787,1063,9843,2053,11860,2030,60301,5205,39685,4141,5639,1351,9376,1816,24670,3649,20616,2806,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,495378,8167,344252,6565,127333,4471,24445,2544,28681,2833,74207,4095,216919,6565,151126,5430,45118,3329,25412,2460,7337,1574,4831,1371,13244,1985,19706,2209,106008,4790,67283,4106,10785,1724,13384,2337,43114,3195,38725,2951,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,316849,5403,235162,5221,99241,3992,20715,1982,23739,2453,54787,3010,135921,4450,81687,4240,23152,2210,10122,1572,2570,833,951,415,6601,1179,13030,1521,58535,3559,30932,2685,5233,1179,8064,1776,17635,1712,27603,2470,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,219707,5207,171939,4798,65879,2781,14425,1811,17957,1879,33497,2356,106060,3769,47768,3345,14829,1814,9429,1392,2513,737,1304,560,5612,1121,5400,1150,32939,2987,24155,2722,6041,1350,5978,1109,12136,1855,8784,1469,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1879637,15187,1454891,15225,600345,10579,147943,6050,136359,6079,316043,8461,854546,11192,424746,10970,135919,7032,77879,6399,20117,2715,12805,2445,44957,4464,58040,3935,288827,8958,180854,7116,34609,3247,39275,3441,106970,4566,107973,5422,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,247476,4287,174713,5144,67637,3572,14900,2117,14742,1976,37995,2925,107076,4615,72763,4757,19732,2699,10217,2021,3680,1144,1815,752,4722,1303,9515,1857,53031,3611,31259,2705,4819,1227,6539,1599,19901,2317,21772,2627,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1713006,14051,1247270,13173,495550,7665,99848,5112,121927,5519,273775,8111,751720,10939,465736,11270,151694,6978,91289,5911,19271,2863,17493,2596,54525,4445,60405,3942,314042,9089,197958,7347,40571,4034,40898,3625,116489,6147,116084,4961,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1708168,14564,1245738,14951,491049,10365,108425,5491,101515,4909,281109,7664,754689,9994,462430,10563,127147,5391,70698,3908,16423,2412,9694,1870,44581,2942,56449,3966,335283,9171,212849,6535,39888,3151,47226,4058,125735,5686,122434,5685,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,726748,8743,570740,7468,243986,5248,53588,2733,54433,3525,135965,4284,326754,5886,156008,5599,46800,3608,28551,3116,5682,1244,5360,1434,17509,2077,18249,2277,109208,4549,75260,3700,16599,2033,15173,2093,43488,3168,33948,2858,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
