GEO_ID,C17022_001E,C17022_001M,C17022_002E,C17022_002M,C17022_003E,C17022_003M,C17022_004E,C17022_004M,C17022_005E,C17022_005M,C17022_006E,C17022_006M,C17022_007E,C17022_007M,C17022_008E,C17022_008M,C17022_009E,C17022_009M,C17022_010E,C17022_010M,C17022_011E,C17022_011M,C17022_012E,C17022_012M,C17022_013E,C17022_013M,C17022_014E,C17022_014M,C17022_015E,C17022_015M,C17022_016E,C17022_016M,C17022_017E,C17022_017M,C17022_018E,C17022_018M,C17022_019E,C17022_019M,C17022_020E,C17022_020M,C17022_021E,C17022_021M,NAME,C17022_001MA,C17022_001EA,C17022_002MA,C17022_002EA,C17022_003MA,C17022_003EA,C17022_004EA,C17022_004MA,C17022_005EA,C17022_005MA,C17022_006EA,C17022_006MA,C17022_007MA,C17022_007EA,C17022_008MA,C17022_008EA,C17022_009MA,C17022_009EA,C17022_010MA,C17022_010EA,C17022_011EA,C17022_011MA,C17022_012MA,C17022_012EA,C17022_013MA,C17022_013EA,C17022_014EA,C17022_014MA,C17022_015EA,C17022_015MA,C17022_016EA,C17022_016MA,C17022_017MA,C17022_017EA,C17022_018MA,C17022_018EA,C17022_019MA,C17022_019EA,C17022_020MA,C17022_020EA,C17022_021MA,C17022_021EA,state
0400000US30,265643,5250,31087,2403,15778,1864,15309,1730,3179,821,12130,1510,8165,1433,5333,1189,2832,723,1019,472,1813,633,16581,1830,10125,1333,6456,1443,2032,883,4424,1242,209810,5127,181937,4902,27873,2653,11597,1776,16276,1951,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,342542,6065,36291,2938,15445,1787,20846,2594,5445,1282,15401,1992,8164,1290,5440,1039,2724,711,1036,408,1688,551,20720,2387,12437,1567,8283,1588,1407,503,6876,1545,277367,5720,233693,5700,43674,3345,16418,2065,27256,2636,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,2622295,20703,386839,12155,150480,6715,236359,11106,40440,3932,195919,9742,86565,5270,46329,4233,40236,3705,9219,1740,31017,3149,162917,8296,93295,6016,69622,5070,17858,2687,51764,4070,1985974,17668,1630132,17532,355842,9925,111470,4957,244372,8334,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2537406,21205,395635,9031,142161,6874,253474,8340,41292,4724,212182,7667,85551,5334,41886,2951,43665,5037,10838,2564,32827,4372,150982,8197,84540,5788,66442,5514,16368,2354,50074,4654,1905238,18474,1514788,17196,390450,9920,114863,5682,275587,9131,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,167527,4191,17395,2219,7725,1262,9670,1774,3163,977,6507,1306,3848,866,2701,828,1147,340,426,223,721,226,8268,1585,4750,1196,3518,900,843,429,2675,922,138016,3993,112648,3607,25368,2256,11181,1590,14187,1593,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1214794,12486,207846,6244,74197,4568,133649,5730,17782,2706,115867,5281,41648,3382,22053,2717,19595,2525,3552,853,16043,2403,80852,5184,47166,3862,33686,3588,8230,1589,25456,3359,884448,12297,735811,12020,148637,5913,48385,3988,100252,5381,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,155804,3606,13603,1595,6197,1082,7406,1293,1488,568,5918,1243,3502,731,2262,560,1240,523,657,366,583,389,7292,1106,5087,909,2205,682,738,374,1467,528,131407,3184,109198,3103,22209,2070,9156,1303,13053,1755,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,706638,8667,94551,4108,39310,3162,55241,3644,15798,2085,39443,3081,22926,2467,13024,1737,9902,1880,2963,1023,6939,1496,42453,4067,24061,2966,18392,2386,7445,1392,10947,1750,546708,6995,412986,7656,133722,6004,52471,3778,81251,4600,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,461911,6789,85223,4548,36138,2929,49085,3334,10793,1811,38292,2902,16249,2626,9527,1722,6722,1751,1842,825,4880,1534,31654,3346,20950,2433,10704,1919,2497,633,8207,1791,328785,6930,280656,6881,48129,4107,18696,2318,29433,3113,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,983307,7405,159935,4727,66366,2895,93569,4023,17664,1967,75905,3434,33838,2065,19382,1777,14456,1591,3973,979,10483,1277,64946,3452,39521,2657,25425,2242,6810,1039,18615,1998,724588,6892,591021,6946,133567,3829,50707,3057,82860,3125,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1487370,10614,154499,5597,62277,3328,92222,4652,19213,1989,73009,3998,35396,2790,18082,1559,17314,2075,4478,1169,12836,1921,73330,4173,41665,2782,31665,3449,8476,1767,23189,2690,1224145,10319,1028626,9908,195519,7318,80962,4216,114557,4951,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,791354,11339,397053,9189,164943,6469,232110,7103,50671,4059,181439,5923,50139,3485,30790,2764,19349,2065,5200,1089,14149,1857,75821,5023,48226,3816,27595,2522,7409,1491,20186,1948,268341,7758,194111,6891,74230,3944,18938,2287,55292,3168,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2094307,16182,213403,7452,78646,4686,134757,6244,22111,2479,112646,5936,49443,4469,25333,2683,24110,3340,5238,1203,18872,3068,96048,4806,54841,3616,41207,3686,11380,2239,29827,3060,1735413,15458,1420258,15125,315155,9227,106488,5693,208667,6829,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,187919,5457,16131,1922,6340,1245,9791,1596,1758,643,8033,1628,4845,1194,3224,988,1621,591,165,136,1456,604,7150,1304,3852,830,3298,1012,1249,753,2049,632,159793,5341,135933,5248,23860,2533,9883,1426,13977,1928,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1258273,13739,195682,7587,68547,5330,127135,5362,21744,2976,105391,5222,44063,3383,22984,2594,21079,2310,4240,979,16839,2345,80215,5229,43034,3721,37181,4032,7688,1601,29493,3720,938313,12259,760987,11805,177326,7463,53300,4207,124026,5982,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1027648,10811,121234,5943,56390,3851,64844,5009,13724,2255,51120,4382,28861,2817,17608,2177,11253,2017,3436,1027,7817,1658,48645,3341,28628,2878,20017,2094,6501,1416,13516,1819,828908,10118,690911,10098,137997,5486,53618,3885,84379,4751,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,144525,4783,14494,2043,6094,1240,8400,1599,1577,663,6823,1407,3547,861,2229,766,1318,486,204,181,1114,456,7333,1356,4991,1141,2342,716,224,269,2118,657,119151,4138,103392,3966,15759,2043,6628,1296,9131,1482,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,8934621,23655,1217730,15887,589281,10387,628449,13594,137535,5926,490914,12750,270417,9794,157343,6618,113074,5941,30156,2761,82918,5611,476195,12472,286771,9390,189424,7125,59700,4472,129724,5350,6970279,26028,5425028,25992,1545251,18412,563723,11998,981528,16110,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,727948,11079,154904,7986,47611,3965,107293,7147,12305,2085,94988,6920,29823,3250,15708,2506,14115,2026,3199,1028,10916,1727,48256,4113,28769,3127,19487,2400,4548,1087,14939,2077,494965,9850,399672,9803,95293,5336,26305,3084,68988,3957,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,891935,10679,89387,4529,29342,2644,60045,4486,10683,1935,49362,3837,19234,2333,9663,1715,9571,1745,1560,629,8011,1602,35725,3125,18702,2416,17023,2363,4444,1247,12579,1894,747589,11044,592610,10310,154979,6144,50299,4027,104680,5425,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,6730268,29102,1108674,18427,498061,14098,610613,14740,100993,5763,509620,13845,233710,9286,135195,6887,98515,5679,23558,2631,74957,4737,412681,12277,250555,8393,162126,7942,45318,4040,116808,6883,4975203,28457,3988163,26800,987040,18287,335675,10886,651365,13534,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1472372,11475,127518,6307,43892,3287,83626,5288,12215,2211,71411,4715,31012,3049,16999,2226,14013,2103,3752,988,10261,2012,56699,3791,30036,3117,26663,2865,7113,1542,19550,2320,1257143,12735,978506,10207,278637,8661,78646,4530,199991,8138,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,5026515,28230,725946,16403,322043,10702,403903,11026,73001,4787,330902,10558,162887,7123,91012,5375,71875,5488,17919,2208,53956,4842,309021,9850,184430,8104,124591,6408,35120,3371,89471,5931,3828661,24472,3040573,24770,788088,14741,262042,8714,526046,12791,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1644205,12629,154848,6127,56858,4000,97990,4488,14125,2326,83865,4326,29425,2808,12327,1794,17098,2306,2768,875,14330,1994,61556,4484,33650,3246,27906,3377,5659,1383,22247,3233,1398376,13576,1122409,13675,275967,8391,86735,4804,189232,7044,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,121529,3987,18873,2157,2999,812,15874,1999,2072,835,13802,1891,2148,1005,188,156,1960,982,335,307,1625,927,4130,1190,2057,920,2073,780,386,405,1687,666,96378,3851,67765,2956,28613,2566,7375,1367,21238,2399,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,743767,8138,72330,4697,39685,3786,32645,3150,5303,1335,27342,2777,19519,2043,13047,1833,6472,1339,1430,599,5042,1159,42746,3188,30556,2349,12190,1934,4048,1163,8142,1448,609172,7288,525119,7030,84053,5068,34054,3054,49999,3610,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,4632936,21570,658421,13818,274104,10251,384317,11508,63137,4491,321180,10128,127074,5617,65616,4476,61458,4246,12964,2113,48494,3792,237904,8556,134073,6338,103831,4759,25231,2604,78600,4381,3609537,22220,2769720,21249,839817,12576,259433,8921,580384,10111,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,2231636,16928,228336,7873,92224,5503,136112,6469,22753,2767,113359,5566,44262,3418,23357,2803,20905,2611,4886,1351,16019,2024,83066,5053,45472,3904,37594,3765,10557,1920,27037,3258,1875972,14726,1502741,14408,373231,9570,120255,5887,252976,7783,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2924244,16447,398399,9835,127690,5645,270709,8260,45913,3689,224796,8074,78712,3768,40140,3209,38572,3007,8675,1742,29897,2662,157228,6512,87394,4640,69834,4280,18677,2111,51157,3915,2289905,17253,1857343,17418,432562,9059,154355,6803,278207,6630,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1550876,14411,205068,7033,84320,4922,120748,5961,22039,2623,98709,5044,48340,3892,25850,2732,22490,2458,5559,1258,16931,2111,88821,4930,52723,3336,36098,3693,9313,1931,26785,2985,1208647,13890,996609,12162,212038,7732,72756,4859,139282,6076,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,3235257,16951,380568,9404,135997,5478,244571,8676,45896,3653,198675,7241,79638,4376,40919,2985,38719,3157,9242,1832,29477,2938,158140,6509,93490,5074,64650,4405,16806,2186,47844,3649,2616911,18688,2140863,17445,476048,11104,164388,6222,311660,8995,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2520001,12884,335220,8848,125216,4578,210004,7131,40840,3374,169164,6286,71073,4927,36011,2894,35062,3542,7767,1415,27295,2863,136386,5735,77038,4193,59348,3977,17099,2088,42249,3595,1977322,13179,1611205,12259,366117,9041,129832,4961,236285,6465,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,485628,5777,54406,3220,22443,2488,31963,2417,6899,1345,25064,2032,12812,1581,7200,1046,5612,1150,1454,546,4158,1037,26785,2165,16461,1870,10324,1410,3231,794,7093,1297,391625,5479,333697,5321,57928,3344,22820,1865,35108,2434,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,437765,8417,57069,4694,31003,3157,26066,3364,5270,1552,20796,2972,15820,2056,10936,1712,4884,1187,1598,663,3286,1111,27116,2804,20804,2379,6312,1272,1671,689,4641,1156,337760,7602,286071,7399,51689,4932,20111,2921,31578,4092,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,495378,8167,105331,4951,45410,3683,59921,3937,13108,1851,46813,3496,19772,2544,9845,1631,9927,1908,2492,857,7435,1503,32478,2554,19396,2287,13082,1632,4351,1182,8731,1458,337797,7388,269601,6592,68196,4250,25167,2924,43029,2952,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,316849,5403,27195,2667,11886,1912,15309,2054,2418,783,12891,1912,5967,1262,3936,958,2031,737,719,417,1312,588,13187,1892,7783,1421,5404,1264,1405,548,3999,1099,270500,5527,211557,5234,58943,4062,18610,1957,40333,3106,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,219707,5207,26206,2404,9381,1590,16825,2017,3243,914,13582,1826,4481,1112,2687,861,1794,547,358,182,1436,525,12239,1637,7733,1508,4506,951,825,442,3681,864,176781,5142,152138,4826,24643,2433,10403,1581,14240,1913,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1879637,15187,178183,5676,75733,4182,102450,5243,17143,2405,85307,5062,44064,3504,22868,2293,21196,2604,7405,1866,13791,2194,79096,5251,47948,4121,31148,3289,6939,1448,24209,3172,1578294,15040,1308342,15029,269952,9145,104432,6153,165520,6569,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,247476,4287,30844,2738,11120,2201,19724,2502,4237,1178,15487,2149,6363,1383,2956,960,3407,960,460,397,2947,900,9965,1682,4666,1319,5299,1214,1274,646,4025,1014,200304,4430,155971,4813,44333,3445,13761,2058,30572,2984,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1713006,14051,250852,7652,115443,5131,135409,5897,29670,3236,105739,5208,53073,4067,28902,2988,24171,2788,8244,2074,15927,2109,102034,5024,60311,4142,41723,3236,12502,1983,29221,2849,1307047,14630,1042614,12783,264433,8847,101278,5634,163155,7061,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1708168,14564,274805,8923,107931,5826,166874,6741,33353,3198,133521,5915,62196,4405,33642,3252,28554,3207,7303,1819,21251,2604,102286,4822,62564,3531,39722,3876,11070,1685,28652,3280,1268881,14547,1041601,14080,227280,8784,75421,4134,151859,7561,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,726748,8743,88854,4229,37226,2957,51628,3283,11205,1983,40423,3049,19687,2046,11219,1425,8468,1587,2662,1118,5806,1095,41926,3161,27685,2589,14241,1849,3629,901,10612,1523,576281,8517,494610,7272,81671,4325,29304,2603,52367,3153,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
