GEO_ID,C27006_001E,C27006_001M,C27006_002E,C27006_002M,C27006_003E,C27006_003M,C27006_004E,C27006_004M,C27006_005E,C27006_005M,C27006_006E,C27006_006M,C27006_007E,C27006_007M,C27006_008E,C27006_008M,C27006_009E,C27006_009M,C27006_010E,C27006_010M,C27006_011E,C27006_011M,C27006_012E,C27006_012M,C27006_013E,C27006_013M,C27006_014E,C27006_014M,C27006_015E,C27006_015M,C27006_016E,C27006_016M,C27006_017E,C27006_017M,C27006_018E,C27006_018M,C27006_019E,C27006_019M,C27006_020E,C27006_020M,C27006_021E,C27006_021M,NAME,C27006_001EA,C27006_001MA,C27006_002EA,C27006_002MA,C27006_003EA,C27006_003MA,C27006_004EA,C27006_004MA,C27006_005EA,C27006_005MA,C27006_006EA,C27006_006MA,C27006_007MA,C27006_007EA,C27006_008EA,C27006_008MA,C27006_009EA,C27006_009MA,C27006_010EA,C27006_010MA,C27006_011EA,C27006_011MA,C27006_012EA,C27006_012MA,C27006_013EA,C27006_013MA,C27006_014EA,C27006_014MA,C27006_015EA,C27006_015MA,C27006_016EA,C27006_016MA,C27006_017EA,C27006_017MA,C27006_018EA,C27006_018MA,C27006_019EA,C27006_019MA,C27006_020EA,C27006_020MA,C27006_021EA,C27006_021MA,state
0400000US30,1047075,795,525012,2718,126669,2203,206,189,126463,2228,303788,2347,11422,1578,292366,2646,94555,990,92048,1058,2507,738,522063,2665,117380,2151,399,327,116981,2167,303767,2269,13814,1865,289953,3178,100916,1029,98613,1204,2303,632,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1323289,517,646823,2231,135902,1699,439,233,135463,1668,389382,2130,23025,2395,366357,3255,121539,911,117252,1311,4287,873,676466,2176,128229,1815,619,314,127610,1821,402176,2220,21814,2211,380362,3093,146061,1286,142650,1530,3411,756,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,10183721,3716,4892959,7859,1251199,8265,4736,1442,1246463,8476,2918500,8026,127042,5520,2791458,9298,723260,3174,700521,3457,22739,2384,5290762,7151,1195121,7890,4014,1255,1191107,7961,3169856,5466,153657,8001,3016199,9214,925785,2714,901365,3576,24420,2643,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10334958,2874,4973125,7923,1366216,7196,9971,2470,1356245,8109,2984263,8717,121334,6488,2862929,10083,622646,3105,594611,4205,28035,2596,5361833,7510,1304362,6926,11089,2861,1293273,7481,3254318,7770,131501,6351,3122817,10117,803153,3866,775396,4580,27757,2751,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,713033,1423,362282,1964,97873,1326,498,283,97375,1373,220533,2356,7698,1463,212835,2624,43876,1110,40619,1329,3257,973,350751,1720,94715,1374,380,254,94335,1373,213514,1619,5259,1193,208255,1859,42522,986,40942,1085,1580,551,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4810094,1546,2313941,5729,599870,6830,4074,1892,595796,6848,1359719,5873,86544,5618,1273175,7516,354352,2690,344444,2766,9908,1714,2496153,5540,563117,5580,3567,1600,559550,5672,1475334,4949,97551,5025,1377783,6659,457702,2525,448848,3106,8854,1770,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,620066,406,304978,1249,64045,1416,199,154,63846,1429,185006,1686,9567,1386,175439,2362,55927,850,54436,1009,1491,503,315088,1242,60794,1140,172,156,60622,1154,189656,1143,7743,1301,181913,1751,64638,1056,61708,967,2930,1004,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2998585,1702,1493695,2828,370476,2179,2290,1129,368186,2415,901674,2826,33242,2884,868432,3678,221545,1036,210432,2079,11113,1719,1504890,2461,351506,2530,1160,538,350346,2639,904305,2703,30334,3085,873971,3708,249079,937,236502,2259,12577,1999,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1776965,393,875991,2882,199646,2991,1420,705,198226,2964,514897,2752,42402,3322,472495,4123,161448,1371,157236,1623,4212,993,900974,2890,188386,3277,1476,638,186910,3323,522049,2640,33922,2985,488127,3799,190539,1198,187459,1374,3080,1014,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3861581,1714,1890693,4375,514604,3494,7799,1734,506805,3807,1107695,3799,52565,3132,1055130,4941,268394,1561,258464,2034,9930,1388,1970888,3998,496824,3929,7420,1412,489404,3940,1141793,3006,54507,3227,1087286,4309,332271,1758,322825,2201,9446,1430,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5740669,1241,2840025,3779,689536,3350,6305,1355,683231,3784,1709738,3258,58364,3493,1651374,4591,440751,2067,429104,2210,11647,1373,2900644,3608,660686,3570,5997,1714,654689,3795,1719274,3520,66261,3830,1653013,5572,520684,2140,509105,2368,11579,1207,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3171580,573,1503544,3619,328050,4160,3656,1383,324394,4522,890410,2110,81113,4678,809297,5389,285084,786,274465,1666,10619,1474,1668036,3519,313055,4104,3535,1171,309520,4299,986738,2137,73987,3730,912751,4366,368243,842,355911,1801,12332,1654,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,8301038,4855,4021624,8895,1019405,7053,6127,1823,1013278,7395,2427067,6950,84798,4367,2342269,7832,575152,2659,544375,3299,30777,2361,4279414,7860,973113,6407,7457,1968,965656,6647,2589065,5232,101072,5718,2487993,7896,717236,3051,686777,4052,30459,2705,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,743793,1039,380836,2526,97808,2136,851,472,96957,2214,231173,1966,5258,1107,225915,2067,51855,721,49840,981,2015,664,362957,2508,87918,2012,546,419,87372,2020,216640,1740,7971,1473,208669,2148,58399,659,57032,715,1367,389,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4990240,2332,2395810,6329,606493,6547,2517,929,603976,6508,1398240,4697,71355,4923,1326885,7013,391077,1893,380714,2421,10363,1633,2594430,6319,570933,6013,3301,1198,567632,6375,1532918,4645,77300,4938,1455618,7089,490579,1996,481661,2676,8918,1685,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,4151076,824,2049138,3481,473545,3910,1642,631,471903,3945,1240822,3173,43697,3346,1197125,4936,334771,1984,321064,2677,13707,1887,2101938,3380,450739,3651,1817,982,448922,3741,1257539,3580,47170,3292,1210369,5056,393660,1929,382489,2751,11171,1873,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,567008,846,285006,2522,72571,2225,418,475,72153,2254,167320,2134,4588,1115,162732,2143,45115,837,43986,937,1129,499,282002,2275,69471,2274,274,352,69197,2222,163444,2166,5784,1416,157660,2350,49087,1093,47133,1275,1954,688,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,39062465,5627,19285965,8141,4855395,8398,28412,3262,4826983,8843,11947919,8670,315186,9743,11632733,14905,2482651,3177,2317785,6960,164866,6389,19776500,7568,4658953,8610,27235,3842,4631718,9574,12027890,9113,322571,7482,11705319,12589,3089657,3230,2937012,6645,152645,5872,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2919673,1311,1394037,5677,387158,5699,3081,1450,384077,5812,806462,4002,49625,3574,756837,5617,200417,1503,194986,1832,5431,1116,1525636,5461,368919,5611,2070,916,366849,5725,896109,4240,62990,3863,833119,5288,260608,2030,255986,2519,4622,1289,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3523842,1078,1708046,2507,400842,2280,2422,1035,398420,2398,1048082,2281,30828,3135,1017254,3652,259122,1348,245028,2382,14094,1669,1815796,2520,388139,3055,1348,930,386791,3147,1094578,3307,36266,3261,1058312,4666,333079,1159,317804,2021,15275,1686,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,28243191,4197,13900012,10523,3991393,10763,26842,4817,3964551,11039,8333056,9729,246047,10490,8087009,13725,1575563,4239,1475697,7537,99866,6331,14343179,9034,3833957,11452,21922,4038,3812035,12779,8570157,9240,265152,8638,8305005,12269,1939065,5065,1832814,7002,106251,5539,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5943064,2569,2857917,4343,725307,4290,8523,2389,716784,4926,1739180,4782,54537,4505,1684643,6610,393430,2021,367793,3168,25637,2276,3085147,4188,694804,4210,6755,2311,688049,4813,1875631,3644,64939,4570,1810692,5550,514712,1893,483196,3326,31516,2725,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,20996007,3241,10172936,9155,2292450,8633,19403,3497,2273047,9189,5942597,9222,234898,8900,5707699,12389,1937889,3771,1849234,5674,88655,5132,10823071,7934,2195908,8972,14623,3151,2181285,9729,6273636,8926,256810,9366,6016826,12477,2353527,4168,2256554,8177,96973,7250,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6830796,760,3307550,3395,748034,3998,1681,699,746353,4106,2078514,4152,66088,4366,2012426,6310,481002,1832,450301,3340,30701,3009,3523246,3422,722636,4137,2953,908,719683,4263,2178275,3409,74904,4487,2103371,5666,622335,2146,591795,3054,30540,2590,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,692817,606,326328,1577,70009,1684,1395,856,68614,1890,222407,1377,6710,1694,215697,2104,33912,614,29895,1284,4017,1132,366489,1636,67428,1979,1461,1380,65967,2370,249513,1297,6453,1472,243060,1923,49548,512,45928,1078,3620,980,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,3135573,903,1574603,2922,503544,3044,2634,1567,500910,3413,908268,2854,19306,2049,888962,3877,162791,1315,152666,2022,10125,1665,1560970,2611,479450,2911,2339,1601,477111,3133,897560,2785,20819,2493,876741,3992,183960,1111,175069,1832,8891,1423,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,19302636,2649,9330935,6066,2196397,5805,12653,2432,2183744,6464,5789812,5536,210717,7206,5579095,9242,1344726,2491,1271515,4990,73211,4430,9971701,5425,2109997,5741,10750,2247,2099247,6201,6089586,5443,228084,9365,5861502,11241,1772118,3332,1700270,6233,71848,4891,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8803988,1605,4279096,3606,1047418,4349,5391,1228,1042027,4493,2624815,3959,77519,4673,2547296,6514,606863,1721,568177,3488,38686,2948,4524892,3361,1011706,3872,4844,1636,1006862,4173,2719277,3976,84584,4469,2634693,6460,793909,1968,759425,3718,34484,2970,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,11517226,1419,5625655,6170,1405136,6070,5068,1204,1400068,6097,3366213,6667,146798,5953,3219415,8582,854306,2890,820777,3988,33529,2746,5891571,6414,1343127,5453,6991,1620,1336136,5853,3473986,4977,152273,5884,3321713,6406,1074458,3326,1039928,4325,34530,2843,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,6014742,1422,2928278,5547,740063,4130,7245,2213,732818,4449,1744607,4959,86176,4255,1658431,6507,443608,2564,428764,2744,14844,1906,3086464,5403,712979,4642,6788,1881,706191,4880,1818941,4157,96583,5018,1722358,6578,554544,2873,541107,3081,13437,1586,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,12604311,1036,6137247,5163,1435169,5019,7602,1567,1427567,4727,3708202,5162,151039,5917,3557163,8401,993876,2355,954973,3300,38903,2776,6467064,5239,1385616,4925,6228,1630,1379388,5185,3821279,5334,161042,6374,3660237,8214,1260169,2616,1225732,3587,34437,2640,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9888529,864,4853614,3766,1173571,5179,4737,1057,1168834,5140,2924182,5060,141361,5477,2782821,7198,755861,2089,732874,2345,22987,1853,5034915,3541,1121533,4161,4665,1073,1116868,4206,2988580,4830,151114,6058,2837466,7592,924802,2583,904678,2628,20124,1867,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1900165,832,943358,2741,257964,3081,980,522,256984,3031,552631,2455,17971,2145,534660,2938,132763,1088,126842,1367,5921,972,956807,2868,243165,3078,210,191,242955,3109,554089,2507,17253,1794,536836,3184,159553,1189,155960,1423,3593,664,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1733484,857,866901,3680,242631,3299,1217,688,241414,3298,493954,2894,22658,3154,471296,3483,130316,1782,126773,2230,3543,1043,866583,3717,228472,3701,1239,780,227233,3519,493817,3115,20785,2352,473032,3885,144294,1583,141779,1684,2515,798,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,2060718,1535,1011160,3677,262620,3339,2532,998,260088,3479,582382,3584,27499,2676,554883,3956,166158,1567,159120,1962,7038,1241,1049558,3376,248025,3327,2234,1050,245791,3557,604450,3529,31980,2530,572470,4156,197083,1658,189191,2118,7892,1370,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1368549,2598,667869,2677,162296,1978,855,739,161441,2026,388848,2933,9890,1716,378958,3054,116725,783,110102,1627,6623,1404,700680,1769,156613,1805,635,465,155978,1965,403528,1782,9986,1666,393542,2300,140539,738,132716,1500,7823,1391,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,864598,699,434607,2883,116017,2463,478,331,115539,2465,252348,2739,9505,1773,242843,3319,66242,996,63950,1034,2292,715,429991,2819,109174,2184,1065,639,108109,2210,247190,3380,8600,1526,238590,3778,73627,812,71330,854,2297,679,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,7427599,3185,3685003,5286,892961,4577,4742,1035,888219,4681,2267038,4947,76531,4661,2190507,6342,525004,2150,499085,3035,25919,2585,3742596,5035,862133,4501,3576,1204,858557,4778,2261650,5001,76907,4334,2184743,6194,618813,2240,598806,3354,20007,2277,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,1041309,1059,506269,2301,112319,1691,525,473,111794,1807,317131,2054,13660,2195,303471,2941,76819,987,73789,1254,3030,726,535040,1905,106995,1926,610,577,106385,1961,329430,2027,14369,2038,315061,3009,98615,824,96134,1035,2481,775,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,7064799,2070,3475367,3669,892117,4650,6568,1766,885549,4453,2009452,4805,72238,4957,1937214,7119,573798,1365,550948,2684,22850,2342,3589432,3389,853526,4128,4286,1367,849240,4513,2062441,4422,70730,4201,1991711,6022,673465,1619,650020,2842,23445,2281,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,6667784,1852,3231469,6035,821032,5775,5359,1708,815673,5729,1930202,5737,99458,5229,1830744,7665,480235,2411,464586,2772,15649,1733,3436315,5938,777640,5160,5206,1633,772434,5244,2062261,4046,106677,5005,1955584,5911,596414,3015,582040,3343,14374,2030,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2854774,1728,1409001,4266,381282,3369,2585,963,378697,3555,827250,3736,31066,2753,796184,4490,200469,1573,190919,1823,9550,1513,1445773,3604,365505,3329,3064,1790,362441,3752,837162,3276,33016,2917,804146,4330,243106,2093,236749,2295,6357,1247,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
