GEO_ID,B15002I_001E,B15002I_001M,B15002I_002E,B15002I_002M,B15002I_003E,B15002I_003M,B15002I_004E,B15002I_004M,B15002I_005E,B15002I_005M,B15002I_006E,B15002I_006M,B15002I_007E,B15002I_007M,B15002I_008E,B15002I_008M,B15002I_009E,B15002I_009M,B15002I_010E,B15002I_010M,B15002I_011E,B15002I_011M,B15002I_012E,B15002I_012M,B15002I_013E,B15002I_013M,B15002I_014E,B15002I_014M,B15002I_015E,B15002I_015M,B15002I_016E,B15002I_016M,B15002I_017E,B15002I_017M,B15002I_018E,B15002I_018M,B15002I_019E,B15002I_019M,NAME,B15002I_001EA,B15002I_001MA,B15002I_002EA,B15002I_002MA,B15002I_003EA,B15002I_003MA,B15002I_004EA,B15002I_004MA,B15002I_005EA,B15002I_005MA,B15002I_006EA,B15002I_006MA,B15002I_007MA,B15002I_007EA,B15002I_008EA,B15002I_008MA,B15002I_009EA,B15002I_009MA,B15002I_010EA,B15002I_010MA,B15002I_011EA,B15002I_011MA,B15002I_012EA,B15002I_012MA,B15002I_013EA,B15002I_013MA,B15002I_014EA,B15002I_014MA,B15002I_015EA,B15002I_015MA,B15002I_016EA,B15002I_016MA,B15002I_017EA,B15002I_017MA,B15002I_018MA,B15002I_018EA,B15002I_019EA,B15002I_019MA,state
0400000US50,7156,708,3239,614,51,69,279,270,726,351,37,66,1097,548,324,214,586,389,139,147,3917,707,91,127,217,200,476,256,96,141,615,354,217,228,1015,432,1190,448,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,497660,936,251980,1197,41099,3216,42091,3928,70327,4884,10433,1525,49384,3893,11046,1725,19061,2431,8539,1593,245680,1101,40005,3755,36832,3084,69896,3645,9830,1371,46566,3677,12745,1865,21164,2725,8642,1678,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,14498,1658,8030,1355,770,399,985,593,1719,673,305,265,2348,1071,549,335,809,470,545,388,6468,1334,791,453,461,298,1287,642,88,111,1609,660,653,469,1106,684,473,308,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,207482,2228,110343,1589,25810,2308,17264,1768,28396,2556,5797,1127,16818,1828,4500,868,8210,1335,3548,855,97139,1809,17667,1827,13341,1728,25350,2214,4690,849,17705,1853,5814,1067,9076,1316,3496,909,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,205592,2302,107281,2154,18772,1906,17051,1839,27529,2771,5992,1226,18233,2253,7137,1240,7999,1287,4568,1046,98311,1677,14640,1650,10908,1531,22494,2023,5493,1337,17997,2051,8247,1492,12172,1443,6360,1089,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,2256264,4354,1037461,3068,161452,6910,96207,5401,298566,8713,25385,2756,125865,5945,97522,5414,163503,6448,68961,4419,1218803,2646,171752,6246,81031,3830,287951,7912,24616,2787,145498,5771,141312,6145,259889,7891,106754,5226,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,450985,3608,230453,3133,42191,4242,27280,3137,48325,4394,9243,1946,35308,3426,13733,2272,31670,2927,22703,2168,220532,2808,35117,3308,20675,2530,46104,3692,6135,1617,37570,3110,16939,2244,36006,3314,21986,1944,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,14853,1489,8599,1398,285,213,1347,836,2070,930,462,483,1327,573,1349,714,1553,966,206,259,6254,941,89,101,722,403,1283,550,438,407,1500,617,1363,563,706,394,153,149,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,153094,3289,80709,2972,15198,2123,11367,2058,22118,3312,4228,1296,9989,1763,5913,1343,8938,2009,2958,1093,72385,2108,11286,2020,8779,1694,17576,2243,4629,1368,9166,1834,6448,1468,8494,1415,6007,1315,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,290725,2383,150854,1939,36748,4052,21583,3001,31187,3351,8253,1615,24329,2905,7628,1756,14206,1811,6920,1272,139871,1486,27960,3235,18227,2775,22939,3015,7281,1361,27329,2711,10806,2309,17106,2434,8223,1533,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,32772,1785,16480,1315,1349,674,2255,911,5940,1376,1149,540,3269,1012,1227,627,1018,595,273,240,16292,1403,663,352,1729,806,4768,991,1112,644,4762,1330,1312,634,1326,569,620,489,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,9037686,2086,4506225,1954,928940,15472,653783,13778,1123665,13923,146872,7795,843910,15214,259971,7522,393951,10466,155133,7665,4531461,1823,955352,14856,562217,12175,1032058,15889,112103,5832,882903,13632,310227,9389,476410,11374,200191,7523,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,45078,2721,25677,2380,5057,1101,3880,1128,6157,1391,1571,714,3939,1263,1617,863,2053,979,1403,642,19401,1495,5219,1201,1014,481,3370,889,781,502,3105,893,1729,615,2838,1298,1345,743,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,339273,1172,165130,1073,24618,2887,23212,2804,49562,3325,8265,1705,24785,3041,8164,2052,18973,2721,7551,1393,174143,746,24478,2405,17334,2138,45060,2859,7073,1487,33642,2721,14009,2088,22258,2992,10289,1501,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,6392830,6800,3176616,4847,617592,13300,468759,13557,771317,14962,168975,7655,539800,13725,175797,8847,307528,11310,126848,6861,3216214,4224,600622,14107,425415,12238,706425,14207,158663,7546,586155,13800,202485,8589,376362,10420,160087,8115,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,348979,2204,180932,1475,37898,3836,23164,2399,37594,3673,5974,1283,29801,2866,8526,1747,22674,2596,15301,1799,168047,1704,33971,2672,15641,1959,34323,3136,3500,957,28166,2432,11286,1750,22397,2390,18763,2418,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,3686245,3201,1781397,2975,200944,8080,174012,7800,470722,13049,71515,5444,278651,8585,158277,8892,279767,8991,147509,7103,1904848,2415,197015,8483,163434,7722,468171,14623,55399,4748,311448,11728,197823,10191,343215,8602,168343,6351,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,478481,1701,232599,1309,42008,4035,28562,2894,60551,4640,13806,2617,33028,3500,10757,1698,25665,2924,18222,2263,245882,868,39639,3535,31054,3296,47577,3722,9904,1803,44422,4059,15781,2215,33207,3207,24298,3254,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,49691,-555555555,25478,-555555555,3354,1028,2150,1235,2328,1006,853,627,2366,950,184,197,6069,1148,8174,1323,24213,-555555555,4740,1481,1118,608,2333,836,468,394,2009,1079,216,205,5452,1718,7877,1496,District of Columbia,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,225245,1287,115489,1182,14676,2482,16040,2328,31629,3491,4349,1290,24226,2603,8312,1623,11053,1629,5204,1073,109756,1018,15878,2476,13771,2286,28004,3068,5546,1313,19214,2424,6916,1494,16070,2175,4357,1243,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,2340922,3293,1131098,2545,184388,8111,146713,7207,272921,8807,65827,4559,185293,8131,73354,5186,133637,6895,68965,4197,1209824,2262,200788,7706,139121,6412,270500,9147,50352,4115,194079,8573,88905,5479,168984,6484,97095,4327,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,1119433,1310,554662,1384,83845,6567,57387,4653,164884,7706,19431,2499,95484,5261,27481,2966,73982,4564,32168,2992,564771,1429,77581,4429,54460,3596,155114,6257,13068,1979,94130,4685,42837,3259,87307,5028,40274,2646,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,233733,3162,118728,2596,13703,2028,17574,2349,30293,2813,7443,1407,22194,2479,7097,1251,13345,1897,7079,1366,115005,2032,11622,1602,12045,1803,26703,2824,5279,1347,23965,2463,11003,1722,15707,2264,8681,1287,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,131480,2174,66537,2158,7478,1357,6336,1490,15077,2027,3977,1170,14232,1728,4584,1242,9401,1490,5452,1333,64943,2086,9439,1726,5798,1516,14408,1772,2079,684,12830,1877,4522,1125,9908,1666,5959,1183,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,523671,2166,262474,2135,36134,2731,40191,3156,70886,4782,18611,2064,40382,3870,13846,2346,28120,3159,14304,1925,261197,1885,37845,3128,29275,2572,65451,3942,13357,2184,46185,3651,18791,2914,31393,2753,18900,2209,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,267377,2464,136317,2149,22165,2523,17543,2267,27125,2418,9046,1467,26453,2327,8065,1189,16714,2071,9206,1285,131060,1947,17070,1855,14592,1935,28769,2750,6476,1422,26528,2137,11310,1473,17177,1973,9138,1301,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,104604,1534,53327,1305,12517,1821,6943,1292,13637,1747,3156,1023,7054,1256,3217,948,5002,1256,1801,605,51277,1208,8747,1437,7512,1286,12446,1727,2284,780,9415,1604,2919,901,5708,1001,2246,608,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,111099,2063,58626,1578,13549,2361,8446,1664,14863,2393,4633,1387,8311,1867,3374,1003,3824,1227,1626,766,52473,1741,11697,1846,6501,1370,11795,1618,3073,902,11277,1899,2791,931,3975,1197,1364,619,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,623425,2469,304630,1959,35199,3508,42435,3592,80571,4988,19528,2433,64517,4059,19560,2555,27424,3022,15396,2073,318795,1608,31648,3038,36337,3090,78842,4439,18656,2544,73655,4117,24055,2664,34742,2743,20860,2645,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,76137,699,38038,614,1109,565,2811,796,10083,1516,1733,803,8152,1350,5082,1074,5593,1165,3475,862,38099,240,1107,527,1590,648,9138,1134,976,496,8913,1395,4097,1010,9068,1461,3210,828,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,16245,1289,9006,1194,1376,688,1693,676,1364,638,559,384,2068,652,434,472,935,503,577,492,7239,1052,1171,694,1171,435,1364,563,416,246,1415,598,849,461,764,457,89,169,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,493532,2727,255527,2328,54436,4063,36169,3527,56794,4112,11997,1804,41961,3606,15737,2172,25164,2619,13269,1783,238005,1582,45118,3423,29431,3314,44623,3717,11658,1736,45089,3290,20046,2780,28626,2471,13414,1765,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,93388,827,46268,818,7120,1799,5920,1871,15197,2121,2937,1845,6031,1724,2171,815,4132,1277,2760,1099,47120,588,6144,1179,4090,1204,13913,2160,2928,1511,9082,1513,2968,936,4182,1219,3813,1344,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1252401,1664,623244,1348,91029,5285,92732,5451,150700,7093,36408,3302,128818,6418,44464,4145,55993,3791,23100,2477,629157,860,92282,4626,85141,4886,141742,6957,29971,3141,141920,5817,45244,3262,66832,4978,26025,2459,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,182172,2832,97716,2505,25270,2698,11292,1739,24532,2451,5117,1154,12858,2252,2750,866,10317,1727,5580,1420,84456,2183,16104,2196,11126,1473,18928,2217,4939,1386,11771,1837,5195,1343,11072,1593,5321,1130,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,175046,2465,89989,2271,21006,2422,13412,1803,19095,2134,4657,1031,15222,2102,5263,1457,7662,1633,3672,995,85057,1960,18112,1727,11138,1630,17586,2455,3902,963,16088,1798,6123,1159,8747,1555,3361,1120,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
