GEO_ID,B21001H_001E,B21001H_001M,B21001H_002E,B21001H_002M,B21001H_003E,B21001H_003M,B21001H_004E,B21001H_004M,B21001H_005E,B21001H_005M,B21001H_006E,B21001H_006M,B21001H_007E,B21001H_007M,B21001H_008E,B21001H_008M,B21001H_009E,B21001H_009M,B21001H_010E,B21001H_010M,B21001H_011E,B21001H_011M,B21001H_012E,B21001H_012M,B21001H_013E,B21001H_013M,B21001H_014E,B21001H_014M,B21001H_015E,B21001H_015M,B21001H_016E,B21001H_016M,B21001H_017E,B21001H_017M,B21001H_018E,B21001H_018M,B21001H_019E,B21001H_019M,B21001H_020E,B21001H_020M,B21001H_021E,B21001H_021M,B21001H_022E,B21001H_022M,B21001H_023E,B21001H_023M,B21001H_024E,B21001H_024M,B21001H_025E,B21001H_025M,B21001H_026E,B21001H_026M,B21001H_027E,B21001H_027M,B21001H_028E,B21001H_028M,B21001H_029E,B21001H_029M,B21001H_030E,B21001H_030M,B21001H_031E,B21001H_031M,B21001H_032E,B21001H_032M,B21001H_033E,B21001H_033M,NAME,B21001H_001MA,B21001H_001EA,B21001H_002MA,B21001H_002EA,B21001H_003MA,B21001H_003EA,B21001H_004MA,B21001H_004EA,B21001H_005MA,B21001H_005EA,B21001H_006MA,B21001H_006EA,B21001H_007MA,B21001H_007EA,B21001H_008MA,B21001H_008EA,B21001H_009MA,B21001H_009EA,B21001H_010MA,B21001H_010EA,B21001H_011MA,B21001H_011EA,B21001H_012MA,B21001H_012EA,B21001H_013MA,B21001H_013EA,B21001H_014MA,B21001H_014EA,B21001H_015MA,B21001H_015EA,B21001H_016MA,B21001H_016EA,B21001H_017MA,B21001H_017EA,B21001H_018MA,B21001H_018EA,B21001H_019MA,B21001H_019EA,B21001H_020EA,B21001H_020MA,B21001H_021MA,B21001H_021EA,B21001H_022MA,B21001H_022EA,B21001H_023MA,B21001H_023EA,B21001H_024MA,B21001H_024EA,B21001H_025MA,B21001H_025EA,B21001H_026MA,B21001H_026EA,B21001H_027MA,B21001H_027EA,B21001H_028MA,B21001H_028EA,B21001H_029MA,B21001H_029EA,B21001H_030MA,B21001H_030EA,B21001H_031MA,B21001H_031EA,B21001H_032MA,B21001H_032EA,B21001H_033MA,B21001H_033EA,state
0400000US30,730923,1073,365595,770,98513,1078,5511,1365,93002,1704,109136,995,14591,1563,94545,1712,67591,111,10048,1672,57543,1665,56194,139,21936,1824,34258,1831,34161,9,17085,1220,17076,1222,365328,705,92202,517,1321,561,90881,712,105490,486,2595,752,102895,913,70727,133,1629,654,69098,652,55737,188,1220,480,54517,516,41172,96,485,318,40687,333,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1023845,677,494407,519,121666,390,4808,1219,116858,1190,152020,271,16254,1669,135766,1668,98490,120,19513,2065,78977,2061,76206,80,28217,1424,47989,1428,46025,170,24325,1330,21700,1330,529438,264,119230,45,1119,655,118111,649,158124,257,2508,738,155616,842,105562,29,2242,599,103320,598,82649,170,1003,310,81646,310,63873,170,1112,620,62761,620,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,5266204,3556,2520191,2798,655772,3136,41275,4055,614497,4422,820674,2537,95388,5418,725286,5911,458035,372,68211,3947,389824,4004,360933,628,130348,4261,230585,4252,224777,655,111518,2989,113259,2920,2746013,2276,668874,2141,5530,1236,663344,2164,849969,1652,16673,2136,833296,2586,496976,384,10713,1634,486263,1641,411213,593,4108,982,407105,1106,318981,383,2321,653,316660,766,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,4381125,3463,2120184,3027,571223,3228,26683,3230,544540,4022,711206,2555,71634,4590,639572,5589,381629,528,55001,3013,326628,3068,284109,798,104952,4621,179157,4777,172017,786,85767,3292,86250,3294,2260941,1527,571022,2330,6266,1604,564756,2617,724869,2206,11822,1634,713047,2967,402074,612,7055,1255,395019,1357,323196,561,5602,1058,317594,1095,239780,528,1831,554,237949,773,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,341492,1530,177758,1458,48119,1240,4717,1246,43402,1612,60429,1009,12534,1579,47895,1842,35946,360,8084,1253,27862,1330,22998,517,10383,1232,12615,1243,10266,265,6123,600,4143,589,163734,538,46488,403,1920,811,44568,836,54152,277,2926,805,51226,843,31880,202,1323,508,30557,538,20264,202,716,397,19548,469,10950,60,253,149,10697,136,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,2556845,1748,1231294,1467,328940,1855,14959,2431,313981,2999,394272,1764,42771,3307,351501,4035,224509,379,35465,3324,189044,3354,173118,505,65065,2490,108053,2567,110455,505,53934,2426,56521,2431,1325551,1072,327010,1652,3489,1008,323521,1819,405421,1541,7731,1693,397690,2144,237595,343,4558,987,233037,1092,196635,365,2886,853,193749,892,158890,298,1515,541,157375,599,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,475966,668,231945,529,63657,420,1232,526,62425,677,69285,247,4145,873,65140,924,44910,110,5275,842,39635,857,34157,32,9459,895,24698,898,19936,2,9394,857,10542,857,244021,292,61508,117,113,150,61395,200,71485,185,655,346,70830,388,47426,99,1250,362,46176,383,36400,119,521,298,35879,313,27202,2,351,245,26851,245,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1225265,1964,621718,1629,140801,1491,8356,1648,132445,2313,198973,847,27722,2872,171251,2822,118270,231,23968,2202,94302,2213,100682,383,42475,2114,58207,2063,62992,4,34805,1574,28187,1574,603547,854,133438,818,1800,754,131638,1180,182696,802,3566,873,179130,1324,115013,433,3917,792,111096,934,102730,305,2068,601,100662,655,69670,62,1361,800,68309,806,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1337203,1451,651391,1376,168993,1268,6566,1415,162427,2002,208023,1375,22689,2547,185334,2497,117923,631,17825,1971,100098,1945,97793,465,34933,2207,62860,2197,58659,392,28758,1796,29901,1803,685812,717,162544,1145,658,527,161886,1224,210512,1148,2632,787,207880,1378,125377,373,1798,680,123579,748,105747,195,2116,778,103631,762,81632,316,802,411,80830,514,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2052539,2032,994786,1810,268162,1637,15379,1667,252783,2384,316210,1037,40945,2497,275265,2553,181232,133,30954,2008,150278,2034,136429,100,57115,2324,79314,2331,92753,246,47890,1974,44863,1945,1057753,816,265163,942,2625,668,262538,1075,318098,690,6521,1087,311577,1295,192399,129,3328,707,189071,732,153193,152,2631,594,150562,577,128900,166,1478,491,127422,514,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,3807337,2270,1875081,1724,495041,973,16343,1929,478698,2232,594887,940,47108,3127,547779,3270,365623,188,45222,2602,320401,2623,257333,78,89317,2931,168016,2941,162197,385,80096,2423,82101,2447,1932256,761,475597,412,2713,760,472884,857,586792,394,7611,1055,579181,1079,372130,81,5395,803,366735,819,270760,38,2420,670,268340,677,226977,386,2710,779,224267,876,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,26064,3434,15915,2516,5321,1744,322,372,4999,1752,5621,1288,306,269,5315,1229,2398,866,192,185,2206,848,1450,588,208,195,1242,558,1125,486,161,205,964,427,10149,2059,2226,963,126,228,2100,937,4059,1193,0,228,4059,1193,1900,618,0,228,1900,618,1209,593,0,228,1209,593,755,463,0,228,755,463,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,4160530,4077,2009382,3739,540858,3379,35283,3638,505575,4525,649283,2909,101231,4507,548052,5393,370867,589,75655,3654,295212,3702,274061,399,106288,3596,167773,3568,174313,551,94160,2630,80153,2585,2151148,1824,546399,1943,10258,1637,536141,2474,671437,1412,22080,2076,649357,2511,388606,579,11845,1419,376761,1542,304215,194,6611,1128,297604,1128,240491,243,3177,791,237314,878,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,497854,1380,251858,944,80958,908,3469,939,77489,1233,75315,384,8714,1752,66601,1861,44210,46,5413,906,38797,904,30677,365,11302,1139,19375,1217,20698,285,9259,889,11439,829,245996,820,73113,1031,302,260,72811,1044,69472,694,1459,611,68013,963,43269,138,616,242,42653,270,30319,403,455,256,29864,470,29823,403,469,256,29354,459,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,2612088,2380,1253906,2114,325198,1988,17590,2199,307608,2811,392118,1443,47594,3411,344524,3441,224328,351,38546,3275,185782,3354,194397,423,75303,3209,119094,3104,117865,342,62486,2603,55379,2529,1358182,1268,330115,1268,3361,1207,326754,1591,407610,1162,6837,1437,400773,1782,246314,499,5383,1238,240931,1398,218007,540,3509,1113,214498,1196,156136,408,1552,602,154584,684,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,2595044,1562,1266553,1060,332416,604,16315,2119,316101,2189,405060,676,39769,3145,365291,3097,222763,158,37594,2936,185169,2921,191531,435,71195,3240,120336,3256,114783,196,62260,2396,52523,2406,1328491,860,324687,687,2264,827,322423,1071,401154,462,7743,1272,393411,1340,241711,178,4974,1043,236737,1045,210096,487,3533,862,206563,937,150843,113,2602,787,148241,804,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,378274,959,190385,807,53196,903,3163,891,50033,1308,58836,796,8415,1390,50421,1632,36043,84,6906,1007,29137,1005,26756,490,11985,1178,14771,1136,15554,491,7635,921,7919,1014,187889,395,49596,495,399,336,49197,544,56777,462,1231,501,55546,633,35959,6,830,397,35129,397,26301,449,604,369,25697,590,19256,452,180,160,19076,471,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,12143277,6560,6018220,4979,1528721,4234,59072,4671,1469649,5908,1882635,3052,145730,5861,1736905,6770,1147000,977,132210,4605,1014790,4596,868693,811,265851,5478,602842,5609,591171,974,292073,5567,299098,5524,6125057,3484,1435882,2424,11014,1564,1424868,2824,1787650,2115,22463,2350,1765187,3434,1155765,1089,16124,1805,1139641,2118,948051,691,11379,1698,936672,1814,797709,1436,12877,1659,784832,2082,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1330490,1579,641536,1448,171116,2041,6692,1727,164424,2407,205885,1797,23827,2187,182058,2876,115532,585,16261,1620,99271,1753,90619,1200,27806,2285,62813,2401,58384,1130,27170,1748,31214,1903,688954,564,172593,1252,784,519,171809,1437,206659,1252,4610,1323,202049,1893,123389,412,1806,624,121583,664,101168,830,1368,547,99800,1018,85145,819,819,426,84326,853,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,1965025,2191,945418,1718,233455,1165,6714,1501,226741,1796,289908,984,20202,2108,269706,2356,195440,260,19013,2073,176427,2090,133033,170,39130,2439,93903,2441,93582,207,46160,2117,47422,2117,1019607,868,224719,587,1176,591,223543,845,301287,506,2046,626,299241,835,204616,263,2249,792,202367,911,149336,77,676,340,148660,349,139649,217,935,408,138714,452,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,9522840,6185,4667275,4827,1262137,4505,77023,4827,1185114,5603,1530077,3580,191538,7646,1338539,8553,852069,1305,133092,6795,718977,6845,625158,1284,232784,5436,392374,5489,397834,989,207119,5097,190715,5061,4855565,3212,1223553,3035,15658,2285,1207895,3566,1515719,2624,29195,2725,1486524,4092,886610,1478,21407,2770,865203,3065,688241,1402,12432,1747,675809,2147,541442,880,7595,1442,533847,1694,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,2463097,3226,1188705,2326,311018,2029,12263,1712,298755,2597,373127,1503,40712,2439,332415,2936,232441,466,30967,2610,201474,2678,163289,366,54621,2465,108668,2516,108830,134,57709,2145,51121,2157,1274392,1755,305880,1180,3543,1037,302337,1517,388150,949,9378,1425,378772,1804,242700,673,6172,1020,236528,1367,181721,166,2336,773,179385,803,155941,1,3258,1194,152683,1194,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,9573573,6420,4641960,4465,1024051,3537,51081,4629,972970,5306,1284800,2436,154179,6057,1130621,6264,857791,1236,162382,6164,695409,6101,810675,892,298302,6577,512373,6655,664643,631,359609,6836,305034,6836,4931613,3765,997108,2646,8731,1986,988377,3428,1294322,2107,31173,4339,1263149,4671,928793,887,22187,2427,906606,2602,906362,818,15289,2280,891073,2416,805028,963,10925,1528,794103,1878,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,4058957,4353,1941423,2471,541467,1239,14952,2045,526515,2390,603792,1732,35960,3077,567832,3529,369060,827,39890,2666,329170,2840,259332,446,70410,3245,188922,3256,167772,558,83801,3827,83971,3837,2117534,3115,544562,1366,1728,640,542834,1566,627790,1765,5938,1363,621852,2302,393097,1038,3350,909,389747,1449,296902,624,2066,600,294836,950,255183,948,2267,669,252916,1153,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,229154,599,112983,546,50570,316,1302,516,49268,501,37635,423,2250,627,35385,750,10908,151,710,323,10198,332,8235,77,1215,493,7020,493,5635,213,2467,638,3168,638,116171,221,58769,156,409,295,58360,345,32781,163,267,205,32514,253,9307,213,201,161,9106,161,8788,213,0,213,8788,213,6526,213,380,293,6146,293,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
