GEO_ID,B19113I_001E,B19113I_001M,NAME,B19113I_001MA,B19113I_001EA,state
0400000US08,61236,1791,Colorado,null,null,08
0400000US18,51460,1557,Indiana,null,null,18
0400000US21,43364,3392,Kentucky,null,null,21
0400000US22,49485,7495,Louisiana,null,null,22
0400000US17,58847,1600,Illinois,null,null,17
0400000US19,50134,3825,Iowa,null,null,19
0400000US33,55735,11134,New Hampshire,null,null,33
0400000US05,46499,2454,Arkansas,null,null,05
0400000US10,61518,5936,Delaware,null,null,10
0400000US27,53149,3974,Minnesota,null,null,27
0400000US30,54728,10312,Montana,null,null,30
0400000US23,71405,14972,Maine,null,null,23
0400000US37,42317,1434,North Carolina,null,null,37
0400000US13,51663,1385,Georgia,null,null,13
0400000US02,82166,19499,Alaska,null,null,02
0400000US01,41540,4151,Alabama,null,null,01
0400000US50,51728,21485,Vermont,null,null,50
0400000US32,53358,2758,Nevada,null,null,32
0400000US54,49419,19769,West Virginia,null,null,54
0400000US40,47519,2199,Oklahoma,null,null,40
0400000US55,50906,3240,Wisconsin,null,null,55
0400000US72,24406,464,Puerto Rico,null,null,72
0400000US51,66332,3375,Virginia,null,null,51
0400000US38,45510,7493,North Dakota,null,null,38
0400000US45,46120,3250,South Carolina,null,null,45
0400000US41,55465,2559,Oregon,null,null,41
0400000US56,61643,6006,Wyoming,null,null,56
0400000US06,61078,452,California,null,null,06
0400000US28,47635,8598,Mississippi,null,null,28
0400000US09,47424,3010,Connecticut,null,null,09
0400000US48,51753,586,Texas,null,null,48
0400000US24,70947,2381,Maryland,null,null,24
0400000US12,54325,1236,Florida,null,null,12
0400000US25,48801,1802,Massachusetts,null,null,25
0400000US11,80729,36742,District of Columbia,null,null,11
0400000US49,55257,3281,Utah,null,null,49
0400000US36,55494,1332,New York,null,null,36
0400000US34,61158,1577,New Jersey,null,null,34
0400000US39,50129,3808,Ohio,null,null,39
0400000US29,53162,5038,Missouri,null,null,29
0400000US42,45203,1849,Pennsylvania,null,null,42
0400000US26,56185,2394,Michigan,null,null,26
0400000US31,47940,3938,Nebraska,null,null,31
0400000US16,48648,4062,Idaho,null,null,16
0400000US35,47462,1722,New Mexico,null,null,35
0400000US15,72888,8056,Hawaii,null,null,15
0400000US46,50889,5097,South Dakota,null,null,46
0400000US53,56794,2157,Washington,null,null,53
0400000US44,40931,5903,Rhode Island,null,null,44
0400000US04,51968,922,Arizona,null,null,04
0400000US47,45303,2794,Tennessee,null,null,47
0400000US20,48650,2552,Kansas,null,null,20
