GEO_ID,B23006_001E,B23006_001M,B23006_002E,B23006_002M,B23006_003E,B23006_003M,B23006_004E,B23006_004M,B23006_005E,B23006_005M,B23006_006E,B23006_006M,B23006_007E,B23006_007M,B23006_008E,B23006_008M,B23006_009E,B23006_009M,B23006_010E,B23006_010M,B23006_011E,B23006_011M,B23006_012E,B23006_012M,B23006_013E,B23006_013M,B23006_014E,B23006_014M,B23006_015E,B23006_015M,B23006_016E,B23006_016M,B23006_017E,B23006_017M,B23006_018E,B23006_018M,B23006_019E,B23006_019M,B23006_020E,B23006_020M,B23006_021E,B23006_021M,B23006_022E,B23006_022M,B23006_023E,B23006_023M,B23006_024E,B23006_024M,B23006_025E,B23006_025M,B23006_026E,B23006_026M,B23006_027E,B23006_027M,B23006_028E,B23006_028M,B23006_029E,B23006_029M,NAME,B23006_001EA,B23006_001MA,B23006_002EA,B23006_002MA,B23006_003EA,B23006_003MA,B23006_004MA,B23006_004EA,B23006_005EA,B23006_005MA,B23006_006EA,B23006_006MA,B23006_007MA,B23006_007EA,B23006_008MA,B23006_008EA,B23006_009MA,B23006_009EA,B23006_010EA,B23006_010MA,B23006_011EA,B23006_011MA,B23006_012EA,B23006_012MA,B23006_013EA,B23006_013MA,B23006_014EA,B23006_014MA,B23006_015EA,B23006_015MA,B23006_016EA,B23006_016MA,B23006_017MA,B23006_017EA,B23006_018MA,B23006_018EA,B23006_019MA,B23006_019EA,B23006_020EA,B23006_020MA,B23006_021EA,B23006_021MA,B23006_022MA,B23006_022EA,B23006_023EA,B23006_023MA,B23006_024EA,B23006_024MA,B23006_025EA,B23006_025MA,B23006_026MA,B23006_026EA,B23006_027EA,B23006_027MA,B23006_028EA,B23006_028MA,B23006_029EA,B23006_029MA,state
0400000US30,535522,2399,28487,2659,17718,2199,33,57,17685,2207,15943,2074,1742,745,10769,1475,142693,5404,104070,4487,342,247,103728,4463,100199,4330,3529,987,38623,2976,191476,6433,152475,6201,1154,822,151321,6267,147337,6424,3984,933,39001,2948,172866,5319,149316,5101,377,223,148939,5034,146843,5127,2096,754,23550,2010,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,707313,2047,39868,3272,21112,2455,0,170,21112,2455,19418,2333,1694,647,18756,2197,216905,5962,161724,5651,201,173,161523,5632,154800,5267,6723,1159,55181,3621,224034,6096,178343,5599,902,475,177441,5583,173279,5582,4162,1080,45691,3111,226506,6378,198233,5995,271,225,197962,6021,194216,6010,3746,938,28273,2903,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,5413570,8768,577061,15257,340300,11724,463,520,339837,11661,314329,11076,25508,3156,236761,9106,1288844,19028,920452,17246,7941,1698,912511,17096,863795,17038,48716,3616,368392,10497,1734701,21116,1371035,20385,20678,2313,1350357,20778,1295746,19878,54611,4010,363666,10912,1812964,20132,1558122,20656,17241,1981,1540881,20515,1508551,19879,32330,2642,254842,8450,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,5521744,9133,623643,16200,359610,11689,50,84,359560,11684,336314,11342,23246,3453,264033,9480,1476761,21065,1052422,20166,3516,1042,1048906,20109,997163,19284,51743,4819,424339,12394,1584996,20785,1246865,19515,11204,1844,1235661,19328,1182361,19144,53300,4936,338131,11028,1836344,21042,1596597,18626,9056,1576,1587541,18379,1552342,17813,35199,2643,239747,8153,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,397353,2136,22945,2637,13350,1795,0,157,13350,1795,11519,1755,1831,454,9595,1509,115438,4705,83357,4465,1102,382,82255,4442,75469,4314,6786,1073,32081,2440,141235,4906,113208,4738,4997,1179,108211,4459,101489,4493,6722,1207,28027,2373,117735,5492,101671,5223,4072,1037,97599,4967,95948,4911,1651,601,16064,1741,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,2507801,5662,303858,11410,145452,7556,17,35,145435,7554,128004,7132,17431,2787,158406,8359,738111,14486,482065,10718,1063,683,481002,10646,452494,9571,28508,4302,256046,9520,801147,16432,605451,13808,3622,947,601829,13857,576622,13384,25207,3593,195696,8163,664685,13433,558852,12035,4635,1080,554217,12089,544896,12236,9321,1620,105833,6029,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,321949,1754,17229,2267,10004,1674,0,157,10004,1674,8869,1510,1135,621,7225,1547,88614,4073,65800,3478,159,128,65641,3466,63555,3421,2086,600,22814,2111,87164,3940,72196,3931,204,232,71992,3939,70419,3913,1573,505,14968,1591,128942,4749,114933,4251,110,106,114823,4244,111408,4058,3415,890,14009,1681,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1621454,3029,214690,7624,146572,5822,13,25,146559,5821,137454,5560,9105,1607,68118,4214,455953,12207,339132,10387,646,476,338486,10454,317298,10244,21188,2219,116821,6106,554825,10330,436588,9980,3014,931,433574,10159,413651,10249,19923,2240,118237,5014,395986,10166,333216,9039,2446,614,330770,8851,321911,8762,8859,1506,62770,3910,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,919565,3223,93236,5412,35465,3520,0,201,35465,3520,31258,3351,4207,1109,57771,3998,353865,8729,224628,7898,36,60,224592,7893,210687,7639,13905,2060,129237,6309,265786,7623,191929,6511,412,324,191517,6492,183063,6458,8454,1574,73857,4813,206678,8621,173346,7527,359,265,172987,7479,169934,7213,3053,990,33332,3406,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1988012,4586,221589,6869,126719,5004,98,176,126621,4975,117844,4760,8777,1606,94870,4415,612020,9507,423723,7974,1390,698,422333,8009,402811,8130,19522,1891,188297,5509,638595,9288,490662,8706,4420,937,486242,8450,470038,8248,16204,1432,147933,5188,515808,11549,442238,10983,3729,910,438509,11003,430977,11092,7532,1099,73570,3527,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,3005539,3976,216915,7117,136492,5506,0,151,136492,5506,128159,5448,8333,1225,80423,4190,833595,12752,641298,11199,690,544,640608,11143,617504,11080,23104,2257,192297,6024,999699,11866,829490,11320,1792,957,827698,11228,806993,10831,20705,2294,170209,5532,955330,12690,847316,11990,1323,480,845993,12025,834737,11836,11256,1534,108014,4538,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,1626814,2378,232885,8463,77182,4883,0,228,77182,4883,55737,4369,21445,3420,155703,6902,463823,10532,256420,9702,42,71,256378,9704,213605,9316,42773,4304,207403,7016,435835,10694,288544,9587,252,222,288292,9616,248618,9035,39674,3850,147291,6394,494271,13508,378870,12916,1067,493,377803,12899,352361,12256,25442,3082,115401,5230,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,4503782,7377,386162,11806,234310,8662,0,206,234310,8662,220463,8055,13847,1964,151852,6802,1031692,17924,756973,15645,9934,1808,747039,15252,710464,14958,36575,3482,274719,8151,1230087,17715,983541,15027,26759,2703,956782,14844,920957,14827,35825,3089,246546,7882,1855841,21224,1628585,18026,37641,3206,1590944,18241,1558732,18822,32212,2741,227256,7243,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,384346,2522,22920,2773,14874,2136,45,85,14829,2116,13097,1928,1732,842,8046,1454,92803,3914,74453,3492,683,534,73770,3551,71835,3474,1935,785,18350,2108,146146,5118,124604,4881,2067,597,122537,4889,120553,4931,1984,596,21542,1949,122477,5193,109354,4831,859,309,108495,4763,107466,4639,1029,639,13123,1688,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,2592601,6265,265279,10752,145354,8451,62,121,145292,8452,131152,8142,14140,2248,119925,6679,760520,16190,532659,13867,2163,989,530496,13707,499365,12939,31131,3399,227861,9627,814728,14710,644114,14312,6426,1337,637688,14331,611205,14220,26483,3266,170614,7433,752074,14769,647633,13682,6222,1724,641411,13784,628966,13384,12445,1773,104441,4946,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,2212769,4306,218499,9744,143460,7847,0,207,143460,7847,134237,7450,9223,1821,75039,4844,472879,12908,334077,12018,417,310,333660,11991,314650,11616,19010,2655,138802,6088,754754,12378,586035,11002,552,384,585483,10962,562096,10993,23387,2727,168719,5789,766637,11754,659296,11649,893,544,658403,11559,641373,11523,17030,2077,107341,4674,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,296579,2730,17210,2578,11680,2264,0,203,11680,2264,10303,2142,1377,891,5530,1387,83278,4872,64373,4276,168,177,64205,4274,62012,4040,2193,766,18905,2240,114479,4820,93531,4646,1698,630,91833,4621,89384,4409,2449,726,20948,2350,81612,4482,69954,4243,768,434,69186,4198,67819,4266,1367,528,11658,1769,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,21148307,6436,3257883,30252,2147522,26671,143,139,2147379,26676,1997874,25456,149505,7330,1110361,15819,4409384,34274,3254082,29991,10912,1647,3243170,29812,3055445,29010,187725,8307,1155302,16417,6135007,35923,4802174,37064,34562,3691,4767612,37183,4541548,37251,226064,8114,1332833,17952,7346033,38229,6315508,40032,25742,2530,6289766,40161,6096644,38622,193122,6751,1030525,16353,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1502860,6990,193203,8168,84680,5686,0,218,84680,5686,75860,5263,8820,1564,108523,5166,435615,11214,281255,8792,555,371,280700,8864,258552,8710,22148,2518,154360,6368,514334,11091,396789,10175,2126,917,394663,10005,371842,9358,22821,2610,117545,5521,359708,11875,307685,10945,2332,724,305353,10848,297524,10420,7829,1700,52023,3930,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,1880249,2907,148616,6426,96629,6106,0,207,96629,6106,87486,5452,9143,1986,51987,3832,475580,11942,365416,10609,838,477,364578,10684,339354,10419,25224,2544,110164,6137,475206,10782,395370,10256,1384,623,393986,10176,376093,9651,17893,2355,79836,4300,780847,12052,685779,11492,1141,470,684638,11464,666588,11378,18050,2134,95068,5060,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,14877498,12339,2244501,32451,1449314,28040,267,258,1449047,28032,1376452,26236,72595,6322,795187,15013,3693860,35676,2670716,30079,5988,1451,2664728,30226,2529705,28702,135023,8251,1023144,19979,4324468,37214,3420159,32182,20787,2902,3399372,32143,3256568,33835,142804,8555,904309,18253,4614669,35980,3973336,31967,19391,2332,3953945,31574,3844569,31439,109376,6544,641333,16593,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,3236298,3752,272210,9948,179663,8365,61,98,179602,8356,166875,8310,12727,2267,92547,5018,743189,15780,565475,14047,1775,883,563700,13964,530157,13529,33543,3769,177714,8337,851436,14471,705347,13599,8196,1553,697151,13740,666121,13688,31030,3652,146089,6555,1369463,17773,1222292,16938,12675,1521,1209617,16780,1182354,16111,27263,2843,147171,6199,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,10943341,8476,1140111,21376,697400,16038,0,229,697400,16038,647844,14799,49556,3884,442711,14182,3068690,35752,2216469,31856,2473,636,2213996,31781,2101205,31473,112791,7424,852221,19343,3354265,33107,2632650,30942,14556,2036,2618094,31212,2499142,30419,118952,7417,721615,14641,3380275,33305,2821112,31652,15710,1889,2805402,31826,2730803,31088,74599,5400,559163,11595,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,3695187,3373,284565,10338,172798,7962,0,211,172798,7962,155398,7621,17400,2597,111767,6316,804883,17315,606889,12982,368,244,606521,12987,573139,12202,33382,3588,197994,9077,855796,14387,699278,12360,696,348,698582,12335,671416,12216,27166,3241,156518,7466,1749943,17293,1555938,16748,2361,660,1553577,16639,1516282,16691,37295,3040,194005,6961,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,414550,724,26234,3234,15066,2512,0,213,15066,2512,12173,2208,2893,1061,11168,2041,63830,4639,44421,3886,124,115,44297,3884,38046,3646,6251,1288,19409,2882,61058,3807,45541,3220,551,301,44990,3243,38510,3246,6480,1528,15517,2402,263428,4034,243743,4547,1294,476,242449,4487,235275,4329,7174,1598,19685,2356,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1520605,2734,115298,7239,77560,5133,0,193,77560,5133,73903,5062,3657,1011,37738,4133,336993,10112,259015,8787,360,297,258655,8745,249918,8658,8737,1931,77978,4249,533534,11071,414327,10017,1061,512,413266,9962,404195,9938,9071,1490,119207,6037,534780,10759,450629,10019,740,350,449889,10002,442590,9615,7299,1761,84151,4293,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,10460278,5493,1169035,17609,692740,13689,36,62,692704,13695,638036,13028,54668,4879,476295,10854,2550020,26201,1838597,22675,3304,1177,1835293,22553,1741424,22095,93869,5509,711423,13923,2596174,24465,2065517,20724,5513,1156,2060004,20859,1967289,20887,92715,5058,530657,12955,4145049,27091,3643850,26821,4737,1114,3639113,26750,3542294,25606,96819,5643,501199,13829,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,4750954,3203,390316,12702,251891,9880,260,318,251631,9866,234825,9894,16806,2600,138425,6106,1145262,20115,877505,18602,975,512,876530,18606,831774,17970,44756,4915,267757,8337,1141465,16227,943912,15123,4005,1010,939907,15007,898925,14898,40982,3347,197553,6926,2073911,18376,1814643,18158,2831,713,1811812,18134,1758651,18394,53161,3326,259268,8407,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,6030872,7073,481873,11183,258530,8415,0,195,258530,8415,225188,7917,33342,3477,223343,7565,1838901,19972,1340917,17602,193,152,1340724,17611,1271531,17409,69193,4075,497984,11698,1846046,19810,1478796,19571,2227,865,1476569,19569,1421633,19333,54936,3721,367250,9605,1864052,19903,1631117,17125,3922,867,1627195,16993,1595691,16922,31504,2528,232935,8361,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,3147713,5888,263761,9232,144762,6740,0,190,144762,6740,128880,6232,15882,2677,118999,6435,889544,13932,630216,12872,644,521,629572,12906,599564,12228,30008,3001,259328,6959,1000367,13840,797699,13502,6366,1502,791333,13468,767861,12635,23472,2659,202668,6610,994041,13442,869155,12257,3506,1217,865649,12191,850900,11468,14749,2037,124886,5434,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
